Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Eint Frankfurt,de Bundesliga,27,27.0,50.9,34,374,3060,34.0,57,45,102,55,2,2,71,4,59.5,58.0,44.8,102.8,677,1389,2.94,3.07,28,de Bundesliga,27,34.0,57,500,170,34.0,14.71,5.0,0.11,0.32,16.7,16,2,2,59.5,58.0,0.12,-2.5,-3.0,28,de Bundesliga,27,34.0,12302,16602,74.1,230242,95308,45,44.8,45.6,0.2,374,1052,283,128,1389,28,de Bundesliga,27,34.0,16602,14737,1808,457,16,126,892,813,213,64,120,1,12302,57,375,28,de Bundesliga,27,34.0,878,25.82,611,95,63,60,39,10,100,2.94,28,de Bundesliga,27,34.0,596,377,278,246,72,617,37.6,385,403,97,306,376,972,520,5,28,de Bundesliga,27,50.9,34.0,20419,1985,6428,9309,4903,762,20417,520,330,63.5,190,36.5,10145,57981,30952,677,441,147,523,301,12165,1380,28,de Bundesliga,27,27.0,34,3060,90,100,34.0,374,84,,109,21,194,1.32,59,60,-1,-0.03,59.5,49.9,9.6,0.28,28,de Bundesliga,27,34.0,71,4,2,425,368,57,892,376,377,1,3,2,2047,699,665,51.2,28,de Bundesliga,3,34,34,3060,34.0,60,1.76,174,116,67.2,13,6,15,5,14.7,3,3,0,0,28,de Bundesliga,3,34.0,60,3,1,5,2,51.9,0.28,-6.1,-0.18,253,571,44.3,1149,141,39.6,33.2,418,20,4.8,48,1.41,13.5
29,Espanyol,es La Liga,31,27.7,47.4,38,418,3420,38.0,25,17,42,21,4,4,107,9,38.6,35.6,27.3,62.9,561,1240,1.0,1.74,29,es La Liga,31,38.0,25,407,120,29.5,10.71,3.16,0.05,0.18,19.1,20,4,4,38.6,35.6,0.09,-13.6,-14.6,29,es La Liga,31,38.0,11881,16363,72.6,224795,87287,17,27.3,26.7,-10.3,283,962,222,86,1240,29,es La Liga,31,38.0,16363,14389,1909,543,19,146,710,800,156,59,64,6,11881,65,281,29,es La Liga,31,38.0,691,18.18,469,82,37,45,50,8,44,1.16,29,es La Liga,31,38.0,628,364,303,253,72,701,36.7,444,380,96,284,360,988,731,17,29,es La Liga,31,47.4,38.0,20282,2092,6860,9234,4417,604,20278,489,281,57.5,208,42.5,10645,59325,29721,561,405,103,576,331,11783,1222,29,es La Liga,31,27.7,38,3420,90,100,38.0,418,83,,130,19,189,0.66,27,58,-31,-0.82,38.6,51.0,-12.4,-0.33,29,es La Liga,31,38.0,107,9,6,581,469,65,710,360,364,1,7,2,1927,755,814,48.1,29,es La Liga,2,38,38,3412,38.0,58,1.53,163,106,68.1,5,10,23,6,15.8,7,6,1,0,29,es La Liga,2,38.0,58,6,0,4,2,54.4,0.31,-1.6,-0.04,228,688,33.1,895,133,52.5,31.1,495,29,5.9,51,1.35,7.8
30,Everton,eng Premier League,24,25.5,49.0,38,418,3420,38.0,42,32,74,41,1,1,76,3,50.8,50.0,38.1,88.1,623,1430,1.92,2.34,30,eng Premier League,24,38.0,42,468,159,34.0,12.32,4.18,0.09,0.26,16.4,20,1,1,50.8,50.0,0.11,-8.8,-9.0,30,eng Premier League,24,38.0,13433,17736,75.7,248821,94797,32,38.1,31.5,-6.1,340,987,288,93,1430,30,eng Premier League,24,38.0,17736,15790,1888,463,55,165,804,853,203,105,80,2,13433,58,362,30,eng Premier League,24,38.0,805,21.18,536,86,47,69,51,16,67,1.76,30,eng Premier League,24,38.0,671,408,328,262,81,672,42.0,390,372,111,261,408,1079,778,13,30,eng Premier League,24,49.0,38.0,22035,2514,7389,9561,5301,838,22034,609,374,61.4,235,38.6,12432,65428,32588,623,502,146,593,345,13344,1421,30,eng Premier League,24,25.5,38,3420,90,100,38.0,418,83,,120,24,164,1.29,44,56,-12,-0.32,50.8,48.3,2.5,0.07,30,eng Premier League,24,38.0,76,3,3,472,394,58,804,408,408,0,4,3,1966,860,835,50.7,30,eng Premier League,1,38,38,3420,38.0,56,1.47,147,94,63.9,13,10,15,9,23.7,4,3,0,1,30,eng Premier League,1,38.0,56,3,3,5,3,50.2,0.32,-2.8,-0.07,270,730,37.0,1104,195,51.3,40.1,510,24,4.7,25,0.66,13.4
31,Fiorentina,it Serie A,33,25.1,47.4,38,418,3420,38.0,48,30,78,39,9,11,105,5,53.6,45.4,34.5,79.8,857,1446,1.82,2.32,31,it Serie A,33,38.0,48,538,170,31.6,14.16,4.47,0.07,0.23,18.2,23,9,11,53.6,45.4,0.09,-5.6,-6.4,31,it Serie A,33,38.0,13589,17172,79.1,245422,91397,30,34.5,32.9,-4.5,420,1124,298,81,1446,31,it Serie A,33,38.0,17172,15265,1857,576,41,173,726,705,209,70,112,0,13589,50,313,31,it Serie A,33,38.0,970,25.53,676,93,61,59,69,12,83,2.18,31,it Serie A,33,38.0,571,333,300,205,66,628,33.9,415,346,98,248,347,918,719,9,31,it Serie A,33,47.4,38.0,21343,2205,6723,9390,5490,845,21332,670,428,63.9,242,36.1,12273,71566,39481,857,545,195,595,388,13488,1432,31,it Serie A,33,25.1,38,3420,90,100,38.0,418,83,,129,21,323,1.29,51,48,3,0.08,53.6,48.9,4.7,0.12,31,it Serie A,33,38.0,105,5,3,546,500,50,726,347,333,8,11,0,1926,458,491,48.3,31,it Serie A,3,38,38,3420,38.0,48,1.26,162,112,75.9,12,13,13,11,28.9,11,9,2,0,31,it Serie A,3,38.0,48,9,2,5,0,50.2,0.25,2.2,0.06,128,417,30.7,828,232,35.5,35.2,543,19,3.5,35,0.92,12.2
32,Freiburg,de Bundesliga,26,26.4,48.1,34,374,3060,34.0,46,27,73,41,5,6,43,2,46.7,42.0,33.0,75.0,537,1128,2.0,2.34,32,de Bundesliga,26,34.0,46,442,138,31.2,13.0,4.06,0.09,0.3,17.7,27,5,6,46.7,42.0,0.1,-0.7,-1.0,32,de Bundesliga,26,34.0,12085,15762,76.7,233308,88480,27,33.0,31.3,-6.0,323,825,226,95,1128,32,de Bundesliga,26,34.0,15762,13890,1816,454,31,152,649,766,151,96,35,1,12085,56,349,32,de Bundesliga,26,34.0,784,23.06,517,89,50,56,67,5,75,2.21,32,de Bundesliga,26,34.0,431,252,226,162,43,497,35.2,322,401,157,244,354,785,810,18,32,de Bundesliga,26,48.1,34.0,19615,2565,7346,8247,4202,658,19609,452,249,55.1,203,44.9,10684,59004,30501,537,412,120,521,259,11966,1116,32,de Bundesliga,26,26.4,34,3060,90,100,34.0,374,84,,111,20,189,1.41,48,47,1,0.03,46.7,64.6,-17.8,-0.52,32,de Bundesliga,26,34.0,43,2,1,329,437,56,649,354,252,5,4,0,1629,636,673,48.6,32,de Bundesliga,3,34,34,3060,34.0,47,1.38,191,144,77.0,13,9,12,7,20.6,4,3,0,1,32,de Bundesliga,3,34.0,47,3,0,6,0,53.2,0.26,6.2,0.18,218,618,35.3,1083,169,35.0,35.9,554,18,3.2,23,0.68,12.6
33,Genoa,it Serie A,34,26.8,49.5,38,418,3420,38.0,46,28,74,35,11,16,107,10,48.7,36.2,27.6,63.7,583,1280,1.66,2.01,33,it Serie A,34,38.0,46,420,140,33.3,11.05,3.68,0.08,0.25,19.2,24,11,16,48.7,36.2,0.09,-2.7,-1.2,33,it Serie A,34,38.0,14305,18157,78.8,249032,93026,28,27.6,26.7,0.4,301,937,292,103,1280,33,it Serie A,34,38.0,18157,16145,1955,555,13,142,723,782,166,51,71,0,14305,57,329,33,it Serie A,34,38.0,754,19.84,540,59,41,51,48,15,80,2.11,33,it Serie A,34,38.0,551,335,268,210,73,589,36.0,377,410,150,260,385,936,775,16,33,it Serie A,34,49.5,38.0,22193,2703,7647,9844,4922,653,22178,565,335,59.3,230,40.7,12672,64976,33616,583,434,103,558,349,14203,1269,33,it Serie A,34,26.8,38,3420,90,100,38.0,418,82,,135,23,305,1.03,47,73,-26,-0.68,48.7,60.0,-11.3,-0.3,33,it Serie A,34,38.0,107,10,5,571,514,57,723,385,335,12,9,2,1828,600,583,50.7,33,it Serie A,2,38,38,3420,38.0,73,1.92,201,130,67.2,10,9,19,7,18.4,9,7,0,2,33,it Serie A,2,38.0,73,7,3,7,2,65.8,0.29,-5.2,-0.14,190,542,35.1,1042,180,40.5,,593,26,4.4,19,0.5,
34,Getafe,es La Liga,30,27.5,45.0,38,418,3420,38.0,42,31,73,36,6,7,135,5,41.6,36.1,27.9,64.0,416,1196,1.76,1.83,34,es La Liga,30,38.0,42,408,121,29.7,10.74,3.18,0.09,0.3,18.6,31,6,7,41.6,36.1,0.09,0.4,-0.1,34,es La Liga,30,38.0,8319,13715,60.7,165204,78265,31,27.9,26.6,3.1,284,970,275,130,1196,34,es La Liga,30,38.0,13715,11368,2241,630,27,215,833,1094,185,41,69,2,8319,106,377,34,es La Liga,30,38.0,691,18.18,464,83,36,35,63,10,70,1.84,34,es La Liga,30,38.0,580,341,235,263,82,573,41.0,338,374,60,314,367,947,625,12,34,es La Liga,30,45.0,38.0,17737,1484,4842,7903,5206,650,17730,476,274,57.6,202,42.4,7551,40426,18906,416,330,82,635,318,8211,1179,34,es La Liga,30,27.5,38,3420,90,100,38.0,418,84,,128,19,175,1.42,43,37,6,0.16,41.6,41.4,0.2,0.0,34,es La Liga,30,38.0,135,5,2,706,495,106,833,367,341,4,6,2,1947,914,1024,47.2,34,es La Liga,1,38,38,3420,38.0,37,0.97,109,73,70.6,14,12,12,15,39.5,6,5,1,0,34,es La Liga,1,38.0,37,5,0,2,2,38.3,0.3,3.3,0.09,359,970,37.0,880,46,83.4,52.7,383,20,5.2,69,1.82,18.1
35,Gladbach,de Bundesliga,25,26.3,52.4,34,374,3060,34.0,64,53,117,60,4,6,77,3,72.0,67.2,53.6,120.8,650,1305,3.32,3.69,35,de Bundesliga,25,34.0,64,475,187,39.4,13.97,5.5,0.13,0.32,17.0,26,4,6,72.0,67.2,0.15,-8.0,-7.2,35,de Bundesliga,25,34.0,14321,17974,79.7,253262,94657,53,53.6,44.7,-0.6,353,940,277,55,1305,35,de Bundesliga,25,34.0,17974,16127,1756,488,52,107,570,742,172,90,48,2,14321,91,305,35,de Bundesliga,25,34.0,827,24.32,589,66,56,47,56,13,114,3.35,35,de Bundesliga,25,34.0,552,322,254,215,83,586,38.9,358,398,106,292,381,933,596,11,35,de Bundesliga,25,52.4,34.0,21776,2267,7659,9822,4533,785,21770,638,387,60.7,251,39.3,13011,67728,35910,650,429,183,491,321,14209,1292,35,de Bundesliga,25,26.3,34,3060,90,100,34.0,374,84,,112,18,183,1.91,66,40,26,0.76,72.0,45.9,26.1,0.77,35,de Bundesliga,25,34.0,77,3,3,424,446,91,570,381,322,5,2,0,1880,546,554,49.6,35,de Bundesliga,1,34,34,3060,34.0,40,1.18,158,117,75.3,20,5,9,7,20.6,2,1,1,0,35,de Bundesliga,1,34.0,40,1,1,3,0,47.5,0.29,7.5,0.22,180,418,43.1,1263,169,25.7,29.8,501,13,2.6,49,1.44,16.9
36,Granada,es La Liga,27,26.8,43.8,38,418,3420,38.0,50,34,84,45,5,5,109,1,44.9,40.9,30.5,71.4,511,1009,2.08,1.98,36,es La Liga,27,38.0,50,389,118,30.3,10.24,3.11,0.12,0.38,19.0,25,5,5,44.9,40.9,0.11,5.1,4.1,36,es La Liga,27,38.0,9810,14105,69.5,190418,79655,34,30.5,26.2,3.5,275,822,176,69,1009,36,es La Liga,27,38.0,14105,12058,1977,582,16,133,670,825,163,64,57,0,9810,70,306,36,es La Liga,27,38.0,670,17.63,434,89,32,38,58,19,86,2.26,36,es La Liga,27,38.0,584,349,257,257,70,570,41.8,332,375,118,257,383,967,750,10,36,es La Liga,27,43.8,38.0,18071,2226,6282,7633,4377,585,18066,553,300,54.2,253,45.8,9792,52441,25249,511,381,111,486,290,9720,994,36,es La Liga,27,26.8,38,3420,90,100,38.0,418,82,,133,24,174,1.47,52,45,7,0.18,44.9,42.6,2.3,0.06,36,es La Liga,27,38.0,109,1,1,590,497,70,670,383,349,3,5,0,1764,748,849,46.8,36,es La Liga,2,38,38,3420,38.0,45,1.18,156,110,73.7,16,8,14,13,34.2,5,4,1,0,36,es La Liga,2,38.0,45,4,1,5,0,45.9,0.27,0.9,0.02,329,899,36.6,1074,137,60.1,42.5,538,27,5.0,68,1.79,13.6
37,Hellas Verona,it Serie A,30,26.1,49.8,38,418,3420,38.0,45,27,72,37,8,9,87,7,50.5,43.6,34.5,78.1,728,1575,1.68,2.24,37,it Serie A,30,38.0,45,435,146,33.6,11.45,3.84,0.09,0.25,17.4,12,8,9,50.5,43.6,0.1,-5.5,-6.6,37,it Serie A,30,38.0,13348,17641,75.7,234676,89110,27,34.5,29.7,-7.5,332,1084,319,70,1575,37,it Serie A,30,38.0,17641,15621,1929,555,29,94,750,734,207,83,112,0,13348,91,310,37,it Serie A,30,38.0,766,20.16,562,70,42,56,31,5,77,2.03,37,it Serie A,30,38.0,488,290,237,187,64,463,43.8,260,361,173,188,398,886,825,10,37,it Serie A,30,49.8,38.0,21661,2367,6427,10342,5111,744,21652,546,328,60.1,217,39.7,11821,64502,33903,728,553,146,536,307,13229,1554,37,it Serie A,30,26.1,38,3420,90,100,38.0,418,83,,128,22,320,1.29,47,51,-4,-0.11,50.5,53.7,-3.2,-0.08,37,it Serie A,30,38.0,87,7,2,555,490,91,750,398,290,7,9,1,2146,718,783,47.8,37,it Serie A,2,38,38,3420,38.0,51,1.34,174,124,75.9,12,13,13,10,26.3,9,9,0,0,37,it Serie A,2,38.0,51,9,2,7,1,51.1,0.25,1.1,0.03,194,720,26.9,697,84,61.7,43.7,570,17,3.0,16,0.42,11.0
38,Hertha BSC,de Bundesliga,32,26.2,44.7,34,374,3060,34.0,45,35,80,42,3,3,78,4,43.1,40.7,32.7,73.4,546,1073,2.26,2.23,38,de Bundesliga,32,34.0,45,357,119,33.3,10.5,3.5,0.12,0.35,17.7,12,3,3,43.1,40.7,0.12,1.9,1.3,38,de Bundesliga,32,34.0,11361,14961,75.9,224357,85887,35,32.7,29.0,2.3,270,768,185,69,1073,38,de Bundesliga,32,34.0,14961,13249,1655,423,13,184,527,742,125,37,72,2,11361,57,302,38,de Bundesliga,32,34.0,636,18.71,446,63,46,39,34,8,83,2.44,38,de Bundesliga,32,34.0,556,341,282,221,53,521,39.9,313,435,130,305,409,965,794,12,38,de Bundesliga,32,44.7,34.0,18882,2245,6610,8985,3495,524,18879,526,351,66.7,175,33.3,9692,57318,29175,546,422,123,521,345,11260,1058,38,de Bundesliga,32,26.2,34,3060,90,100,34.0,374,83,,109,22,195,1.21,48,59,-11,-0.32,43.1,54.5,-11.4,-0.34,38,de Bundesliga,32,34.0,78,4,2,465,350,57,527,409,341,3,7,2,1725,611,530,53.5,38,de Bundesliga,3,34,34,3058,34.0,59,1.74,173,116,69.9,11,8,15,9,26.5,7,7,0,0,38,de Bundesliga,3,34.0,59,7,3,8,2,50.5,0.26,-6.5,-0.19,306,671,45.6,934,139,50.4,39.5,548,36,6.6,29,0.85,22.8
39,Hoffenheim,de Bundesliga,31,26.0,51.6,34,374,3060,34.0,52,36,88,49,3,4,66,2,56.1,53.0,40.2,93.2,598,1261,2.5,2.83,39,de Bundesliga,31,34.0,52,447,154,34.5,13.15,4.53,0.11,0.32,17.1,24,3,4,56.1,53.0,0.12,-4.1,-4.0,39,de Bundesliga,31,34.0,14392,17932,80.3,255561,95532,36,40.2,34.2,-4.2,345,925,256,75,1261,39,de Bundesliga,31,34.0,17932,16146,1725,472,40,89,579,700,174,58,98,3,14392,61,339,39,de Bundesliga,31,34.0,797,23.44,538,83,56,55,55,10,91,2.68,39,de Bundesliga,31,34.0,529,309,283,196,50,578,41.3,339,384,121,263,349,878,719,9,39,de Bundesliga,31,51.6,34.0,21896,2499,8107,9908,4074,701,21892,512,299,58.4,213,41.6,11882,62387,32328,598,400,148,478,324,14282,1250,39,de Bundesliga,31,26.0,34,3060,90,100,34.0,374,82,,114,24,187,1.53,53,53,0,0.0,56.1,59.6,-3.4,-0.1,39,de Bundesliga,31,34.0,66,2,1,383,416,61,579,349,309,3,8,2,1666,564,541,51.0,39,de Bundesliga,2,34,34,3060,34.0,53,1.56,167,114,71.9,15,7,12,8,23.5,8,6,2,0,39,de Bundesliga,2,34.0,53,6,0,4,2,54.7,0.28,3.7,0.11,150,437,34.3,1151,200,28.6,30.5,565,22,3.9,38,1.12,17.0
40,Inter,it Serie A,29,27.7,54.2,38,418,3420,38.0,80,57,137,70,10,11,104,6,69.4,60.8,44.0,104.7,797,1820,3.34,2.98,40,it Serie A,29,38.0,80,607,216,35.6,15.97,5.68,0.12,0.32,17.6,22,10,11,69.4,60.8,0.1,10.6,9.2,40,it Serie A,29,38.0,17232,20842,82.7,312663,106571,57,44.0,41.2,13.0,449,1301,400,98,1820,40,it Serie A,29,38.0,20842,18974,1772,469,20,243,790,704,235,92,65,1,17232,96,348,40,it Serie A,29,38.0,1078,28.37,786,79,65,81,50,17,137,3.61,40,it Serie A,29,38.0,524,287,228,212,84,575,34.1,379,371,120,251,370,894,657,12,40,it Serie A,29,54.2,38.0,24766,2441,7448,11450,6087,1024,24755,498,311,62.4,187,37.6,13950,76296,41980,797,520,190,515,292,17092,1806,40,it Serie A,29,27.7,38,3420,90,100,38.0,418,84,,134,18,298,2.16,81,36,45,1.18,69.4,40.7,28.7,0.76,40,it Serie A,29,38.0,104,6,3,563,450,96,790,370,287,10,4,1,1862,515,470,52.3,40,it Serie A,2,38,38,3420,38.0,36,0.95,118,82,72.0,24,10,4,14,36.8,4,3,1,0,40,it Serie A,2,38.0,36,3,0,5,1,33.0,0.25,-2.0,-0.05,114,239,47.7,922,203,18.3,29.9,545,26,4.8,21,0.55,12.2
41,Juventus,it Serie A,30,28.6,58.1,38,418,3420,38.0,73,47,120,60,13,14,87,3,71.1,60.1,45.5,105.6,879,1746,2.82,3.07,41,it Serie A,30,38.0,73,665,224,33.7,17.5,5.89,0.09,0.27,19.0,40,13,14,71.1,60.1,0.09,1.9,-0.1,41,it Serie A,30,38.0,20149,23408,86.1,332903,110593,47,45.5,38.0,1.5,501,1629,336,70,1746,41,it Serie A,30,38.0,23408,21548,1787,509,54,209,698,713,235,74,105,1,20149,73,299,41,it Serie A,30,38.0,1209,31.82,901,79,75,69,69,16,125,3.29,41,it Serie A,30,38.0,539,318,225,219,95,582,38.5,358,374,120,254,370,909,590,14,41,it Serie A,30,58.1,38.0,27421,2020,6575,13503,7570,863,27407,689,434,63.0,254,36.9,17726,83654,42833,879,767,211,510,293,20049,1734,41,it Serie A,30,28.6,38,3420,90,100,38.0,418,82,,127,25,272,2.18,76,43,33,0.87,71.1,44.9,26.1,0.69,41,it Serie A,30,38.0,87,3,2,508,486,73,698,370,318,10,12,0,1811,432,338,56.1,41,it Serie A,3,38,38,3420,38.0,43,1.13,162,118,79.0,26,5,7,12,31.6,12,9,1,2,41,it Serie A,3,38.0,43,9,1,3,0,44.7,0.22,1.7,0.04,94,191,49.2,715,197,21.3,25.1,464,14,3.0,44,1.16,13.6
42,Köln,de Bundesliga,29,25.6,46.7,34,374,3060,34.0,50,38,88,48,2,4,79,4,48.9,46.3,35.6,81.9,494,1158,2.53,2.49,42,de Bundesliga,29,34.0,50,413,147,35.6,12.15,4.32,0.12,0.33,16.8,20,2,4,48.9,46.3,0.12,1.1,1.7,42,de Bundesliga,29,34.0,11195,15108,74.1,219640,90475,38,35.6,33.3,2.4,309,806,249,96,1158,42,de Bundesliga,29,34.0,15108,13248,1785,475,33,106,708,735,175,77,79,2,11195,75,315,42,de Bundesliga,29,34.0,723,21.26,500,73,44,47,45,14,83,2.44,42,de Bundesliga,29,34.0,607,413,292,257,58,622,40.0,373,397,97,300,435,1042,681,5,42,de Bundesliga,29,46.7,34.0,19055,2172,6627,8619,4007,625,19051,450,272,60.4,179,39.8,9962,52836,25870,494,342,92,570,300,11111,1145,42,de Bundesliga,29,25.6,34,3060,90,100,34.0,374,82,,117,24,187,1.06,51,69,-18,-0.53,48.9,53.3,-4.4,-0.13,42,de Bundesliga,29,34.0,79,4,1,487,436,75,708,435,413,3,6,2,1948,715,668,51.7,42,de Bundesliga,1,34,34,3060,34.0,69,2.03,156,87,58.3,10,6,18,6,17.6,6,4,2,0,42,de Bundesliga,1,34.0,69,4,1,11,2,54.8,0.32,-12.2,-0.36,270,552,48.9,901,103,46.5,37.9,479,20,4.2,23,0.68,11.8
43,Lazio,it Serie A,27,27.9,50.4,38,418,3420,38.0,77,45,122,62,15,18,99,2,68.0,53.9,42.5,96.4,935,1668,2.82,2.91,43,it Serie A,27,38.0,77,562,204,36.3,14.79,5.37,0.11,0.3,18.2,21,15,18,68.0,53.9,0.1,9.0,8.1,43,it Serie A,27,38.0,15875,19415,81.8,281345,100800,45,42.5,35.9,2.5,434,1334,393,103,1668,43,it Serie A,27,38.0,19415,17695,1649,449,63,186,741,610,218,72,102,0,15875,71,327,43,it Serie A,27,38.0,1038,27.32,770,76,71,60,44,17,135,3.55,43,it Serie A,27,38.0,547,311,270,205,72,612,36.6,388,404,142,262,378,925,642,9,43,it Serie A,27,50.4,38.0,23332,2356,7008,10481,6081,950,23314,580,360,62.1,217,37.4,13144,80519,45995,935,658,212,503,270,15748,1658,43,it Serie A,27,27.9,38,3420,90,100,38.0,418,83,,137,22,307,2.05,79,42,37,0.97,68.0,51.1,16.9,0.44,43,it Serie A,27,38.0,99,2,1,462,399,71,741,378,311,12,9,1,1921,450,515,46.6,43,it Serie A,1,38,38,3420,38.0,42,1.11,154,112,77.3,24,6,8,11,28.9,9,7,1,1,43,it Serie A,1,38.0,42,7,1,7,1,44.4,0.24,3.4,0.09,148,368,40.2,936,143,32.1,31.2,474,10,2.1,18,0.47,13.6
44,Lecce,it Serie A,30,28.7,44.8,38,418,3420,38.0,52,30,82,41,11,15,98,5,54.7,43.5,32.6,76.1,752,1356,1.87,2.3,44,it Serie A,30,38.0,52,513,165,32.2,13.5,4.34,0.08,0.25,19.6,19,11,15,54.7,43.5,0.09,-2.7,-2.5,44,it Serie A,30,38.0,13640,17104,79.7,254310,95358,30,32.6,30.1,-2.6,387,925,331,131,1356,44,it Serie A,30,38.0,17104,15195,1842,563,16,208,711,600,182,15,27,1,13640,67,336,44,it Serie A,30,38.0,935,24.61,711,79,38,45,51,11,93,2.45,44,it Serie A,30,38.0,525,293,288,192,45,628,37.3,394,395,150,245,383,908,793,30,44,it Serie A,30,44.8,38.0,21113,2771,7565,9066,4702,718,21099,464,296,63.8,168,36.2,11985,65854,36369,752,536,144,481,318,13564,1349,44,it Serie A,30,28.7,38,3420,90,100,38.0,418,82,,120,26,325,0.92,52,85,-33,-0.87,54.7,85.6,-30.8,-0.81,44,it Serie A,30,38.0,98,5,2,469,490,67,711,383,293,10,13,3,1804,487,495,49.6,44,it Serie A,2,38,38,3420,38.0,85,2.24,256,172,71.1,9,8,21,3,7.9,13,11,2,0,44,it Serie A,2,38.0,85,11,1,10,3,79.1,0.27,-2.9,-0.08,145,363,39.9,745,221,31.7,32.2,687,29,4.2,18,0.47,12.0
