Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
2280,Rodri,es ESP,MF,Manchester City,eng Premier League,25,1996,33,33,2884,32.0,7,2,9,7,0,0,5,0,2.3,2.3,1.4,3.7,43,285,47,0.28,0.11,2280,es ESP,MF,eng Premier League,25,1996,32.0,7,45,14,31.1,1.40,0.44,0.16,0.50,19.8,0,0,0,2.3,2.3,0.05,+4.7,+4.7,2280,es ESP,MF,eng Premier League,25,1996,32.0,2640,2887,91.4,48233,11300,2,1.4,2.7,+0.6,29,284,37,3,285,2280,es ESP,MF,eng Premier League,25,1996,32.0,2887,2837,44,37,4,25,9,7,0,0,0,0,2640,6,16,2280,es ESP,MF,eng Premier League,25,1996,32.0,93,2.90,82,1,1,5,1,3,6,0.19,2280,es ESP,MF,eng Premier League,25,1996,32.0,72,43,24,38,10,59,54.2,27,28,5,23,28,100,45,0,2280,es ESP,MF,eng Premier League,25,1996,32.0,3171,90,585,1985,622,58,3171,22,12,54.5,10,45.5,2003,8513,4473,43,54,7,18,23,2429,47,2832,es ESP,MF,eng Premier League,25,1996,33,2884,87,84.3,32.0,33,87,29,0,,2,2.52,83,22,+61,+1.90,-0.11,73.9,18.3,+55.6,+1.74,2280,es ESP,MF,eng Premier League,25,1996,32.0,5,0,0,43,20,0,9,28,43,0,0,0,292,85,33,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,Rodri,es ESP,FW,Betis,es La Liga,21,2000,21,10,881,9.8,1,2,3,1,0,0,1,0,1.4,1.4,1.8,3.2,24,59,78,0.31,0.32,2281,es ESP,FW,es La Liga,21,2000,9.8,1,15,7,46.7,1.53,0.72,0.07,0.14,16.0,0,0,0,1.4,1.4,0.09,-0.4,-0.4,2281,es ESP,FW,es La Liga,21,2000,9.8,337,415,81.2,5412,1596,2,1.8,1.7,+0.2,17,42,16,0,59,2281,es ESP,FW,es La Liga,21,2000,9.8,415,410,5,2,5,2,10,2,1,0,0,0,337,0,10,2281,es ESP,FW,es La Liga,21,2000,9.8,37,3.78,28,0,1,3,5,0,6,0.61,2281,es ESP,FW,es La Liga,21,2000,9.8,10,7,4,5,1,22,22.7,17,11,0,11,3,13,4,0,2281,es ESP,FW,es La Liga,21,2000,9.8,505,10,66,235,212,31,505,26,16,61.5,10,38.5,360,2152,950,24,24,9,14,11,405,78,2833,es ESP,FW,es La Liga,21,2000,21,881,42,25.8,9.8,10,63,0,11,23,12,1.62,16,14,+2,+0.20,-0.50,15.2,15.0,+0.2,+0.02,2281,es ESP,FW,es La Liga,21,2000,9.8,1,0,0,2,15,1,10,3,7,0,0,0,54,0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,Rodrigo,es ESP,"MF,FW",Leeds United,eng Premier League,30,1991,31,27,2265,25.2,6,1,7,5,1,1,9,0,4.2,3.5,3.1,6.6,47,105,164,0.24,0.29,2282,es ESP,"MF,FW",eng Premier League,30,1991,25.2,6,46,17,37.0,1.83,0.68,0.11,0.29,18.9,0,1,1,4.2,3.5,0.08,+1.8,+1.5,2282,es ESP,"MF,FW",eng Premier League,30,1991,25.2,682,914,74.6,10330,2668,1,3.1,2.7,-2.1,38,54,31,6,105,2282,es ESP,"MF,FW",eng Premier League,30,1991,25.2,914,861,51,10,9,12,29,11,9,1,3,0,682,2,25,2282,es ESP,"MF,FW",eng Premier League,30,1991,25.2,80,3.18,64,3,5,3,2,3,4,0.16,2282,es ESP,"MF,FW",eng Premier League,30,1991,25.2,20,9,7,6,7,32,12.5,28,12,0,12,11,31,27,1,2282,es ESP,"MF,FW",eng Premier League,30,1991,25.2,1160,29,162,570,439,77,1159,42,22,52.4,20,47.6,670,3443,1551,47,39,9,74,27,859,164,2834,es ESP,"MF,FW",eng Premier League,30,1991,31,2265,73,66.2,25.2,27,78,16,4,37,2,1.06,25,37,-12,-0.48,+1.47,28.1,41.2,-13.1,-0.52,2282,es ESP,"MF,FW",eng Premier League,30,1991,25.2,9,0,0,21,30,4,29,11,9,0,0,0,103,17,48,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,Gerson Rodrigues,lu LUX,"FW,MF",Troyes,fr Ligue 1,26,1995,12,9,848,9.4,1,1,2,1,0,0,6,0,3.0,3.0,0.4,3.4,25,28,60,0.21,0.36,2283,lu LUX,"FW,MF",fr Ligue 1,26,1995,9.4,1,23,7,30.4,2.44,0.74,0.04,0.14,19.9,0,0,0,3.0,3.0,0.13,-2.0,-2.0,2283,lu LUX,"FW,MF",fr Ligue 1,26,1995,9.4,157,223,70.4,2266,425,1,0.4,0.4,+0.6,8,16,7,1,28,2283,lu LUX,"FW,MF",fr Ligue 1,26,1995,9.4,223,199,23,1,1,1,10,3,4,3,0,0,157,1,10,2283,lu LUX,"FW,MF",fr Ligue 1,26,1995,9.4,21,2.23,19,0,0,2,0,0,2,0.21,2283,lu LUX,"FW,MF",fr Ligue 1,26,1995,9.4,12,9,2,6,4,17,5.9,16,8,1,7,0,12,2,0,2283,lu LUX,"FW,MF",fr Ligue 1,26,1995,9.4,368,2,27,192,155,25,368,30,8,26.7,22,73.3,237,1393,625,25,23,6,46,36,285,60,2835,lu LUX,"FW,MF",fr Ligue 1,26,1995,12,848,71,24.8,9.4,9,85,6,3,27,1,0.92,6,15,-9,-0.96,-0.71,8.5,16.8,-8.3,-0.88,2283,lu LUX,"FW,MF",fr Ligue 1,26,1995,9.4,6,0,0,28,16,6,10,0,9,0,0,0,27,16,18,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,Kévin Rodrigues,pt POR,"DF,FW",Rayo Vallecano,es La Liga,27,1994,13,5,435,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,16,11,0.00,0.03,2284,pt POR,"DF,FW",es La Liga,27,1994,4.8,0,4,0,0.0,0.83,0.00,0.00,,26.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2284,pt POR,"DF,FW",es La Liga,27,1994,4.8,162,229,70.7,2424,1025,0,0.1,0.1,-0.1,3,13,2,1,16,2284,pt POR,"DF,FW",es La Liga,27,1994,4.8,229,172,56,7,0,1,10,48,1,1,0,0,162,1,5,2284,pt POR,"DF,FW",es La Liga,27,1994,4.8,8,1.65,5,2,0,0,1,0,0,0.00,2284,pt POR,"DF,FW",es La Liga,27,1994,4.8,15,11,8,7,0,10,60.0,4,10,1,9,7,22,6,0,2284,pt POR,"DF,FW",es La Liga,27,1994,4.8,290,12,87,151,56,2,290,4,2,50.0,2,50.0,116,585,295,9,8,0,11,5,131,11,2836,pt POR,"DF,FW",es La Liga,27,1994,13,435,33,12.7,4.8,5,74,1,8,8,24,1.31,3,13,-10,-2.07,-2.04,4.5,7.8,-3.4,-0.69,2284,pt POR,"DF,FW",es La Liga,27,1994,4.8,0,0,0,5,7,0,10,7,11,0,0,0,33,10,8,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,Ángel Rodríguez,es ESP,"FW,MF",Mallorca,es La Liga,34,1987,29,19,1544,17.2,4,2,6,4,0,0,4,0,3.9,3.9,0.9,4.8,23,27,85,0.35,0.28,2285,es ESP,"FW,MF",es La Liga,34,1987,17.2,4,29,11,37.9,1.69,0.64,0.14,0.36,13.0,0,0,0,3.9,3.9,0.13,+0.1,+0.1,2285,es ESP,"FW,MF",es La Liga,34,1987,17.2,187,263,71.1,2426,544,2,0.9,0.6,+1.1,13,16,10,2,27,2285,es ESP,"FW,MF",es La Liga,34,1987,17.2,263,251,11,0,2,2,10,1,0,0,0,0,187,1,13,2285,es ESP,"FW,MF",es La Liga,34,1987,17.2,32,1.87,21,0,2,4,5,0,5,0.29,2285,es ESP,"FW,MF",es La Liga,34,1987,17.2,15,9,6,7,2,21,19.0,17,15,1,14,3,18,13,0,2285,es ESP,"FW,MF",es La Liga,34,1987,17.2,442,17,57,195,198,62,442,23,13,56.5,10,43.5,250,1361,590,23,15,5,45,21,290,85,2838,es ESP,"FW,MF",es La Liga,34,1987,29,1544,53,45.1,17.2,19,68,1,10,25,4,0.90,18,26,-8,-0.47,+0.45,18.5,23.3,-4.8,-0.28,2285,es ESP,"FW,MF",es La Liga,34,1987,17.2,4,0,0,37,23,17,10,3,9,1,0,0,47,19,30,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,es La Liga,23,1998,18,9,943,10.5,0,1,1,0,0,0,2,0,1.0,1.0,0.9,1.9,19,36,31,0.10,0.18,2286,es ESP,"MF,FW",es La Liga,23,1998,10.5,0,26,8,30.8,2.48,0.76,0.00,0.00,25.7,9,0,0,1.0,1.0,0.04,-1.0,-1.0,2286,es ESP,"MF,FW",es La Liga,23,1998,10.5,316,429,73.7,5553,1647,1,0.9,1.2,+0.1,11,34,11,3,36,2286,es ESP,"MF,FW",es La Liga,23,1998,10.5,429,385,43,25,2,9,43,4,14,7,6,0,316,1,9,2286,es ESP,"MF,FW",es La Liga,23,1998,10.5,26,2.48,10,8,1,4,3,0,4,0.38,2286,es ESP,"MF,FW",es La Liga,23,1998,10.5,16,11,6,8,2,12,33.3,8,7,1,6,11,27,6,0,2286,es ESP,"MF,FW",es La Liga,23,1998,10.5,537,11,87,291,168,11,537,19,10,52.6,9,47.4,285,1681,732,19,19,4,20,12,345,31,2839,es ESP,"MF,FW",es La Liga,23,1998,18,943,52,27.6,10.5,9,79,1,9,26,0,1.17,12,9,+3,+0.29,+0.69,9.7,9.0,+0.7,+0.07,2286,es ESP,"MF,FW",es La Liga,23,1998,10.5,2,0,0,8,11,1,43,11,11,0,0,0,53,9,15,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,Óscar Rodríguez Arnaiz,es ESP,"FW,MF",Sevilla,es La Liga,23,1998,11,4,417,4.6,0,0,0,0,0,0,1,0,0.6,0.6,0.8,1.4,13,22,39,0.00,0.30,2287,es ESP,"FW,MF",es La Liga,23,1998,4.6,0,14,1,7.1,3.02,0.22,0.00,0.00,24.5,1,0,0,0.6,0.6,0.04,-0.6,-0.6,2287,es ESP,"FW,MF",es La Liga,23,1998,4.6,168,214,78.5,2815,717,0,0.8,0.7,-0.8,5,13,4,2,22,2287,es ESP,"FW,MF",es La Liga,23,1998,4.6,214,197,16,3,1,5,15,1,12,1,7,0,168,1,6,2287,es ESP,"FW,MF",es La Liga,23,1998,4.6,16,3.45,11,3,0,0,1,1,2,0.43,2287,es ESP,"FW,MF",es La Liga,23,1998,4.6,4,3,1,3,0,3,66.7,1,2,0,2,5,9,7,1,2287,es ESP,"FW,MF",es La Liga,23,1998,4.6,276,9,46,125,109,14,276,20,12,60.0,8,40.0,183,976,448,13,7,4,14,4,211,39,2840,es ESP,"FW,MF",es La Liga,23,1998,11,417,38,12.2,4.6,4,75,1,7,17,8,2.09,5,2,+3,+0.65,+0.05,6.4,3.1,+3.3,+0.71,2287,es ESP,"FW,MF",es La Liga,23,1998,4.6,1,0,0,5,6,1,15,5,3,0,0,0,18,3,5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,33,1988,36,33,2832,31.5,3,3,6,3,0,0,7,0,3.2,3.2,2.8,6.0,65,94,130,0.19,0.19,2288,es ESP,"MF,FW",es La Liga,33,1988,31.5,3,42,10,23.8,1.33,0.32,0.07,0.30,19.8,3,0,0,3.2,3.2,0.08,-0.2,-0.2,2288,es ESP,"MF,FW",es La Liga,33,1988,31.5,716,951,75.3,10319,3155,3,2.8,2.9,+0.2,43,59,27,2,94,2288,es ESP,"MF,FW",es La Liga,33,1988,31.5,951,884,65,23,11,8,55,8,26,12,3,0,716,2,31,2288,es ESP,"MF,FW",es La Liga,33,1988,31.5,92,2.92,58,12,4,7,8,3,6,0.19,2288,es ESP,"MF,FW",es La Liga,33,1988,31.5,53,31,20,24,9,46,32.6,31,28,3,25,20,73,27,0,2288,es ESP,"MF,FW",es La Liga,33,1988,31.5,1351,32,192,646,546,86,1351,100,60,60.0,40,40.0,800,4998,2043,65,58,15,88,81,877,130,2842,es ESP,"MF,FW",es La Liga,33,1988,36,2832,79,82.8,31.5,33,84,20,3,23,1,1.08,29,43,-14,-0.44,+1.54,30.0,38.2,-8.2,-0.26,2288,es ESP,"MF,FW",es La Liga,33,1988,31.5,7,0,0,65,69,3,55,20,31,0,0,0,175,39,59,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,27,1994,32,29,2529,28.1,1,2,3,1,0,0,9,1,1.0,1.0,0.5,1.6,13,123,14,0.11,0.06,2289,ar ARG,MF,es La Liga,27,1994,28.1,1,21,8,38.1,0.75,0.28,0.05,0.13,21.4,0,0,0,1.0,1.0,0.05,0.0,0.0,2289,ar ARG,MF,es La Liga,27,1994,28.1,1245,1458,85.4,21543,7291,2,0.5,1.0,+1.5,14,112,9,1,123,2289,ar ARG,MF,es La Liga,27,1994,28.1,1458,1404,53,50,3,21,4,3,0,0,0,0,1245,1,25,2289,ar ARG,MF,es La Liga,27,1994,28.1,51,1.81,46,0,0,3,2,0,4,0.14,2289,ar ARG,MF,es La Liga,27,1994,28.1,97,53,46,45,6,98,55.1,44,55,12,43,31,128,56,0,2289,ar ARG,MF,es La Liga,27,1994,28.1,1782,107,583,1051,163,11,1782,27,18,66.7,9,33.3,897,3310,1474,13,15,1,25,17,1093,14,2843,ar ARG,MF,es La Liga,27,1994,32,2529,79,73.9,28.1,29,85,23,3,20,3,1.78,49,26,+23,+0.82,+0.92,41.0,28.9,+12.2,+0.43,2289,ar ARG,MF,es La Liga,27,1994,28.1,9,1,1,47,50,2,4,31,53,0,0,0,206,33,17,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,32,1989,29,13,1382,15.4,2,2,4,2,0,0,3,0,4.8,4.8,2.1,6.9,18,19,60,0.26,0.45,2290,eng ENG,FW,eng Premier League,32,1989,15.4,2,41,11,26.8,2.67,0.72,0.05,0.18,15.1,0,0,0,4.8,4.8,0.12,-2.8,-2.8,2290,eng ENG,FW,eng Premier League,32,1989,15.4,185,313,59.1,2439,672,2,2.1,0.5,-0.1,12,16,3,1,19,2290,eng ENG,FW,eng Premier League,32,1989,15.4,313,307,3,0,1,1,7,1,0,0,0,0,185,3,10,2290,eng ENG,FW,eng Premier League,32,1989,15.4,29,1.89,18,1,1,6,3,0,4,0.26,2290,eng ENG,FW,eng Premier League,32,1989,15.4,20,12,8,8,4,14,28.6,10,19,1,18,4,24,12,0,2290,eng ENG,FW,eng Premier League,32,1989,15.4,492,16,74,202,220,54,492,15,8,53.3,7,46.7,230,1132,445,18,18,3,29,13,336,60,2844,eng ENG,FW,eng Premier League,32,1989,29,1382,48,40.4,15.4,13,80,5,16,21,2,0.90,13,15,-2,-0.13,+0.62,18.9,20.8,-1.9,-0.12,2290,eng ENG,FW,eng Premier League,32,1989,15.4,3,0,0,31,16,17,7,4,12,0,0,0,37,55,67,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,34,28,2473,27.5,0,1,1,0,0,0,3,0,0.3,0.3,1.6,2.0,50,115,27,0.04,0.07,2291,ch SUI,DF,it Serie A,28,1992,27.5,0,9,0,0.0,0.33,0.00,0.00,,26.3,3,0,0,0.3,0.3,0.04,-0.3,-0.3,2291,ch SUI,DF,it Serie A,28,1992,27.5,1247,1469,84.9,21547,8073,1,1.6,1.8,-0.6,22,101,7,2,115,2291,ch SUI,DF,it Serie A,28,1992,27.5,1469,1374,86,31,1,22,65,8,46,28,17,0,1247,9,22,2291,ch SUI,DF,it Serie A,28,1992,27.5,44,1.60,23,18,0,3,0,0,3,0.11,2291,ch SUI,DF,it Serie A,28,1992,27.5,36,21,11,23,2,33,54.5,15,22,8,14,41,77,48,1,2291,ch SUI,DF,it Serie A,28,1992,27.5,1672,88,586,868,228,6,1672,5,5,100.0,0,0.0,1001,5203,3169,50,52,3,8,2,1092,27,2845,ch SUI,DF,it Serie A,28,1992,34,2473,73,72.3,27.5,28,84,22,6,20,1,1.26,30,29,+1,+0.04,-0.34,34.3,24.6,+9.7,+0.35,2291,ch SUI,DF,it Serie A,28,1992,27.5,3,0,0,26,11,0,65,41,21,0,1,0,163,53,34,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,Rodrygo,br BRA,FW,Real Madrid,es La Liga,20,2001,33,17,1523,16.9,4,4,8,4,0,0,4,0,3.4,3.4,2.4,5.8,76,49,194,0.47,0.34,2292,br BRA,FW,es La Liga,20,2001,16.9,4,34,15,44.1,2.01,0.89,0.12,0.27,16.4,0,0,0,3.4,3.4,0.10,+0.6,+0.6,2292,br BRA,FW,es La Liga,20,2001,16.9,555,682,81.4,6480,1383,4,2.4,2.7,+1.6,28,28,21,2,49,2292,br BRA,FW,es La Liga,20,2001,16.9,682,635,41,3,1,1,41,9,27,5,10,0,555,6,18,2292,br BRA,FW,es La Liga,20,2001,16.9,69,4.07,42,7,9,4,7,0,12,0.71,2292,br BRA,FW,es La Liga,20,2001,16.9,18,14,7,4,7,18,16.7,15,21,0,21,11,29,3,0,2292,br BRA,FW,es La Liga,20,2001,16.9,898,3,88,314,507,107,898,58,27,46.6,31,53.4,632,3830,2220,76,55,38,48,15,695,194,2846,br BRA,FW,es La Liga,20,2001,33,1523,46,44.5,16.9,17,68,2,16,23,1,2.21,38,13,+25,+1.48,+0.34,31.9,22.5,+9.4,+0.56,2292,br BRA,FW,es La Liga,20,2001,16.9,4,0,0,20,29,13,41,11,14,3,0,0,72,14,25,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,21,12,1240,13.8,1,1,2,1,0,0,1,0,0.4,0.4,0.6,0.9,14,22,54,0.15,0.07,2293,dk DEN,DF,eng Premier League,22,1999,13.8,1,5,2,40.0,0.36,0.15,0.20,0.50,17.4,0,0,0,0.4,0.4,0.08,+0.6,+0.6,2293,dk DEN,DF,eng Premier League,22,1999,13.8,230,358,64.2,3857,1221,1,0.6,0.8,+0.4,7,16,8,7,22,2293,dk DEN,DF,eng Premier League,22,1999,13.8,358,332,25,0,0,0,35,25,0,0,0,0,230,1,16,2293,dk DEN,DF,eng Premier League,22,1999,13.8,15,1.09,11,0,1,1,2,0,3,0.22,2293,dk DEN,DF,eng Premier League,22,1999,13.8,23,12,19,2,2,32,43.8,18,14,5,9,16,39,29,0,2293,dk DEN,DF,eng Premier League,22,1999,13.8,493,45,187,181,127,12,493,15,4,26.7,11,73.3,244,1011,394,14,12,1,9,4,259,54,2847,dk DEN,DF,eng Premier League,22,1999,21,1240,59,36.3,13.8,12,89,11,9,19,15,1.29,17,27,-10,-0.73,-0.81,12.7,18.6,-5.9,-0.43,2293,dk DEN,DF,eng Premier League,22,1999,13.8,1,0,0,18,8,2,35,16,12,0,1,0,54,12,25,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,Marko Rog,hr CRO,MF,Cagliari,it Serie A,26,1995,8,2,311,3.5,0,1,1,0,0,0,0,0,0.3,0.3,0.1,0.4,7,14,10,0.29,0.12,2294,hr CRO,MF,it Serie A,26,1995,3.5,0,7,1,14.3,2.03,0.29,0.00,0.00,22.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2294,hr CRO,MF,it Serie A,26,1995,3.5,122,152,80.3,1663,357,1,0.1,0.1,+0.9,4,13,1,0,14,2294,hr CRO,MF,it Serie A,26,1995,3.5,152,141,11,8,0,1,3,2,1,1,0,0,122,0,3,2294,hr CRO,MF,it Serie A,26,1995,3.5,18,5.23,14,0,1,1,2,0,2,0.58,2294,hr CRO,MF,it Serie A,26,1995,3.5,5,3,1,2,2,8,12.5,7,6,1,5,1,6,3,0,2294,hr CRO,MF,it Serie A,26,1995,3.5,191,4,25,89,79,4,191,9,4,44.4,5,55.6,110,553,275,7,10,1,6,7,125,10,2848,hr CRO,MF,it Serie A,26,1995,8,311,39,9.1,3.5,2,57,0,6,33,0,0.63,2,5,-3,-0.87,+0.03,2.8,4.7,-1.9,-0.54,2294,hr CRO,MF,it Serie A,26,1995,3.5,0,0,0,11,14,0,3,1,3,0,0,0,19,4,5,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,23,19,1729,19.2,0,1,1,0,0,0,5,0,0.4,0.4,1.9,2.3,61,78,80,0.05,0.12,2295,br BRA,DF,it Serie A,23,1998,19.2,0,14,4,28.6,0.73,0.21,0.00,0.00,23.4,0,0,0,0.4,0.4,0.03,-0.4,-0.4,2295,br BRA,DF,it Serie A,23,1998,19.2,921,1131,81.4,14979,4524,1,1.9,1.8,-0.9,27,57,26,12,78,2295,br BRA,DF,it Serie A,23,1998,19.2,1131,967,161,24,0,11,82,117,20,0,19,0,921,3,20,2295,br BRA,DF,it Serie A,23,1998,19.2,51,2.65,40,6,3,0,1,1,3,0.16,2295,br BRA,DF,it Serie A,23,1998,19.2,21,13,12,5,4,22,68.2,7,20,8,12,18,39,42,1,2295,br BRA,DF,it Serie A,23,1998,19.2,1312,67,413,598,318,18,1312,25,14,56.0,11,44.0,769,4452,2436,61,45,6,19,16,879,80,2849,br BRA,DF,it Serie A,23,1998,23,1729,75,50.6,19.2,19,86,14,4,25,11,1.30,31,35,-4,-0.21,-0.31,29.2,27.6,+1.6,+0.08,2295,br BRA,DF,it Serie A,23,1998,19.2,5,0,0,15,34,1,82,18,13,0,0,0,95,10,15,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,19,16,1409,15.7,1,0,1,1,0,0,4,1,0.6,0.6,0.1,0.7,6,71,3,0.06,0.04,2296,it ITA,DF,it Serie A,26,1995,15.7,1,12,5,41.7,0.77,0.32,0.08,0.20,14.2,0,0,0,0.6,0.6,0.05,+0.4,+0.4,2296,it ITA,DF,it Serie A,26,1995,15.7,893,999,89.4,16845,6188,0,0.1,0.5,-0.1,3,66,3,0,71,2296,it ITA,DF,it Serie A,26,1995,15.7,999,947,51,34,1,1,1,2,0,0,0,0,893,1,5,2296,it ITA,DF,it Serie A,26,1995,15.7,12,0.77,11,0,0,1,0,0,2,0.13,2296,it ITA,DF,it Serie A,26,1995,15.7,24,14,14,10,0,18,77.8,4,21,12,9,19,43,45,0,2296,it ITA,DF,it Serie A,26,1995,15.7,1142,116,498,604,44,21,1142,2,2,100.0,0,0.0,614,2780,1442,6,0,0,3,0,786,3,2852,it ITA,DF,it Serie A,26,1995,19,1409,74,41.2,15.7,16,86,14,3,9,10,2.16,25,16,+9,+0.57,-0.72,20.2,15.9,+4.3,+0.27,2296,it ITA,DF,it Serie A,26,1995,15.7,4,1,0,17,13,3,1,19,14,0,1,0,79,46,19,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
