Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Elche,es La Liga,28,29.1,48.4,38,418,3420,38.0,39,29,68,38,1,1,104,6,33.7,32.9,27.6,60.5,531,1102,1.76,1.61,28,es La Liga,28,38.0,39,334,106,31.7,8.79,2.79,0.11,0.36,18.0,8,1,1,33.7,32.9,0.1,5.3,5.1,28,es La Liga,28,38.0,12948,16836,76.9,237191,93098,29,27.6,24.8,1.4,261,861,204,78,1102,28,es La Liga,28,38.0,16836,14819,1943,591,34,180,720,763,155,63,70,1,12948,74,335,28,es La Liga,28,38.0,592,15.58,426,60,42,23,28,13,68,1.79,28,es La Liga,28,38.0,589,325,335,191,63,622,43.1,354,367,126,241,305,894,769,14,28,es La Liga,28,48.4,38.0,20889,2493,7657,9086,4313,498,20888,597,339,56.8,258,43.2,11059,55476,26247,531,403,89,650,330,12844,1087,28,es La Liga,28,29.1,38,3420,90,100,38.0,418,80,236,179,22,255,1.11,40,52,-12,-0.32,33.7,59.1,-25.4,-0.67,28,es La Liga,28,38.0,104,6,1,518,471,74,720,305,325,1,10,0,1982,527,515,50.6,28,es La Liga,2,38,38,3420,38.0,52,1.37,174,121,74.1,11,9,18,8,21.1,9,7,1,1,28,es La Liga,2,38.0,52,7,0,6,0,54.5,0.27,2.5,0.07,257,626,41.1,966,183,42.1,36.4,616,25,4.1,56,1.47,15.2
29,Empoli,it Serie A,28,24.5,47.4,38,418,3420,38.0,47,27,74,40,7,7,87,5,44.9,39.3,28.9,68.3,658,1477,1.76,1.94,29,it Serie A,28,38.0,47,490,151,30.8,12.89,3.97,0.08,0.26,18.5,16,7,7,44.9,39.3,0.08,2.1,0.7,29,it Serie A,28,38.0,12796,16700,76.6,227799,91038,27,28.9,25.8,-1.9,343,1013,337,72,1477,29,it Serie A,28,38.0,16700,14627,1990,528,36,76,704,827,189,63,87,0,12796,83,347,29,it Serie A,28,38.0,835,21.97,622,67,40,51,42,13,84,2.21,29,it Serie A,28,38.0,568,327,268,208,92,606,45.0,333,451,177,274,352,920,772,10,29,it Serie A,28,47.4,38.0,20894,2792,7114,8751,5240,789,20887,547,291,53.2,255,46.6,11739,64693,34764,658,438,129,584,335,12671,1465,29,it Serie A,28,24.5,38,3420,90,100,38.0,418,80,236,178,23,271,1.08,50,70,-20,-0.53,44.9,66.0,-21.2,-0.56,29,it Serie A,28,38.0,87,5,3,506,463,83,704,352,327,6,10,6,1998,427,549,43.8,29,it Serie A,1,38,38,3420,38.0,70,1.84,216,150,69.9,10,11,17,7,18.4,10,5,2,3,29,it Serie A,1,38.0,70,5,1,5,6,65.2,0.28,1.2,0.03,133,386,34.5,984,215,28.2,29.5,602,35,5.8,38,1.0,13.9
30,Espanyol,es La Liga,34,27.7,46.9,38,418,3420,38.0,39,25,64,34,5,5,99,7,36.7,32.9,25.8,58.7,610,1212,1.55,1.65,30,es La Liga,34,38.0,39,403,128,31.8,10.61,3.37,0.08,0.27,19.5,24,5,5,36.7,32.9,0.08,2.3,1.1,30,es La Liga,34,38.0,13360,16919,79.0,237866,88599,25,25.8,24.8,-0.8,300,993,212,59,1212,30,es La Liga,34,38.0,16919,15003,1846,590,29,196,627,659,172,65,67,1,13360,70,287,30,es La Liga,34,38.0,721,18.97,521,59,47,40,41,13,67,1.76,30,es La Liga,34,38.0,557,338,308,196,53,646,42.6,371,360,114,246,326,883,892,20,30,es La Liga,34,46.9,38.0,20970,2604,7525,9167,4471,581,20965,616,373,60.6,243,39.4,11191,60124,30222,610,468,119,563,331,13239,1196,30,es La Liga,34,27.7,38,3420,90,100,38.0,418,81,234,181,21,269,1.11,40,53,-13,-0.34,36.7,51.2,-14.5,-0.38,30,es La Liga,34,38.0,99,7,3,440,516,70,627,326,338,3,5,2,1736,447,574,43.8,30,es La Liga,3,38,38,3420,38.0,53,1.39,169,118,71.0,10,12,16,10,26.3,5,4,0,1,30,es La Liga,3,38.0,53,4,0,4,2,53.6,0.3,2.6,0.07,171,466,36.7,897,221,35.1,33.8,662,38,5.7,48,1.26,13.7
31,Everton,eng Premier League,33,26.7,40.0,38,418,3420,38.0,42,29,71,36,6,7,82,6,41.2,35.8,28.5,64.3,512,1100,1.71,1.83,31,eng Premier League,33,38.0,42,430,130,30.2,11.32,3.42,0.08,0.28,17.7,18,6,7,41.2,35.8,0.08,0.8,0.2,31,eng Premier League,33,38.0,10366,14557,71.2,184813,76163,29,28.5,25.1,0.5,323,898,255,77,1100,31,eng Premier League,33,38.0,14557,12746,1758,413,30,70,653,783,161,83,60,0,10366,53,345,31,eng Premier League,33,38.0,742,19.53,533,69,43,42,45,10,68,1.79,31,eng Premier League,33,38.0,705,402,369,252,84,735,45.7,399,496,140,356,365,1070,815,15,31,eng Premier League,33,40.0,38.0,19075,2289,6394,7899,5013,728,19068,634,337,53.2,295,46.5,9422,53443,25599,512,388,143,640,325,10276,1086,31,eng Premier League,33,26.7,38,3420,90,100,38.0,418,85,317,97,21,240,1.03,43,66,-23,-0.61,41.2,55.4,-14.2,-0.37,31,eng Premier League,33,38.0,82,6,2,368,388,53,653,365,402,7,2,5,2023,634,725,46.7,31,eng Premier League,2,38,38,3420,38.0,66,1.74,188,127,66.0,11,6,21,8,21.1,2,2,0,0,31,eng Premier League,2,38.0,66,2,2,13,5,55.9,0.29,-5.1,-0.13,292,844,34.6,927,124,65.2,48.9,568,26,4.6,37,0.97,10.7
32,Fiorentina,it Serie A,28,26.4,57.7,38,418,3420,38.0,59,33,92,50,9,12,89,8,60.0,50.8,39.2,90.1,755,1584,2.18,2.61,32,it Serie A,28,38.0,59,501,172,34.3,13.18,4.53,0.1,0.29,17.2,25,9,12,60.0,50.8,0.11,-1.0,-0.8,32,it Serie A,28,38.0,17418,20910,83.3,337614,110293,33,39.2,41.6,-6.2,386,1211,346,105,1584,32,it Serie A,28,38.0,20910,19005,1848,664,37,246,776,693,195,23,129,0,17418,57,331,32,it Serie A,28,38.0,908,23.89,655,85,40,60,59,9,99,2.61,32,it Serie A,28,38.0,508,301,232,203,73,540,49.6,272,357,91,266,244,752,407,15,32,it Serie A,28,57.7,38.0,24439,2417,8057,10824,5796,923,24427,542,301,55.5,240,44.3,14623,77944,39314,755,546,184,618,275,17288,1567,32,it Serie A,28,26.4,38,3420,90,100,38.0,418,81,235,179,21,275,1.63,59,51,8,0.21,60.0,40.6,19.4,0.51,32,it Serie A,28,38.0,89,8,6,464,565,57,776,244,301,8,5,2,1885,469,456,50.7,32,it Serie A,2,38,38,3418,38.0,51,1.34,126,75,61.9,19,5,14,11,28.9,5,3,2,0,32,it Serie A,2,38.0,51,3,0,3,2,39.8,0.28,-9.2,-0.24,240,561,42.8,1660,164,29.2,30.8,352,24,6.8,71,1.87,22.3
33,Freiburg,de Bundesliga,26,26.5,49.0,34,374,3060,34.0,55,37,92,50,5,6,34,0,50.4,45.7,34.5,80.2,401,1229,2.56,2.5,33,de Bundesliga,26,34.0,55,457,153,33.5,13.44,4.5,0.11,0.33,16.7,20,5,6,50.4,45.7,0.1,4.6,4.3,33,de Bundesliga,26,34.0,11641,15652,74.4,219063,88322,37,34.5,39.9,2.5,333,919,293,73,1229,33,de Bundesliga,26,34.0,15652,13970,1624,421,33,120,633,672,181,116,44,1,11641,58,328,33,de Bundesliga,26,34.0,775,22.79,526,99,21,65,57,7,90,2.65,33,de Bundesliga,26,34.0,518,299,246,207,65,477,45.1,262,352,130,222,355,873,751,13,33,de Bundesliga,26,49.0,34.0,19480,2322,6642,8357,4649,750,19474,420,226,53.8,194,46.2,9662,49455,24484,401,331,102,538,219,11501,1223,33,de Bundesliga,26,26.5,34,3060,90,100,34.0,374,83,219,157,17,145,1.62,58,46,12,0.35,50.4,44.0,6.4,0.19,33,de Bundesliga,26,34.0,34,0,0,392,375,58,633,355,299,4,2,1,1920,675,638,51.4,33,de Bundesliga,2,34,34,3060,34.0,46,1.35,153,108,71.2,15,10,9,10,29.4,2,2,0,0,33,de Bundesliga,2,34.0,46,2,1,5,1,42.7,0.27,-2.3,-0.07,267,684,39.0,1145,126,42.0,34.4,496,18,3.6,36,1.06,6.3
34,Genoa,it Serie A,40,27.0,43.9,38,418,3420,38.0,26,19,45,20,6,7,92,3,37.2,31.8,26.3,58.1,517,1101,1.03,1.67,34,it Serie A,40,38.0,26,397,106,26.7,10.45,2.79,0.05,0.19,18.8,12,6,7,37.2,31.8,0.08,-11.2,-11.8,34,it Serie A,40,38.0,11185,15587,71.8,198763,81665,19,26.3,25.5,-7.3,281,829,211,74,1101,34,it Serie A,40,38.0,15587,13605,1910,559,29,74,661,777,155,57,76,1,11185,72,365,34,it Serie A,40,38.0,684,18.0,462,75,35,40,53,19,48,1.26,34,it Serie A,40,38.0,739,416,324,302,113,727,48.0,378,487,134,353,449,1188,751,15,34,it Serie A,40,43.9,38.0,20229,2408,6913,9038,4503,696,20222,581,302,52.0,278,47.8,10185,50318,24651,517,384,133,732,373,11085,1090,34,it Serie A,40,27.0,38,3420,90,100,38.0,418,78,241,179,27,268,0.74,27,60,-33,-0.87,37.2,54.1,-16.9,-0.44,34,it Serie A,40,38.0,92,3,2,566,499,72,661,449,416,4,5,2,2228,635,743,46.1,34,it Serie A,2,38,38,3420,38.0,60,1.58,184,125,69.6,4,16,18,10,26.3,5,4,1,0,34,it Serie A,2,38.0,60,4,3,7,2,51.6,0.26,-6.4,-0.17,263,626,42.0,894,103,48.9,38.5,490,16,3.3,20,0.53,11.2
35,Getafe,es La Liga,31,26.6,41.5,38,418,3420,38.0,31,26,57,28,3,5,121,8,29.3,25.3,19.4,44.7,399,917,1.42,1.28,35,es La Liga,31,38.0,31,404,111,27.5,10.63,2.92,0.07,0.25,20.6,29,3,5,29.3,25.3,0.06,1.7,2.7,35,es La Liga,31,38.0,10278,14607,70.4,196813,82509,26,19.4,19.7,6.6,288,808,166,73,917,35,es La Liga,31,38.0,14607,12625,1929,579,17,194,621,842,136,65,58,0,10278,53,299,35,es La Liga,31,38.0,700,18.42,464,85,32,40,61,18,53,1.39,35,es La Liga,31,38.0,587,360,266,243,78,594,41.8,346,400,96,304,401,988,719,8,35,es La Liga,31,41.5,38.0,18658,2003,5988,8734,4125,551,18653,452,242,53.5,210,46.5,9326,44746,20748,399,328,92,603,301,10197,910,35,es La Liga,31,26.6,38,3420,90,100,38.0,418,83,259,153,19,251,1.03,33,41,-8,-0.21,29.3,38.6,-9.3,-0.25,35,es La Liga,31,38.0,121,8,1,559,481,53,621,401,360,1,4,1,1924,721,717,50.1,35,es La Liga,2,38,38,3420,38.0,41,1.08,132,91,70.5,8,15,15,14,36.8,4,2,1,1,35,es La Liga,2,38.0,41,2,0,5,1,40.9,0.29,0.9,0.02,366,869,42.1,892,101,69.5,46.6,576,26,4.5,45,1.18,15.0
36,Gladbach,de Bundesliga,26,26.0,54.0,34,374,3060,34.0,54,38,92,49,5,7,67,1,56.2,50.6,37.8,88.4,527,1291,2.56,2.76,36,de Bundesliga,26,34.0,54,489,174,35.6,14.38,5.12,0.1,0.28,16.8,13,5,7,56.2,50.6,0.11,-2.2,-1.6,36,de Bundesliga,26,34.0,14537,17978,80.9,251602,93864,38,37.8,39.2,0.2,357,920,250,46,1291,36,de Bundesliga,26,34.0,17978,16210,1697,535,74,89,440,681,152,60,66,3,14537,71,315,36,de Bundesliga,26,34.0,870,25.59,642,80,34,46,52,16,89,2.62,36,de Bundesliga,26,34.0,572,345,260,252,60,615,46.3,330,402,91,311,326,898,553,13,36,de Bundesliga,26,54.0,34.0,21886,2151,7493,10390,4173,745,21879,610,359,58.9,251,41.1,12219,58910,30071,527,348,163,573,309,14453,1287,36,de Bundesliga,26,26.0,34,3060,90,100,34.0,374,84,256,118,20,181,1.32,54,61,-7,-0.21,56.2,55.0,1.2,0.04,36,de Bundesliga,26,34.0,67,1,0,359,472,73,440,326,345,6,5,0,1850,464,419,52.5,36,de Bundesliga,2,34,34,3060,34.0,61,1.79,185,122,68.6,12,9,13,5,14.7,5,3,2,0,36,de Bundesliga,2,34.0,61,3,1,5,0,57.3,0.29,-3.7,-0.11,153,452,33.8,1243,166,29.0,29.5,446,19,4.3,53,1.56,8.0
37,Granada,es La Liga,32,28.1,44.7,38,418,3420,38.0,43,28,71,40,3,5,105,4,39.0,35.1,26.7,61.8,435,1047,1.79,1.73,37,es La Liga,32,38.0,43,421,131,31.1,11.08,3.45,0.1,0.31,19.2,12,3,5,39.0,35.1,0.09,4.0,4.9,37,es La Liga,32,38.0,10582,14889,71.1,199289,81817,28,26.7,25.9,1.3,306,840,205,82,1047,37,es La Liga,32,38.0,14889,12856,1971,544,28,142,691,791,159,70,60,1,10582,62,295,37,es La Liga,32,38.0,702,18.47,488,67,43,49,40,15,68,1.79,37,es La Liga,32,38.0,611,343,310,240,61,632,43.4,358,437,130,307,326,937,841,8,37,es La Liga,32,44.7,38.0,19055,2401,6704,8239,4287,600,19050,495,270,54.5,225,45.5,9255,49523,24761,435,354,96,588,321,10466,1036,37,es La Liga,32,28.1,38,3420,90,100,38.0,418,80,241,175,22,243,1.0,44,61,-17,-0.45,39.0,61.2,-22.2,-0.59,37,es La Liga,32,38.0,105,4,1,477,466,62,691,326,343,2,9,2,1867,602,743,44.8,37,es La Liga,2,38,38,3420,38.0,61,1.61,193,132,72.0,8,14,16,8,21.1,9,7,2,0,37,es La Liga,2,38.0,61,7,0,7,2,60.2,0.27,1.2,0.03,267,818,32.6,922,162,57.7,42.6,615,32,5.2,64,1.68,17.6
38,Greuther Fürth,de Bundesliga,29,25.9,43.6,34,374,3060,34.0,26,15,41,21,5,5,61,0,30.0,26.2,18.8,44.9,413,976,1.06,1.43,38,de Bundesliga,29,34.0,26,309,96,31.1,9.09,2.82,0.07,0.22,18.2,13,5,5,30.0,26.2,0.09,-4.0,-5.2,38,de Bundesliga,29,34.0,10180,13971,72.9,187432,77521,15,18.8,19.8,-3.8,208,737,150,43,976,38,de Bundesliga,29,34.0,13971,12140,1762,482,24,54,478,738,138,92,37,4,10180,69,325,38,de Bundesliga,29,34.0,525,15.44,357,48,37,30,35,18,43,1.26,38,de Bundesliga,29,34.0,568,336,258,252,58,567,47.6,297,416,124,292,374,942,712,8,38,de Bundesliga,29,43.6,34.0,17946,2396,6666,7952,3509,505,17941,536,266,49.6,270,50.4,9290,47683,22121,413,281,107,621,308,10087,967,38,de Bundesliga,29,25.9,34,3060,90,100,34.0,374,83,236,139,19,151,0.53,28,82,-54,-1.59,30.0,60.2,-30.2,-0.89,38,de Bundesliga,29,34.0,61,0,0,437,434,69,478,374,336,3,6,5,1878,468,602,43.7,38,de Bundesliga,3,34,34,3060,34.0,82,2.41,188,111,59.6,3,9,22,6,17.6,6,6,0,0,38,de Bundesliga,3,34.0,82,6,1,12,5,66.9,0.33,-10.1,-0.3,248,719,34.5,1120,144,46.5,41.1,546,28,5.1,53,1.56,17.2
39,Hellas Verona,it Serie A,31,26.8,50.6,38,418,3420,38.0,63,44,107,56,7,8,100,7,50.4,44.2,34.1,78.4,677,1587,2.63,2.23,39,it Serie A,31,38.0,63,455,152,33.4,11.97,4.0,0.12,0.37,16.9,15,7,8,50.4,44.2,0.1,12.6,11.8,39,it Serie A,31,38.0,13047,17398,75.0,226861,89360,44,34.1,32.0,9.9,333,1046,350,71,1587,39,it Serie A,31,38.0,17398,15513,1788,467,36,101,593,777,166,75,43,0,13047,97,347,39,it Serie A,31,38.0,796,20.95,607,65,34,42,32,16,106,2.79,39,it Serie A,31,38.0,534,308,248,214,72,557,42.7,319,414,107,307,392,926,779,9,39,it Serie A,31,50.6,38.0,21791,2173,6491,10061,5483,883,21783,590,313,53.1,276,46.8,11502,60870,30016,677,468,175,683,383,12927,1572,39,it Serie A,31,26.8,38,3420,90,100,38.0,418,81,250,165,23,244,1.39,65,59,6,0.16,50.4,49.0,1.4,0.04,39,it Serie A,31,38.0,100,7,5,560,429,97,593,392,308,6,4,2,2413,689,733,48.5,39,it Serie A,3,38,38,3420,38.0,59,1.55,159,101,64.8,14,11,13,4,10.5,4,3,1,0,39,it Serie A,3,38.0,59,3,2,8,2,48.7,0.29,-8.3,-0.22,208,622,33.4,781,133,56.2,39.7,529,22,4.2,24,0.63,
40,Hertha BSC,de Bundesliga,36,26.7,43.7,34,374,3060,34.0,35,23,58,32,3,3,62,2,33.3,30.9,25.0,55.9,462,975,1.62,1.71,40,de Bundesliga,36,34.0,35,365,119,32.6,10.74,3.5,0.09,0.27,17.5,15,3,3,33.3,30.9,0.09,1.7,1.1,40,de Bundesliga,36,34.0,10314,14077,73.3,185733,76968,23,25.0,26.4,-2.0,271,650,181,56,975,40,de Bundesliga,36,34.0,14077,12218,1786,516,30,94,505,746,141,64,66,0,10314,73,321,40,de Bundesliga,36,34.0,639,18.79,432,77,31,41,42,16,58,1.71,40,de Bundesliga,36,34.0,546,321,294,197,55,544,46.3,292,377,105,272,406,952,816,15,40,de Bundesliga,36,43.7,34.0,18046,2255,6954,7844,3430,547,18043,526,281,53.4,245,46.6,8883,47745,22989,462,296,92,537,316,10214,959,40,de Bundesliga,36,26.7,34,3060,90,100,34.0,374,80,222,152,24,151,0.97,37,71,-34,-1.0,33.3,54.3,-21.0,-0.62,40,de Bundesliga,36,34.0,62,2,0,421,430,73,505,406,321,3,8,0,1830,556,575,49.2,40,de Bundesliga,2,34,34,3060,34.0,71,2.09,172,101,63.4,9,6,19,6,17.6,8,8,0,0,40,de Bundesliga,2,34.0,71,8,1,10,0,56.0,0.29,-15.0,-0.44,189,521,36.3,880,172,38.8,39.7,548,30,5.5,42,1.24,12.1
41,Hoffenheim,de Bundesliga,32,26.1,53.2,34,374,3060,34.0,55,42,97,55,0,0,75,0,58.3,58.3,46.8,105.1,588,1474,2.85,3.09,41,de Bundesliga,32,34.0,55,452,150,33.2,13.29,4.41,0.12,0.37,15.1,13,0,0,58.3,58.3,0.13,-3.3,-3.3,41,de Bundesliga,32,34.0,14323,18141,79.0,256560,98199,42,46.8,53.2,-4.8,336,1046,343,112,1474,41,de Bundesliga,32,34.0,18141,16308,1763,445,36,91,703,798,190,90,52,0,14323,70,350,41,de Bundesliga,32,34.0,785,23.09,583,71,39,52,27,13,100,2.94,41,de Bundesliga,32,34.0,483,291,191,216,76,484,46.1,261,390,88,302,285,768,520,17,41,de Bundesliga,32,53.2,34.0,21823,2385,7462,9467,5067,866,21823,525,249,47.4,275,52.4,12635,63453,31714,588,350,151,551,241,14184,1462,41,de Bundesliga,32,26.1,34,3060,90,100,34.0,374,81,219,155,22,141,1.35,58,60,-2,-0.06,58.3,54.6,3.7,0.11,41,de Bundesliga,32,34.0,75,0,0,429,348,70,703,285,291,0,4,1,1905,485,574,45.8,41,de Bundesliga,2,34,34,3060,34.0,60,1.76,162,102,64.2,13,7,14,8,23.5,4,2,1,1,41,de Bundesliga,2,34.0,60,2,0,9,1,53.2,0.32,-5.8,-0.17,143,406,35.2,1318,190,26.6,28.5,430,28,6.5,65,1.91,11.3
42,Inter,it Serie A,27,28.9,56.5,38,418,3420,38.0,83,57,140,76,7,11,71,0,81.6,73.6,57.3,130.9,782,1778,3.5,3.66,42,it Serie A,27,38.0,83,667,239,35.8,17.55,6.29,0.11,0.32,15.9,13,7,11,81.6,73.6,0.11,1.4,2.4,42,it Serie A,27,38.0,18367,21832,84.1,329949,112120,57,57.3,53.4,-0.3,503,1453,451,128,1778,42,it Serie A,27,38.0,21832,20151,1624,448,54,207,809,630,252,73,141,2,18367,57,339,42,it Serie A,27,38.0,1184,31.16,885,104,44,93,37,21,149,3.92,42,it Serie A,27,38.0,588,332,265,240,83,545,45.3,298,360,110,250,332,920,485,11,42,it Serie A,27,56.5,38.0,25692,2568,8099,11248,6574,1193,25680,471,255,54.1,216,45.9,15187,75463,39052,782,500,205,544,245,18155,1768,42,it Serie A,27,28.9,38,3420,90,100,38.0,418,81,232,186,19,264,2.21,84,32,52,1.37,81.6,39.1,42.5,1.12,42,it Serie A,27,38.0,71,0,0,466,412,57,809,332,332,7,4,1,2004,549,476,53.6,42,it Serie A,2,38,38,3420,38.0,32,0.84,127,96,78.0,25,9,4,15,39.5,4,4,0,0,42,it Serie A,2,38.0,32,4,0,3,1,34.8,0.25,3.8,0.1,143,309,46.3,1059,178,26.3,33.3,397,15,3.8,11,0.29,16.0
43,Juventus,it Serie A,32,27.4,51.5,38,418,3420,38.0,56,37,93,51,5,6,77,2,51.4,46.7,36.3,83.0,701,1464,2.32,2.31,43,it Serie A,32,38.0,56,517,166,32.1,13.61,4.37,0.1,0.31,17.5,18,5,6,51.4,46.7,0.09,4.6,4.3,43,it Serie A,32,38.0,16459,19835,83.0,307159,106118,37,36.3,33.7,0.7,388,1266,305,79,1464,43,it Serie A,32,38.0,19835,18065,1696,533,41,193,550,662,169,72,66,2,16459,74,297,43,it Serie A,32,38.0,917,24.13,677,60,62,57,49,12,99,2.61,43,it Serie A,32,38.0,555,316,260,217,78,529,44.6,293,392,134,258,332,887,677,9,43,it Serie A,32,51.5,38.0,23918,2492,7794,11044,5316,885,23911,637,367,57.6,271,42.5,13534,68320,34106,701,483,184,607,312,16334,1456,43,it Serie A,32,27.4,38,3420,90,100,38.0,418,81,257,161,23,223,1.84,57,37,20,0.53,51.4,38.1,13.4,0.35,43,it Serie A,32,38.0,77,2,1,508,503,74,550,332,316,5,7,1,2008,550,440,55.6,43,it Serie A,3,38,38,3420,38.0,37,0.97,123,84,73.2,20,10,8,13,34.2,7,4,3,0,43,it Serie A,3,38.0,37,4,2,6,1,37.1,0.25,1.1,0.03,138,308,44.8,894,176,27.9,29.6,570,25,4.4,29,0.76,12.6
44,Köln,de Bundesliga,26,27.0,54.8,34,374,3060,34.0,52,40,92,51,1,1,68,1,50.1,49.3,38.6,87.9,550,1406,2.68,2.61,44,de Bundesliga,26,34.0,52,467,149,31.9,13.74,4.38,0.11,0.34,16.3,9,1,1,50.1,49.3,0.11,1.9,1.7,44,de Bundesliga,26,34.0,12636,16910,74.7,245192,96608,40,38.6,42.3,1.4,355,921,319,125,1406,44,de Bundesliga,26,34.0,16910,14957,1886,536,26,124,829,833,181,99,57,0,12636,67,374,44,de Bundesliga,26,34.0,796,23.41,590,88,26,43,37,12,91,2.68,44,de Bundesliga,26,34.0,598,361,264,246,88,665,43.3,377,442,99,343,426,1024,628,10,44,de Bundesliga,26,54.8,34.0,20891,2450,7559,8852,4687,781,20890,509,252,49.5,256,50.3,11262,57192,28130,550,391,105,584,258,12515,1398,44,de Bundesliga,26,27.0,34,3060,90,100,34.0,374,82,216,158,19,148,1.53,52,49,3,0.09,50.1,50.6,-0.6,-0.02,44,de Bundesliga,26,34.0,68,1,1,419,459,67,829,426,361,1,1,2,2137,597,590,50.3,44,de Bundesliga,2,34,34,3060,34.0,49,1.44,154,106,68.2,14,10,10,4,11.8,1,0,1,0,44,de Bundesliga,2,34.0,49,0,2,6,2,51.1,0.33,4.1,0.12,174,417,41.7,1264,135,27.1,33.1,432,13,3.0,34,1.0,17.4
