Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Eint Frankfurt,de Bundesliga,25,27.2,53.7,34,374,3060,34.0,63,52,115,55,8,8,82,1,58.5,52.2,44.0,96.2,664,1548,3.15,3.01,28,de Bundesliga,25,34.0,63,442,162,36.7,13.0,4.76,0.12,0.34,16.3,12,8,8,58.5,52.2,0.12,4.5,2.8,28,de Bundesliga,25,34.0,14241,18424,77.3,253275,99451,52,44.0,46.8,8.0,361,1143,301,103,1548,28,de Bundesliga,25,34.0,18424,16631,1724,440,20,86,776,714,206,79,78,0,14241,69,321,28,de Bundesliga,25,34.0,806,23.71,595,81,35,43,41,11,114,3.35,28,de Bundesliga,25,34.0,594,352,273,245,76,596,44.1,333,371,77,294,428,1022,594,10,28,de Bundesliga,25,53.7,34.0,22260,2238,6633,10666,5179,784,22252,514,277,53.9,237,46.1,11914,64571,33489,664,491,154,565,312,14146,1534,28,de Bundesliga,25,27.2,34,3060,90,100,34.0,374,84,238,136,18,165,1.76,69,53,16,0.47,58.5,46.9,11.6,0.34,28,de Bundesliga,25,34.0,82,1,1,459,366,69,776,428,352,6,6,2,2094,604,552,52.2,28,de Bundesliga,2,34,34,3060,34.0,53,1.56,156,104,68.6,16,12,6,4,11.8,6,4,1,1,28,de Bundesliga,2,34.0,53,4,1,5,2,45.4,0.26,-5.6,-0.17,226,591,38.2,1118,172,41.3,34.4,473,15,3.2,53,1.56,15.7
29,Elche,es La Liga,30,28.1,47.5,38,418,3420,38.0,33,25,58,31,2,3,99,3,29.9,27.5,21.8,49.4,501,929,1.47,1.36,29,es La Liga,30,38.0,33,265,86,32.5,6.97,2.26,0.12,0.36,16.8,12,2,3,29.9,27.5,0.11,3.1,3.5,29,es La Liga,30,38.0,13481,17054,79.0,244141,94274,25,21.8,19.8,3.2,190,785,148,79,929,29,es La Liga,30,38.0,17054,15168,1835,537,8,167,672,715,137,52,60,1,13481,51,322,29,es La Liga,30,38.0,460,12.11,318,60,22,25,30,5,54,1.42,29,es La Liga,30,38.0,551,335,324,189,38,578,36.3,368,357,97,260,386,937,689,11,29,es La Liga,30,47.5,38.0,20849,2572,8345,9141,3560,417,20846,618,365,59.1,253,40.9,11794,58755,28514,501,368,73,614,345,13378,922,29,es La Liga,30,28.1,38,3420,90,100,38.0,418,82,267,152,21,298,0.95,34,55,-21,-0.55,29.9,60.9,-31.0,-0.82,29,es La Liga,30,38.0,99,3,2,527,456,51,672,386,335,1,10,1,1811,488,539,47.5,29,es La Liga,2,38,38,3420,38.0,55,1.45,163,106,69.9,8,12,18,7,18.4,10,6,3,1,29,es La Liga,2,38.0,55,6,0,6,1,58.8,0.32,4.8,0.13,267,604,44.2,1039,168,36.6,45.0,537,10,1.9,34,0.89,12.4
30,Everton,eng Premier League,29,26.3,46.4,38,418,3420,38.0,45,32,77,41,4,5,59,2,45.7,41.9,30.7,72.6,604,1184,1.92,2.01,30,eng Premier League,29,38.0,45,395,143,36.2,10.39,3.76,0.1,0.29,17.2,15,4,5,45.7,41.9,0.11,-0.7,-0.9,30,eng Premier League,29,38.0,14792,18696,79.1,263227,93921,32,30.7,28.7,1.3,300,944,257,60,1184,30,eng Premier League,29,38.0,18696,17021,1610,426,28,121,662,660,167,93,53,3,14792,65,362,30,eng Premier League,29,38.0,710,18.68,514,67,34,43,46,6,80,2.11,30,eng Premier League,29,38.0,640,381,325,242,73,664,40.1,398,458,157,301,392,1032,847,19,30,eng Premier League,29,46.4,38.0,22845,2729,8235,10258,4585,643,22840,591,362,61.3,229,38.7,12603,70612,36337,604,443,105,552,344,14706,1177,30,eng Premier League,29,26.3,38,3420,90,100,38.0,418,85,310,106,19,206,1.55,47,48,-1,-0.03,45.7,50.1,-4.5,-0.12,30,eng Premier League,29,38.0,59,2,0,386,392,65,662,392,381,4,4,1,2030,665,486,57.8,30,eng Premier League,3,38,38,3420,38.0,48,1.26,161,114,72.0,17,8,13,12,31.6,4,3,0,1,30,eng Premier League,3,38.0,48,3,1,5,1,47.8,0.28,0.8,0.02,268,692,38.7,1092,177,47.6,35.6,560,25,4.5,35,0.92,12.3
31,Fiorentina,it Serie A,30,26.6,46.3,38,418,3420,38.0,44,31,75,38,6,6,86,5,44.9,40.2,31.6,71.8,637,1353,1.82,2.01,31,it Serie A,30,38.0,44,366,115,31.4,9.63,3.03,0.1,0.33,16.9,14,6,6,44.9,40.2,0.11,-0.9,-2.2,31,it Serie A,30,38.0,13430,17136,78.4,246275,88848,31,31.6,28.0,-0.6,266,1130,245,93,1353,31,it Serie A,30,38.0,17136,15159,1916,617,10,203,740,742,168,34,113,1,13430,61,332,31,it Serie A,30,38.0,655,17.24,472,71,29,26,50,7,77,2.03,31,it Serie A,30,38.0,496,263,228,198,70,544,42.1,315,362,127,235,388,884,619,8,31,it Serie A,30,46.3,38.0,20903,2094,6147,9711,5257,659,20897,575,325,56.5,250,43.5,11681,63012,31755,637,499,114,561,422,13327,1345,31,it Serie A,30,26.6,38,3420,90,100,38.0,418,82,256,158,19,287,1.05,47,59,-12,-0.32,44.9,61.5,-16.6,-0.44,31,it Serie A,30,38.0,86,5,0,523,523,61,740,388,263,4,11,2,1817,538,544,49.7,31,it Serie A,2,38,38,3420,38.0,59,1.55,152,92,66.4,9,13,16,9,23.7,11,8,3,0,31,it Serie A,2,38.0,59,8,1,11,2,59.3,0.32,2.3,0.06,208,562,37.0,845,170,46.2,37.9,538,26,4.8,28,0.74,13.3
32,Freiburg,de Bundesliga,24,26.2,47.3,34,374,3060,34.0,51,34,85,45,6,6,62,0,45.5,40.9,29.5,70.4,463,1170,2.32,2.21,32,de Bundesliga,24,34.0,51,383,140,36.6,11.26,4.12,0.12,0.32,17.3,17,6,6,45.5,40.9,0.11,5.5,4.1,32,de Bundesliga,24,34.0,12177,15960,76.3,235666,88608,34,29.5,26.6,4.5,286,858,222,85,1170,32,de Bundesliga,24,34.0,15960,14251,1653,426,15,155,636,721,123,54,50,0,12177,56,338,32,de Bundesliga,24,34.0,666,19.59,474,73,22,47,44,6,83,2.44,32,de Bundesliga,24,34.0,431,247,188,186,57,448,37.5,280,365,118,247,452,883,631,8,32,de Bundesliga,24,47.3,34.0,19508,2360,7173,8373,4126,609,19502,423,230,54.4,193,45.6,10521,53317,26292,463,326,111,531,231,12049,1155,32,de Bundesliga,24,26.2,34,3060,90,100,34.0,374,82,223,152,19,151,1.32,52,52,0,0.0,45.5,52.4,-6.9,-0.2,32,de Bundesliga,24,34.0,62,0,0,437,401,56,636,452,247,5,6,2,1718,588,637,48.0,32,de Bundesliga,2,34,34,3060,34.0,52,1.53,175,124,72.6,12,9,13,6,17.6,6,4,1,1,32,de Bundesliga,2,34.0,52,4,2,3,2,52.6,0.28,2.6,0.08,194,615,31.5,1156,161,34.2,37.1,464,7,1.5,38,1.12,11.9
33,Fulham,eng Premier League,28,25.2,49.7,38,418,3420,38.0,26,18,44,23,3,6,67,3,40.5,35.9,26.3,62.2,727,1354,1.08,1.76,33,eng Premier League,28,38.0,26,436,125,28.7,11.47,3.29,0.05,0.18,18.3,12,3,6,40.5,35.9,0.08,-14.5,-12.9,33,eng Premier League,28,38.0,15401,19512,78.9,270640,94395,18,26.3,25.3,-8.3,334,1019,290,94,1354,33,eng Premier League,28,38.0,19512,17703,1766,469,17,109,710,784,164,54,73,15,15401,43,346,33,eng Premier League,28,38.0,785,20.66,579,65,53,35,47,6,47,1.24,33,eng Premier League,28,38.0,601,329,282,231,88,581,43.7,327,356,95,261,437,1038,794,13,33,eng Premier League,28,49.7,38.0,23810,2407,8063,10438,5567,728,23804,795,506,63.6,289,36.4,13406,74278,37380,727,525,156,721,393,15290,1338,33,eng Premier League,28,25.2,38,3420,90,100,38.0,418,85,306,110,19,203,0.74,27,53,-26,-0.68,40.5,52.6,-12.1,-0.32,33,eng Premier League,28,38.0,67,3,0,484,372,43,710,437,329,5,7,1,2010,649,625,50.9,33,eng Premier League,2,38,38,3420,38.0,53,1.39,170,118,72.9,5,13,20,9,23.7,7,7,0,0,33,eng Premier League,2,38.0,53,7,0,3,1,54.5,0.29,2.5,0.07,150,402,37.3,800,179,32.5,30.2,518,27,5.2,33,0.87,14.0
34,Genoa,it Serie A,34,28.3,44.8,38,418,3420,38.0,46,32,78,42,4,4,87,2,38.8,35.6,26.4,62.1,523,1165,1.95,1.72,34,it Serie A,34,38.0,46,338,120,35.5,8.89,3.16,0.12,0.35,18.0,11,4,4,38.8,35.6,0.11,7.2,6.4,34,it Serie A,34,38.0,13950,17947,77.7,246168,89422,32,26.4,19.4,5.6,249,920,226,74,1165,34,it Serie A,34,38.0,17947,16091,1777,519,15,146,579,703,129,43,62,0,13950,79,331,34,it Serie A,34,38.0,585,15.39,439,38,38,35,22,13,73,1.92,34,it Serie A,34,38.0,555,309,293,197,65,640,39.8,385,437,123,314,519,1074,785,12,34,it Serie A,34,44.8,38.0,22041,2592,7852,10124,4302,575,22037,540,294,54.4,246,45.6,12392,60413,29841,523,393,118,589,304,13835,1155,34,it Serie A,34,28.3,38,3420,90,100,38.0,418,79,238,180,24,272,1.11,47,58,-11,-0.29,38.8,60.4,-21.6,-0.57,34,it Serie A,34,38.0,87,2,1,520,466,79,579,519,309,2,7,2,2013,504,643,43.9,34,it Serie A,3,38,38,3419,38.0,58,1.53,188,132,72.9,10,12,16,9,23.7,7,7,0,0,34,it Serie A,3,38.0,58,7,0,6,2,59.1,0.29,3.1,0.08,204,614,33.2,1042,168,44.0,24.4,621,21,3.4,26,0.68,14.5
35,Getafe,es La Liga,31,26.7,43.3,38,418,3420,38.0,27,14,41,24,3,5,120,7,34.4,30.5,23.6,54.1,443,1090,1.0,1.53,35,es La Liga,31,38.0,27,355,97,27.3,9.34,2.55,0.07,0.25,18.8,24,3,5,34.4,30.5,0.09,-7.4,-6.5,35,es La Liga,31,38.0,8977,13863,64.8,170990,76315,14,23.6,24.0,-9.6,261,863,225,102,1090,35,es La Liga,31,38.0,13863,11734,2055,596,7,210,815,973,143,71,36,0,8977,74,322,35,es La Liga,31,38.0,618,16.26,413,70,37,37,52,9,38,1.0,35,es La Liga,31,38.0,579,352,232,276,71,619,38.9,378,361,53,308,393,972,615,4,35,es La Liga,31,43.3,38.0,17678,1589,4689,7849,5367,669,17673,483,263,54.5,220,45.5,8137,43690,21035,443,390,116,607,354,8882,1076,35,es La Liga,31,26.7,38,3420,90,100,38.0,418,83,270,141,19,228,1.0,28,43,-15,-0.39,34.4,40.3,-5.9,-0.16,35,es La Liga,31,38.0,120,7,2,631,520,74,815,393,352,3,8,3,1943,840,946,47.0,35,es La Liga,2,38,38,3420,38.0,43,1.13,111,70,67.6,9,11,18,14,36.8,8,7,1,0,35,es La Liga,2,38.0,43,7,0,3,3,39.7,0.29,-0.3,-0.01,370,913,40.5,863,48,80.1,51.7,444,17,3.8,50,1.32,18.5
36,Gladbach,de Bundesliga,23,26.9,51.7,34,374,3060,34.0,63,44,107,53,10,11,61,2,54.9,46.5,37.1,83.6,612,1371,2.85,2.71,36,de Bundesliga,23,34.0,63,443,165,37.2,13.03,4.85,0.12,0.32,17.4,12,10,11,54.9,46.5,0.11,8.1,6.5,36,de Bundesliga,23,34.0,15207,18955,80.2,258868,94260,44,37.1,34.4,6.9,333,974,248,42,1371,36,de Bundesliga,23,34.0,18955,17199,1674,473,29,107,561,676,177,66,94,0,15207,82,342,36,de Bundesliga,23,34.0,779,22.91,556,77,39,53,46,8,109,3.21,36,de Bundesliga,23,34.0,503,307,221,221,61,531,40.5,316,424,116,308,436,939,616,6,36,de Bundesliga,23,51.7,34.0,22731,2265,7428,11085,4422,763,22720,533,319,59.8,214,40.2,12808,63789,33946,612,415,186,548,299,15116,1363,36,de Bundesliga,23,26.9,34,3060,90,100,34.0,374,83,230,142,18,159,1.44,64,56,8,0.24,54.9,45.7,9.2,0.27,36,de Bundesliga,23,34.0,61,2,0,395,412,82,561,436,307,9,6,0,1914,512,488,51.2,36,de Bundesliga,2,34,34,3056,34.0,56,1.65,151,95,66.9,13,10,11,7,20.6,6,6,0,0,36,de Bundesliga,2,34.0,56,6,0,6,0,45.0,0.26,-11.0,-0.32,145,373,38.9,1124,133,25.3,28.7,468,8,1.7,35,1.03,16.5
37,Granada,es La Liga,34,27.4,41.4,38,418,3420,38.0,47,30,77,44,3,5,97,6,41.1,37.3,26.8,64.0,411,975,1.95,1.79,37,es La Liga,34,38.0,47,354,121,34.2,9.32,3.18,0.12,0.36,19.1,21,3,5,41.1,37.3,0.11,5.9,6.7,37,es La Liga,34,38.0,9083,13336,68.1,173761,74249,30,26.8,22.6,3.2,224,813,173,58,975,37,es La Liga,34,38.0,13336,11332,1922,506,17,115,613,870,128,57,39,1,9083,82,333,37,es La Liga,34,38.0,592,15.58,387,66,37,43,50,9,69,1.82,37,es La Liga,34,38.0,499,279,226,213,60,468,39.5,283,388,128,260,392,891,764,7,37,es La Liga,34,41.4,38.0,17155,2133,6002,7387,3948,532,17149,516,312,60.5,204,39.5,8122,43889,21461,411,288,105,526,346,8979,961,37,es La Liga,34,27.4,38,3420,90,100,38.0,418,80,243,176,24,222,1.21,47,65,-18,-0.47,41.1,56.2,-15.0,-0.4,37,es La Liga,34,38.0,97,6,1,533,469,82,613,392,279,4,12,1,1800,675,851,44.2,37,es La Liga,3,38,38,3420,38.0,65,1.71,170,101,65.3,13,7,18,9,23.7,12,6,5,1,37,es La Liga,3,38.0,65,6,2,4,1,61.9,0.31,-2.1,-0.05,310,848,36.6,944,79,62.6,46.5,546,12,2.2,62,1.63,18.0
38,Hellas Verona,it Serie A,32,26.2,49.8,38,418,3420,38.0,38,30,68,35,3,3,91,1,45.3,43.0,33.5,76.5,599,1490,1.71,2.08,38,it Serie A,32,38.0,38,400,118,29.5,10.53,3.11,0.09,0.3,16.2,13,3,3,45.3,43.0,0.11,-7.3,-8.0,38,it Serie A,32,38.0,12926,17419,74.2,232123,85512,30,33.5,27.8,-3.5,304,1088,289,67,1490,38,it Serie A,32,38.0,17419,15491,1823,551,10,102,732,711,185,64,107,0,12926,105,343,38,it Serie A,32,38.0,682,17.95,485,75,33,34,47,8,71,1.87,38,it Serie A,32,38.0,465,269,224,183,58,413,41.9,240,374,144,230,492,957,756,12,38,it Serie A,32,49.8,38.0,21344,2127,6507,9961,5150,706,21341,479,292,61.0,187,39.0,11100,57832,29476,599,457,138,578,309,12789,1474,38,it Serie A,32,26.2,38,3420,90,100,38.0,418,79,250,170,26,281,1.18,46,48,-2,-0.05,45.3,49.5,-4.1,-0.11,38,it Serie A,32,38.0,91,1,0,622,520,108,732,492,269,3,7,2,2214,749,832,47.4,38,it Serie A,3,38,38,3420,38.0,48,1.26,145,99,71.0,11,12,15,7,18.4,7,6,0,1,38,it Serie A,3,38.0,48,6,1,7,2,41.5,0.25,-4.5,-0.12,212,744,28.5,780,86,61.8,43.1,487,12,2.5,25,0.66,12.4
39,Hertha BSC,de Bundesliga,32,25.4,49.6,34,374,3060,34.0,40,29,69,36,4,6,67,3,41.9,37.2,29.1,66.2,589,1176,1.91,2.09,39,de Bundesliga,32,34.0,40,377,142,37.7,11.09,4.18,0.1,0.25,18.4,12,4,6,41.9,37.2,0.1,-1.9,-1.2,39,de Bundesliga,32,34.0,12566,16169,77.7,248502,87307,29,29.1,27.9,-0.1,278,839,224,75,1176,39,de Bundesliga,32,34.0,16169,14352,1740,460,16,155,585,751,152,59,61,1,12566,77,312,39,de Bundesliga,32,34.0,644,18.94,447,62,47,31,44,13,68,2.0,39,de Bundesliga,32,34.0,485,270,242,201,42,493,41.6,288,377,89,288,417,902,687,8,39,de Bundesliga,32,49.6,34.0,19978,2070,6901,9353,3935,652,19972,571,329,57.6,242,42.4,11197,62916,31992,589,394,171,563,310,12472,1163,39,de Bundesliga,32,25.4,34,3060,90,100,34.0,374,81,227,149,22,157,1.03,41,52,-11,-0.32,41.9,47.4,-5.6,-0.16,39,de Bundesliga,32,34.0,67,3,2,469,428,77,585,417,270,6,8,1,1743,527,513,50.7,39,de Bundesliga,2,34,34,3060,34.0,52,1.53,141,89,68.1,8,11,15,9,26.5,8,7,1,0,39,de Bundesliga,2,34.0,52,7,1,4,1,46.9,0.28,-4.1,-0.12,181,429,42.2,905,155,30.2,38.7,497,12,2.4,22,0.65,12.0
40,Hoffenheim,de Bundesliga,30,25.7,51.2,34,374,3060,34.0,51,38,89,46,5,6,68,4,51.9,47.3,37.4,84.6,581,1517,2.47,2.62,40,de Bundesliga,30,34.0,51,424,149,35.1,12.47,4.38,0.11,0.31,17.5,20,5,6,51.9,47.3,0.11,-0.9,-1.3,40,de Bundesliga,30,34.0,14269,18046,79.1,259701,96648,38,37.4,37.5,0.6,328,1113,313,101,1517,40,de Bundesliga,30,34.0,18046,16275,1722,509,15,151,658,745,156,52,60,1,14269,49,374,40,de Bundesliga,30,34.0,768,22.59,584,63,34,35,42,10,91,2.68,40,de Bundesliga,30,34.0,508,296,229,204,75,539,42.5,310,370,90,280,431,939,619,8,40,de Bundesliga,30,51.2,34.0,21927,2268,7085,10005,5044,741,21921,553,279,50.5,274,49.5,12424,62580,31672,581,420,136,613,280,14162,1510,40,de Bundesliga,30,25.7,34,3060,90,100,34.0,374,83,241,130,21,166,1.26,52,54,-2,-0.06,51.9,53.1,-1.2,-0.04,40,de Bundesliga,30,34.0,68,4,2,442,407,49,658,431,296,4,9,2,1896,516,620,45.4,40,de Bundesliga,2,34,34,3060,34.0,54,1.59,145,91,66.9,11,10,13,6,17.6,9,6,2,1,40,de Bundesliga,2,34.0,54,6,1,4,2,53.5,0.32,1.5,0.04,143,427,33.5,1232,195,28.7,29.9,443,14,3.2,56,1.65,18.3
41,Huesca,es La Liga,27,28.0,48.3,38,418,3420,38.0,32,23,55,29,3,4,69,2,38.7,35.9,26.6,62.5,617,1185,1.37,1.72,41,es La Liga,27,38.0,32,404,130,32.2,10.63,3.42,0.07,0.22,18.0,13,3,4,38.7,35.9,0.09,-6.7,-6.9,41,es La Liga,27,38.0,13511,17483,77.3,250957,87960,23,26.6,25.3,-3.6,295,898,221,113,1185,41,es La Liga,27,38.0,17483,15452,1930,598,9,197,824,788,156,59,58,1,13511,101,321,41,es La Liga,27,38.0,719,18.92,517,71,44,34,43,10,56,1.47,41,es La Liga,27,38.0,556,322,309,191,56,579,41.3,340,342,83,259,437,993,616,7,41,es La Liga,27,48.3,38.0,21271,2396,7960,9099,4469,594,21267,653,426,65.2,227,34.8,11737,65272,34054,617,452,113,539,305,13397,1173,41,es La Liga,27,28.0,38,3420,90,100,38.0,418,82,246,171,21,215,0.89,34,53,-19,-0.5,38.7,48.1,-9.4,-0.25,41,es La Liga,27,38.0,69,2,1,528,518,101,824,437,322,2,5,2,1876,580,598,49.2,41,es La Liga,2,38,38,3420,38.0,53,1.39,149,98,67.8,7,13,18,9,23.7,5,5,0,0,41,es La Liga,2,38.0,53,5,1,10,2,48.2,0.29,-2.8,-0.07,188,508,37.0,1077,187,35.7,34.2,539,16,3.0,34,0.89,13.4
42,Inter,it Serie A,25,27.7,52.5,38,418,3420,38.0,84,62,146,76,8,9,61,2,74.2,67.2,52.5,119.8,766,1707,3.63,3.34,42,it Serie A,25,38.0,84,543,194,35.7,14.29,5.11,0.14,0.39,16.3,17,8,9,74.2,67.2,0.13,9.8,8.8,42,it Serie A,25,38.0,18384,21624,85.0,321565,102857,62,52.5,46.5,9.5,422,1361,395,96,1707,42,it Serie A,25,38.0,21624,19951,1608,450,29,152,702,651,206,64,85,0,18384,65,355,42,it Serie A,25,38.0,985,25.92,754,76,44,55,38,18,150,3.95,42,it Serie A,25,38.0,506,286,214,206,86,527,40.4,314,383,102,281,371,877,582,8,42,it Serie A,25,52.5,38.0,25312,2417,7654,11562,6304,1012,25303,454,260,57.3,193,42.5,14452,75884,42467,766,517,198,543,262,18210,1695,42,it Serie A,25,27.7,38,3420,90,100,38.0,418,83,257,162,19,251,2.39,89,35,54,1.42,74.2,39.8,34.3,0.9,42,it Serie A,25,38.0,61,2,1,472,426,65,702,371,286,6,7,1,1814,439,428,50.6,42,it Serie A,3,38,38,3420,38.0,35,0.92,118,82,74.6,28,7,3,14,36.8,7,5,2,0,42,it Serie A,3,38.0,35,5,1,3,1,33.3,0.23,-0.7,-0.02,91,202,45.0,919,172,17.1,17.9,474,13,2.7,26,0.68,20.0
43,Juventus,it Serie A,30,27.7,56.9,38,418,3420,38.0,76,59,135,68,8,10,80,6,74.4,67.0,55.1,122.1,949,1768,3.34,3.41,43,it Serie A,30,38.0,76,585,206,35.2,15.39,5.42,0.12,0.33,16.8,23,8,10,74.4,67.0,0.12,1.6,1.0,43,it Serie A,30,38.0,19839,23031,86.1,353120,113338,59,55.1,40.5,3.9,470,1454,356,89,1768,43,it Serie A,30,38.0,23031,21302,1636,496,25,158,754,576,221,53,121,0,19839,93,326,43,it Serie A,30,38.0,1061,27.92,777,86,74,68,46,10,134,3.53,43,it Serie A,30,38.0,566,323,244,242,80,612,39.7,369,390,114,276,458,1024,581,14,43,it Serie A,30,56.9,38.0,27067,2595,7973,12836,6507,1068,27057,684,451,65.9,233,34.1,15418,85068,46167,949,696,272,581,300,19722,1756,43,it Serie A,30,27.7,38,3420,90,100,38.0,418,83,268,146,20,265,2.05,77,38,39,1.03,74.4,39.4,35.0,0.92,43,it Serie A,30,38.0,80,6,2,505,470,93,754,458,323,8,9,2,1941,426,378,53.0,43,it Serie A,3,38,38,3420,38.0,38,1.0,121,82,73.6,23,9,6,8,21.1,9,6,3,0,43,it Serie A,3,38.0,38,6,1,4,2,36.4,0.23,0.4,0.01,101,211,47.9,1064,177,16.9,26.5,523,13,2.5,47,1.24,16.2
44,Köln,de Bundesliga,28,24.9,46.3,34,374,3060,34.0,33,23,56,29,4,6,63,1,40.5,35.9,25.5,61.5,429,1131,1.53,1.94,44,de Bundesliga,28,34.0,33,354,103,29.1,10.41,3.03,0.08,0.28,17.2,9,4,6,40.5,35.9,0.1,-7.5,-6.9,44,de Bundesliga,28,34.0,11954,15870,75.3,227260,90858,23,25.5,27.1,-2.5,254,837,214,83,1131,44,de Bundesliga,28,34.0,15870,14088,1725,490,10,105,655,756,135,60,53,1,11954,57,331,44,de Bundesliga,28,34.0,630,18.53,444,69,33,36,43,5,56,1.65,44,de Bundesliga,28,34.0,586,328,299,234,53,546,45.4,298,382,101,281,429,1015,670,8,44,de Bundesliga,28,46.3,34.0,19710,2348,7307,8641,3948,524,19704,420,238,56.7,182,43.3,10391,52199,25655,429,304,84,576,264,11841,1120,44,de Bundesliga,28,24.9,34,3060,90,100,34.0,374,82,225,148,20,157,0.97,34,60,-26,-0.76,40.5,53.6,-13.0,-0.38,44,de Bundesliga,28,34.0,63,1,1,422,429,57,655,429,328,4,9,0,1948,607,614,49.7,44,de Bundesliga,2,34,34,3060,34.0,60,1.76,158,97,67.1,8,9,17,5,14.7,9,8,1,0,44,de Bundesliga,2,34.0,60,8,1,5,0,54.9,0.29,-5.1,-0.15,240,541,44.4,1102,124,40.2,33.5,484,15,3.1,30,0.88,13.0
