Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Everton,eng Premier League,26,28.0,40.9,38,418,3420,38.0,39,27,66,37,2,2,82,2,41.8,40.2,32.2,72.4,486,1041,1.68,1.95,28,eng Premier League,26,38.0,39,404,139,34.4,10.63,3.66,0.09,0.27,16.8,11,2,2,41.8,40.2,0.1,-2.8,-3.2,28,eng Premier League,26,38.0,11405,14953,76.3,215027,85013,27,32.2,27.2,-5.2,298,1003,261,92,1041,28,eng Premier League,26,38.0,14953,13245,1627,424,30,83,682,678,154,101,24,11,11405,81,295,28,eng Premier League,26,38.0,713,18.76,530,65,44,31,31,12,68,1.79,28,eng Premier League,26,38.0,732,433,366,269,97,656,51.5,318,392,138,254,345,1077,1088,25,28,eng Premier League,26,40.9,38.0,19408,2462,6930,7927,4762,732,19406,636,283,44.5,305,48.0,9535,51039,25414,486,364,119,525,390,11309,1023,28,eng Premier League,26,28.0,38,3420,90,100,38.0,418,84,286,130,19,211,1.26,42,44,-2,-0.05,41.8,46.2,-4.5,-0.12,28,eng Premier League,26,38.0,82,2,1,430,384,81,682,345,433,1,2,0,1524,614,564,52.1,28,eng Premier League,1,38,38,3420,38.0,44,1.16,163,117,73.0,11,15,12,12,31.6,2,0,2,0,28,eng Premier League,1,38.0,44,0,1,6,0,48.8,0.3,4.8,0.13,304,806,37.7,1297,161,51.0,39.7,558,31,5.6,57,1.5,15.2
29,Fiorentina,it Serie A,34,26.3,51.0,38,418,3420,38.0,58,39,97,52,6,8,82,3,48.9,42.6,35.1,77.7,620,1240,2.39,2.21,29,it Serie A,34,38.0,58,439,166,37.8,11.55,4.37,0.12,0.31,18.0,20,6,8,48.9,42.6,0.1,9.1,9.4,29,it Serie A,34,38.0,14193,17510,81.1,262148,91970,39,35.1,27.4,3.9,336,984,244,74,1240,29,it Serie A,34,38.0,17510,15677,1745,600,27,99,588,626,148,66,40,1,14193,88,283,29,it Serie A,34,38.0,799,21.03,579,59,51,50,45,15,100,2.63,29,it Serie A,34,38.0,531,313,267,195,69,488,50.8,240,353,123,230,275,806,911,17,29,it Serie A,34,51.0,38.0,21431,2419,7306,9857,4479,671,21423,600,270,45.0,254,42.3,12538,66795,32278,620,479,164,535,306,14051,1226,29,it Serie A,34,26.3,38,3420,90,100,38.0,418,81,240,177,21,253,1.71,60,41,19,0.5,48.9,42.8,6.1,0.16,29,it Serie A,34,38.0,82,3,2,440,550,88,588,275,313,6,3,1,1436,508,487,51.1,29,it Serie A,2,38,38,3420,38.0,41,1.08,148,106,73.0,19,8,11,12,31.6,3,1,2,0,29,it Serie A,2,38.0,41,1,0,3,1,40.7,0.26,0.7,0.02,226,515,43.9,923,143,40.8,28.8,498,14,2.8,31,0.82,17.0
30,Freiburg,de Bundesliga,26,27.1,48.7,34,374,3060,34.0,46,35,81,46,0,4,54,2,44.3,41.1,30.5,71.7,442,1129,2.38,2.2,30,de Bundesliga,26,34.0,46,405,132,32.6,11.91,3.88,0.11,0.35,16.9,16,0,4,44.3,41.1,0.11,1.7,4.9,30,de Bundesliga,26,34.0,12892,16460,78.3,230139,83746,35,30.5,36.3,4.5,285,981,253,74,1129,30,de Bundesliga,26,34.0,16460,14973,1426,362,34,56,589,597,132,79,39,0,12892,61,317,30,de Bundesliga,26,34.0,714,21.0,501,63,38,57,44,11,84,2.47,30,de Bundesliga,26,34.0,511,317,225,222,64,457,51.4,222,400,112,288,276,787,811,21,30,de Bundesliga,26,48.7,34.0,20178,2220,6656,9166,4504,722,20174,486,215,44.2,237,48.8,10294,54032,26564,442,319,119,456,259,12683,1120,30,de Bundesliga,26,27.1,34,3060,90,100,34.0,374,82,216,157,18,149,1.62,49,53,-4,-0.12,44.3,42.4,1.8,0.05,30,de Bundesliga,26,34.0,54,2,1,316,325,61,589,276,317,3,4,1,1368,596,608,49.5,30,de Bundesliga,2,34,34,3060,34.0,53,1.56,150,96,66.0,16,7,11,11,32.4,4,2,2,0,30,de Bundesliga,2,34.0,53,2,1,6,1,48.5,0.31,-3.5,-0.1,213,580,36.7,1213,138,36.9,37.1,481,40,8.3,37,1.09,13.4
31,Fulham,eng Premier League,26,28.1,52.3,38,418,3420,38.0,53,44,97,50,3,4,80,2,49.0,45.9,37.5,83.4,786,1558,2.47,2.28,31,eng Premier League,26,38.0,53,516,167,32.4,13.58,4.39,0.1,0.3,16.4,10,3,4,49.0,45.9,0.09,4.0,4.1,31,eng Premier League,26,38.0,16199,19753,82.0,289508,97635,44,37.5,35.0,6.5,398,1346,343,108,1558,31,eng Premier League,26,38.0,19753,18077,1633,437,43,119,894,636,203,88,87,1,16199,43,337,31,eng Premier League,26,38.0,940,24.74,718,73,38,70,25,16,99,2.61,31,eng Premier League,26,38.0,679,411,327,259,93,565,51.2,276,382,113,269,302,981,914,33,31,eng Premier League,26,52.3,38.0,23926,2641,8095,9787,6287,954,23922,637,288,45.2,254,39.9,14026,73723,38440,786,544,213,515,281,16043,1544,31,eng Premier League,26,28.1,38,3420,90,100,38.0,418,83,239,179,17,163,1.42,54,54,0,0.0,49.0,47.2,1.8,0.05,31,eng Premier League,26,38.0,80,2,0,432,359,43,894,302,411,3,4,2,1610,533,532,50.0,31,eng Premier League,1,38,38,3420,38.0,54,1.42,159,106,67.9,15,9,14,5,13.2,4,3,1,0,31,eng Premier League,1,38.0,54,3,0,6,2,48.9,0.29,-3.1,-0.08,141,367,38.4,1138,167,24.5,28.9,507,23,4.5,33,0.87,13.3
32,Genoa,it Serie A,37,26.2,45.6,38,418,3420,38.0,35,27,62,35,0,2,71,1,37.2,35.5,26.8,62.3,470,980,1.63,1.68,32,it Serie A,37,38.0,35,383,117,30.5,10.08,3.08,0.09,0.3,17.7,16,0,2,37.2,35.5,0.09,-2.2,-0.5,32,it Serie A,37,38.0,12025,15727,76.5,221047,81991,27,26.8,22.6,0.2,285,737,201,78,980,32,it Serie A,37,38.0,15727,13887,1785,514,42,57,663,716,155,58,83,0,12025,55,330,32,it Serie A,37,38.0,657,17.29,455,80,22,45,44,11,61,1.61,32,it Serie A,37,38.0,672,385,281,287,104,566,50.0,283,422,126,296,308,980,938,15,32,it Serie A,37,45.6,38.0,20080,2523,7477,8829,3958,644,20078,505,187,37.0,260,51.5,10006,52887,25471,470,343,112,593,289,11902,967,32,it Serie A,37,26.2,38,3420,90,100,38.0,418,81,249,170,22,319,1.13,37,49,-12,-0.32,37.2,47.2,-10.0,-0.26,32,it Serie A,37,38.0,71,1,0,497,448,55,663,308,385,1,8,3,1481,666,696,48.9,32,it Serie A,4,38,38,3420,38.0,49,1.29,158,110,72.8,10,13,15,11,28.9,8,6,2,0,32,it Serie A,4,38.0,49,6,0,5,3,49.8,0.28,3.8,0.1,190,506,37.5,960,142,37.2,42.3,527,24,4.6,17,0.45,3.3
33,Getafe,es La Liga,30,27.7,41.8,38,418,3420,38.0,34,21,55,29,5,5,110,7,36.8,33.0,23.9,56.9,368,981,1.32,1.6,33,es La Liga,30,38.0,34,430,122,28.4,11.32,3.21,0.07,0.24,19.4,17,5,5,36.8,33.0,0.08,-2.8,-4.0,33,es La Liga,30,38.0,8695,12922,67.3,169125,74933,21,23.9,23.8,-2.9,296,958,226,104,981,33,es La Liga,30,38.0,12922,10790,2042,579,23,116,721,927,147,55,69,1,8695,90,262,33,es La Liga,30,38.0,736,19.37,483,94,45,37,58,19,56,1.47,33,es La Liga,30,38.0,645,393,287,278,80,665,50.1,332,411,84,327,276,921,1065,15,33,es La Liga,30,41.8,38.0,17605,1770,5183,7998,4646,675,17600,631,265,42.0,312,49.4,7825,40262,19034,368,311,105,719,357,8611,966,33,es La Liga,30,27.7,38,3420,90,100,38.0,418,81,251,164,21,247,1.11,34,39,-5,-0.13,36.8,46.2,-9.4,-0.25,33,es La Liga,30,38.0,110,7,3,602,506,90,721,276,393,3,9,0,1436,771,738,51.1,33,es La Liga,1,38,38,3420,38.0,39,1.03,126,86,75.4,11,9,18,9,23.7,9,8,1,0,33,es La Liga,1,38.0,39,8,0,5,0,42.0,0.29,3.0,0.08,300,799,37.5,711,68,73.4,48.8,479,25,5.2,39,1.03,14.7
34,Girona,es La Liga,30,27.5,56.3,38,418,3420,38.0,43,31,74,39,4,5,76,2,42.5,38.6,31.6,70.2,765,1691,1.84,1.95,34,es La Liga,30,38.0,43,397,134,33.8,10.45,3.53,0.1,0.29,17.7,13,4,5,42.5,38.6,0.1,0.5,0.4,34,es La Liga,30,38.0,18273,21401,85.4,322614,100730,31,31.6,37.4,-0.6,308,1494,302,87,1691,34,es La Liga,30,38.0,21401,19598,1724,484,39,128,804,706,186,91,67,1,18273,79,338,34,es La Liga,30,38.0,727,19.13,562,60,34,37,23,11,77,2.03,34,es La Liga,30,38.0,569,348,268,219,82,557,52.4,265,327,104,223,279,848,722,34,34,es La Liga,30,56.3,38.0,25088,2516,7829,11533,5912,795,25083,634,291,45.9,276,43.5,15275,86324,44108,765,553,180,522,312,18040,1684,34,es La Liga,30,27.5,38,3420,90,100,38.0,418,81,245,172,22,249,1.08,44,60,-16,-0.42,42.5,50.4,-8.0,-0.21,34,es La Liga,30,38.0,76,2,0,437,439,79,804,279,348,4,6,1,1443,321,344,48.3,34,es La Liga,3,38,38,3420,38.0,60,1.58,164,102,65.2,11,8,19,8,21.1,6,3,3,0,34,es La Liga,3,38.0,60,3,1,7,1,53.0,0.3,-6.0,-0.16,107,328,32.6,1049,152,23.6,35.8,463,40,8.6,35,0.92,9.8
35,Gladbach,de Bundesliga,26,26.5,49.6,34,374,3060,34.0,53,39,92,49,4,5,53,3,50.6,46.6,37.7,84.3,530,1112,2.59,2.6,35,de Bundesliga,26,34.0,53,413,153,37.0,12.15,4.5,0.12,0.32,16.4,5,4,5,50.6,46.6,0.11,2.4,2.4,35,de Bundesliga,26,34.0,14148,17507,80.8,245327,87390,39,37.7,34.9,1.3,308,848,278,93,1112,35,de Bundesliga,26,34.0,17507,15877,1565,385,80,69,617,632,158,67,71,0,14148,65,362,35,de Bundesliga,26,34.0,736,21.65,542,73,27,50,29,15,93,2.74,35,de Bundesliga,26,34.0,504,284,278,177,49,473,50.7,233,445,166,279,317,821,1067,23,35,de Bundesliga,26,49.6,34.0,21519,2921,8283,9361,4035,702,21514,469,206,43.9,231,49.3,11672,58507,29577,530,360,131,420,269,14002,1104,35,de Bundesliga,26,26.5,34,3060,90,100,34.0,374,83,207,165,16,141,1.32,55,57,-2,-0.06,50.6,63.4,-12.7,-0.37,35,de Bundesliga,26,34.0,53,3,2,339,326,65,617,317,284,5,8,2,1308,530,473,52.8,35,de Bundesliga,4,34,34,3056,34.0,57,1.68,191,135,73.8,13,6,15,7,20.6,8,7,1,0,35,de Bundesliga,4,34.0,57,7,1,8,2,59.6,0.29,4.6,0.13,195,473,41.2,1217,158,31.1,32.7,594,35,5.9,28,0.82,15.1
36,Heidenheim,de Bundesliga,27,26.8,43.5,34,374,3060,34.0,37,26,63,32,5,5,66,1,40.3,36.3,28.6,64.9,516,974,1.71,2.02,36,de Bundesliga,27,34.0,37,398,124,31.2,11.71,3.65,0.08,0.26,17.3,12,5,5,40.3,36.3,0.09,-3.3,-4.3,36,de Bundesliga,27,34.0,11127,14684,75.8,215269,83343,26,28.6,31.4,-2.6,294,806,231,84,974,36,de Bundesliga,27,34.0,14684,12981,1653,413,20,77,581,703,140,69,47,0,11127,50,330,36,de Bundesliga,27,34.0,713,20.97,489,77,43,47,49,8,60,1.76,36,de Bundesliga,27,34.0,614,356,322,235,57,558,52.7,264,435,109,326,312,926,952,15,36,de Bundesliga,27,43.5,34.0,18836,2427,7356,7915,3789,619,18831,532,232,43.6,250,47.0,10014,52086,26117,516,347,94,537,240,11035,959,36,de Bundesliga,27,26.8,34,3060,90,100,34.0,374,80,213,162,23,144,0.85,37,64,-27,-0.79,40.3,57.6,-17.4,-0.51,36,de Bundesliga,27,34.0,66,1,0,385,390,50,581,312,356,3,6,0,1420,553,646,46.1,36,de Bundesliga,2,34,34,3060,34.0,64,1.88,171,107,66.1,8,5,21,9,26.5,6,6,0,0,36,de Bundesliga,2,34.0,64,6,0,7,0,59.7,0.33,-4.3,-0.13,162,462,35.1,1066,160,32.6,38.0,478,22,4.6,21,0.62,14.8
37,Hellas Verona,it Serie A,32,25.1,38.7,38,418,3420,38.0,31,20,51,29,2,2,98,9,33.8,32.3,24.8,57.1,449,1011,1.29,1.54,37,it Serie A,32,38.0,31,372,95,25.5,9.79,2.5,0.08,0.31,17.7,12,2,2,33.8,32.3,0.09,-2.8,-3.3,37,it Serie A,32,38.0,9854,13457,73.2,178691,69540,20,24.8,20.6,-4.8,276,824,189,61,1011,37,it Serie A,32,38.0,13457,11789,1613,403,28,91,562,641,152,68,64,1,9854,55,283,37,it Serie A,32,38.0,640,16.84,459,66,31,40,31,13,48,1.26,37,it Serie A,32,38.0,672,434,326,271,75,592,52.5,281,393,123,270,329,1001,987,23,37,it Serie A,32,38.7,38.0,17659,2055,5973,8025,3869,532,17657,508,228,44.9,233,45.9,8757,47190,22203,449,338,100,533,254,9765,998,37,it Serie A,32,25.1,38,3420,90,100,38.0,418,80,231,180,23,368,0.97,34,66,-32,-0.84,33.8,53.4,-19.6,-0.51,37,it Serie A,32,38.0,98,9,5,579,352,55,562,329,434,1,4,1,1427,671,699,49.0,37,it Serie A,2,38,38,3420,38.0,66,1.74,172,106,62.8,10,7,21,8,21.1,4,2,1,1,37,it Serie A,2,38.0,66,2,0,6,1,53.8,0.31,-11.2,-0.29,217,761,28.5,793,93,60.9,55.4,544,32,5.9,26,0.68,20.3
38,Hoffenheim,de Bundesliga,35,26.4,48.7,34,374,3060,34.0,46,30,76,43,3,3,66,2,42.6,40.3,32.7,73.0,481,1218,2.15,2.22,38,de Bundesliga,35,34.0,46,440,148,33.6,12.94,4.35,0.1,0.29,17.7,11,3,3,42.6,40.3,0.09,3.4,2.7,38,de Bundesliga,35,34.0,12827,16506,77.7,225491,85704,30,32.7,38.9,-2.7,324,1041,298,108,1218,38,de Bundesliga,35,34.0,16506,14841,1595,405,38,65,732,702,157,57,62,3,12827,70,337,38,de Bundesliga,35,34.0,790,23.24,585,74,39,50,35,7,81,2.38,38,de Bundesliga,35,34.0,570,336,266,236,68,511,52.6,242,450,139,311,291,861,922,22,38,de Bundesliga,35,48.7,34.0,20591,2338,6644,9219,4904,762,20588,505,234,46.3,238,47.1,10884,51798,25062,481,391,124,451,293,12717,1208,38,de Bundesliga,35,26.4,34,3060,90,100,34.0,374,81,221,151,22,153,0.94,46,68,-22,-0.65,42.6,55.8,-13.1,-0.39,38,de Bundesliga,35,34.0,66,2,0,391,366,70,732,291,336,2,6,3,1466,577,588,49.5,38,de Bundesliga,2,34,34,3060,34.0,68,2.0,173,105,62.4,7,11,16,4,11.8,6,3,3,0,38,de Bundesliga,2,34.0,68,3,1,9,3,64.4,0.36,-0.6,-0.02,208,575,36.2,1022,143,45.4,38.7,491,21,4.3,35,1.03,12.8
39,Holstein Kiel,de Bundesliga,27,25.6,43.6,34,374,3060,34.0,49,29,78,45,4,5,77,4,39.8,35.9,26.7,62.6,359,875,2.18,1.96,39,de Bundesliga,27,34.0,49,368,133,36.1,10.82,3.91,0.12,0.34,17.8,12,4,5,39.8,35.9,0.1,9.2,9.1,39,de Bundesliga,27,34.0,10537,13961,75.5,201828,79435,29,26.7,27.8,2.3,266,676,181,69,875,39,de Bundesliga,27,34.0,13961,12298,1619,409,30,58,482,667,120,58,46,1,10537,44,293,39,de Bundesliga,27,34.0,652,19.18,459,74,21,49,40,9,81,2.38,39,de Bundesliga,27,34.0,541,328,292,174,75,530,52.3,253,409,155,254,294,835,1126,22,39,de Bundesliga,27,43.6,34.0,18172,2860,7924,7386,3022,572,18167,424,184,43.4,200,47.2,8483,41193,19640,359,261,81,504,242,10453,860,39,de Bundesliga,27,25.6,34,3060,90,100,34.0,374,79,210,162,24,143,0.74,49,80,-31,-0.91,39.8,61.0,-21.1,-0.62,39,de Bundesliga,27,34.0,77,4,2,407,350,44,482,294,328,4,7,3,1267,546,607,47.4,39,de Bundesliga,2,34,34,3060,34.0,80,2.35,195,117,62.1,6,7,21,2,5.9,7,6,1,0,39,de Bundesliga,2,34.0,80,6,3,6,3,65.8,0.31,-11.2,-0.33,214,577,37.1,1073,171,36.7,34.5,668,42,6.3,23,0.68,11.1
40,Inter,it Serie A,26,29.4,59.4,38,418,3420,38.0,76,57,133,68,8,9,56,1,66.9,60.1,48.3,108.5,694,1730,3.29,3.03,40,it Serie A,26,38.0,76,565,179,31.7,14.87,4.71,0.12,0.38,16.3,17,8,9,66.9,60.1,0.11,9.1,7.9,40,it Serie A,26,38.0,19412,22592,85.9,343835,107852,57,48.3,49.0,8.7,434,1353,410,119,1730,40,it Serie A,26,38.0,22592,20929,1573,442,86,132,751,635,221,58,125,1,19412,90,299,40,it Serie A,26,38.0,1028,27.05,781,97,31,62,42,15,133,3.5,40,it Serie A,26,38.0,505,288,215,198,92,452,52.9,213,356,126,230,227,732,676,11,40,it Serie A,26,59.4,38.0,26215,2510,7834,12203,6361,1048,26206,407,158,38.8,199,48.9,16253,81857,40921,694,566,155,423,242,19251,1717,40,it Serie A,26,29.4,38,3420,90,100,38.0,418,80,231,188,22,273,2.13,79,35,44,1.16,66.9,36.4,30.5,0.8,40,it Serie A,26,38.0,56,1,1,417,405,90,751,227,288,6,4,1,1440,604,419,59.0,40,it Serie A,2,38,38,3420,38.0,35,0.92,130,95,75.4,24,9,5,16,42.1,4,3,1,0,40,it Serie A,2,38.0,35,3,0,3,1,35.8,0.25,1.8,0.05,114,277,41.2,1364,151,17.7,28.6,437,17,3.9,17,0.45,15.8
41,Ipswich Town,eng Premier League,32,25.8,40.6,38,418,3420,38.0,35,26,61,33,2,2,93,5,34.4,32.8,24.2,57.0,513,935,1.55,1.54,41,eng Premier League,32,38.0,35,374,120,32.1,9.84,3.16,0.09,0.28,17.7,10,2,2,34.4,32.8,0.09,0.6,0.2,41,eng Premier League,32,38.0,11524,14775,78.0,204832,77912,26,24.2,21.2,1.8,283,865,173,54,935,41,eng Premier League,32,38.0,14775,13146,1577,434,44,60,505,572,145,111,18,1,11524,52,300,41,eng Premier League,32,38.0,658,17.32,458,72,51,30,33,14,58,1.53,41,eng Premier League,32,38.0,589,340,294,214,81,604,46.5,323,436,185,251,303,892,1102,39,41,eng Premier League,32,40.6,38.0,19091,3012,7764,7504,4032,605,19089,643,277,43.1,290,45.1,9384,53129,26144,513,330,150,538,347,11405,920,41,eng Premier League,32,25.8,38,3420,90,100,38.0,418,82,237,178,17,164,0.58,36,82,-46,-1.21,34.4,72.7,-38.3,-1.01,41,eng Premier League,32,38.0,93,5,4,430,404,52,505,303,340,2,6,2,1437,552,533,50.9,41,eng Premier League,3,38,38,3420,38.0,82,2.16,210,130,63.8,4,10,24,2,5.3,6,6,0,0,41,eng Premier League,3,38.0,82,6,0,11,2,73.6,0.33,-6.4,-0.17,189,531,35.6,1000,184,36.6,30.3,609,71,11.7,35,0.92,12.2
42,Juventus,it Serie A,29,24.6,57.2,38,418,3420,38.0,56,40,96,50,6,6,67,3,51.0,46.3,35.9,82.2,810,1561,2.37,2.29,42,it Serie A,29,38.0,56,509,175,34.4,13.39,4.61,0.1,0.29,17.3,11,6,6,51.0,46.3,0.09,5.0,3.7,42,it Serie A,29,38.0,18259,21231,86.0,316000,98768,40,35.9,33.2,4.1,393,1390,305,67,1561,42,it Serie A,29,38.0,21231,19605,1574,411,48,101,630,664,190,92,68,0,18259,52,283,42,it Serie A,29,38.0,908,23.89,690,60,55,58,31,14,94,2.47,42,it Serie A,29,38.0,606,353,273,245,88,471,55.8,208,404,139,265,215,821,723,27,42,it Serie A,29,57.2,38.0,25202,2320,7729,11766,5913,856,25196,658,309,47.0,300,45.6,15347,86896,45140,810,558,216,568,293,18089,1548,42,it Serie A,29,24.6,38,3420,90,100,38.0,418,82,255,164,20,203,1.84,58,35,23,0.61,51.0,34.0,16.9,0.45,42,it Serie A,29,38.0,67,3,1,480,378,52,630,215,353,3,5,0,1516,458,461,49.8,42,it Serie A,2,38,38,3420,38.0,35,0.92,119,84,74.8,18,16,4,17,44.7,5,5,0,0,42,it Serie A,2,38.0,35,5,0,6,0,31.8,0.23,-3.2,-0.09,139,377,36.9,939,156,31.1,29.4,519,32,6.2,33,0.87,14.0
43,Las Palmas,es La Liga,34,26.8,50.7,38,418,3420,38.0,38,27,65,35,3,4,110,4,36.3,33.2,26.3,59.4,499,1210,1.63,1.65,43,es La Liga,34,38.0,38,409,134,32.8,10.76,3.53,0.09,0.26,19.2,21,3,4,36.3,33.2,0.08,1.7,1.8,43,es La Liga,34,38.0,14352,18209,78.8,254010,92291,27,26.3,26.5,0.7,304,1059,246,79,1210,43,es La Liga,34,38.0,18209,16234,1916,558,49,117,674,782,160,54,72,4,14352,59,321,43,es La Liga,34,38.0,741,19.5,543,65,39,39,46,9,68,1.79,43,es La Liga,34,38.0,619,370,308,253,58,592,51.9,285,434,139,295,321,940,971,28,43,es La Liga,34,50.7,38.0,22497,2561,7809,10353,4511,669,22493,571,239,41.9,288,50.4,11365,56979,28603,499,346,113,547,275,14222,1197,43,es La Liga,34,26.8,38,3420,90,100,38.0,418,80,226,189,21,246,0.84,40,61,-21,-0.55,36.3,66.8,-30.5,-0.8,43,es La Liga,34,38.0,110,4,2,452,462,59,674,321,370,1,10,3,1454,529,561,48.5,43,es La Liga,2,38,38,3420,38.0,61,1.61,182,120,69.2,8,8,22,4,10.5,10,5,4,1,43,es La Liga,2,38.0,61,5,0,4,3,63.7,0.31,5.7,0.15,193,584,33.0,1203,195,39.5,32.5,561,22,3.9,36,0.95,15.6
44,Lazio,it Serie A,27,27.1,55.1,38,418,3420,38.0,60,43,103,54,6,7,93,7,57.2,52.0,38.5,90.4,774,1588,2.55,2.52,44,it Serie A,27,38.0,60,528,185,35.0,13.89,4.87,0.1,0.29,17.7,13,6,7,57.2,52.0,0.1,2.8,2.0,44,it Serie A,27,38.0,16400,19521,84.0,296409,96569,43,38.5,34.7,4.5,403,1374,323,102,1588,44,it Serie A,27,38.0,19521,17715,1760,522,72,118,864,670,229,123,57,0,16400,46,288,44,it Serie A,27,38.0,954,25.11,712,67,49,76,32,18,103,2.71,44,it Serie A,27,38.0,520,319,234,224,62,501,50.1,250,313,90,223,295,815,718,23,44,it Serie A,27,55.1,38.0,23200,2262,6760,11033,5654,928,23193,628,296,47.1,266,42.4,13530,76731,39821,774,587,189,469,310,16281,1580,44,it Serie A,27,27.1,38,3420,90,100,38.0,418,80,239,174,22,244,1.71,61,49,12,0.32,57.2,37.7,19.5,0.51,44,it Serie A,27,38.0,93,7,3,425,484,46,864,295,319,4,4,2,1439,473,491,49.1,44,it Serie A,2,38,38,3420,38.0,49,1.29,119,72,62.2,18,11,9,9,23.7,4,4,0,0,44,it Serie A,2,38.0,49,4,0,4,2,39.4,0.31,-7.6,-0.2,188,498,37.8,1196,132,35.4,35.9,496,49,9.9,54,1.42,16.8
