Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1701,James McConnell,eng ENG,MF,Liverpool,eng Premier League,18,2004,3,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,5,6,83.3,93,29,0,0.0,0.0,0.0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,0,0.00,0,0,0,0,0,0,0,0.00,10,0,1,7,2,0,10,1,0,0.0,0,0.0,5,47,11,0,1,0,1,0,6,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,28,1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,5.0,5.0,4.6,9.6,0.30,0.29,59,189,84,40,14,35.0,1.20,0.42,0.15,0.43,19.5,3,0,0,5.0,5.0,0.12,+1.0,+1.0,972,1223,79.5,17953,5844,4,4.6,4.9,-0.6,44,124,52,14,189,1137,82,31,15,8,74,3,37,28,0,0,972,59,35,18,34,7,77,41.6,45,33,4,29,21,80,21,0,106,3.18,88,9,6,2,1,0,14,0.42,1545,44,257,809,499,58,1545,96,54,56.3,27,28.1,992,5176,2385,59,45,10,55,61,1096,84,9,1,0,39,69,2,74,21,35,0,0,0,161,9,19,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,Scott McKenna,sct SCO,DF,Nott'ham Forest,eng Premier League,26,1996,5,5,416,4.6,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.00,0.08,1,10,0,2,0,0.0,0.43,0.00,0.00,,10.8,0,0,0,0.2,0.2,0.10,-0.2,-0.2,137,186,73.7,2769,1280,0,0.2,0.2,-0.2,3,10,3,0,10,168,18,1,0,0,0,17,0,0,0,0,137,4,0,3,1,0,3,66.7,1,6,4,2,5,9,27,0,2,0.43,2,0,0,0,0,0,0,0.00,244,43,142,92,11,5,244,0,0,,0,,102,365,177,1,0,0,3,0,107,0,0,0,0,3,2,0,0,5,0,0,0,0,25,20,3,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,24,1998,34,29,2594,28.8,0,7,7,0,0,0,6,0,3.0,3.0,3.9,6.9,0.24,0.24,64,92,176,23,5,21.7,0.80,0.17,0.00,0.00,10.5,0,0,0,3.0,3.0,0.13,-3.0,-3.0,898,1172,76.6,15437,4433,7,3.9,3.2,+3.1,41,52,28,11,92,990,178,9,3,6,59,168,1,0,0,0,898,48,29,31,11,6,27,63.0,10,28,7,21,18,66,69,0,82,2.84,64,9,2,2,3,2,9,0.31,1457,92,310,601,559,69,1457,53,18,34.0,29,54.7,732,3889,2061,64,39,8,38,19,884,176,6,0,0,23,12,6,59,18,29,0,0,0,115,37,34,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,23,1999,35,33,2892,32.1,3,6,9,3,0,0,2,0,3.4,3.4,8.8,12.2,0.28,0.38,80,114,147,57,14,24.6,1.77,0.44,0.05,0.21,21.0,0,0,0,3.4,3.4,0.06,-0.4,-0.4,874,1266,69.0,14956,5035,6,8.8,8.2,-2.8,69,72,54,20,114,1098,158,46,14,5,229,26,82,59,14,2,874,44,27,16,14,14,55,43.6,31,44,7,37,22,66,37,0,130,4.05,77,33,5,6,6,3,9,0.28,1621,51,247,683,724,72,1621,66,30,45.5,31,47.0,905,5845,2583,80,62,14,67,60,1032,147,2,0,0,18,33,4,229,22,27,0,0,0,177,16,20,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,Scott McTominay,sct SCO,"MF,FW",Manchester Utd,eng Premier League,26,1996,32,18,1901,21.1,7,1,8,7,0,0,2,0,5.7,5.7,0.8,6.6,0.38,0.31,29,64,47,44,19,43.2,2.08,0.90,0.16,0.37,14.6,0,0,0,5.7,5.7,0.14,+1.3,+1.3,528,655,80.6,7877,2012,1,0.8,0.5,+0.2,11,63,9,0,64,639,13,4,2,3,4,5,0,0,0,0,528,49,25,23,24,2,33,66.7,11,34,12,22,14,63,54,0,26,1.23,18,0,1,4,1,2,2,0.09,927,78,235,478,225,53,927,21,8,38.1,10,47.6,485,2221,1032,29,22,4,29,23,572,47,2,0,0,29,21,6,4,14,25,0,1,0,91,36,43,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,24,1999,31,30,2714,30.2,1,3,4,1,0,0,11,0,1.1,1.1,1.8,2.9,0.13,0.10,51,219,20,19,12,63.2,0.63,0.40,0.05,0.08,18.6,0,0,0,1.1,1.1,0.06,-0.1,-0.1,1823,2112,86.3,32296,11954,3,1.8,2.6,+1.2,25,205,31,7,219,2018,90,79,6,10,20,9,0,0,0,0,1823,64,38,25,31,8,69,63.8,25,38,13,25,24,88,59,2,63,2.09,54,0,3,4,1,1,7,0.23,2367,170,776,1382,239,17,2367,32,18,56.3,14,43.8,1846,11169,6030,51,53,4,30,15,1661,20,11,0,0,51,19,2,20,24,38,0,0,0,229,37,22,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Ben Mee,eng ENG,DF,Brentford,eng Premier League,33,1989,16,15,1272,14.1,2,0,2,2,0,0,1,1,1.5,1.5,0.3,1.8,0.14,0.13,11,49,9,10,2,20.0,0.71,0.14,0.20,1.00,12.7,0,0,0,1.5,1.5,0.15,+0.5,+0.5,511,667,76.6,9030,3658,0,0.3,0.7,-0.3,6,45,4,2,49,594,72,15,0,3,5,56,0,0,0,0,511,26,15,12,12,2,22,77.3,5,21,13,8,13,39,63,1,14,0.99,11,1,0,2,0,0,1,0.07,829,109,388,364,79,25,829,6,3,50.0,3,50.0,388,1958,1150,11,4,1,9,7,447,9,1,1,0,7,3,1,5,13,15,0,0,0,67,35,32,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,Marvin Mehlem,de GER,MF,Darmstadt 98,de Bundesliga,25,1997,20,19,1482,16.5,3,2,5,3,0,0,3,0,3.8,3.8,1.1,4.9,0.30,0.30,27,46,73,23,8,34.8,1.40,0.49,0.13,0.38,17.5,0,0,0,3.8,3.8,0.17,-0.8,-0.8,448,587,76.3,7028,1674,2,1.1,1.5,+0.9,22,34,14,3,46,535,47,5,2,0,18,10,2,0,0,0,448,28,21,10,14,4,27,40.7,16,21,2,19,33,61,15,0,51,3.11,39,1,1,2,7,1,4,0.24,785,21,137,411,242,40,785,24,10,41.7,12,50.0,405,1984,861,27,16,13,37,19,494,73,3,0,0,20,34,8,18,33,21,0,0,0,82,13,13,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,21,2001,16,6,638,7.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.00,0.01,11,29,5,1,0,0.0,0.14,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,462,507,91.1,7455,2273,0,0.0,0.1,0.0,1,26,1,0,29,473,34,10,0,0,4,20,0,0,0,0,462,16,10,13,3,0,12,66.7,4,11,5,6,11,27,35,0,6,0.85,6,0,0,0,0,0,0,0.00,605,60,241,327,42,2,605,9,5,55.6,2,22.2,435,2531,1280,11,14,1,5,4,408,5,1,0,0,10,6,0,4,11,10,0,1,0,37,22,9,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,48,56,85.7,761,413,0,0.0,0.0,0.0,0,2,1,0,1,54,2,1,0,0,0,1,0,0,0,0,48,2,1,2,0,0,1,0.0,1,3,2,1,3,5,9,0,0,0.00,0,0,0,0,0,0,0,0.00,80,23,60,19,1,0,80,0,0,,0,,54,226,107,0,0,0,2,1,48,0,0,0,0,0,1,0,0,3,1,0,0,0,6,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,Hannibal Mejbri,tn TUN,"MF,FW",Manchester Utd,eng Premier League,20,2003,5,1,133,1.5,1,0,1,1,0,0,1,0,0.0,0.0,0.4,0.4,0.68,0.27,2,6,10,1,1,100.0,0.68,0.68,1.00,1.00,28.7,0,0,0,0.0,0.0,0.03,+1.0,+1.0,31,38,81.6,442,143,0,0.4,0.5,-0.4,2,6,1,0,6,37,1,1,2,0,1,0,0,0,0,0,31,3,3,1,2,0,3,33.3,2,1,1,0,0,3,0,0,6,4.06,5,0,0,0,1,0,0,0.00,59,2,12,30,19,3,59,5,2,40.0,1,20.0,35,156,74,2,0,0,7,4,34,10,1,0,0,5,6,1,1,0,3,0,0,0,10,2,4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,Hannibal Mejbri,tn TUN,MF,Sevilla,es La Liga,20,2003,6,1,104,1.2,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0.00,0.40,1,5,6,1,0,0.0,0.87,0.00,0.00,,24.9,0,0,0,0.0,0.0,0.01,0.0,0.0,41,50,82.0,543,94,0,0.5,0.2,-0.5,4,4,3,0,5,49,1,1,0,1,2,0,0,0,0,0,41,3,3,1,2,0,1,0.0,1,1,0,1,0,3,0,0,7,6.06,4,0,1,1,1,0,0,0.00,68,0,12,28,28,4,68,5,3,60.0,1,20.0,38,247,96,1,4,0,6,6,50,6,2,0,0,4,4,0,2,0,3,0,0,0,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,Óscar Melendo,es ESP,"MF,FW",Granada,es La Liga,25,1997,26,15,1122,12.5,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,0.00,0.07,21,38,33,6,2,33.3,0.48,0.16,0.00,0.00,14.9,0,0,0,0.4,0.4,0.07,-0.4,-0.4,328,409,80.2,5301,1219,0,0.5,1.0,-0.5,11,34,10,0,38,398,8,4,6,3,9,2,2,0,2,0,328,14,6,4,10,0,12,33.3,8,13,0,13,5,19,4,1,18,1.44,15,2,0,0,1,0,1,0.08,506,6,65,332,118,11,506,23,11,47.8,8,34.8,347,1941,794,21,19,0,22,9,383,33,2,0,0,12,37,1,9,5,6,0,1,0,56,6,16,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,Gonzalo Melero,es ESP,"MF,FW",Almería,es La Liga,29,1994,28,10,1103,12.3,1,1,2,1,0,0,3,0,2.0,2.0,1.2,3.2,0.16,0.26,23,49,33,14,4,28.6,1.14,0.33,0.07,0.25,11.7,0,0,0,2.0,2.0,0.14,-1.0,-1.0,381,465,81.9,5720,1633,1,1.2,0.9,-0.2,11,44,7,0,49,443,20,10,0,0,4,3,0,0,0,0,381,14,8,7,5,2,19,36.8,12,12,4,8,4,18,11,0,35,2.86,27,1,1,1,4,1,3,0.24,580,20,94,357,133,28,580,18,7,38.9,10,55.6,335,1739,919,23,11,3,26,13,407,33,3,0,0,21,17,1,4,4,8,0,0,0,41,19,22,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,28,1994,1,0,16,0.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.00,0.80,0,0,0,1,1,100.0,5.63,5.63,0.00,0.00,12.2,0,0,0,0.2,0.2,0.15,-0.2,-0.2,7,7,100.0,98,22,0,0.0,0.0,0.0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,7,1,1,1,0,0,1,100.0,0,1,0,1,0,1,0,0,1,5.29,0,0,0,1,0,0,1,5.29,10,0,4,2,4,1,10,0,0,,0,,4,10,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,Arthur Melo,br BRA,MF,Fiorentina,it Serie A,26,1996,33,23,1986,22.1,2,3,5,1,1,1,2,0,1.0,0.3,1.7,2.0,0.18,0.13,21,133,27,11,5,45.5,0.50,0.23,0.09,0.20,28.6,0,1,1,1.0,0.3,0.02,+1.0,+0.7,1372,1502,91.3,26644,6117,3,1.7,2.3,+1.3,34,143,16,4,133,1413,87,63,3,8,21,13,9,0,8,1,1372,45,30,17,24,4,42,61.9,16,27,3,24,18,63,8,0,72,3.27,59,6,2,0,2,3,11,0.50,1654,46,334,1026,320,8,1653,20,11,55.0,4,20.0,1099,6199,2393,21,43,2,14,15,1243,27,2,0,0,18,47,0,21,18,30,1,0,0,141,7,7,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,Memphis,nl NED,FW,Atlético Madrid,es La Liga,29,1994,23,9,893,9.9,5,1,6,5,0,0,2,0,5.8,5.8,1.8,7.6,0.60,0.76,16,27,82,38,15,39.5,3.83,1.51,0.13,0.33,17.5,3,0,0,5.8,5.8,0.15,-0.8,-0.8,195,264,73.9,2877,727,1,1.8,1.6,-0.8,13,20,9,2,27,238,23,4,3,4,12,2,7,2,3,0,195,5,2,0,3,2,6,50.0,3,2,0,2,1,6,0,0,37,3.73,21,3,7,4,2,0,3,0.30,407,1,28,180,206,64,407,37,18,48.6,16,43.2,243,1126,498,16,11,7,42,22,324,82,2,0,0,14,16,8,12,1,2,0,0,0,26,4,12,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,Houboulang Mendes,gw GNB,DF,Almería,es La Liga,25,1998,7,4,396,4.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,5,9,6,1,0,0.0,0.23,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.01,0.0,0.0,129,177,72.9,2191,1089,0,0.0,0.0,0.0,1,12,1,1,9,114,61,8,0,1,4,53,0,0,0,0,129,16,13,11,5,0,16,50.0,8,4,2,2,1,17,17,1,4,0.91,2,1,0,0,1,0,0,0.00,236,21,94,117,27,1,236,7,2,28.6,3,42.9,83,389,175,5,4,0,8,4,89,6,0,0,0,6,10,1,4,1,13,0,0,0,23,7,5,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,21,2002,6,2,267,3.0,1,1,2,1,0,0,3,0,0.3,0.3,0.4,0.7,0.67,0.25,12,21,25,4,1,25.0,1.35,0.34,0.25,1.00,21.6,1,0,0,0.3,0.3,0.08,+0.7,+0.7,183,222,82.4,3087,712,1,0.4,0.5,+0.6,3,11,2,1,21,197,24,0,0,2,7,24,0,0,0,0,183,5,5,4,1,0,7,57.1,3,4,0,4,4,9,2,0,7,2.36,6,0,1,0,0,0,2,0.67,245,5,48,126,72,10,245,10,6,60.0,4,40.0,187,995,530,12,11,2,2,3,174,25,3,0,0,6,1,0,7,4,5,0,0,0,14,6,2,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,Tomás Mendes,es ESP,MF,Alavés,es La Liga,18,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,4,6,66.7,63,0,0,0.0,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,7,0,1,4,2,0,7,0,0,,0,,6,20,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,Brais Méndez,es ESP,"MF,FW",Real Sociedad,es La Liga,26,1997,32,27,2413,26.8,5,6,11,5,0,0,7,0,4.2,4.2,4.2,8.4,0.41,0.31,45,128,121,66,15,22.7,2.46,0.56,0.08,0.33,20.7,10,0,0,4.2,4.2,0.06,+0.8,+0.8,942,1244,75.7,14889,4210,6,4.2,4.4,+1.8,40,109,30,5,128,1092,145,80,10,10,104,4,49,21,19,0,942,42,28,13,20,9,43,34.9,28,23,4,19,12,54,21,0,101,3.77,57,20,5,10,7,2,16,0.60,1559,36,162,851,562,63,1559,59,24,40.7,31,52.5,884,4030,1902,45,40,15,57,30,1113,121,7,0,0,58,56,3,104,12,28,1,0,0,121,25,34,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,Bruno Méndez,uy URU,DF,Granada,es La Liga,23,1999,17,15,1333,14.8,2,0,2,2,0,0,4,0,0.6,0.6,0.1,0.7,0.14,0.05,8,47,14,8,4,50.0,0.54,0.27,0.25,0.50,15.8,0,0,0,0.6,0.6,0.08,+1.4,+1.4,452,636,71.1,8562,3375,0,0.1,0.2,-0.1,4,45,5,2,47,536,94,13,1,3,8,79,0,0,0,0,452,36,17,19,12,5,37,56.8,16,24,6,18,26,62,45,0,13,0.88,12,0,0,1,0,0,0,0.00,797,67,341,376,88,13,797,7,6,85.7,1,14.3,351,1434,767,8,4,0,9,4,394,14,4,0,0,14,0,0,8,26,17,0,0,0,65,20,17,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,Diego Méndez,es ESP,MF,Rayo Vallecano,es La Liga,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,1,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2,2,100.0,26,21,0,0.0,0.0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,100.0,0,0,0,0,1,2,0,0,0,0.00,0,0,0,0,0,0,0,0.00,3,0,1,2,0,0,3,0,0,,0,,1,12,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,Leonardo Mendicino,it ITA,MF,Atalanta,it Serie A,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,19,2004,10,4,418,4.6,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,0.00,0.10,3,12,6,2,1,50.0,0.43,0.22,0.00,0.00,20.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,211,244,86.5,4086,1001,0,0.4,0.2,-0.4,2,15,2,2,12,223,21,4,0,2,4,17,0,0,0,0,211,7,5,4,3,0,7,42.9,4,4,1,3,8,15,16,0,7,1.51,5,1,0,0,1,0,1,0.22,291,28,142,125,27,3,291,9,6,66.7,3,33.3,209,1092,505,3,3,0,1,0,192,6,0,0,0,4,5,0,4,8,5,0,1,0,22,7,12,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,Benjamin Mendy,fr FRA,DF,Lorient,fr Ligue 1,29,1994,15,7,711,7.9,2,1,3,2,0,0,3,0,1.1,1.1,1.9,3.0,0.38,0.38,26,34,85,13,4,30.8,1.65,0.51,0.15,0.50,16.6,0,0,0,1.1,1.1,0.08,+0.9,+0.9,318,468,67.9,5341,2047,1,1.9,3.0,-0.9,16,26,18,13,34,364,101,25,0,1,96,59,17,6,10,0,318,3,1,2,1,0,5,20.0,4,8,2,6,7,10,20,0,23,2.91,15,5,1,2,0,0,2,0.25,543,19,87,226,238,15,543,18,9,50.0,9,50.0,347,1999,937,26,28,1,12,5,338,85,3,0,0,12,4,4,96,7,1,0,0,0,31,4,7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,28,1995,23,21,1720,19.1,0,0,0,0,0,0,5,0,0.2,0.2,0.9,1.1,0.00,0.06,19,84,96,5,1,20.0,0.26,0.05,0.00,0.00,19.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,1201,1275,94.2,16396,4875,0,0.9,0.7,-0.9,11,63,10,1,84,1127,148,12,0,4,5,136,0,0,0,0,1201,15,10,12,2,1,14,78.6,3,12,2,10,13,28,26,1,31,1.62,27,2,1,1,0,0,3,0.16,1409,44,387,687,345,17,1409,28,13,46.4,13,46.4,858,3474,1505,19,21,3,20,14,1026,96,5,0,0,17,15,0,5,13,10,0,0,0,97,6,5,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,Formose Mendy,sn SEN,DF,Lorient,fr Ligue 1,22,2001,18,13,1256,14.0,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,0.00,0.03,14,61,13,7,2,28.6,0.50,0.14,0.00,0.00,14.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,587,739,79.4,11323,4269,0,0.1,0.3,-0.1,2,56,4,1,61,658,80,35,0,18,13,44,0,0,0,0,587,33,19,24,8,1,33,60.6,13,23,12,11,20,53,59,1,10,0.72,8,0,0,1,0,1,1,0.07,900,101,371,479,67,11,900,11,6,54.5,5,45.5,568,3364,1569,14,9,1,14,8,493,13,6,0,0,16,11,0,13,20,19,0,2,1,90,43,15,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,31,1992,16,13,1052,11.7,0,1,1,0,0,0,2,0,0.2,0.2,1.1,1.3,0.09,0.11,21,84,13,7,2,28.6,0.60,0.17,0.00,0.00,26.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,577,653,88.4,9505,2648,1,1.1,1.7,-0.1,9,68,12,2,84,637,14,13,3,3,7,1,0,0,0,0,577,29,18,10,13,6,20,80.0,4,11,4,7,14,43,14,1,23,1.97,19,0,1,1,0,2,5,0.43,769,16,132,510,138,2,769,9,3,33.3,6,66.7,601,3222,1377,21,30,1,11,4,541,13,2,0,0,16,25,0,7,14,18,0,0,0,91,10,5,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,Teden Mengi,eng ENG,DF,Luton Town,eng Premier League,21,2002,30,28,2469,27.4,1,0,1,1,0,0,3,0,0.6,0.6,0.3,0.9,0.04,0.03,15,54,1,11,4,36.4,0.40,0.15,0.09,0.25,17.6,0,0,0,0.6,0.6,0.05,+0.4,+0.4,728,938,77.6,14286,5525,0,0.3,0.6,-0.3,6,62,5,0,54,912,22,18,1,13,2,4,0,0,0,0,728,54,22,33,20,1,30,63.3,11,39,27,12,57,111,140,1,14,0.51,11,0,2,1,0,0,0,0.00,1288,218,673,554,70,24,1288,11,7,63.6,3,27.3,596,3222,1660,15,8,2,22,5,616,1,3,0,0,35,7,1,2,57,22,0,1,0,126,60,43,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,25,1997,10,6,617,6.9,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,0.15,0.07,4,25,1,1,1,100.0,0.15,0.15,0.00,0.00,8.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,296,359,82.5,5965,1994,1,0.4,0.5,+0.6,3,34,4,0,25,350,8,5,0,1,1,3,0,0,0,0,296,12,11,9,3,0,14,64.3,5,13,6,7,7,19,30,1,11,1.60,8,1,0,0,0,2,2,0.29,434,48,182,227,25,6,434,0,0,,0,,235,1304,736,4,4,0,2,2,242,1,2,0,0,15,2,0,1,7,11,0,0,0,31,29,20,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,Jorge Meré,es ESP,DF,Cádiz,es La Liga,26,1997,10,8,673,7.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.00,0.02,2,15,0,4,1,25.0,0.53,0.13,0.00,0.00,18.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,166,233,71.2,3605,1173,0,0.0,0.0,0.0,0,15,1,0,15,221,8,5,0,0,1,3,0,0,0,0,166,8,7,6,2,0,7,57.1,3,5,3,2,8,16,33,0,2,0.27,2,0,0,0,0,0,1,0.13,298,42,148,143,9,3,298,1,1,100.0,0,0.0,115,423,237,2,2,0,0,1,137,0,0,0,0,1,4,0,1,8,7,0,0,0,38,8,11,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,Alex Meret,it ITA,GK,Napoli,it Serie A,26,1997,31,31,2773,30.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,769,914,84.1,18457,10706,0,0.1,0.0,-0.1,1,1,0,0,0,726,185,48,0,1,0,0,0,0,0,0,769,1,0,1,0,0,2,50.0,1,0,0,0,0,1,10,1,5,0.16,5,0,0,0,0,0,0,0.00,959,793,956,3,0,0,959,1,1,100.0,0,0.0,564,2467,1302,0,0,0,0,0,554,0,0,0,0,0,3,0,0,0,0,0,0,0,53,4,1,80.0,40,1.30,104,62,63.5,10,13,8,5,16.1,4,2,2,0,38.0,0.33,-2.0,-0.07,56,174,32.2,774,120,18.5,27.9,334,9,2.7,29,0.94,15.4
