Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Empoli,it Serie A,34,26.0,44.0,38,418,3420,38.0,26,19,45,21,5,5,88,1,36.2,32.4,25.8,58.3,524,1056,1.05,1.63,28,it Serie A,34,38.0,26,413,112,27.1,10.87,2.95,0.05,0.19,18.9,22,5,5,36.2,32.4,0.08,-10.2,-11.4,28,it Serie A,34,38.0,11571,15348,75.4,210427,82600,19,25.8,24.1,-6.8,297,827,206,74,1056,28,it Serie A,34,38.0,15348,13346,1920,550,36,53,672,795,176,52,92,0,11571,82,331,28,it Serie A,34,38.0,718,18.89,480,84,34,48,57,15,46,1.21,28,it Serie A,34,38.0,618,378,311,227,80,564,53.2,264,462,154,308,263,881,840,9,28,it Serie A,34,44.0,38.0,19512,2513,7254,8232,4226,643,19507,578,226,39.1,285,49.3,10392,56371,27637,524,356,142,543,304,11485,1049,28,it Serie A,34,26.0,38,3420,90,100,38.0,418,80,235,184,23,266,0.95,29,54,-25,-0.66,36.2,52.9,-16.7,-0.44,28,it Serie A,34,38.0,88,1,1,524,514,82,672,263,378,4,8,1,1623,509,628,44.8,28,it Serie A,3,38,38,3420,38.0,54,1.42,185,130,74.1,9,9,20,9,23.7,8,6,2,0,28,it Serie A,3,38.0,54,6,0,10,1,48.9,0.22,-4.1,-0.11,162,542,29.9,1031,220,39.8,26.3,645,42,6.5,31,0.82,21.0
29,Everton,eng Premier League,26,27.1,40.8,38,418,3420,38.0,40,17,57,38,2,3,82,1,54.0,51.6,38.1,89.8,495,1129,1.45,2.43,29,eng Premier League,26,38.0,40,504,152,30.2,13.26,4.0,0.08,0.25,16.7,14,2,3,54.0,51.6,0.11,-14.0,-13.6,29,eng Premier League,26,38.0,11349,15514,73.2,208537,88374,17,38.1,31.8,-21.1,339,958,284,77,1129,29,eng Premier League,26,38.0,15514,13704,1721,409,45,78,752,768,181,140,26,3,11349,89,347,29,eng Premier League,26,38.0,854,22.47,592,82,31,76,41,32,60,1.58,29,eng Premier League,26,38.0,743,442,371,261,111,701,49.5,354,479,177,302,358,1101,882,12,29,eng Premier League,26,40.8,38.0,20053,2568,6792,8180,5283,809,20050,564,250,44.3,267,47.3,9770,52160,25904,495,389,127,560,320,11254,1119,29,eng Premier League,26,27.1,38,3420,90,100,38.0,418,85,299,121,19,218,1.26,40,51,-11,-0.29,54.0,55.2,-1.2,-0.03,29,eng Premier League,26,38.0,82,1,1,457,361,89,752,358,442,2,8,3,1970,676,577,54.0,29,eng Premier League,1,38,38,3420,38.0,51,1.34,165,117,73.9,13,9,16,13,34.2,8,8,0,0,29,eng Premier League,1,38.0,51,8,0,9,3,52.4,0.28,4.4,0.12,360,901,40.0,1296,141,56.7,41.6,570,30,5.3,54,1.42,15.9
30,Fiorentina,it Serie A,30,27.0,57.4,38,418,3420,38.0,60,41,101,56,4,8,80,0,51.7,45.4,35.3,80.7,621,1656,2.55,2.29,30,it Serie A,30,38.0,60,515,171,33.2,13.55,4.5,0.11,0.33,17.5,13,4,8,51.7,45.4,0.09,8.3,10.6,30,it Serie A,30,38.0,16180,19975,81.0,306932,103541,41,35.3,39.0,5.7,395,1327,374,103,1656,30,it Serie A,30,38.0,19975,18072,1846,542,50,146,748,813,199,45,104,1,16180,57,360,30,it Serie A,30,38.0,910,23.95,679,79,37,59,44,12,106,2.79,30,it Serie A,30,38.0,564,320,242,231,91,512,53.7,237,388,81,307,236,800,509,8,30,it Serie A,30,57.4,38.0,23660,2134,6769,10823,6270,912,23652,626,279,44.6,277,44.2,13985,74376,35906,621,541,162,543,331,15981,1640,30,it Serie A,30,27.0,38,3420,90,100,38.0,418,81,234,184,21,336,1.58,61,46,15,0.39,51.7,48.2,3.6,0.09,30,it Serie A,30,38.0,80,0,0,459,450,57,748,236,320,6,9,0,1720,626,603,50.9,30,it Serie A,3,38,38,3420,38.0,46,1.21,148,101,74.3,17,9,12,8,21.1,9,8,1,0,30,it Serie A,3,38.0,46,8,3,5,0,45.5,0.25,-0.5,-0.01,191,458,41.7,1257,138,29.5,31.0,353,8,2.3,32,0.84,19.5
31,Freiburg,de Bundesliga,25,27.0,46.6,34,374,3060,34.0,43,32,75,36,7,9,64,4,49.4,42.4,32.4,74.8,468,1208,2.0,2.41,31,de Bundesliga,25,34.0,43,392,131,33.4,11.53,3.85,0.09,0.27,16.0,7,7,9,49.4,42.4,0.11,-6.4,-6.4,31,de Bundesliga,25,34.0,12337,16023,77.0,223388,83596,32,32.4,34.7,-0.4,296,936,246,81,1208,31,de Bundesliga,25,34.0,16023,14477,1494,406,34,68,593,582,128,76,39,0,12337,52,327,31,de Bundesliga,25,34.0,714,21.0,538,55,25,51,36,9,77,2.26,31,de Bundesliga,25,34.0,546,319,303,175,68,463,49.0,236,436,149,287,272,818,725,7,31,de Bundesliga,25,46.6,34.0,19706,2362,6698,9055,4130,653,19697,518,221,42.7,237,45.8,10673,57954,28611,468,383,94,452,240,12176,1189,31,de Bundesliga,25,27.0,34,3060,90,100,34.0,374,83,226,144,17,139,1.24,45,58,-13,-0.38,49.4,50.5,-1.1,-0.03,31,de Bundesliga,25,34.0,64,4,1,364,376,52,593,272,319,7,5,1,1633,625,628,49.9,31,de Bundesliga,1,34,34,3060,34.0,58,1.71,158,99,65.2,11,9,14,10,29.4,5,3,2,0,31,de Bundesliga,1,34.0,58,3,1,5,1,50.0,0.3,-7.0,-0.21,193,568,34.0,1103,160,36.8,34.2,485,31,6.4,30,0.88,13.6
32,Frosinone,it Serie A,34,24.3,49.7,38,418,3420,38.0,44,29,73,36,8,10,68,2,45.8,37.9,30.2,68.1,563,1326,1.71,2.0,32,it Serie A,34,38.0,44,460,147,32.0,12.11,3.87,0.08,0.24,19.2,18,8,10,45.8,37.9,0.08,-1.8,-1.9,32,it Serie A,34,38.0,13740,17545,78.3,226596,87424,29,30.2,24.8,-1.2,350,962,279,69,1326,32,it Serie A,34,38.0,17545,15536,1961,525,50,55,524,800,213,69,63,3,13740,48,352,32,it Serie A,34,38.0,801,21.08,572,82,54,41,39,13,75,1.97,32,it Serie A,34,38.0,545,322,244,225,76,525,48.2,272,439,143,296,241,786,789,14,32,it Serie A,34,49.7,38.0,21725,2575,7362,9638,4917,700,21715,709,297,41.9,349,49.2,11253,59975,29044,563,414,147,578,348,13600,1308,32,it Serie A,34,24.3,38,3420,90,100,38.0,418,82,242,177,18,312,0.92,44,69,-25,-0.66,45.8,57.7,-12.0,-0.32,32,it Serie A,34,38.0,68,2,1,388,442,48,524,241,322,8,8,2,1780,518,602,46.3,32,it Serie A,2,38,38,3420,38.0,69,1.82,180,112,64.4,8,11,19,7,18.4,8,5,1,2,32,it Serie A,2,38.0,69,5,0,11,2,53.4,0.27,-13.6,-0.36,90,416,21.6,956,175,34.6,37.2,538,22,4.1,26,0.68,14.3
33,Fulham,eng Premier League,25,28.4,50.6,38,418,3420,38.0,54,40,94,52,2,2,84,4,50.8,49.2,37.6,86.8,670,1467,2.42,2.33,33,eng Premier League,25,38.0,54,499,175,35.1,13.13,4.61,0.1,0.3,17.0,14,2,2,50.8,49.2,0.1,3.2,2.8,33,eng Premier League,25,38.0,16311,20237,80.6,290238,100538,40,37.6,33.6,2.4,379,1117,355,94,1467,33,eng Premier League,25,38.0,20237,18414,1772,464,58,118,736,696,212,70,98,1,16311,51,421,33,eng Premier League,25,38.0,877,23.08,652,79,40,67,24,15,95,2.5,33,eng Premier League,25,38.0,679,384,339,260,80,678,51.0,332,437,117,320,371,1050,744,14,33,eng Premier League,25,50.6,38.0,24318,2792,8619,10359,5568,849,24316,550,271,49.3,232,42.2,13883,72675,36777,670,508,151,520,325,16183,1452,33,eng Premier League,25,28.4,38,3420,90,100,38.0,418,82,244,170,18,171,1.24,55,61,-6,-0.16,50.8,62.9,-12.1,-0.32,33,eng Premier League,25,38.0,84,4,3,384,364,51,736,371,384,2,8,4,1837,487,509,48.9,33,eng Premier League,1,38,38,3420,38.0,61,1.61,190,133,72.1,13,8,17,10,26.3,8,8,0,0,33,eng Premier League,1,38.0,61,8,2,3,4,55.7,0.26,-1.3,-0.03,144,439,32.8,1272,167,25.5,28.5,472,19,4.0,40,1.05,14.2
34,Genoa,it Serie A,34,26.7,44.1,38,418,3420,38.0,43,27,70,38,5,6,79,3,35.7,31.0,22.8,53.8,468,1079,1.71,1.54,34,it Serie A,34,38.0,43,397,119,30.0,10.45,3.13,0.1,0.32,17.4,21,5,6,35.7,31.0,0.08,7.3,7.0,34,it Serie A,34,38.0,12053,15765,76.5,219285,85245,27,22.8,24.0,4.2,300,865,223,75,1079,34,it Serie A,34,38.0,15765,13987,1731,487,21,72,610,695,142,50,73,3,12053,47,309,34,it Serie A,34,38.0,705,18.55,448,105,29,57,58,8,75,1.97,34,it Serie A,34,38.0,625,352,315,247,63,571,49.6,288,462,162,300,332,957,796,11,34,it Serie A,34,44.1,38.0,19810,2525,7228,8554,4197,577,19804,450,193,42.9,200,44.4,10591,55850,27300,468,367,83,577,293,11911,1061,34,it Serie A,34,26.7,38,3420,90,100,38.0,418,83,256,160,19,279,1.29,45,45,0,0.0,35.7,42.8,-7.1,-0.19,34,it Serie A,34,38.0,79,3,3,450,406,47,610,332,352,3,4,1,1643,610,543,52.9,34,it Serie A,3,38,38,3420,38.0,45,1.18,139,94,69.8,12,13,13,9,23.7,4,3,1,0,34,it Serie A,3,38.0,45,3,1,4,1,41.6,0.28,-2.4,-0.06,245,634,38.6,1174,110,43.6,35.9,609,48,7.9,41,1.08,12.2
35,Getafe,es La Liga,33,27.3,44.8,38,418,3420,38.0,42,27,69,36,6,7,135,10,45.7,40.2,27.9,68.0,439,1141,1.66,1.94,35,es La Liga,33,38.0,42,446,150,33.6,11.74,3.95,0.08,0.24,18.6,14,6,7,45.7,40.2,0.09,-3.7,-4.2,35,es La Liga,33,38.0,10713,15193,70.5,207208,83225,27,27.9,27.4,-0.9,324,1037,220,103,1141,35,es La Liga,33,38.0,15193,13180,1935,575,20,224,701,803,143,76,37,1,10713,78,313,35,es La Liga,33,38.0,766,20.16,531,87,45,48,40,15,69,1.82,35,es La Liga,33,38.0,608,364,269,251,88,577,50.4,286,342,103,239,307,915,730,6,35,es La Liga,33,44.8,38.0,19243,2020,5619,8971,4848,684,19236,552,239,43.3,261,47.3,9360,49101,24618,439,385,122,576,281,10603,1124,35,es La Liga,33,27.3,38,3420,90,100,38.0,418,80,241,171,22,195,1.13,42,54,-12,-0.32,45.7,53.8,-8.1,-0.21,35,es La Liga,33,38.0,135,10,5,648,437,78,701,307,364,3,7,0,1773,657,692,48.7,35,es La Liga,2,38,38,3420,38.0,54,1.42,173,118,71.7,10,13,15,10,26.3,7,5,1,1,35,es La Liga,2,38.0,54,5,0,7,0,55.2,0.29,1.2,0.03,341,915,37.3,977,124,66.6,39.2,463,18,3.9,62,1.63,10.7
36,Girona,es La Liga,25,26.1,56.9,38,418,3420,38.0,84,64,148,77,7,8,75,1,70.8,64.6,54.0,118.6,894,1685,3.71,3.28,36,es La Liga,25,38.0,84,476,178,37.4,12.53,4.68,0.16,0.43,16.4,13,7,8,70.8,64.6,0.14,13.2,12.4,36,es La Liga,25,38.0,18793,21914,85.8,318093,108506,64,54.0,52.4,10.0,377,1431,362,88,1685,36,es La Liga,25,38.0,21914,20127,1692,514,56,172,698,624,159,61,67,1,18793,95,314,36,es La Liga,25,38.0,872,22.95,674,62,45,45,36,10,152,4.0,36,es La Liga,25,38.0,544,340,264,222,58,521,52.6,247,378,124,254,257,801,661,21,36,es La Liga,25,56.9,38.0,25780,2695,8432,11583,5985,977,25772,745,353,47.4,297,39.9,16055,90323,46626,894,599,234,584,376,18610,1673,36,es La Liga,25,26.1,38,3420,90,100,38.0,418,83,251,167,19,221,2.13,85,46,39,1.03,70.8,54.3,16.5,0.43,36,es La Liga,25,38.0,75,1,0,406,471,95,698,257,340,7,7,0,1808,373,390,48.9,36,es La Liga,1,38,38,3420,38.0,46,1.21,168,121,75.6,25,6,7,12,31.6,7,5,1,1,36,es La Liga,1,38.0,46,5,0,8,0,51.0,0.28,5.0,0.13,155,420,36.9,1074,178,27.1,30.0,534,41,7.7,33,0.87,13.2
37,Gladbach,de Bundesliga,27,25.4,46.8,34,374,3060,34.0,55,43,98,50,5,6,66,2,46.5,41.8,35.5,77.4,598,1227,2.74,2.41,37,de Bundesliga,27,34.0,55,451,144,31.9,13.26,4.24,0.11,0.35,17.1,4,5,6,46.5,41.8,0.1,8.5,8.2,37,de Bundesliga,27,34.0,13544,16946,79.9,232267,84618,43,35.5,37.3,7.5,374,801,261,83,1227,37,de Bundesliga,27,34.0,16946,15325,1568,414,45,67,574,615,174,62,87,1,13544,53,330,37,de Bundesliga,27,34.0,806,23.71,572,85,47,59,29,14,98,2.88,37,de Bundesliga,27,34.0,582,337,291,247,44,534,53.7,247,465,168,297,333,915,860,15,37,de Bundesliga,27,46.8,34.0,20954,2559,7900,9058,4189,720,20948,550,237,43.1,261,47.5,12077,60157,30940,598,435,153,429,320,13427,1217,37,de Bundesliga,27,25.4,34,3060,90,100,34.0,374,82,207,167,18,138,1.0,56,67,-11,-0.32,46.5,54.2,-7.8,-0.23,37,de Bundesliga,27,34.0,66,2,1,337,372,53,574,333,337,4,6,0,1701,485,478,50.4,37,de Bundesliga,2,34,34,3060,34.0,67,1.97,207,140,70.5,7,13,14,4,11.8,6,6,0,0,37,de Bundesliga,2,34.0,67,6,0,7,0,58.4,0.26,-8.6,-0.25,144,405,35.6,1059,177,28.7,32.3,538,28,5.2,34,1.0,15.3
38,Granada,es La Liga,40,26.7,45.6,38,418,3420,38.0,35,27,62,30,5,8,98,4,42.6,36.4,31.1,67.6,512,1044,1.5,1.94,38,es La Liga,40,38.0,35,394,123,31.2,10.37,3.24,0.08,0.24,17.8,15,5,8,42.6,36.4,0.09,-7.6,-6.4,38,es La Liga,40,38.0,12127,15976,75.9,225286,88195,27,31.1,30.4,-4.1,283,834,263,94,1044,38,es La Liga,40,38.0,15976,13933,1968,615,46,96,664,795,149,56,51,1,12127,75,345,38,es La Liga,40,38.0,708,18.63,475,74,47,50,49,13,63,1.66,38,es La Liga,40,38.0,637,374,336,237,64,623,46.4,334,404,110,294,280,917,779,26,38,es La Liga,40,45.6,38.0,20152,2413,7720,8677,3997,667,20144,658,303,46.0,296,45.0,10969,57198,28813,512,379,112,600,305,12010,1030,38,es La Liga,40,26.7,38,3420,90,100,38.0,418,82,236,180,19,244,0.55,38,79,-41,-1.08,42.6,64.2,-21.6,-0.57,38,es La Liga,40,38.0,98,4,1,514,504,75,664,280,374,5,6,2,1708,484,540,47.3,38,es La Liga,4,38,38,3420,38.0,79,2.08,203,126,63.5,4,9,25,3,7.9,6,5,0,1,38,es La Liga,4,38.0,79,5,0,12,2,70.2,0.33,-6.8,-0.18,231,626,36.9,1096,185,40.1,35.7,536,33,6.2,52,1.37,17.3
39,Heidenheim,de Bundesliga,22,26.7,42.5,34,374,3060,34.0,46,34,80,44,2,3,54,1,39.4,37.0,27.5,64.5,510,983,2.29,1.97,39,de Bundesliga,22,34.0,46,392,114,29.1,11.53,3.35,0.11,0.39,17.0,12,2,3,39.4,37.0,0.1,6.6,7.0,39,de Bundesliga,22,34.0,10264,14339,71.6,206040,85936,34,27.5,30.0,6.5,279,730,201,73,983,39,de Bundesliga,22,34.0,14339,12534,1767,381,22,112,663,798,183,90,75,0,10264,38,427,39,de Bundesliga,22,34.0,666,19.59,442,95,30,54,34,11,81,2.38,39,de Bundesliga,22,34.0,601,352,311,225,65,591,46.5,316,463,129,334,302,903,783,5,39,de Bundesliga,22,42.5,34.0,18405,2361,6987,7570,4058,637,18402,530,223,42.1,266,50.2,9120,52754,26313,510,361,90,549,279,10152,976,39,de Bundesliga,22,26.7,34,3060,90,100,34.0,374,82,219,156,18,149,1.24,50,55,-5,-0.15,39.4,61.8,-22.5,-0.66,39,de Bundesliga,22,34.0,54,1,0,442,325,38,663,302,352,1,10,3,1741,690,612,53.0,39,de Bundesliga,1,34,34,3060,34.0,55,1.62,174,121,72.4,10,12,12,6,17.6,10,7,1,2,39,de Bundesliga,1,34.0,55,7,0,7,3,53.6,0.27,1.6,0.05,249,595,41.8,1162,167,35.3,35.9,495,24,4.8,17,0.5,13.2
40,Hellas Verona,it Serie A,36,25.7,44.4,38,418,3420,38.0,38,29,67,35,3,7,88,6,38.0,32.4,27.2,59.6,539,1122,1.68,1.72,40,it Serie A,36,38.0,38,435,146,33.6,11.45,3.84,0.08,0.24,18.9,13,3,7,38.0,32.4,0.08,0.0,2.6,40,it Serie A,36,38.0,10639,14710,72.3,211949,86317,29,27.2,22.8,1.8,335,958,216,92,1122,40,it Serie A,36,38.0,14710,12799,1850,538,24,153,724,761,143,37,86,0,10639,61,318,40,it Serie A,36,38.0,777,20.45,546,91,39,42,40,19,69,1.82,40,it Serie A,36,38.0,621,387,302,245,74,578,50.7,285,414,133,281,302,923,784,15,40,it Serie A,36,44.4,38.0,18925,2169,6433,8621,4096,598,18918,567,252,44.4,261,46.0,9746,53168,24445,539,384,113,595,284,10515,1108,40,it Serie A,36,25.7,38,3420,90,100,38.0,418,81,236,179,21,312,1.0,38,51,-13,-0.34,38.0,48.7,-10.7,-0.28,40,it Serie A,36,38.0,88,6,2,541,447,61,724,302,387,4,2,1,1842,750,644,53.8,40,it Serie A,2,38,38,3420,38.0,51,1.34,163,113,69.9,9,11,18,8,21.1,2,2,0,0,40,it Serie A,2,38.0,51,2,0,6,1,43.5,0.26,-6.5,-0.17,331,791,41.8,983,111,55.6,49.5,492,22,4.5,45,1.18,18.0
41,Hoffenheim,de Bundesliga,30,27.7,49.5,34,374,3060,34.0,65,47,112,59,6,6,86,5,53.6,49.0,39.9,88.9,538,1359,3.12,2.75,41,de Bundesliga,30,34.0,65,457,160,35.0,13.44,4.71,0.13,0.37,17.9,16,6,6,53.6,49.0,0.11,11.4,10.0,41,de Bundesliga,30,34.0,13457,17038,79.0,240505,94518,47,39.9,42.6,7.1,346,1069,292,76,1359,41,de Bundesliga,30,34.0,17038,15411,1575,414,62,74,603,617,149,59,56,2,13457,52,328,41,de Bundesliga,30,34.0,813,23.91,608,68,38,48,38,13,110,3.24,41,de Bundesliga,30,34.0,517,304,286,185,46,541,47.9,282,413,143,270,357,874,790,12,41,de Bundesliga,30,49.5,34.0,20983,2561,6920,9475,4742,752,20977,542,220,40.6,267,49.3,11630,59332,30284,538,401,144,477,241,13325,1351,41,de Bundesliga,30,27.7,34,3060,90,100,34.0,374,81,217,153,20,151,1.35,66,66,0,0.0,53.6,60.8,-7.2,-0.21,41,de Bundesliga,30,34.0,86,5,4,339,366,52,603,357,304,5,5,1,1715,515,515,50.0,41,de Bundesliga,1,34,34,3060,34.0,66,1.94,211,143,69.7,13,7,14,2,5.9,5,2,3,0,41,de Bundesliga,1,34.0,66,2,3,9,1,68.6,0.31,3.6,0.11,208,529,39.3,1112,165,35.2,32.7,545,31,5.7,73,2.15,16.7
42,Inter,it Serie A,27,29.1,57.1,38,418,3420,38.0,87,60,147,74,13,14,46,1,78.2,67.4,55.6,123.0,720,1620,3.53,3.52,42,it Serie A,27,38.0,87,580,196,33.8,15.26,5.16,0.13,0.38,16.8,19,13,14,78.2,67.4,0.12,8.8,6.6,42,it Serie A,27,38.0,19136,22447,85.2,332897,109819,60,55.6,50.7,4.4,440,1288,437,116,1620,42,it Serie A,27,38.0,22447,20739,1631,439,61,165,804,655,228,96,94,0,19136,77,351,42,it Serie A,27,38.0,1059,27.87,819,85,24,68,47,16,152,4.0,42,it Serie A,27,38.0,540,321,252,219,69,474,49.4,240,365,116,249,280,820,576,7,42,it Serie A,27,57.1,38.0,26071,2584,8236,11755,6248,1016,26057,435,195,44.8,190,43.7,15792,76532,39144,720,567,163,474,230,18982,1603,42,it Serie A,27,29.1,38,3420,90,100,38.0,418,81,229,190,20,289,2.47,89,22,67,1.76,78.2,31.2,47.1,1.24,42,it Serie A,27,38.0,46,1,0,405,408,77,804,280,321,11,4,0,1602,535,370,59.1,42,it Serie A,3,38,38,3420,38.0,22,0.58,113,90,82.3,29,7,2,21,55.3,4,2,1,1,42,it Serie A,3,38.0,22,2,0,3,0,29.2,0.23,7.2,0.19,111,252,44.0,1196,151,16.9,25.2,453,24,5.3,16,0.42,
43,Juventus,it Serie A,31,26.5,48.5,38,418,3420,38.0,52,37,89,49,3,5,87,2,54.6,50.6,39.6,90.2,709,1473,2.26,2.48,43,it Serie A,31,38.0,52,531,146,27.5,13.97,3.84,0.09,0.34,16.9,19,3,5,54.6,50.6,0.1,-2.6,-1.6,43,it Serie A,31,38.0,14757,18079,81.6,274823,94184,37,39.6,37.0,-2.6,417,1191,296,105,1473,43,it Serie A,31,38.0,18079,16332,1675,397,35,156,708,695,193,53,106,0,14757,72,320,43,it Serie A,31,38.0,936,24.63,669,89,51,68,38,21,87,2.29,43,it Serie A,31,38.0,577,369,270,233,74,445,59.3,181,375,124,251,253,830,725,4,43,it Serie A,31,48.5,38.0,22071,2211,6537,10295,5426,881,22066,596,259,43.5,269,45.1,12537,68467,35950,709,501,183,553,307,14598,1451,43,it Serie A,31,26.5,38,3420,90,100,38.0,418,81,244,173,20,261,1.87,54,31,23,0.61,54.6,30.1,24.6,0.65,43,it Serie A,31,38.0,87,2,1,478,376,72,708,253,369,3,3,2,1656,486,434,52.8,43,it Serie A,3,38,38,3420,38.0,31,0.82,116,86,75.0,19,14,5,17,44.7,3,2,1,0,43,it Serie A,3,38.0,31,2,0,4,2,30.1,0.24,1.1,0.03,154,360,42.8,768,144,36.6,29.4,601,28,4.7,23,0.61,16.7
44,Köln,de Bundesliga,26,25.4,46.5,34,374,3060,34.0,28,17,45,23,5,6,71,4,39.3,34.7,27.2,61.9,618,1086,1.18,1.96,44,de Bundesliga,26,34.0,28,441,142,32.2,12.97,4.18,0.05,0.16,17.8,12,5,6,39.3,34.7,0.08,-11.3,-11.7,44,de Bundesliga,26,34.0,11704,15411,75.9,209861,79468,17,27.2,30.9,-10.2,319,821,217,85,1086,44,de Bundesliga,26,34.0,15411,13628,1730,396,19,69,779,792,188,81,77,0,11704,53,427,44,de Bundesliga,26,34.0,780,22.94,551,76,36,59,47,11,45,1.32,44,de Bundesliga,26,34.0,617,375,330,234,53,659,51.9,317,506,154,352,305,922,766,9,44,de Bundesliga,26,46.5,34.0,19356,2274,7028,8252,4318,668,19350,524,246,46.9,236,45.0,10380,57764,29156,618,439,141,472,292,11521,1081,44,de Bundesliga,26,25.4,34,3060,90,100,34.0,374,81,212,160,20,145,0.79,28,60,-32,-0.94,39.3,64.6,-25.3,-0.74,44,de Bundesliga,26,34.0,71,4,3,418,364,53,779,305,375,5,3,0,1689,557,533,51.1,44,de Bundesliga,1,34,34,3060,34.0,60,1.76,168,108,66.1,5,12,17,4,11.8,3,3,0,0,44,de Bundesliga,1,34.0,60,3,0,10,0,62.0,0.36,2.0,0.06,135,372,36.3,1037,101,31.4,31.4,504,14,2.8,21,0.62,13.4
