Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Elche,es La Liga,32,28.3,45.5,38,418,3420,38.0,30,21,51,26,4,5,99,12,37.5,33.6,27.1,60.7,561,1197,1.24,1.7,28,es La Liga,32,38.0,30,400,124,31.0,10.53,3.26,0.07,0.21,16.9,10,4,5,37.5,33.6,0.09,-7.5,-7.6,28,es La Liga,32,38.0,12051,15758,76.5,218542,87460,21,27.1,26.2,-6.1,313,941,211,82,1197,28,es La Liga,32,38.0,15758,13769,1908,494,24,164,750,789,204,72,83,8,12051,81,390,28,es La Liga,32,38.0,726,19.11,495,103,47,37,33,11,54,1.42,28,es La Liga,32,38.0,633,363,367,212,54,603,46.4,323,413,131,282,323,956,766,13,28,es La Liga,32,45.5,38.0,19948,2416,7058,8743,4363,619,19943,708,342,48.3,311,43.9,11273,60014,29395,561,408,107,577,345,11950,1185,28,es La Liga,32,28.3,38,3420,90,100,38.0,418,79,234,177,24,242,0.66,30,67,-37,-0.97,37.5,70.0,-32.6,-0.86,28,es La Liga,32,38.0,99,12,3,525,394,81,750,323,363,4,10,2,1924,484,465,51.0,28,es La Liga,2,38,38,3420,38.0,67,1.76,208,140,71.2,5,10,23,4,10.5,10,7,3,0,28,es La Liga,2,38.0,67,7,0,6,2,71.9,0.31,6.9,0.18,195,442,44.1,819,175,33.8,34.9,600,22,3.7,21,0.55,14.0
29,Empoli,it Serie A,32,25.3,47.3,38,418,3420,38.0,35,20,55,33,2,2,88,7,38.8,37.2,26.8,64.0,608,1114,1.39,1.73,29,it Serie A,32,38.0,35,447,129,28.9,11.76,3.39,0.07,0.26,18.3,19,2,2,38.8,37.2,0.09,-3.8,-4.2,29,it Serie A,32,38.0,13199,16862,78.3,234132,88608,20,26.8,24.1,-6.8,322,776,245,76,1114,29,it Serie A,32,38.0,16862,14830,1978,538,24,105,611,828,163,70,61,0,13199,54,375,29,it Serie A,32,38.0,767,20.18,537,77,46,46,47,14,60,1.58,29,it Serie A,32,38.0,606,364,316,218,72,538,47.2,284,449,183,266,280,886,910,4,29,it Serie A,32,47.3,38.0,21188,2962,8175,8766,4485,674,21186,705,313,44.4,311,44.1,11736,64438,31714,608,452,135,552,372,13050,1105,29,it Serie A,32,25.3,38,3420,90,100,38.0,418,80,226,188,21,331,1.13,37,49,-12,-0.32,38.8,58.3,-19.5,-0.51,29,it Serie A,32,38.0,88,7,3,441,459,54,611,280,364,2,6,1,1815,434,519,45.5,29,it Serie A,3,38,38,3420,38.0,49,1.29,159,110,71.7,10,13,15,9,23.7,6,4,1,1,29,it Serie A,3,38.0,49,4,0,10,1,48.6,0.28,0.6,0.01,163,530,30.8,1144,191,36.5,18.5,741,39,5.3,26,0.68,
30,Espanyol,es La Liga,33,27.6,43.1,38,418,3420,38.0,51,31,82,46,5,5,99,10,48.3,44.4,35.0,79.4,528,1146,2.03,2.19,30,es La Liga,33,38.0,51,417,151,36.2,10.97,3.97,0.11,0.3,17.3,13,5,5,48.3,44.4,0.11,2.7,1.6,30,es La Liga,33,38.0,10827,14698,73.7,208293,86401,31,35.0,30.2,-4.0,319,906,233,83,1146,30,es La Liga,33,38.0,14698,12685,1951,574,34,115,713,744,179,75,60,3,10827,62,298,30,es La Liga,33,38.0,735,19.34,506,79,43,53,41,13,84,2.21,30,es La Liga,33,38.0,652,379,330,239,83,600,50.2,299,416,134,282,338,990,788,9,30,es La Liga,33,43.1,38.0,18805,2216,6173,8355,4471,688,18800,575,257,44.7,260,45.2,9604,51135,25085,528,385,111,526,245,10712,1135,30,es La Liga,33,27.6,38,3420,90,100,38.0,418,81,246,169,21,238,0.97,52,69,-17,-0.45,48.3,59.8,-11.5,-0.3,30,es La Liga,33,38.0,99,10,4,457,493,62,713,338,379,3,6,2,1791,647,596,52.1,30,es La Liga,4,38,38,3419,38.0,69,1.82,183,115,65.0,8,13,17,6,15.8,6,5,1,0,30,es La Liga,4,38.0,69,5,1,9,2,54.5,0.27,-12.5,-0.33,305,659,46.3,865,122,49.7,36.2,557,27,4.8,46,1.21,13.8
31,Everton,eng Premier League,28,26.6,42.8,38,418,3420,38.0,32,24,56,29,3,3,81,2,45.2,42.8,32.4,75.1,500,1052,1.39,2.04,31,eng Premier League,28,38.0,32,426,143,33.6,11.21,3.76,0.07,0.2,16.8,12,3,3,45.2,42.8,0.1,-13.2,-13.8,31,eng Premier League,28,38.0,11790,15783,74.7,214056,82478,24,32.4,26.9,-8.4,308,964,224,67,1052,31,eng Premier League,28,38.0,15783,13984,1735,434,39,93,704,707,174,138,28,0,11790,64,311,31,eng Premier League,28,38.0,735,19.34,493,84,39,54,45,20,59,1.55,31,eng Premier League,28,38.0,708,424,362,257,89,619,49.9,310,510,180,330,390,1098,874,17,31,eng Premier League,28,42.8,38.0,20233,2527,7219,8418,4830,742,20229,674,310,46.0,296,43.9,10479,56737,27858,500,391,137,605,300,11708,1042,31,eng Premier League,28,26.6,38,3420,90,100,38.0,418,84,300,116,20,225,0.95,34,57,-23,-0.61,45.2,65.5,-20.4,-0.54,31,eng Premier League,28,38.0,81,2,1,396,382,64,704,390,424,3,6,0,2049,582,613,48.7,31,eng Premier League,2,38,38,3420,38.0,57,1.5,185,127,71.9,8,12,18,9,23.7,6,5,1,0,31,eng Premier League,2,38.0,57,5,2,4,0,60.4,0.3,3.4,0.09,274,814,33.7,1012,156,57.7,34.9,589,23,3.9,52,1.37,5.0
32,Fiorentina,it Serie A,30,26.5,56.1,38,418,3420,38.0,51,37,88,47,4,6,93,3,55.0,50.8,40.2,91.0,789,1627,2.21,2.51,32,it Serie A,30,38.0,51,597,171,28.6,15.71,4.5,0.08,0.27,17.6,23,4,6,55.0,50.8,0.09,-4.0,-3.8,32,it Serie A,30,38.0,15373,19236,79.9,294347,99945,37,40.2,36.7,-3.2,462,1219,353,121,1627,32,it Serie A,30,38.0,19236,17189,1991,600,30,203,880,831,234,88,99,0,15373,56,336,32,it Serie A,30,38.0,1068,28.11,763,113,54,70,53,15,89,2.34,32,it Serie A,30,38.0,581,337,232,260,89,531,53.1,249,356,84,272,260,841,473,11,32,it Serie A,30,56.1,38.0,23123,2028,6652,10361,6366,977,23117,704,323,45.9,273,38.8,13434,77635,39528,789,601,194,572,345,15234,1607,32,it Serie A,30,26.5,38,3420,90,100,38.0,418,79,229,188,23,323,1.47,53,43,10,0.26,55.0,43.4,11.7,0.31,32,it Serie A,30,38.0,93,3,2,488,511,56,880,260,337,3,8,2,2016,588,517,53.2,32,it Serie A,4,38,38,3420,38.0,43,1.13,120,78,70.0,15,11,12,10,26.3,8,7,1,0,32,it Serie A,4,38.0,43,7,0,4,2,39.2,0.26,-1.8,-0.05,198,499,39.7,1183,166,32.6,32.4,336,14,4.2,60,1.58,9.3
33,Freiburg,de Bundesliga,27,27.4,48.1,34,374,3060,34.0,51,34,85,44,7,8,62,2,47.9,41.6,28.5,70.1,427,1039,2.29,2.25,33,de Bundesliga,27,34.0,51,412,167,40.5,12.12,4.91,0.11,0.26,17.1,16,7,8,47.9,41.6,0.11,3.1,2.4,33,de Bundesliga,27,34.0,11653,15533,75.0,224503,85849,34,28.5,33.2,5.5,288,884,237,67,1039,33,de Bundesliga,27,34.0,15533,13934,1542,454,24,116,547,603,141,82,44,0,11653,57,307,33,de Bundesliga,27,34.0,724,21.29,499,87,31,51,45,11,87,2.56,33,de Bundesliga,27,34.0,498,289,223,211,64,451,45.9,244,375,106,269,325,823,612,10,33,de Bundesliga,27,48.1,34.0,19068,2247,6546,8368,4296,723,19060,483,216,44.7,200,41.4,10112,53575,25969,427,297,108,444,240,11445,1027,33,de Bundesliga,27,27.4,34,3060,90,100,34.0,374,83,215,157,16,148,1.74,51,44,7,0.21,47.9,48.8,-0.9,-0.03,33,de Bundesliga,27,34.0,62,2,1,404,424,57,547,325,289,7,6,0,1754,743,686,52.0,33,de Bundesliga,1,34,34,3060,34.0,44,1.29,150,106,74.0,17,8,9,13,38.2,6,5,0,1,33,de Bundesliga,1,34.0,44,5,0,4,0,46.4,0.28,2.4,0.07,271,665,40.8,1195,121,41.4,37.6,434,32,7.4,43,1.26,15.0
34,Fulham,eng Premier League,29,28.2,48.8,38,418,3420,38.0,52,33,85,47,5,9,80,1,46.2,39.1,28.5,67.7,663,1326,2.11,1.97,34,eng Premier League,29,38.0,52,420,137,32.6,11.05,3.61,0.11,0.34,17.3,17,5,9,46.2,39.1,0.1,5.8,7.9,34,eng Premier League,29,38.0,13974,18014,77.6,255629,89303,33,28.5,23.7,4.5,306,1044,284,97,1326,34,eng Premier League,29,38.0,18014,16136,1818,471,20,157,769,795,182,70,69,2,13974,60,393,34,eng Premier League,29,38.0,751,19.76,528,78,29,54,47,15,90,2.37,34,eng Premier League,29,38.0,625,350,295,229,101,588,50.9,289,455,125,330,340,965,749,15,34,eng Premier League,29,48.8,38.0,22162,2563,7462,9525,5416,758,22153,607,281,46.3,238,39.2,12252,68216,35374,663,474,124,535,379,13848,1316,34,eng Premier League,29,28.2,38,3420,90,100,38.0,418,84,265,152,15,190,1.37,55,53,2,0.05,46.2,63.6,-17.4,-0.46,34,eng Premier League,29,38.0,80,1,0,411,405,60,769,340,350,8,8,2,1979,511,550,48.2,34,eng Premier League,2,38,38,3420,38.0,53,1.39,196,144,76.5,15,7,16,9,23.7,8,7,1,0,34,eng Premier League,2,38.0,53,7,1,8,2,60.1,0.28,9.1,0.24,140,438,32.0,1176,193,28.4,46.0,490,36,7.3,48,1.26,14.0
35,Getafe,es La Liga,25,27.4,39.9,38,418,3420,38.0,34,21,55,29,5,8,126,9,36.7,30.4,22.5,53.0,365,1003,1.32,1.56,35,es La Liga,25,38.0,34,365,116,31.8,9.61,3.05,0.08,0.25,18.0,19,5,8,36.7,30.4,0.09,-2.7,-1.4,35,es La Liga,25,38.0,9690,14126,68.6,189556,83925,21,22.5,24.0,-1.5,248,844,214,94,1003,35,es La Liga,25,38.0,14126,12118,1929,524,18,162,649,857,119,58,54,1,9690,79,333,35,es La Liga,25,38.0,619,16.29,414,84,25,35,54,7,51,1.34,35,es La Liga,25,38.0,541,339,282,199,60,619,46.0,334,404,113,291,320,861,794,10,35,es La Liga,25,39.9,38.0,17948,1980,5769,8366,3993,589,17940,456,217,47.6,189,41.4,8695,41814,20506,365,292,78,504,268,9605,989,35,es La Liga,25,27.4,38,3420,90,100,38.0,418,82,249,165,20,269,1.11,34,45,-11,-0.29,36.7,46.0,-9.4,-0.25,35,es La Liga,25,38.0,126,9,6,600,437,79,649,320,339,3,8,2,1871,714,697,50.6,35,es La Liga,1,38,38,3420,38.0,45,1.18,166,119,75.3,10,12,16,13,34.2,8,4,4,0,35,es La Liga,1,38.0,45,4,0,7,2,45.5,0.23,2.5,0.07,409,904,45.2,782,99,75.1,49.8,586,36,6.1,46,1.21,15.0
36,Girona,es La Liga,29,26.0,51.3,38,418,3420,38.0,55,41,96,47,8,9,92,3,50.6,43.8,37.5,81.3,725,1378,2.32,2.32,36,es La Liga,29,38.0,55,446,160,35.9,11.74,4.21,0.11,0.29,17.2,6,8,9,50.6,43.8,0.1,4.4,3.2,36,es La Liga,29,38.0,15146,18604,81.4,264810,95707,41,37.5,35.4,3.5,366,1086,265,91,1378,36,es La Liga,29,38.0,18604,16633,1884,576,32,135,713,742,145,66,53,1,15146,87,319,36,es La Liga,29,38.0,821,21.61,597,86,41,45,43,9,102,2.68,36,es La Liga,29,38.0,551,321,271,213,67,532,45.9,288,379,111,268,266,817,662,20,36,es La Liga,29,51.3,38.0,22398,2619,7919,9753,4932,761,22389,728,341,46.8,311,42.7,13365,73974,38669,725,497,167,467,330,15020,1364,36,es La Liga,29,26.0,38,3420,90,100,38.0,418,81,239,179,21,228,1.29,58,55,3,0.08,50.6,54.9,-4.3,-0.11,36,es La Liga,29,38.0,92,3,2,440,507,87,713,266,321,7,8,0,1836,428,435,49.6,36,es La Liga,2,38,38,3420,38.0,55,1.45,168,112,70.8,13,10,15,4,10.5,8,6,1,1,36,es La Liga,2,38.0,55,6,2,5,0,62.0,0.33,7.0,0.18,169,464,36.4,1075,192,28.4,28.7,597,43,7.2,59,1.55,16.9
37,Gladbach,de Bundesliga,27,26.8,53.7,34,374,3060,34.0,52,39,91,48,4,6,62,3,52.1,47.5,41.2,88.7,518,1168,2.56,2.74,37,de Bundesliga,27,34.0,52,403,166,41.2,11.85,4.88,0.12,0.29,17.3,12,4,6,52.1,47.5,0.12,-0.1,0.5,37,de Bundesliga,27,34.0,15516,18854,82.3,267610,95706,39,41.2,39.9,-2.2,327,885,247,50,1168,37,de Bundesliga,27,34.0,18854,17035,1747,532,64,60,441,684,151,60,73,1,15516,72,384,37,de Bundesliga,27,34.0,725,21.32,509,89,32,43,40,12,81,2.38,37,de Bundesliga,27,34.0,497,275,274,171,52,536,49.8,269,405,104,301,267,764,728,7,37,de Bundesliga,27,53.7,34.0,22583,2744,8415,10217,4133,720,22577,548,240,43.8,226,41.2,13046,62465,31728,518,396,143,493,304,15408,1159,37,de Bundesliga,27,26.8,34,3060,90,100,34.0,374,86,241,133,12,173,1.26,52,55,-3,-0.09,52.1,53.4,-1.3,-0.04,37,de Bundesliga,27,34.0,62,3,1,338,447,72,441,267,275,3,6,1,1718,415,419,49.8,37,de Bundesliga,4,34,34,3060,34.0,55,1.62,180,126,72.8,11,10,13,9,26.5,6,6,0,0,37,de Bundesliga,4,34.0,55,6,1,4,1,57.7,0.3,3.7,0.11,141,461,30.6,1470,174,24.9,32.7,529,28,5.3,41,1.21,13.1
38,Hellas Verona,it Serie A,36,26.6,41.2,38,418,3420,38.0,29,22,51,28,1,1,103,3,35.8,35.1,28.1,63.2,503,1063,1.32,1.68,38,it Serie A,36,38.0,29,415,116,28.0,10.92,3.05,0.07,0.24,18.6,13,1,1,35.8,35.1,0.09,-6.8,-7.1,38,it Serie A,36,38.0,9481,13807,68.7,186844,85475,22,28.1,23.0,-6.1,304,861,232,88,1063,38,it Serie A,36,38.0,13807,12006,1727,437,23,81,652,721,170,81,63,1,9481,74,334,38,it Serie A,36,38.0,704,18.53,482,90,41,42,29,20,50,1.32,38,it Serie A,36,38.0,605,357,319,228,58,562,52.7,266,445,143,302,337,942,745,12,38,it Serie A,36,41.2,38.0,18056,2231,6320,7844,4147,636,18055,627,274,43.7,275,43.9,8665,47590,22382,503,359,103,577,329,9350,1051,38,it Serie A,36,26.6,38,3420,90,100,38.0,418,79,233,184,25,307,0.82,31,59,-28,-0.74,35.8,49.9,-14.1,-0.37,38,it Serie A,36,38.0,103,3,0,540,383,74,652,337,357,1,2,3,2238,810,735,52.4,38,it Serie A,2,38,38,3420,38.0,59,1.55,185,128,68.6,7,10,21,6,15.8,2,1,1,0,38,it Serie A,2,38.0,59,1,1,4,3,50.3,0.27,-5.7,-0.15,366,805,45.5,919,124,63.8,57.3,515,27,5.2,56,1.47,12.0
39,Hertha BSC,de Bundesliga,32,26.0,42.0,34,374,3060,34.0,42,23,65,35,7,7,82,1,39.4,33.9,25.3,59.2,413,914,1.71,1.9,39,de Bundesliga,32,34.0,42,377,121,32.1,11.09,3.56,0.09,0.29,18.4,11,7,7,39.4,33.9,0.09,2.6,1.1,39,de Bundesliga,32,34.0,8876,12800,69.3,165190,72608,23,25.3,26.7,-2.3,247,665,161,42,914,39,de Bundesliga,32,34.0,12800,11022,1720,468,28,100,516,756,147,45,79,0,8876,58,292,39,de Bundesliga,32,34.0,652,19.18,436,65,56,38,42,15,70,2.06,39,de Bundesliga,32,34.0,576,344,307,215,54,521,48.2,270,416,132,284,366,942,797,8,39,de Bundesliga,32,42.0,34.0,17023,2095,6263,7457,3531,612,17016,711,323,45.4,316,44.4,8139,43026,19959,413,269,132,521,301,8796,905,39,de Bundesliga,32,26.0,34,3060,90,100,34.0,374,80,220,153,24,153,0.85,42,69,-27,-0.79,39.4,60.0,-20.5,-0.6,39,de Bundesliga,32,34.0,82,1,1,422,394,58,516,366,344,4,6,0,1835,633,701,47.5,39,de Bundesliga,2,34,34,3060,34.0,69,2.03,170,100,62.4,7,8,19,3,8.8,6,5,1,0,39,de Bundesliga,2,34.0,69,5,4,8,0,60.4,0.33,-8.6,-0.25,209,599,34.9,999,172,42.1,31.2,504,33,6.5,70,2.06,3.5
40,Hoffenheim,de Bundesliga,31,26.8,48.3,34,374,3060,34.0,46,30,76,39,7,9,80,5,48.0,41.1,32.4,73.4,457,1175,2.03,2.36,40,de Bundesliga,31,34.0,46,398,130,32.7,11.71,3.82,0.1,0.3,17.3,16,7,9,48.0,41.1,0.1,-2.0,-2.1,40,de Bundesliga,31,34.0,11754,15564,75.5,218184,88463,30,32.4,39.6,-2.4,294,928,260,77,1175,40,de Bundesliga,31,34.0,15564,13750,1736,418,17,119,577,784,161,45,74,4,11754,78,323,40,de Bundesliga,31,34.0,719,21.15,513,65,46,36,47,12,83,2.44,40,de Bundesliga,31,34.0,543,323,254,231,58,474,49.8,238,428,119,309,285,828,665,8,40,de Bundesliga,31,48.3,34.0,19434,2364,6926,8417,4271,705,19425,577,249,43.2,268,46.4,10627,53164,25890,457,330,138,551,258,11634,1168,40,de Bundesliga,31,26.8,34,3060,90,100,34.0,374,80,214,157,23,148,1.06,48,57,-9,-0.26,48.0,51.1,-3.1,-0.09,40,de Bundesliga,31,34.0,80,5,3,471,368,78,577,285,323,7,3,1,1843,550,557,49.7,40,de Bundesliga,1,34,34,3060,34.0,57,1.68,161,105,65.8,10,6,18,5,14.7,3,2,0,1,40,de Bundesliga,1,34.0,57,2,1,11,1,50.4,0.31,-5.6,-0.16,206,525,39.2,1131,168,36.3,33.6,529,43,8.1,43,1.26,13.4
41,Inter,it Serie A,25,28.8,55.7,38,418,3420,38.0,68,50,118,64,4,5,65,3,68.0,64.5,51.8,116.3,668,1624,3.0,3.15,41,it Serie A,25,38.0,68,625,197,31.5,16.45,5.18,0.1,0.32,16.9,21,4,5,68.0,64.5,0.11,0.0,-0.5,41,it Serie A,25,38.0,17693,21281,83.1,320024,109417,50,51.8,46.8,-1.8,479,1272,390,134,1624,41,it Serie A,25,38.0,21281,19504,1709,443,50,185,885,682,214,66,121,0,17693,68,275,41,it Serie A,25,38.0,1104,29.05,816,117,29,79,52,11,118,3.11,41,it Serie A,25,38.0,572,325,247,241,84,523,49.3,265,385,110,275,315,887,541,7,41,it Serie A,25,55.7,38.0,25128,2720,8300,11127,5922,953,25123,494,216,43.7,200,40.5,14972,75152,38723,668,492,141,505,261,17526,1613,41,it Serie A,25,28.8,38,3420,90,100,38.0,418,81,230,187,20,271,1.89,71,42,29,0.76,68.0,36.5,31.6,0.83,41,it Serie A,25,38.0,65,3,2,444,406,68,885,315,325,4,3,3,1948,500,415,54.6,41,it Serie A,3,38,38,3420,38.0,42,1.11,137,98,71.5,23,3,12,13,34.2,3,3,0,0,41,it Serie A,3,38.0,42,3,0,6,3,34.8,0.23,-4.2,-0.11,151,364,41.5,1336,189,22.7,33.5,439,17,3.9,20,0.53,
42,Juventus,it Serie A,29,27.7,49.6,38,418,3420,38.0,56,41,97,53,3,6,74,6,55.3,50.4,39.8,90.2,673,1394,2.47,2.5,42,it Serie A,29,38.0,56,529,171,32.3,13.92,4.5,0.1,0.31,17.3,19,3,6,55.3,50.4,0.1,0.7,2.6,42,it Serie A,29,38.0,15226,18690,81.5,285025,99282,41,39.8,29.8,1.2,404,1163,295,90,1394,42,it Serie A,29,38.0,18690,16884,1744,449,38,195,731,706,207,64,125,1,15226,62,318,42,it Serie A,29,38.0,911,23.97,638,94,50,77,38,14,91,2.39,42,it Serie A,29,38.0,594,352,296,219,79,558,51.6,270,421,131,290,307,901,704,10,42,it Serie A,29,49.6,38.0,22810,2432,7514,10435,5077,817,22804,625,291,46.6,255,40.8,12888,66636,34490,673,496,145,583,350,15118,1389,42,it Serie A,29,27.7,38,3420,90,100,38.0,418,81,249,169,23,240,1.89,56,33,23,0.61,55.3,41.6,13.7,0.36,42,it Serie A,29,38.0,74,6,1,456,409,62,731,307,352,6,5,0,1951,486,477,50.5,42,it Serie A,2,38,38,3420,38.0,33,0.87,133,99,78.2,22,6,10,20,52.6,5,4,1,0,42,it Serie A,2,38.0,33,4,0,6,0,37.1,0.24,4.1,0.11,160,377,42.4,825,182,34.7,30.8,543,15,2.8,32,0.84,15.7
43,Köln,de Bundesliga,27,26.0,49.9,34,374,3060,34.0,46,31,77,42,4,4,75,3,47.9,44.7,35.1,79.9,522,1247,2.15,2.44,43,de Bundesliga,27,34.0,46,413,146,35.4,12.15,4.29,0.1,0.29,16.2,6,4,4,47.9,44.7,0.11,-1.9,-2.7,43,de Bundesliga,27,34.0,12242,16367,74.8,229690,84892,31,35.1,37.6,-4.1,307,840,259,84,1247,43,de Bundesliga,27,34.0,16367,14542,1757,409,20,62,790,811,205,87,81,0,12242,68,409,43,de Bundesliga,27,34.0,705,20.74,505,78,37,50,27,8,78,2.29,43,de Bundesliga,27,34.0,615,370,287,263,65,666,46.5,356,423,99,324,372,987,716,5,43,de Bundesliga,27,49.9,34.0,20320,2232,7198,8697,4630,751,20316,521,226,43.4,236,45.3,11017,58246,28164,522,383,117,485,287,12123,1240,43,de Bundesliga,27,26.0,34,3060,90,100,34.0,374,80,213,160,22,143,1.24,49,54,-5,-0.15,47.9,42.6,5.3,0.16,43,de Bundesliga,27,34.0,75,3,3,400,352,68,790,372,370,2,5,3,2022,659,608,52.0,43,de Bundesliga,1,34,34,3060,34.0,54,1.59,129,77,61.2,10,12,12,6,17.6,5,4,1,0,43,de Bundesliga,1,34.0,54,4,4,4,3,42.3,0.3,-8.7,-0.26,154,404,38.1,1144,117,30.2,31.3,468,19,4.1,22,0.65,13.4
44,Lazio,it Serie A,24,28.6,52.1,38,418,3420,38.0,59,37,96,53,6,8,87,2,51.1,44.9,34.3,79.2,683,1381,2.37,2.25,44,it Serie A,24,38.0,59,430,161,37.4,11.32,4.24,0.12,0.33,17.8,14,6,8,51.1,44.9,0.11,7.9,8.1,44,it Serie A,24,38.0,18135,21629,83.8,293491,106673,37,34.3,30.0,2.7,325,1214,283,44,1381,44,it Serie A,24,38.0,21629,19809,1766,540,55,135,483,680,169,71,76,0,18135,54,330,44,it Serie A,24,38.0,760,20.0,576,56,44,43,32,9,103,2.71,44,it Serie A,24,38.0,582,349,261,234,87,625,44.3,348,437,126,311,310,892,606,8,44,it Serie A,24,52.1,38.0,25453,2536,8100,12315,5243,769,25445,612,285,46.6,239,39.1,14379,73160,36610,683,484,182,528,290,18009,1368,44,it Serie A,24,28.6,38,3420,90,100,38.0,418,82,267,149,21,328,1.95,60,30,30,0.79,51.1,41.3,9.8,0.26,44,it Serie A,24,38.0,87,2,0,400,471,54,483,310,349,6,2,1,1979,399,381,51.2,44,it Serie A,2,38,38,3418,38.0,30,0.79,128,99,77.3,22,8,8,21,55.3,2,1,0,1,44,it Serie A,2,38.0,30,1,0,5,1,31.4,0.25,2.4,0.06,160,376,42.6,1014,167,30.6,,493,21,4.3,55,1.45,19.0
