Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1207,Joan Jordán,es ESP,MF,Sevilla,es La Liga,25,1994,34,27,2254,25.0,2,2,4,2,0,0,7,0,1.9,1.9,3.4,5.3,0.16,0.21,40,184,82,29,7,24.1,1.16,0.28,0.07,0.29,23.0,8,0,0,1.9,1.9,0.07,+0.1,+0.1,1482,1759,84.3,26468,6433,2,3.4,2.8,-1.4,36,152,21,8,184,1622,132,60,0,55,88,7,60,12,25,3,1482,64,34,27,31,6,76,27.6,55,25,5,20,26,90,20,4,88,3.51,56,20,4,3,5,0,8,0.32,1998,40,332,1127,556,38,1998,54,40,74.1,14,25.9,1125,5212,2335,40,40,6,36,21,1416,82,7,0,0,64,37,2,88,26,34,1,0,0,190,34,28,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,Bruno Jordão,pt POR,FW,Wolves,eng Premier League,20,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.82,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,4,6,66.7,77,34,0,0.1,0.2,-0.1,1,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,1,12.86,1,0,0,0,0,0,0,0.00,7,0,0,5,2,0,7,0,0,,0,,4,39,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,Jorginho,it ITA,MF,Chelsea,eng Premier League,27,1991,31,27,2379,26.4,4,2,6,1,3,3,10,0,3.2,0.9,2.8,3.7,0.11,0.23,24,218,29,9,1,11.1,0.34,0.04,0.11,1.00,24.7,0,3,3,3.2,0.9,0.10,+0.8,+0.1,2000,2277,87.8,32957,9262,2,2.8,2.4,-0.8,23,248,27,1,218,2219,52,48,16,18,10,4,0,0,0,0,2000,66,40,24,34,8,91,38.5,56,30,5,25,64,130,27,2,81,3.06,74,0,0,1,3,3,8,0.30,2531,79,527,1663,356,10,2528,21,13,61.9,8,38.1,1580,6854,3243,24,34,2,19,22,1832,29,10,0,0,27,30,0,10,64,40,0,1,0,247,14,38,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,Jesse Joronen,fi FIN,GK,Brescia,it Serie A,26,1993,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,586,855,68.5,17057,12351,0,0.0,0.0,0.0,1,8,0,0,0,437,417,142,0,0,0,0,0,0,0,0,586,3,1,3,0,0,3,100.0,0,0,0,0,6,9,22,0,4,0.14,3,1,0,0,0,0,1,0.03,963,841,961,2,0,0,963,0,0,,0,,380,2799,2021,0,0,0,0,0,202,0,1,0,0,0,4,0,0,6,1,0,0,0,18,7,1,87.5,59,2.03,181,124,72.4,5,6,18,5,17.2,10,9,1,0,53.6,0.25,-2.4,-0.08,138,380,36.3,579,164,44.9,36.9,530,17,3.2,12,0.41,9.0
1211,Willian José,br BRA,FW,Real Sociedad,es La Liga,27,1991,37,24,2011,22.3,11,1,12,11,0,0,4,0,10.7,10.7,1.9,12.6,0.54,0.56,16,41,127,59,19,32.2,2.64,0.85,0.19,0.58,13.7,2,0,0,10.7,10.7,0.19,+0.3,+0.3,402,568,70.8,6044,1077,1,1.9,1.4,-0.9,19,30,15,0,41,520,45,1,4,9,8,0,0,0,0,0,402,5,2,0,4,1,8,25.0,6,10,4,6,1,6,16,0,47,2.11,37,0,2,6,2,0,3,0.13,739,20,55,369,322,87,739,14,7,50.0,7,50.0,457,1841,546,16,16,5,40,26,570,127,4,0,0,27,25,15,8,1,2,0,0,0,54,41,33,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,Joselu,es ESP,FW,Alavés,es La Liga,29,1990,36,31,2782,30.9,11,2,13,10,1,1,6,0,11.7,11.0,2.0,13.0,0.39,0.44,13,79,117,86,29,33.7,2.78,0.94,0.12,0.34,13.9,2,1,1,11.7,11.0,0.14,-0.7,-1.0,506,987,51.3,7223,1920,2,2.0,1.1,0.0,15,61,13,1,79,958,16,0,0,8,4,3,0,0,0,0,506,26,17,4,12,10,32,12.5,28,36,5,31,13,39,46,0,67,2.17,40,0,0,13,13,1,13,0.42,1387,50,134,760,501,130,1386,34,13,38.2,21,61.8,708,2113,639,13,18,5,90,43,1083,117,6,0,0,51,58,6,4,13,17,1,0,0,100,307,156,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,Jota,es ESP,"FW,MF",Aston Villa,eng Premier League,28,1991,10,4,335,3.7,0,1,1,0,0,0,0,0,0.3,0.3,0.6,0.9,0.27,0.23,10,14,23,6,1,16.7,1.61,0.27,0.00,0.00,18.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,75,98,76.5,1213,475,1,0.6,0.6,+0.4,4,11,6,0,14,92,5,2,2,0,2,2,1,1,0,0,75,3,1,2,0,1,5,40.0,3,1,0,1,3,6,6,0,9,2.42,8,0,0,0,1,0,1,0.27,136,8,28,53,58,8,136,8,7,87.5,1,12.5,98,746,379,10,10,2,7,13,95,23,0,0,0,6,2,0,2,3,1,0,0,0,26,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,Diogo Jota,pt POR,FW,Wolves,eng Premier League,22,1996,34,27,2284,25.4,7,1,8,7,0,0,4,0,11.5,11.5,2.7,14.2,0.32,0.56,131,68,200,69,26,37.7,2.72,1.02,0.10,0.27,14.2,0,0,0,11.5,11.5,0.17,-4.5,-4.5,682,886,77.0,9768,1810,1,2.7,1.9,-1.7,29,41,20,4,68,828,52,0,4,10,38,2,0,0,0,0,682,28,15,16,10,2,48,25.0,36,17,0,17,9,37,10,2,102,4.02,56,0,15,13,17,1,7,0.28,1256,9,106,589,592,146,1256,133,66,49.6,67,50.4,785,6181,3569,131,93,51,80,57,963,200,4,0,0,42,61,3,38,9,15,0,0,0,123,28,52,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,23,1996,9,5,573,6.4,0,1,1,0,0,0,4,0,0.0,0.0,0.3,0.3,0.16,0.04,4,27,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,409,462,88.5,7637,2769,1,0.3,0.4,+0.7,3,20,1,0,27,446,16,7,0,3,0,9,0,0,0,0,409,18,11,12,6,0,21,66.7,7,5,3,2,15,33,15,0,7,1.10,6,0,0,0,0,1,2,0.31,527,32,199,325,4,1,527,2,0,0.0,2,100.0,358,1629,1000,4,2,0,4,3,368,0,4,0,0,9,8,0,0,15,11,0,0,0,44,9,7,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,Dejan Joveljić,rs SRB,FW,Eint Frankfurt,de Bundesliga,19,1999,4,2,150,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,11,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,22,28,78.6,238,15,0,0.0,0.0,0.0,0,0,0,0,0,25,3,0,0,0,1,0,0,0,0,0,22,2,2,1,1,0,1,0.0,1,0,0,0,0,2,1,0,0,0.00,0,0,0,0,0,0,0,0.00,35,1,3,15,18,3,35,1,1,100.0,0,0.0,15,68,4,0,0,0,1,4,28,11,1,0,0,4,1,2,1,0,2,0,0,0,3,2,8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,Stevan Jovetić,me MNE,"FW,MF",Monaco,fr Ligue 1,29,1989,9,5,473,5.3,2,0,2,2,0,0,2,1,1.3,1.3,0.4,1.7,0.38,0.33,18,26,44,22,8,36.4,4.19,1.52,0.09,0.25,21.3,2,0,0,1.3,1.3,0.06,+0.7,+0.7,132,208,63.5,1952,636,0,0.4,0.6,-0.4,6,13,6,1,26,198,10,0,1,2,6,4,0,0,0,0,132,2,1,0,1,1,5,20.0,4,1,0,1,1,3,5,0,18,3.42,11,0,4,1,2,0,1,0.19,266,3,24,115,131,24,266,20,13,65.0,7,35.0,162,952,506,18,17,5,10,7,208,44,2,1,0,10,6,0,6,1,1,0,0,0,15,8,8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,Luka Jović,rs SRB,FW,Real Madrid,es La Liga,21,1997,17,4,430,4.8,2,1,3,2,0,0,2,0,2.4,2.4,1.4,3.8,0.63,0.80,4,13,27,14,3,21.4,2.93,0.63,0.14,0.67,13.1,0,0,0,2.4,2.4,0.17,-0.4,-0.4,108,134,80.6,1515,214,1,1.4,0.4,-0.4,5,5,1,0,13,128,6,0,1,2,0,0,0,0,0,0,108,2,1,0,0,2,2,50.0,1,1,0,1,2,4,0,0,9,1.88,6,0,1,2,0,0,2,0.42,176,1,7,96,76,16,176,9,5,55.6,4,44.4,102,381,145,4,6,0,8,4,141,27,2,0,0,5,1,4,0,2,1,0,0,0,9,15,9,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,Juanmi,es ESP,"FW,MF",Betis,es La Liga,26,1993,8,2,264,2.9,1,0,1,1,0,0,2,1,1.5,1.5,0.1,1.6,0.34,0.54,3,2,13,7,3,42.9,2.39,1.02,0.14,0.33,14.7,0,0,0,1.5,1.5,0.22,-0.5,-0.5,42,56,75.0,511,93,0,0.1,0.1,-0.1,1,1,1,0,2,53,3,1,0,1,2,2,0,0,0,0,42,4,1,1,2,1,4,25.0,3,1,0,1,0,4,0,0,2,0.68,2,0,0,0,0,0,0,0.00,84,1,6,35,43,11,84,3,2,66.7,1,33.3,49,243,108,3,5,1,13,4,59,13,2,1,1,2,1,2,2,0,1,0,0,0,11,4,2,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,David Juncà,es ESP,DF,Celta Vigo,es La Liga,25,1993,3,3,258,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,7,12,8,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,112,151,74.2,1900,630,0,0.0,0.0,0.0,0,12,1,1,12,126,23,5,0,0,14,18,0,0,0,0,112,6,5,4,1,1,3,66.7,1,4,1,3,2,8,3,0,4,1.40,3,0,0,0,1,0,0,0.00,169,5,48,87,37,2,169,4,2,50.0,2,50.0,98,577,371,7,7,2,3,0,107,8,1,0,0,5,7,1,14,2,5,0,0,0,15,3,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,Lago Junior,ci CIV,"MF,FW",Mallorca,es La Liga,28,1990,35,24,2188,24.3,4,0,4,1,3,3,3,0,6.2,3.8,1.3,5.1,0.04,0.31,103,48,193,38,9,23.7,1.56,0.37,0.03,0.11,17.1,0,3,3,6.2,3.8,0.10,-2.2,-2.8,509,726,70.1,6571,1681,0,1.3,1.6,-1.3,19,28,14,5,48,699,22,2,1,5,58,20,0,0,0,0,509,32,19,12,11,9,29,41.4,17,23,5,18,14,46,25,0,51,2.10,40,0,5,4,2,0,2,0.08,1031,34,167,375,501,106,1028,68,30,44.1,38,55.9,695,5029,2602,103,60,48,65,44,751,193,3,0,0,38,45,10,58,14,19,0,3,0,119,48,50,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,it Serie A,19,2000,31,20,1570,17.4,4,1,5,4,0,0,3,0,5.2,5.2,1.9,7.1,0.29,0.41,67,89,110,46,23,50.0,2.64,1.32,0.09,0.17,19.7,3,0,0,5.2,5.2,0.11,-1.2,-1.2,611,802,76.2,8945,2564,1,1.9,2.3,-0.9,30,57,22,1,89,711,87,15,4,4,85,7,65,33,24,0,611,31,15,10,15,6,39,35.9,25,22,1,21,11,42,7,0,74,4.24,43,14,4,6,3,4,7,0.40,1012,10,100,442,486,62,1012,50,26,52.0,24,48.0,590,3667,2008,67,52,11,34,26,737,110,3,0,0,28,23,6,85,11,15,0,0,0,77,3,12,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,es La Liga,19,2000,29,12,1364,15.2,3,1,4,3,0,0,4,0,4.3,4.3,3.4,7.7,0.26,0.51,110,31,224,38,17,44.7,2.51,1.12,0.08,0.18,14.5,0,0,0,4.3,4.3,0.11,-1.3,-1.3,413,537,76.9,5402,976,1,3.4,3.5,-2.4,22,21,12,1,31,530,5,2,1,1,30,3,0,0,0,0,413,26,16,13,8,5,32,25.0,24,14,0,14,3,29,2,0,63,4.16,42,0,12,6,3,0,6,0.40,764,1,63,246,470,144,764,102,48,47.1,54,52.9,572,4712,2827,110,54,69,38,13,602,224,4,0,0,19,26,9,30,3,16,1,0,0,66,4,4,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,James Justin,eng ENG,"DF,MF",Leicester City,eng Premier League,21,1998,13,11,1012,11.2,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.3,0.09,0.11,30,56,59,7,0,0.0,0.62,0.00,0.00,,20.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,665,820,81.1,9996,3251,1,1.0,0.5,0.0,12,47,11,6,56,710,110,9,0,3,37,101,0,0,0,0,665,36,17,22,14,0,25,60.0,10,15,7,8,11,47,30,0,25,2.22,20,1,0,0,3,1,3,0.27,952,29,234,482,244,18,952,17,8,47.1,9,52.9,547,2421,1277,30,32,5,18,12,620,59,1,0,0,8,20,1,37,11,17,0,1,1,64,21,32,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,Musa Juwara,gm GAM,"FW,MF",Bologna,it Serie A,17,2001,7,1,153,1.7,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.4,0.59,0.25,17,9,20,6,4,66.7,3.53,2.35,0.17,0.25,18.2,0,0,0,0.3,0.3,0.05,+0.7,+0.7,52,79,65.8,768,269,0,0.2,0.1,-0.2,4,9,4,1,9,76,3,1,0,1,13,2,0,0,0,0,52,4,2,1,1,2,5,20.0,4,2,1,1,0,4,1,0,12,7.06,10,0,1,1,0,0,2,1.18,105,2,13,39,54,11,105,7,4,57.1,3,42.9,73,718,407,17,9,5,6,2,78,20,1,0,0,6,5,0,13,0,2,0,0,0,10,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,Mathias Jørgensen,dk DEN,DF,Düsseldorf,de Bundesliga,29,1990,9,5,498,5.5,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0.18,0.04,0,6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,183,220,83.2,3511,1262,1,0.2,0.1,+0.8,1,4,0,0,6,209,10,9,0,2,0,1,0,0,0,0,183,4,3,3,1,0,4,50.0,2,7,3,4,13,17,33,0,2,0.36,2,0,0,0,0,0,1,0.18,279,46,173,102,4,1,279,0,0,,0,,112,512,226,0,2,0,0,0,142,0,1,0,0,7,0,0,0,13,3,0,0,1,30,14,16,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,19,2000,26,21,1777,19.7,3,1,4,3,0,0,4,0,1.8,1.8,0.5,2.3,0.20,0.11,13,62,2,11,7,63.6,0.56,0.35,0.27,0.43,9.7,0,0,0,1.8,1.8,0.17,+1.2,+1.2,846,1040,81.3,17441,6322,1,0.5,0.3,+0.5,3,65,1,0,62,1022,17,15,0,10,1,2,0,0,0,0,846,37,23,28,9,0,21,66.7,7,33,19,14,37,74,97,0,11,0.56,8,0,0,3,0,0,2,0.10,1306,183,687,592,40,21,1306,23,20,87.0,3,13.0,760,4555,2816,13,12,2,22,6,801,2,4,0,0,22,13,0,1,37,23,0,1,0,118,75,34,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,Christian Kabasele,be BEL,DF,Watford,eng Premier League,28,1991,27,26,2250,25.0,0,2,2,0,0,0,3,2,0.9,0.9,0.9,1.8,0.08,0.07,1,36,0,9,1,11.1,0.36,0.04,0.00,0.00,10.4,0,0,0,0.9,0.9,0.10,-0.9,-0.9,488,671,72.7,9649,4109,2,0.9,0.1,+1.1,6,33,1,0,36,661,10,9,0,11,0,1,0,0,0,0,488,37,24,26,11,0,32,53.1,15,31,23,8,36,73,127,0,10,0.40,8,0,0,0,2,0,2,0.08,954,185,546,390,23,18,954,10,9,90.0,1,10.0,433,1896,776,1,1,0,12,5,437,0,3,2,1,22,14,0,0,36,24,0,0,0,96,61,47,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,fr Ligue 1,25,1994,27,16,1468,16.3,1,3,4,1,0,0,5,0,2.0,2.0,5.0,7.0,0.25,0.43,82,58,137,19,9,47.4,1.16,0.55,0.05,0.11,20.1,0,0,0,2.0,2.0,0.11,-1.0,-1.0,566,726,78.0,8182,2195,3,5.0,4.2,-2.0,37,34,26,5,58,674,50,18,3,2,55,10,21,13,6,1,566,19,15,5,9,5,30,30.0,21,8,2,6,16,35,8,0,74,4.54,46,9,6,3,10,0,6,0.37,945,9,107,463,396,43,945,106,58,54.7,47,44.3,665,4718,2564,82,66,25,46,31,705,137,5,0,0,20,48,1,55,16,15,0,0,0,133,10,13,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,de Bundesliga,27,1992,30,28,2474,27.5,2,7,9,2,0,0,2,0,2.8,2.8,5.1,7.9,0.33,0.29,44,87,176,28,10,35.7,1.02,0.36,0.07,0.20,11.9,0,0,0,2.8,2.8,0.10,-0.8,-0.8,957,1372,69.8,15102,5659,7,5.1,5.2,+1.9,37,73,40,29,87,1172,197,7,0,4,113,190,0,0,0,0,957,32,22,17,13,2,30,43.3,17,29,7,22,27,59,55,1,66,2.40,59,2,1,1,3,0,7,0.25,1615,64,413,726,484,71,1615,18,9,50.0,9,50.0,729,3518,1805,44,39,5,25,13,1046,176,2,0,0,30,35,7,113,27,22,0,0,1,78,76,60,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,Florian Kainz,at AUT,"FW,MF",Köln,de Bundesliga,26,1992,28,16,1561,17.3,5,6,11,4,1,1,5,0,4.2,3.4,6.8,10.2,0.58,0.64,54,91,112,40,13,32.5,2.31,0.75,0.10,0.31,22.2,7,1,1,4.2,3.4,0.09,+0.8,+0.6,444,748,59.4,8666,3633,6,6.8,5.2,-0.8,46,52,33,15,91,616,120,20,1,12,170,34,66,28,34,1,444,21,13,12,6,3,33,45.5,18,26,2,24,13,34,11,0,70,4.03,42,22,3,2,1,0,5,0.29,940,11,140,383,426,33,939,39,22,56.4,17,43.6,540,3232,1631,54,36,7,27,23,605,112,5,0,0,16,36,1,170,13,13,0,0,0,90,7,18,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,Gaël Kakuta,cd COD,"MF,FW",Amiens,fr Ligue 1,28,1991,24,23,2001,22.2,2,5,7,2,0,0,4,0,2.8,2.8,2.6,5.5,0.31,0.25,63,101,155,43,11,25.6,1.93,0.49,0.05,0.18,22.4,6,0,0,2.8,2.8,0.07,-0.8,-0.8,565,850,66.5,8026,2590,5,2.6,2.6,+2.4,27,61,31,7,101,770,72,12,10,2,94,3,35,15,9,0,565,46,27,13,27,6,48,35.4,31,15,1,14,16,62,8,2,63,2.83,44,4,9,1,4,1,8,0.36,1141,6,88,581,497,41,1141,74,48,64.9,26,35.1,661,3937,1613,63,43,16,90,79,852,155,4,0,0,31,27,1,94,16,27,0,0,0,96,25,61,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,Lovre Kalinić,hr CRO,GK,Toulouse,fr Ligue 1,29,1990,4,4,305,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,57,117,48.7,2085,1736,0,0.0,0.0,0.0,0,1,0,0,0,66,51,13,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.29,0,1,0,0,0,0,0,0.00,127,98,126,1,0,0,127,0,0,,0,,59,369,280,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,4,1.18,15,11,73.3,0,1,3,1,25.0,0,0,0,0,2.9,0.24,-1.1,-0.32,25,82,30.5,79,12,60.8,43.3,65,8,12.3,3,0.88,14.1
1234,Nikola Kalinić,hr CRO,FW,Roma,it Serie A,31,1988,15,6,571,6.3,5,1,6,5,0,0,1,0,5.7,5.7,0.6,6.3,0.95,0.99,4,13,42,19,8,42.1,2.99,1.26,0.26,0.63,9.3,0,0,0,5.7,5.7,0.30,-0.7,-0.7,94,124,75.8,1294,210,1,0.6,0.3,+0.4,7,3,5,0,13,112,10,1,0,1,0,1,0,0,0,0,94,2,1,0,2,0,0,,0,2,0,2,1,3,1,0,13,2.05,10,0,0,3,0,0,2,0.32,180,1,4,71,106,30,180,2,2,100.0,0,0.0,96,413,130,4,2,0,19,6,154,42,1,0,0,8,19,2,0,1,1,0,0,0,12,16,9,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,de Bundesliga,33,1985,5,1,146,1.6,1,0,1,1,0,0,0,0,1.1,1.1,0.6,1.7,0.62,1.03,2,7,17,5,2,40.0,3.08,1.23,0.20,0.50,9.1,0,0,0,1.1,1.1,0.22,-0.1,-0.1,27,42,64.3,392,153,0,0.6,0.1,-0.6,1,4,2,0,7,41,1,0,1,0,1,1,0,0,0,0,27,1,0,1,0,0,2,0.0,2,2,0,2,0,1,1,0,0,0.00,0,0,0,0,0,0,0,0.00,71,2,9,32,31,7,71,4,1,25.0,3,75.0,35,201,79,2,2,0,10,3,42,17,0,0,0,4,0,2,1,0,0,0,0,0,9,2,3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,Samuel Kalu,ng NGA,"DF,FW",Bordeaux,fr Ligue 1,21,1997,20,15,1357,15.1,1,1,2,1,0,0,4,0,2.7,2.7,1.4,4.1,0.13,0.27,54,44,130,39,11,28.2,2.59,0.73,0.03,0.09,21.0,1,0,0,2.7,2.7,0.07,-1.7,-1.7,380,523,72.7,5985,1384,1,1.4,1.5,-0.4,10,28,6,4,44,489,30,0,2,7,30,29,1,0,1,0,380,33,17,19,12,2,36,44.4,20,13,1,12,24,57,10,0,41,2.72,22,1,8,4,5,1,4,0.27,784,18,128,373,298,53,784,96,48,50.0,47,49.0,518,3370,1778,54,29,26,43,28,551,130,4,0,0,30,30,4,30,24,17,0,0,0,76,19,32,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,de Bundesliga,22,1996,28,22,1969,21.9,2,4,6,2,0,0,5,0,6.7,6.7,4.0,10.6,0.27,0.49,63,119,138,46,18,39.1,2.10,0.82,0.04,0.11,15.3,1,0,0,6.7,6.7,0.15,-4.7,-4.7,568,772,73.6,9653,2472,4,4.0,4.8,0.0,37,62,18,3,119,673,96,19,4,3,89,6,59,25,27,0,568,29,20,7,17,5,42,19.0,34,16,1,15,10,39,6,0,100,4.57,61,19,14,5,1,0,11,0.50,1011,9,94,434,496,75,1011,58,39,67.2,19,32.8,573,3451,1652,63,39,22,59,35,676,138,5,0,0,28,38,7,89,10,20,0,0,0,99,10,36,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,François Kamano,gn GUI,"DF,MF",Bordeaux,fr Ligue 1,23,1996,11,7,648,7.2,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,0.14,0.15,31,18,69,5,2,40.0,0.69,0.28,0.20,0.50,18.2,0,0,0,0.8,0.8,0.15,+0.2,+0.2,249,313,79.6,3630,653,0,0.3,0.7,-0.3,5,10,5,2,18,297,16,2,3,3,8,14,0,0,0,0,249,12,6,5,4,3,15,53.3,7,5,0,5,3,15,2,0,18,2.50,11,0,1,0,6,0,3,0.42,382,9,57,210,121,15,382,28,11,39.3,17,60.7,254,1448,885,31,23,10,13,10,293,69,1,0,0,10,16,1,8,3,6,1,0,0,47,3,14,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,Boubacar Kamara,fr FRA,"DF,MF",Marseille,fr Ligue 1,19,1999,24,24,2139,23.8,1,2,3,1,0,0,7,1,0.8,0.8,0.3,1.0,0.13,0.04,9,87,3,15,3,20.0,0.63,0.13,0.07,0.33,25.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2,1120,1307,85.7,19620,7116,2,0.3,0.6,+1.7,7,79,5,0,87,1256,51,50,2,12,0,1,0,0,0,0,1120,67,34,37,27,3,57,47.4,30,27,14,13,34,101,53,1,20,0.84,15,0,0,3,1,1,5,0.21,1549,98,587,905,78,14,1549,24,14,58.3,10,41.7,968,4557,2540,9,13,0,15,10,988,3,7,1,0,23,29,0,0,34,34,0,1,0,168,53,43,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
