Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1367,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,1998,34,33,2975,33.1,2,1,3,2,0,0,4,0,2.0,2.0,0.9,2.9,0.09,0.09,45,167,26,21,6,28.6,0.64,0.18,0.10,0.33,11.5,0,0,0,2.0,2.0,0.09,0.0,0.0,2133,2395,89.1,37121,13036,1,0.9,0.9,+0.1,10,138,9,2,167,2338,50,40,0,17,21,10,0,0,0,0,2133,27,15,14,11,2,24,41.7,14,24,16,8,40,67,104,0,33,1.00,29,0,1,3,0,0,5,0.15,2691,293,1159,1301,245,53,2691,40,30,75.0,10,25.0,1737,9090,5344,45,44,5,26,10,2015,26,4,0,0,20,23,3,21,40,15,0,2,0,186,102,67,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,1997,25,21,1964,21.8,1,0,1,1,0,0,10,0,2.0,2.0,0.2,2.2,0.05,0.10,1,23,3,13,4,30.8,0.60,0.18,0.08,0.25,8.9,0,0,0,2.0,2.0,0.16,-1.0,-1.0,705,873,80.8,13345,5166,0,0.2,0.1,-0.2,3,19,1,0,23,853,19,19,0,4,0,0,0,0,0,0,705,60,35,45,15,0,58,55.2,26,44,27,17,60,120,132,1,7,0.32,5,0,0,2,0,0,0,0.00,1215,187,791,398,34,21,1215,3,2,66.7,1,33.3,596,2831,1220,1,3,0,12,5,602,3,10,0,0,39,30,4,0,60,35,0,2,0,109,99,40,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,36,35,3121,34.7,1,0,1,1,0,0,4,0,0.7,0.7,1.0,1.6,0.03,0.05,6,32,11,7,2,28.6,0.20,0.06,0.14,0.50,11.2,0,0,0,0.7,0.7,0.10,+0.3,+0.3,992,1287,77.1,17952,6675,0,1.0,0.3,-1.0,8,39,3,1,32,1221,64,61,0,2,3,3,0,0,0,0,992,58,37,44,12,2,43,58.1,18,42,26,16,32,90,125,2,15,0.43,13,0,0,1,1,0,2,0.06,1625,215,938,633,64,24,1625,12,10,83.3,2,16.7,788,3288,1485,6,2,0,17,8,861,11,4,0,0,36,15,0,3,32,37,0,0,0,177,82,54,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,Mateo Kovačić,hr CRO,MF,Chelsea,eng Premier League,26,1994,27,21,1815,20.2,0,1,1,0,0,0,4,0,1.0,1.0,1.7,2.7,0.05,0.13,51,189,37,23,4,17.4,1.14,0.20,0.00,0.00,24.3,0,0,0,1.0,1.0,0.04,-1.0,-1.0,1603,1774,90.4,26888,7292,1,1.7,2.1,-0.7,21,160,23,0,189,1743,27,25,7,15,6,2,0,0,0,0,1603,46,28,19,24,3,32,53.1,15,18,1,17,15,61,11,2,55,2.73,50,0,1,1,2,1,4,0.20,1950,16,315,1290,365,15,1950,65,53,81.5,12,18.5,1306,7349,3617,51,54,3,26,23,1645,37,4,0,0,16,30,0,6,15,28,0,0,0,121,11,12,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,Viktor Kovalenko,ua UKR,FW,Atalanta,it Serie A,24,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1,1,100.0,8,5,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,4,1,2,2,0,0,4,0,0,,0,,1,4,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,16,14,1288,14.3,1,0,1,1,0,0,4,0,0.3,0.3,0.4,0.7,0.07,0.05,12,28,25,7,3,42.9,0.49,0.21,0.14,0.33,22.8,0,0,0,0.3,0.3,0.04,+0.7,+0.7,416,580,71.7,6802,3176,0,0.4,0.2,-0.4,6,24,4,3,28,466,113,7,0,1,18,106,0,0,0,0,416,19,8,9,9,1,25,48.0,13,15,9,6,15,34,52,2,14,0.98,11,2,1,0,0,0,1,0.07,721,79,337,265,122,9,721,4,3,75.0,1,25.0,290,1368,648,12,10,2,9,4,347,25,4,0,0,12,9,1,18,15,8,0,0,0,61,25,19,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,de Bundesliga,29,1991,28,26,2379,26.4,20,5,25,15,5,5,2,0,14.8,10.8,4.2,15.1,0.76,0.72,88,106,235,91,39,42.9,3.44,1.48,0.16,0.38,18.4,7,5,5,14.8,10.8,0.12,+5.2,+4.2,780,1019,76.5,12495,2621,5,4.2,4.9,+0.8,40,63,33,13,106,911,95,20,5,6,92,22,28,6,9,0,780,7,4,4,0,3,8,37.5,5,8,1,7,7,14,5,1,96,3.63,64,10,8,6,7,1,13,0.49,1267,11,94,551,632,133,1262,50,25,50.0,25,50.0,839,4968,2311,88,51,31,57,38,997,235,2,0,0,2,42,9,92,7,4,0,0,0,96,7,18,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,Christoph Kramer,de GER,MF,Gladbach,de Bundesliga,29,1991,28,23,2033,22.6,0,2,2,0,0,0,5,0,0.3,0.3,1.0,1.3,0.09,0.06,20,113,17,9,1,11.1,0.40,0.04,0.00,0.00,25.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,1123,1313,85.5,16742,5562,2,1.0,1.7,+1.0,10,92,12,2,113,1268,43,42,1,2,5,1,0,0,0,0,1123,55,37,22,28,5,58,48.3,30,32,11,21,34,89,39,0,40,1.77,34,1,0,1,3,1,5,0.22,1548,75,412,974,177,11,1548,34,23,67.6,11,32.4,779,3530,1791,20,10,3,23,9,997,17,5,0,0,32,20,0,5,34,37,0,0,0,158,19,27,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,fr Ligue 1,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.00,0.15,1,6,20,4,3,75.0,1.61,1.21,0.00,0.00,11.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,26,42,61.9,311,69,0,0.1,0.0,-0.1,2,3,2,0,6,40,2,0,0,0,2,1,0,0,0,0,26,5,3,1,4,0,4,50.0,2,5,0,5,1,6,3,0,6,2.42,3,0,1,1,1,0,1,0.40,86,4,11,40,36,15,86,9,4,44.4,5,55.6,42,175,69,1,1,1,11,3,52,20,0,0,0,2,4,5,2,1,3,0,0,0,11,3,5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,Toni Kroos,de GER,MF,Real Madrid,es La Liga,30,1990,28,24,2117,23.5,3,10,13,3,0,0,6,0,2.3,2.3,6.9,9.1,0.55,0.39,43,269,47,34,12,35.3,1.45,0.51,0.09,0.25,22.7,1,0,0,2.3,2.3,0.07,+0.7,+0.7,1934,2162,89.5,36054,11496,10,6.9,5.9,+3.1,67,259,34,2,269,1919,234,109,8,68,126,6,119,33,39,1,1934,42,22,15,15,12,44,25.0,33,26,6,20,15,57,10,3,120,5.10,64,45,0,5,4,2,14,0.59,2316,35,369,1321,640,26,2316,18,16,88.9,2,11.1,1451,6989,3618,43,57,9,14,8,1808,47,6,0,0,27,31,1,126,15,22,0,0,0,125,12,8,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,Filip Krovinović,hr CRO,MF,West Brom,eng Premier League,24,1995,11,5,546,6.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,0.00,0.07,15,41,21,8,2,25.0,1.32,0.33,0.00,0.00,25.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,306,374,81.8,4854,1527,0,0.2,0.4,-0.2,5,44,8,0,41,343,29,17,0,3,11,1,6,3,2,0,306,13,10,6,5,2,18,33.3,12,2,0,2,4,17,2,0,20,3.29,13,3,3,0,1,0,0,0.00,424,6,69,255,109,4,424,9,8,88.9,1,11.1,212,1387,750,15,11,0,12,5,289,21,0,0,0,5,12,0,11,4,10,0,0,0,39,7,10,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,Rade Krunić,ba BIH,"MF,FW",Milan,it Serie A,26,1993,25,5,723,8.0,1,2,3,1,0,0,3,0,0.7,0.7,1.0,1.7,0.37,0.21,9,27,10,8,5,62.5,1.00,0.62,0.13,0.20,20.8,1,0,0,0.7,0.7,0.09,+0.3,+0.3,233,272,85.7,3094,868,2,1.0,1.0,+1.0,8,16,1,1,27,262,9,5,1,0,3,2,2,1,0,0,233,15,12,6,6,3,17,41.2,10,12,2,10,10,25,9,0,17,2.12,14,0,0,0,3,0,5,0.62,362,13,84,190,88,14,362,10,5,50.0,5,50.0,180,972,446,9,6,2,11,5,239,10,3,0,0,11,20,2,3,10,12,0,1,0,36,9,17,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,Max Kruse,de GER,"FW,MF",Union Berlin,de Bundesliga,32,1988,22,19,1629,18.1,11,5,16,6,5,6,0,0,6.8,2.0,4.2,6.2,0.61,0.61,38,74,116,24,13,54.2,1.33,0.72,0.25,0.46,20.8,1,5,6,6.8,2.0,0.08,+4.2,+4.0,567,765,74.1,10561,2142,5,4.2,3.3,+0.8,38,44,19,5,74,673,87,34,2,7,66,12,25,10,14,0,567,7,3,1,5,1,9,22.2,7,11,0,11,3,10,3,0,67,3.70,45,13,3,4,1,1,11,0.61,890,3,53,492,354,41,884,18,11,61.1,7,38.9,478,2582,1214,38,38,6,35,11,652,116,0,0,0,5,12,7,66,3,3,0,0,0,84,10,28,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,Lukas Kübler,de GER,"DF,MF",Freiburg,de Bundesliga,27,1992,19,11,884,9.8,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.5,0.10,0.06,7,37,24,2,1,50.0,0.20,0.10,0.00,0.00,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,277,423,65.5,5597,2247,1,0.5,0.4,+0.5,5,30,10,3,37,334,87,5,1,4,23,82,0,0,0,0,277,15,8,9,5,1,14,64.3,5,9,3,6,21,36,31,0,14,1.43,12,2,0,0,0,0,2,0.20,521,44,195,223,106,5,521,10,7,70.0,3,30.0,219,1051,446,7,10,0,9,4,233,24,2,0,0,18,10,1,23,21,8,0,2,0,48,23,9,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,es La Liga,19,2001,13,2,299,3.3,0,0,0,0,0,0,2,1,1.5,1.5,1.1,2.5,0.00,0.76,18,15,31,8,5,62.5,2.41,1.51,0.00,0.00,13.5,0,0,0,1.5,1.5,0.19,-1.5,-1.5,99,136,72.8,1422,404,0,1.1,0.7,-1.1,10,8,7,0,15,129,7,3,0,1,10,0,4,3,0,0,99,1,1,0,0,1,5,20.0,4,2,0,2,1,2,2,0,13,3.91,10,0,2,1,0,0,0,0.00,186,3,22,68,104,17,186,16,12,75.0,4,25.0,134,1052,550,18,12,6,14,6,140,31,2,1,1,3,11,0,10,1,1,0,0,0,19,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,Takefusa Kubo,jp JPN,"MF,FW",Getafe,es La Liga,19,2001,18,8,805,8.9,1,1,2,1,0,0,2,0,0.7,0.7,1.2,1.9,0.22,0.21,21,25,57,15,7,46.7,1.68,0.78,0.07,0.14,19.0,4,0,0,0.7,0.7,0.05,+0.3,+0.3,148,215,68.8,1944,699,1,1.2,0.9,-0.2,9,8,6,0,25,200,14,5,0,1,28,1,8,5,1,0,148,7,4,2,3,2,14,7.1,13,14,0,14,14,21,4,0,22,2.46,13,3,3,3,0,0,3,0.34,336,6,32,96,213,26,336,34,15,44.1,19,55.9,209,1267,637,21,14,11,33,20,224,57,2,0,0,18,22,4,28,14,4,0,0,0,34,5,17,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,Juraj Kucka,sk SVK,"MF,FW",Parma,it Serie A,33,1987,28,28,2334,25.9,7,2,9,3,4,4,8,0,7.1,4.0,2.0,5.9,0.19,0.35,35,77,117,56,15,26.8,2.16,0.58,0.05,0.20,21.0,2,4,4,7.1,4.0,0.07,-0.1,-1.0,663,929,71.4,10151,2630,2,2.0,1.7,0.0,17,54,17,4,77,904,18,4,3,10,15,4,0,0,0,0,663,67,36,21,37,9,74,35.1,48,25,3,22,28,95,25,0,56,2.16,36,0,6,4,10,0,8,0.31,1250,44,208,673,378,56,1246,59,31,52.5,28,47.5,658,3326,1498,35,23,5,48,30,885,117,8,0,0,65,71,3,15,28,36,0,0,0,133,79,59,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,Kuki,es ESP,MF,Valladolid,es La Liga,22,1998,2,0,30,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,3.00,0.07,1,1,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,6,9,66.7,91,26,1,0.0,0.0,+1.0,1,0,0,0,1,9,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,1,1,0.0,1,0,0,0,0,1,0,0,1,3.00,0,0,0,0,0,1,1,3.00,13,0,0,8,5,0,13,0,0,,0,,8,18,6,1,0,0,3,0,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,Dejan Kulusevski,se SWE,"MF,FW",Juventus,it Serie A,20,2000,35,19,1923,21.4,4,3,7,4,0,0,7,0,3.0,3.0,6.2,9.1,0.33,0.43,104,70,202,34,7,20.6,1.59,0.33,0.12,0.57,15.1,0,0,0,3.0,3.0,0.09,+1.0,+1.0,588,767,76.7,8392,2088,3,6.2,4.1,-3.2,52,38,30,8,70,733,29,8,3,2,59,3,16,7,4,0,588,33,19,12,10,11,43,32.6,29,22,0,22,9,42,2,1,97,4.54,74,7,7,6,2,1,7,0.33,1022,6,109,384,550,117,1022,72,43,59.7,29,40.3,663,4910,2886,104,52,39,66,45,766,202,7,0,0,41,29,5,59,9,19,0,0,0,97,11,29,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,21,14,1363,15.1,1,0,1,1,0,0,8,0,0.9,0.9,0.5,1.4,0.07,0.09,9,43,3,6,2,33.3,0.40,0.13,0.17,0.50,8.8,0,0,0,0.9,0.9,0.14,+0.1,+0.1,701,791,88.6,12503,3644,0,0.5,0.2,-0.5,4,26,0,0,43,763,28,22,1,5,1,6,0,0,0,0,701,16,11,8,7,1,17,29.4,12,12,5,7,24,40,38,1,11,0.73,6,1,1,2,0,1,0,0.00,907,68,373,500,37,9,907,4,4,100.0,0,0.0,537,2447,1328,9,8,0,7,3,664,3,8,0,0,26,14,0,1,24,11,0,0,0,52,26,19,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,Pierre Kunde,cm CMR,MF,Mainz 05,de Bundesliga,25,1995,11,6,513,5.7,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,0.00,0.15,6,23,7,7,0,0.0,1.23,0.00,0.00,,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,212,282,75.2,4031,1296,0,0.7,1.2,-0.7,5,21,5,2,23,260,21,13,1,2,16,2,6,0,6,0,212,8,4,1,5,2,9,22.2,7,6,0,6,10,18,9,0,9,1.58,7,1,0,0,1,0,0,0.00,351,14,66,220,67,1,351,9,5,55.6,4,44.4,188,892,443,6,6,0,9,6,213,7,1,0,0,10,9,1,16,10,4,0,0,0,38,2,3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,Fabian Kunze,de GER,MF,Arminia,de Bundesliga,22,1998,26,12,1270,14.1,0,0,0,0,0,0,6,0,0.3,0.3,0.5,0.9,0.00,0.06,13,57,17,7,1,14.3,0.50,0.07,0.00,0.00,19.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,437,579,75.5,7147,1950,0,0.5,0.3,-0.5,6,42,4,0,57,563,14,11,0,4,2,3,0,0,0,0,437,38,26,19,15,4,42,45.2,23,19,3,16,18,56,22,1,17,1.20,14,0,2,1,0,0,0,0.00,732,32,208,430,105,11,732,17,7,41.2,10,58.8,323,1439,767,13,14,3,14,8,390,17,6,0,0,36,25,0,2,18,26,0,0,0,81,39,19,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,Jasmin Kurtić,si SVN,MF,Parma,it Serie A,31,1989,34,31,2739,30.4,4,0,4,4,0,0,5,0,3.7,3.7,2.2,5.9,0.13,0.19,53,143,78,35,10,28.6,1.15,0.33,0.11,0.40,18.9,0,0,0,3.7,3.7,0.11,+0.3,+0.3,1188,1434,82.8,22012,5688,0,2.2,2.7,-2.2,23,111,29,15,143,1346,83,44,0,28,90,13,24,7,15,0,1188,46,28,22,21,3,70,30.0,49,22,2,20,33,79,57,1,62,2.04,48,9,0,5,0,0,5,0.16,1703,86,363,972,385,34,1703,19,14,73.7,5,26.3,971,4963,2437,53,46,3,29,14,1151,78,5,0,0,45,37,3,90,33,28,0,0,0,156,36,28,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,1992,19,15,1278,14.2,1,1,2,1,0,0,4,1,1.0,1.0,1.5,2.5,0.14,0.17,32,60,121,11,2,18.2,0.77,0.14,0.09,0.50,16.3,1,0,0,1.0,1.0,0.09,0.0,0.0,827,972,85.1,11368,3472,1,1.5,0.9,-0.5,10,30,15,6,60,853,117,15,0,1,43,102,0,0,0,0,827,26,19,10,10,6,28,32.1,19,20,5,15,28,54,26,1,21,1.48,15,0,1,2,3,0,2,0.14,1131,47,305,517,315,28,1131,22,14,63.6,8,36.4,620,2466,1239,32,23,3,25,14,740,121,4,1,0,33,7,1,43,28,19,1,0,0,88,30,13,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,Dereck Kutesa,ch SUI,"MF,FW",Reims,fr Ligue 1,22,1997,28,6,687,7.6,1,2,3,1,0,0,2,0,1.0,1.0,0.7,1.7,0.39,0.23,30,11,68,10,4,40.0,1.31,0.52,0.10,0.25,16.9,0,0,0,1.0,1.0,0.10,0.0,0.0,96,149,64.4,1331,292,2,0.7,0.4,+1.3,9,11,4,1,11,148,1,0,0,0,16,1,0,0,0,0,96,15,7,7,3,5,14,35.7,9,7,1,6,7,22,3,0,17,2.23,12,0,1,1,3,0,2,0.26,253,4,32,111,119,25,253,31,14,45.2,17,54.8,166,1514,741,30,15,14,21,13,189,68,2,0,0,12,16,5,16,7,7,0,0,0,28,9,13,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,de Bundesliga,20,2000,7,0,108,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0.00,0.07,2,1,10,1,0,0.0,0.83,0.00,0.00,,17.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,23,35,65.7,291,22,0,0.0,0.0,0.0,1,0,0,0,1,30,4,0,0,0,2,0,0,0,0,0,23,1,0,0,0,1,2,50.0,1,1,0,1,0,1,0,0,2,1.67,1,0,0,0,1,0,0,0.00,46,0,4,24,19,2,46,5,3,60.0,2,40.0,34,169,58,2,2,0,5,1,36,10,1,0,0,2,1,0,2,0,0,0,0,0,1,2,5,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,18,12,1038,11.5,1,0,1,1,0,0,4,0,0.5,0.5,0.7,1.2,0.09,0.10,15,44,35,4,2,50.0,0.35,0.17,0.25,0.50,11.2,0,0,0,0.5,0.5,0.13,+0.5,+0.5,538,667,80.7,8008,3103,0,0.7,0.8,-0.7,7,27,5,4,44,566,101,8,0,1,17,93,0,0,0,0,538,21,12,15,4,2,27,51.9,13,15,3,12,26,47,27,0,21,1.82,20,0,0,0,1,0,1,0.09,796,44,265,410,129,11,796,12,8,66.7,4,33.3,428,1771,981,15,10,0,19,7,459,35,4,0,0,15,17,0,17,26,12,0,0,0,78,23,14,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,1996,23,16,1456,16.2,1,0,1,1,0,0,3,1,1.6,1.6,0.9,2.5,0.06,0.16,58,59,116,24,13,54.2,1.48,0.80,0.04,0.08,21.9,1,0,0,1.6,1.6,0.07,-0.6,-0.6,827,1013,81.6,12272,3769,0,0.9,1.0,-0.9,13,46,16,7,59,890,122,17,0,1,64,103,2,0,2,0,827,35,18,17,12,6,28,28.6,20,16,5,11,15,50,42,0,35,2.16,27,0,5,2,1,0,1,0.06,1205,57,363,492,363,25,1205,44,28,63.6,16,36.4,682,3908,2179,58,45,8,23,19,822,116,3,1,1,17,7,1,64,15,18,0,0,0,83,17,16,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,Antonino La Gumina,it ITA,FW,Sampdoria,it Serie A,24,1996,9,4,341,3.8,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,0.00,0.19,5,3,28,11,1,9.1,2.90,0.26,0.00,0.00,15.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,45,67,67.2,626,58,0,0.0,0.0,0.0,1,2,1,0,3,59,7,1,0,0,4,0,0,0,0,0,45,3,2,0,1,2,3,0.0,3,5,1,4,3,6,5,0,2,0.53,1,0,0,1,0,0,1,0.26,120,5,9,42,71,19,120,6,5,83.3,1,16.7,64,318,120,5,3,2,19,5,87,28,0,0,0,5,6,2,4,3,2,0,0,0,9,11,22,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,fr Ligue 1,26,1994,38,38,3256,36.2,16,8,24,16,0,0,3,0,11.4,11.2,4.6,15.8,0.66,0.44,81,70,238,99,40,40.4,2.74,1.11,0.16,0.40,12.9,0,0,0,11.4,11.2,0.12,+4.6,+4.8,575,902,63.7,7706,1933,8,4.6,4.2,+3.4,37,34,19,6,70,884,13,1,1,3,55,6,0,0,0,0,575,43,22,21,17,5,60,26.7,44,29,3,26,16,59,25,1,85,2.35,60,0,8,11,4,2,17,0.47,1325,30,154,578,617,205,1325,70,33,47.1,37,52.9,699,3908,2099,81,59,33,104,31,917,238,3,0,0,62,30,6,55,16,22,0,0,0,118,134,127,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,Alexandre Lacazette,fr FRA,FW,Arsenal,eng Premier League,29,1991,31,22,1923,21.4,13,2,15,10,3,3,3,0,11.7,9.3,2.2,11.5,0.56,0.65,15,55,112,42,25,59.5,1.97,1.17,0.24,0.40,14.9,3,3,3,11.7,9.3,0.22,+1.3,+0.7,405,523,77.4,5117,1193,2,2.2,2.4,-0.2,22,32,19,0,55,484,33,2,4,2,3,0,0,0,0,0,405,18,10,4,11,3,22,18.2,18,20,1,19,12,30,13,0,55,2.57,35,0,6,2,10,2,5,0.23,735,15,80,330,331,95,732,36,22,61.1,14,38.9,355,1366,471,15,10,9,50,31,533,112,3,0,0,37,54,8,3,12,10,1,0,0,59,27,61,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,Tom Lacoux,fr FRA,MF,Bordeaux,fr Ligue 1,18,2002,13,6,523,5.8,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,0.00,0.03,3,7,8,3,0,0.0,0.52,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,191,222,86.0,3061,467,0,0.1,0.2,-0.1,1,1,1,0,7,218,4,1,0,3,2,3,0,0,0,0,191,22,14,10,11,1,21,42.9,12,12,3,9,12,34,7,0,3,0.52,3,0,0,0,0,0,0,0.00,300,21,97,182,29,0,300,7,5,71.4,2,28.6,159,662,249,3,5,0,14,9,168,8,4,1,1,18,1,0,2,12,14,0,0,0,36,3,4,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,30,29,2590,28.8,1,1,2,1,0,0,5,0,1.4,1.4,0.3,1.7,0.07,0.06,21,126,6,16,2,12.5,0.56,0.07,0.06,0.50,9.8,0,0,0,1.4,1.4,0.09,-0.4,-0.4,1473,1777,82.9,32179,11861,1,0.3,0.6,+0.7,4,98,5,0,126,1726,47,47,0,12,6,0,0,0,0,0,1473,49,29,37,12,0,45,53.3,21,51,21,30,65,114,140,1,25,0.87,20,0,2,3,0,0,4,0.14,2163,213,1130,1007,48,27,2163,16,13,81.3,3,18.8,1300,6895,3571,21,11,4,19,8,1349,6,5,0,0,25,27,0,6,65,29,0,0,0,206,61,60,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
