Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Eint Frankfurt,de Bundesliga,28,26.4,47.9,34,374,3060,34.0,44,34,78,42,2,2,72,,42.2,40.9,30.7,71.6,492,1292,2.24,2.14,28,de Bundesliga,28,34.0,44,388,145,37.4,11.41,4.26,0.11,0.29,17.3,11,2,2,42.2,40.9,0.11,1.8,1.1,28,de Bundesliga,28,34.0,11467,15568,73.7,226658,92883,34,30.7,31.3,3.3,282,994,259,75,1292,28,de Bundesliga,28,34.0,15568,13652,1831,572,19,152,586,783,158,51,92,1,11467,85,440,28,de Bundesliga,28,34.0,678,19.94,479,81,26,42,32,18,83,2.44,28,de Bundesliga,28,34.0,623,483,271,295,57,541,53.4,252,465,101,364,409,1032,918,8,28,de Bundesliga,28,47.9,34.0,19250,1811,5920,9658,3884,657,19248,550,246,44.7,304,55.3,9846,50831,26283,492,325,141,376,354,11339,1278,28,de Bundesliga,28,26.4,34,3060,90,100,34.0,374,,,101,0,137,1.44,45,45,0,0.0,42.2,41.7,0.5,0.01,28,de Bundesliga,28,34.0,72,,0,526,453,85,586,409,483,2,3,2,1576,676,708,48.8,28,de Bundesliga,1,34,34,3060,34.0,45,1.32,133,90,67.7,14,7,13,7,20.6,3,2,0,1,28,de Bundesliga,1,34.0,45,2,2,7,2,41.3,0.3,-1.7,-0.05,271,662,40.9,1058,164,45.0,37.2,483,46,9.5,59,1.74,15.2
29,Espanyol,es La Liga,25,26.8,46.9,38,418,3420,38.0,33,24,57,31,2,3,88,1.0,41.1,38.7,27.8,66.4,532,1276,1.45,1.81,29,es La Liga,25,38.0,33,410,128,31.2,10.79,3.37,0.08,0.24,18.7,17,2,3,41.1,38.7,0.1,-8.1,-7.7,29,es La Liga,25,38.0,12753,17192,74.2,233639,90369,24,27.8,28.2,-3.8,290,1036,232,85,1276,29,es La Liga,25,38.0,17192,15114,2002,602,34,179,720,832,160,64,87,0,12753,76,378,29,es La Liga,25,38.0,724,19.05,505,70,43,37,49,20,60,1.58,29,es La Liga,25,38.0,716,500,357,278,81,700,38.7,429,362,116,246,515,1231,902,9,29,es La Liga,25,46.9,38.0,21233,2154,7119,9852,4461,590,21231,596,323,54.2,272,45.6,11608,57915,28646,532,387,124,534,388,12654,1267,29,es La Liga,25,26.8,38,3420,90,100,38.0,418,84.0,312.0,105,25,161,1.29,36,42,-6,-0.16,41.1,52.3,-11.1,-0.29,29,es La Liga,25,38.0,88,1.0,1,521,530,76,720,515,500,3,6,2,2009,597,633,48.5,29,es La Liga,2,38,38,3420,38.0,42,1.11,164,122,76.8,12,13,13,12,31.6,6,4,2,0,29,es La Liga,2,38.0,42,4,1,5,2,47.2,0.26,7.2,0.19,237,673,35.2,756,172,52.1,39.3,568,31,5.5,24,0.63,11.3
30,Everton,eng Premier League,30,26.7,45.5,38,418,3420,38.0,42,26,68,37,5,8,55,,40.5,34.1,24.7,58.8,477,1161,1.66,1.71,30,eng Premier League,30,38.0,42,351,110,31.3,9.24,2.89,0.11,0.34,17.6,8,5,8,40.5,34.1,0.1,1.5,2.9,30,eng Premier League,30,38.0,11953,16472,72.6,221336,88831,26,24.7,24.5,1.3,263,1044,211,70,1161,30,eng Premier League,30,38.0,16472,14537,1853,417,25,114,629,850,150,70,62,7,11953,82,397,30,eng Premier League,30,38.0,629,16.55,454,59,31,31,42,12,71,1.87,30,eng Premier League,30,38.0,644,447,360,206,78,612,36.4,389,426,160,266,514,1158,1308,22,30,eng Premier League,30,45.5,38.0,20994,2427,7086,9205,4900,608,20986,461,264,57.3,197,42.7,10177,52954,26650,477,352,105,616,381,11850,1152,30,eng Premier League,30,26.7,38,3420,90,100,38.0,418,,,114,0,152,1.29,44,58,-14,-0.37,40.5,52.4,-11.9,-0.31,30,eng Premier League,30,38.0,55,,2,460,364,82,629,514,447,8,5,0,2046,760,852,47.1,30,eng Premier League,1,38,38,3420,38.0,58,1.53,178,119,69.1,13,10,15,10,26.3,5,3,1,1,30,eng Premier League,1,38.0,58,3,0,6,0,56.1,0.3,-1.9,-0.05,322,945,34.1,984,162,64.0,47.8,591,27,4.6,51,1.34,14.9
31,Fiorentina,it Serie A,27,25.0,52.6,38,418,3420,38.0,53,32,85,46,7,8,89,,54.5,48.3,37.9,86.2,737,1695,2.05,2.43,31,it Serie A,27,38.0,53,611,179,29.3,16.08,4.71,0.08,0.26,19.3,20,7,8,54.5,48.3,0.08,-1.5,-2.3,31,it Serie A,27,38.0,15445,19625,78.7,275319,103061,32,37.9,32.5,-5.9,464,1224,334,97,1695,31,it Serie A,27,38.0,19625,17631,1912,492,62,113,823,846,210,56,135,3,15445,82,367,31,it Serie A,27,38.0,1083,28.5,814,86,64,61,38,20,96,2.53,31,it Serie A,27,38.0,742,497,362,284,96,656,40.7,389,438,75,363,489,1231,983,17,31,it Serie A,27,52.6,38.0,24041,2075,7061,11399,5809,789,24033,570,348,61.1,220,38.6,13196,72521,39005,737,584,151,561,407,15355,1683,31,it Serie A,27,25.0,38,3420,90,100,38.0,418,,,111,0,325,1.5,54,46,8,0.21,54.5,40.8,13.7,0.36,31,it Serie A,27,38.0,89,,3,551,428,82,823,489,497,6,3,0,2146,566,612,48.0,31,it Serie A,2,38,38,3419,38.0,46,1.21,148,101,70.3,16,9,13,14,36.8,3,2,1,0,31,it Serie A,2,38.0,46,2,3,5,0,42.2,0.27,-3.8,-0.1,162,406,39.9,814,208,33.5,32.1,539,32,5.9,24,0.63,12.1
32,Freiburg,de Bundesliga,29,24.8,44.8,34,374,3060,34.0,32,21,53,26,6,10,56,,39.6,31.7,25.0,56.8,399,1061,1.38,1.9,32,de Bundesliga,29,34.0,32,374,110,29.4,11.0,3.24,0.07,0.24,19.6,17,6,10,39.6,31.7,0.09,-7.6,-5.7,32,de Bundesliga,29,34.0,11137,15106,73.7,228706,93188,21,25.0,25.0,-4.0,277,875,191,57,1061,32,de Bundesliga,29,34.0,15106,13296,1770,490,9,132,471,735,127,45,65,4,11137,40,414,32,de Bundesliga,29,34.0,670,19.71,460,81,26,37,55,11,56,1.65,32,de Bundesliga,29,34.0,639,465,300,289,50,551,51.5,267,421,117,304,392,1031,802,6,32,de Bundesliga,29,44.8,34.0,18561,2223,6830,8285,3649,506,18551,454,219,48.2,235,51.8,9103,50794,22979,399,379,87,375,392,11022,1053,32,de Bundesliga,29,24.8,34,3060,90,100,34.0,374,,,96,0,142,1.06,32,56,-24,-0.71,39.6,46.1,-6.6,-0.19,32,de Bundesliga,29,34.0,56,,3,446,429,40,471,392,465,8,5,4,1292,707,771,47.8,32,de Bundesliga,2,34,34,3060,34.0,56,1.65,158,106,67.1,8,12,14,9,26.5,5,4,0,1,32,de Bundesliga,2,34.0,56,4,1,7,4,42.8,0.25,-9.2,-0.27,341,836,40.8,1093,130,50.0,40.8,570,30,5.3,23,0.68,14.2
33,Genoa,it Serie A,33,27.9,46.3,38,418,3420,38.0,31,18,49,27,4,5,75,,43.5,39.6,31.9,71.5,699,1475,1.18,1.99,33,it Serie A,33,38.0,31,413,120,29.1,10.87,3.16,0.07,0.23,17.5,11,4,5,43.5,39.6,0.1,-12.5,-12.6,33,it Serie A,33,38.0,13335,17652,75.5,255078,101643,18,31.9,30.8,-13.9,316,1209,288,91,1475,33,it Serie A,33,38.0,17652,15620,1946,510,32,131,769,818,183,95,63,2,13335,86,405,33,it Serie A,33,38.0,750,19.74,561,58,49,40,32,10,54,1.42,33,it Serie A,33,38.0,551,395,281,223,47,524,36.5,333,412,119,293,394,945,950,11,33,it Serie A,33,46.3,38.0,21508,2190,6934,9722,5139,677,21503,509,331,65.0,175,34.4,11642,64669,32868,699,502,119,557,382,13230,1458,33,it Serie A,33,27.9,38,3420,90,100,38.0,418,,,113,0,329,1.08,33,43,-10,-0.26,43.5,42.6,0.9,0.02,33,it Serie A,33,38.0,75,,0,555,474,86,769,394,395,5,4,2,2022,561,589,48.8,33,it Serie A,2,38,38,3420,38.0,43,1.13,170,129,77.1,11,8,19,12,31.6,4,4,0,0,33,it Serie A,2,38.0,43,4,1,2,2,44.3,0.24,3.3,0.09,338,783,43.2,933,126,51.9,40.8,558,24,4.3,25,0.66,13.1
34,Getafe,es La Liga,32,28.2,40.2,38,418,3420,38.0,41,27,68,36,5,12,134,5.0,48.2,38.6,29.6,68.2,374,1092,1.66,2.05,34,es La Liga,32,38.0,41,361,122,33.8,9.5,3.21,0.1,0.3,18.9,16,5,12,48.2,38.6,0.11,-7.2,-2.6,34,es La Liga,32,38.0,8531,13193,64.7,168983,76721,27,29.6,25.5,-2.6,255,884,257,67,1092,34,es La Liga,32,38.0,13193,10994,2091,590,53,243,585,917,181,42,73,2,8531,108,340,34,es La Liga,32,38.0,629,16.55,377,87,54,26,59,26,64,1.68,34,es La Liga,32,38.0,715,491,369,267,79,732,37.7,456,350,69,281,487,1202,899,5,34,es La Liga,32,40.2,38.0,17210,1860,5642,7420,4341,572,17199,584,296,50.7,289,49.5,8099,41310,19639,374,315,104,540,408,8445,1083,34,es La Liga,32,28.2,38,3420,90,100,38.0,418,84.0,300.0,113,19,153,1.45,42,33,9,0.24,48.2,39.7,8.5,0.22,34,es La Liga,32,38.0,134,5.0,4,673,495,108,585,487,491,11,4,0,2022,541,730,42.6,34,es La Liga,2,38,38,3420,38.0,33,0.87,130,96,76.2,15,10,13,14,36.8,4,2,1,1,34,es La Liga,2,38.0,33,2,0,3,0,42.3,0.31,9.3,0.24,292,925,31.6,813,80,74.2,52.5,549,25,4.6,37,0.97,9.9
35,Girona,es La Liga,25,26.3,46.8,38,418,3420,38.0,50,31,81,44,6,8,102,0.0,50.6,44.4,34.4,78.8,590,1215,1.97,2.24,35,es La Liga,25,38.0,50,447,149,33.3,11.76,3.92,0.1,0.3,19.0,27,6,8,50.6,44.4,0.1,-0.6,-0.4,35,es La Liga,25,38.0,11843,16037,73.8,235817,90648,31,34.4,34.8,-3.4,326,982,223,113,1215,35,es La Liga,25,38.0,16037,14020,1937,603,31,339,828,767,176,36,66,20,11843,80,298,35,es La Liga,25,38.0,794,20.89,497,117,44,40,79,17,88,2.32,35,es La Liga,25,38.0,611,403,299,254,58,606,39.6,366,329,84,245,490,1101,858,6,35,es La Liga,25,46.8,38.0,19930,1983,6509,9126,4530,658,19922,644,360,55.9,284,44.1,10354,56433,26849,590,416,119,475,369,11736,1199,35,es La Liga,25,26.3,38,3420,90,100,38.0,418,85.0,312.0,106,19,159,1.34,50,59,-9,-0.24,50.6,50.4,0.2,0.01,35,es La Liga,25,38.0,102,0.0,0,615,497,80,828,490,403,6,5,3,1981,643,597,51.9,35,es La Liga,2,38,38,3420,38.0,59,1.55,175,119,68.6,14,9,15,11,28.9,5,4,0,1,35,es La Liga,2,38.0,59,4,3,2,3,57.8,0.32,1.8,0.05,289,797,36.3,828,133,64.4,43.7,488,14,2.9,43,1.13,15.3
36,Gladbach,de Bundesliga,27,25.7,52.0,34,374,3060,34.0,46,26,72,40,6,7,47,,51.1,45.8,35.0,80.8,578,1385,1.94,2.53,36,de Bundesliga,27,34.0,46,449,149,33.2,13.21,4.38,0.09,0.27,17.7,15,6,7,51.1,45.8,0.1,-5.1,-5.8,36,de Bundesliga,27,34.0,14595,18200,80.2,267763,97277,26,35.0,33.4,-9.0,338,1106,257,54,1385,36,de Bundesliga,27,34.0,18200,16381,1746,469,23,129,490,744,168,27,124,1,14595,73,426,36,de Bundesliga,27,34.0,795,23.38,566,72,46,53,41,17,77,2.26,36,de Bundesliga,27,34.0,674,488,326,277,71,598,57.4,255,466,108,358,384,1058,719,17,36,de Bundesliga,27,52.0,34.0,21783,2153,6551,10818,4617,716,21776,669,312,46.6,357,53.4,11529,60608,32581,578,409,174,363,382,14463,1379,36,de Bundesliga,27,25.7,34,3060,90,100,34.0,374,,,97,0,140,1.38,47,52,-5,-0.15,51.1,52.0,-0.8,-0.02,36,de Bundesliga,27,34.0,47,,0,398,411,73,490,384,488,5,4,1,1428,516,504,50.6,36,de Bundesliga,2,34,34,3060,34.0,52,1.53,174,123,72.4,13,8,13,7,20.6,4,4,0,0,36,de Bundesliga,2,34.0,52,4,0,6,1,49.5,0.27,-1.5,-0.04,209,570,36.7,1162,158,34.7,33.3,587,45,7.7,27,0.79,11.6
37,Guingamp,fr Ligue 1,23,27.2,49.7,38,418,3420,38.0,46,27,73,40,6,7,67,2.0,45.5,40.1,30.0,70.1,763,1519,1.76,1.99,37,fr Ligue 1,23,38.0,46,442,156,35.3,11.63,4.11,0.09,0.26,18.8,32,6,7,45.5,40.1,0.09,0.5,-0.1,37,fr Ligue 1,23,38.0,13835,17950,77.1,247420,98077,27,30.0,30.6,-3.0,316,1049,239,71,1519,37,fr Ligue 1,23,38.0,17950,15798,2052,592,25,174,727,867,190,85,76,6,13835,100,355,37,fr Ligue 1,23,38.0,764,20.11,524,75,47,47,61,10,74,1.95,37,fr Ligue 1,23,38.0,640,437,310,271,59,672,33.9,444,368,121,247,475,1115,976,15,37,fr Ligue 1,23,49.7,38.0,21955,2047,6472,10576,5151,655,21948,618,400,64.7,218,35.3,11195,63291,32949,763,480,162,581,441,13726,1507,37,fr Ligue 1,23,27.2,38,3420,90,100,38.0,418,84.0,304.0,113,20,153,1.24,48,59,-11,-0.29,45.5,49.0,-3.5,-0.09,37,fr Ligue 1,23,38.0,67,2.0,2,498,517,100,727,475,437,5,7,1,2026,610,635,49.0,37,fr Ligue 1,1,38,38,3420,38.0,59,1.55,171,111,68.4,12,11,15,11,28.9,7,5,2,0,37,fr Ligue 1,1,38.0,59,5,0,5,1,50.5,0.26,-7.5,-0.2,295,705,41.8,867,163,52.4,41.2,547,27,4.9,21,0.55,12.9
38,Hamburger SV,de Bundesliga,29,25.0,49.0,34,374,3060,34.0,28,18,46,25,3,5,63,,37.7,33.8,24.1,58.0,568,1283,1.26,1.82,38,de Bundesliga,29,34.0,28,390,129,33.1,11.47,3.79,0.06,0.19,19.0,17,3,5,37.7,33.8,0.09,-9.7,-8.8,38,de Bundesliga,29,34.0,10836,15211,71.2,205265,85675,18,24.1,28.4,-6.1,271,967,251,88,1283,38,de Bundesliga,29,34.0,15211,13163,1987,524,13,112,668,910,203,73,81,0,10836,61,475,38,de Bundesliga,29,34.0,678,19.94,445,83,45,37,49,19,46,1.35,38,de Bundesliga,29,34.0,729,543,346,313,70,641,51.6,310,496,112,384,367,1096,768,16,38,de Bundesliga,29,49.0,34.0,19120,1827,5773,9139,4450,701,19115,671,265,39.5,406,60.5,9776,49975,26283,568,361,142,457,365,10677,1259,38,de Bundesliga,29,25.0,34,3060,90,100,34.0,374,,,97,0,138,0.91,29,53,-24,-0.71,37.7,55.9,-18.2,-0.54,38,de Bundesliga,29,34.0,63,,3,499,467,61,668,367,543,3,4,1,1631,678,778,46.6,38,de Bundesliga,2,34,34,3060,34.0,53,1.56,142,90,64.8,8,7,19,7,20.6,4,3,0,1,38,de Bundesliga,2,34.0,53,3,1,5,1,52.2,0.35,0.2,0.01,186,577,32.2,986,128,40.8,40.6,446,36,8.1,33,0.97,14.8
39,Hannover 96,de Bundesliga,26,26.4,46.9,34,374,3060,34.0,44,26,70,40,4,5,63,,44.6,40.6,30.7,71.4,472,1237,1.94,2.22,39,de Bundesliga,26,34.0,44,430,140,32.6,12.65,4.12,0.09,0.29,18.4,17,4,5,44.6,40.6,0.1,-0.6,-0.6,39,de Bundesliga,26,34.0,10896,15033,72.5,205987,91079,26,30.7,32.7,-4.7,312,870,219,75,1237,39,de Bundesliga,26,34.0,15033,13075,1905,559,9,90,579,825,134,55,69,5,10896,53,442,39,de Bundesliga,26,34.0,763,22.44,509,89,36,55,59,15,78,2.29,39,de Bundesliga,26,34.0,668,490,346,269,53,661,53.4,308,474,134,340,382,1050,962,19,39,de Bundesliga,26,46.9,34.0,18974,2224,6769,8556,3855,565,18969,484,230,47.5,254,52.5,9223,50907,26297,472,341,92,424,387,10765,1213,39,de Bundesliga,26,26.4,34,3060,90,100,34.0,374,,,100,0,136,1.15,44,54,-10,-0.29,44.6,55.6,-11.0,-0.32,39,de Bundesliga,26,34.0,63,,0,487,503,53,579,382,490,5,4,0,1502,787,681,53.6,39,de Bundesliga,2,34,34,3060,34.0,54,1.59,178,124,70.8,10,9,15,5,14.7,4,2,0,2,39,de Bundesliga,2,34.0,54,2,1,11,0,48.9,0.27,-5.1,-0.15,253,569,44.5,972,181,42.8,35.1,563,32,5.7,23,0.68,12.4
40,Hellas Verona,it Serie A,32,25.9,41.9,38,418,3420,38.0,30,19,49,23,7,7,98,,33.0,27.7,21.1,48.8,635,1077,1.11,1.42,40,it Serie A,32,38.0,30,354,89,25.1,9.32,2.34,0.06,0.26,20.5,19,7,7,33.0,27.7,0.08,-3.0,-4.7,40,it Serie A,32,38.0,11540,15669,73.6,217853,88425,19,21.1,17.1,-2.1,242,795,172,66,1077,40,it Serie A,32,38.0,15669,13636,1954,482,19,187,665,791,143,41,68,3,11540,79,369,40,it Serie A,32,38.0,611,16.08,413,61,45,37,38,17,48,1.26,40,it Serie A,32,38.0,664,459,351,245,68,603,35.3,390,425,146,279,541,1205,1113,24,40,it Serie A,32,41.9,38.0,19870,2875,7697,8639,3828,442,19863,584,370,63.4,214,36.6,9172,60790,31140,635,470,112,554,416,11437,1065,40,it Serie A,32,25.9,38,3420,90,100,38.0,418,,,113,0,317,0.66,30,78,-48,-1.26,33.0,70.2,-37.1,-0.98,40,it Serie A,32,38.0,98,,4,511,404,79,665,541,459,3,8,2,1883,555,642,46.4,40,it Serie A,2,38,38,3420,38.0,78,2.05,259,181,72.2,7,4,27,7,18.4,8,6,2,0,40,it Serie A,2,38.0,78,6,4,10,2,69.3,0.24,-6.7,-0.18,374,903,41.4,1068,257,52.6,41.1,761,49,6.4,32,0.84,12.7
41,Hertha BSC,de Bundesliga,25,26.4,46.1,34,374,3060,34.0,43,32,75,39,4,5,49,,39.2,35.3,27.8,63.1,426,1219,2.09,1.97,41,de Bundesliga,25,34.0,43,315,128,40.6,9.26,3.76,0.12,0.3,17.8,13,4,5,39.2,35.3,0.12,3.8,3.7,41,de Bundesliga,25,34.0,11790,15682,75.2,234644,92326,32,27.8,26.3,4.2,232,1000,182,65,1219,41,de Bundesliga,25,34.0,15682,13938,1697,519,7,129,528,694,127,24,85,4,11790,47,400,41,de Bundesliga,25,34.0,562,16.53,401,59,28,29,39,6,79,2.32,41,de Bundesliga,25,34.0,655,488,325,268,62,515,60.8,202,436,91,345,386,1041,876,13,41,de Bundesliga,25,46.1,34.0,19287,2087,6348,9323,3799,478,19282,554,240,43.3,313,56.5,9386,49220,23027,426,304,104,358,306,11674,1203,41,de Bundesliga,25,26.4,34,3060,90,100,34.0,374,,,95,0,142,1.26,43,46,-3,-0.09,39.2,44.3,-5.1,-0.15,41,de Bundesliga,25,34.0,49,,0,494,465,47,528,386,488,5,7,1,1321,665,667,49.9,41,de Bundesliga,2,34,34,3060,34.0,46,1.35,154,109,74.0,10,13,11,8,23.5,7,6,0,1,41,de Bundesliga,2,34.0,46,6,0,7,1,39.3,0.22,-5.7,-0.17,316,840,37.6,990,106,61.2,44.0,522,37,7.1,19,0.56,11.9
42,Hoffenheim,de Bundesliga,26,25.0,51.2,34,374,3060,34.0,64,47,111,60,4,5,71,,50.5,46.6,36.6,83.2,644,1351,3.15,2.56,42,de Bundesliga,26,34.0,64,470,172,36.6,13.82,5.06,0.13,0.35,18.1,13,4,5,50.5,46.6,0.1,13.5,13.4,42,de Bundesliga,26,34.0,13876,17437,79.6,258752,103013,47,36.6,37.6,10.4,372,1079,287,72,1351,42,de Bundesliga,26,34.0,17437,15696,1663,506,24,111,592,657,158,65,71,0,13876,78,413,42,de Bundesliga,26,34.0,843,24.79,648,61,44,47,31,12,105,3.09,42,de Bundesliga,26,34.0,688,516,325,300,63,571,56.0,251,440,98,342,345,1033,648,15,42,de Bundesliga,26,51.2,34.0,20933,2132,7236,9671,4187,746,20928,552,233,42.2,319,57.8,10970,58676,31534,644,420,178,335,373,13737,1336,42,de Bundesliga,26,25.0,34,3060,90,100,34.0,374,,,102,0,136,1.62,66,48,18,0.53,50.5,47.2,3.3,0.1,42,de Bundesliga,26,34.0,71,,0,506,438,78,592,345,516,5,4,2,1513,441,479,47.9,42,de Bundesliga,1,34,34,3060,34.0,48,1.41,147,100,69.4,15,10,9,10,29.4,4,3,1,0,42,de Bundesliga,1,34.0,48,3,1,9,2,42.6,0.27,-3.4,-0.1,223,590,37.8,1181,179,36.2,33.4,480,37,7.7,28,0.82,12.5
43,Huddersfield,eng Premier League,25,26.4,45.7,38,418,3420,38.0,25,19,44,23,2,2,65,,31.3,29.8,23.7,53.5,627,1210,1.11,1.45,43,eng Premier League,25,38.0,25,360,106,29.4,9.47,2.79,0.06,0.22,18.8,14,2,2,31.3,29.8,0.08,-6.3,-6.8,43,eng Premier League,25,38.0,12036,16822,71.5,222821,88700,19,23.7,19.8,-4.7,260,937,180,77,1210,43,eng Premier League,25,38.0,16822,14785,1970,478,26,82,765,927,165,101,32,6,12036,67,415,43,eng Premier League,25,38.0,621,16.34,443,52,39,35,36,16,45,1.18,43,eng Premier League,25,38.0,743,502,354,306,83,630,39.5,381,453,118,335,518,1261,1129,22,43,eng Premier League,25,45.7,38.0,21340,2267,7032,9501,5064,533,21338,491,276,56.2,215,43.8,10213,60650,29381,627,495,127,546,416,11895,1189,43,eng Premier League,25,26.4,38,3420,90,100,38.0,418,,,112,0,154,0.97,28,58,-30,-0.79,31.3,48.5,-17.2,-0.45,43,eng Premier League,25,38.0,65,,2,397,363,67,765,518,502,2,6,1,2141,788,800,49.6,43,eng Premier League,1,38,38,3420,38.0,58,1.53,158,99,65.8,9,10,19,10,26.3,6,4,2,0,43,eng Premier League,1,38.0,58,4,0,6,1,51.7,0.3,-5.3,-0.14,360,891,40.4,1083,103,59.4,45.2,493,31,6.3,55,1.45,14.4
44,Inter,it Serie A,22,27.6,57.1,38,418,3420,38.0,64,34,98,58,6,7,69,,56.7,51.3,43.8,95.2,947,1877,2.42,2.65,44,it Serie A,22,38.0,64,565,195,34.5,14.87,5.13,0.1,0.3,18.0,14,6,7,56.7,51.3,0.09,7.3,6.7,44,it Serie A,22,38.0,18939,22926,82.6,314570,111145,34,43.8,42.7,-9.8,451,1399,365,96,1877,44,it Serie A,22,38.0,22926,20927,1905,470,57,169,1042,766,289,93,109,7,18939,94,427,44,it Serie A,22,38.0,1031,27.13,786,93,51,47,37,17,111,2.92,44,it Serie A,22,38.0,632,435,318,252,62,612,38.7,375,349,109,240,402,1034,804,11,44,it Serie A,22,57.1,38.0,26769,2248,7222,13081,6705,904,26762,553,356,64.4,195,35.3,16624,92224,50588,947,708,185,479,356,18819,1866,44,it Serie A,22,27.6,38,3420,90,100,38.0,418,,,110,0,283,1.89,66,30,36,0.95,56.7,37.2,19.6,0.52,44,it Serie A,22,38.0,69,,0,452,395,94,1042,402,435,6,2,4,2140,538,477,53.0,44,it Serie A,1,38,38,3420,38.0,30,0.79,117,91,76.1,20,12,6,17,44.7,2,2,0,0,44,it Serie A,1,38.0,30,2,1,1,4,30.5,0.25,4.5,0.12,127,280,45.4,808,250,18.7,26.1,546,20,3.7,23,0.61,14.0
