Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
346,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,23,1994,33,33,2924,32.5,2,2,4,2,0,0,9,1,3.1,3.1,0.4,3.5,0.12,0.11,14,75,1,20,8,40.0,0.62,0.25,0.10,0.25,12.2,0,0,0,3.1,3.1,0.15,-1.1,-1.1,1060,1308,81.0,22840,9352,2,0.4,0.7,+1.6,8,69,5,2,75,1200,106,102,1,25,3,3,0,0,0,0,1060,46,27,36,10,0,50,54.0,23,51,38,13,70,116,184,1,21,0.65,17,1,0,3,0,0,3,0.09,1703,228,958,704,57,28,1703,2,2,100.0,0,0.0,782,4060,2317,14,11,0,8,2,848,1,9,1,0,31,24,1,3,70,27,0,3,0,159,74,60,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,32,1985,35,28,2495,27.7,7,3,10,6,1,1,1,0,7.0,6.2,2.9,9.1,0.32,0.36,26,72,155,51,19,37.3,1.84,0.69,0.12,0.32,15.0,0,1,1,7.0,6.2,0.12,0.0,-0.2,511,710,72.0,6352,1468,3,2.9,2.8,+0.1,35,40,16,0,72,642,66,3,5,3,15,8,1,0,0,0,511,14,8,2,10,2,24,16.7,20,14,6,8,4,18,29,0,61,2.20,50,0,3,3,3,2,6,0.22,969,36,95,505,377,83,968,28,13,46.4,15,53.6,544,2317,947,26,26,8,79,45,729,155,1,0,0,37,48,19,15,4,8,0,0,0,66,49,96,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,Nicolò Brighenti,it ITA,DF,Frosinone,it Serie A,28,1989,11,11,990,11.0,0,0,0,0,0,0,4,0,0.4,0.4,0.3,0.6,0.00,0.06,15,76,10,3,1,33.3,0.27,0.09,0.00,0.00,11.8,0,0,0,0.4,0.4,0.12,-0.4,-0.4,431,566,76.1,7735,3424,0,0.3,0.3,-0.3,2,47,2,0,76,503,62,24,1,3,8,38,0,0,0,0,431,27,17,9,15,3,14,42.9,8,17,8,9,31,58,37,0,16,1.45,11,3,0,1,1,0,1,0.09,681,45,255,363,70,6,681,3,1,33.3,2,66.7,314,1672,1186,15,4,0,5,2,383,10,4,0,0,16,19,0,8,31,17,0,0,0,61,16,17,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Matteo Brighi,it ITA,MF,Empoli,it Serie A,37,1981,10,1,231,2.6,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.8,0.39,0.32,0,13,4,1,1,100.0,0.39,0.39,1.00,1.00,5.2,0,0,0,0.7,0.7,0.72,+0.3,+0.3,75,93,80.6,1084,351,0,0.1,0.1,-0.1,2,6,2,0,13,87,6,3,0,0,0,1,0,0,0,0,75,11,4,2,9,0,9,22.2,7,2,0,2,3,14,4,0,5,1.96,3,1,0,0,1,0,0,0.00,123,4,28,62,34,4,123,0,0,,0,,53,170,48,0,2,0,5,4,61,4,1,0,0,6,9,0,0,3,4,0,0,0,15,4,3,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Enrico Brignola,it ITA,"FW,MF",Sassuolo,it Serie A,19,1999,7,2,175,1.9,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,0.51,0.34,8,10,15,6,2,33.3,3.09,1.03,0.17,0.50,18.2,0,0,0,0.6,0.6,0.10,+0.4,+0.4,57,72,79.2,1016,294,0,0.1,0.1,-0.1,1,5,1,0,10,71,1,0,0,0,3,0,1,1,0,0,57,2,2,2,0,0,2,0.0,2,0,0,0,1,3,1,0,3,1.54,3,0,0,0,0,0,1,0.51,90,1,21,43,27,5,90,4,1,25.0,3,75.0,62,403,211,8,2,1,3,1,74,15,2,0,0,6,1,1,3,1,2,0,0,0,14,2,4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Miguel Britos,uy URU,DF,Watford,eng Premier League,33,1985,3,2,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,47,60,78.3,899,385,0,0.0,0.0,0.0,0,4,0,0,4,59,1,1,0,1,1,0,0,0,0,0,47,4,2,4,0,0,4,50.0,2,1,1,0,3,7,11,1,0,0.00,0,0,0,0,0,0,0,0.00,84,14,52,28,4,0,84,3,1,33.3,2,66.7,38,148,51,0,0,0,1,0,38,0,0,0,0,3,1,0,1,3,2,0,0,0,13,5,2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,David Brooks,wls WAL,"MF,FW",Bournemouth,eng Premier League,21,1997,30,29,2261,25.1,7,5,12,7,0,0,3,0,6.0,6.0,5.0,10.9,0.48,0.44,66,95,144,41,20,48.8,1.63,0.80,0.17,0.35,16.0,0,0,0,6.0,6.0,0.15,+1.0,+1.0,640,899,71.2,9018,2783,5,5.0,3.9,0.0,30,55,37,2,95,833,62,13,16,3,33,7,19,13,0,0,640,37,26,12,19,6,44,43.2,25,36,7,29,24,61,28,0,79,3.14,53,5,3,7,7,4,14,0.56,1231,23,186,604,457,87,1231,64,24,37.5,40,62.5,847,4787,2276,66,46,22,58,42,870,144,3,0,0,15,46,2,33,24,26,0,0,0,115,6,31,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,25,1993,29,29,2610,29.0,3,2,5,3,0,0,7,0,2.6,2.6,0.8,3.4,0.17,0.12,27,135,3,19,5,26.3,0.66,0.17,0.16,0.60,9.7,0,0,0,2.6,2.6,0.14,+0.4,+0.4,1499,1746,85.9,35867,11162,2,0.8,0.7,+1.2,4,93,3,0,135,1673,72,69,0,43,0,3,0,0,0,0,1499,29,15,18,9,2,27,48.1,14,28,13,15,37,66,135,3,22,0.76,21,0,0,1,0,0,4,0.14,2015,187,992,984,55,33,2015,5,4,80.0,1,20.0,1252,8119,4784,27,5,1,6,10,1351,3,7,0,0,14,12,0,0,37,15,0,1,0,133,77,28,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Daniel Brosinski,de GER,DF,Mainz 05,de Bundesliga,30,1988,26,26,2203,24.5,3,5,8,0,3,3,2,0,3.1,0.7,4.1,4.9,0.20,0.30,47,98,112,15,3,20.0,0.61,0.12,0.00,0.00,30.9,7,3,3,3.1,0.7,0.05,-0.1,-0.7,947,1352,70.0,18912,8673,5,4.1,5.1,+0.9,40,86,35,21,98,1009,335,34,1,16,119,284,17,1,14,2,947,27,16,16,10,1,33,54.5,15,30,9,21,26,53,58,0,67,2.74,47,16,1,2,1,0,6,0.25,1573,73,388,681,514,18,1570,19,6,31.6,13,68.4,665,3119,1818,47,46,8,25,10,793,112,2,0,0,13,13,1,119,26,16,0,1,0,117,22,29,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,25,1992,32,31,2650,29.4,2,1,3,2,0,0,11,1,1.0,1.0,3.4,4.4,0.10,0.15,43,287,29,25,6,24.0,0.85,0.20,0.08,0.33,26.0,3,0,0,1.0,1.0,0.04,+1.0,+1.0,2309,2668,86.5,43125,13609,1,3.4,4.1,-2.4,51,281,41,10,287,2437,223,110,6,40,127,12,101,64,19,0,2309,101,70,47,40,14,86,36.0,55,45,8,37,44,145,32,3,144,4.89,117,19,2,1,1,4,6,0.20,2999,84,639,1806,581,15,2999,32,22,68.8,10,31.3,1891,9482,4341,43,49,2,45,27,2159,29,11,1,1,47,28,0,127,44,70,0,1,0,228,23,37,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Bruma,pt POR,MF,RB Leipzig,de Bundesliga,23,1994,14,6,553,6.1,1,1,2,1,0,1,1,0,1.5,0.7,1.3,2.0,0.33,0.46,26,35,43,13,6,46.2,2.12,0.98,0.08,0.17,21.4,0,0,1,1.5,0.7,0.05,-0.5,+0.3,293,354,82.8,3783,977,1,1.3,0.5,-0.3,10,21,7,0,35,328,24,6,2,0,16,7,9,2,6,0,293,5,2,3,1,1,5,20.0,4,4,0,4,4,9,2,0,24,3.91,19,0,3,1,1,0,3,0.49,429,3,32,213,187,19,428,23,13,56.5,10,43.5,264,1783,812,26,25,7,21,15,337,43,1,0,0,4,6,0,16,4,2,0,0,0,40,1,6,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,Jeffrey Bruma,nl NED,DF,Schalke 04,de Bundesliga,26,1991,9,7,624,6.9,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,0.00,0.01,7,34,1,2,0,0.0,0.29,0.00,0.00,,14.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,255,321,79.4,5570,2039,0,0.0,0.1,0.0,0,18,2,0,34,311,9,7,0,7,1,2,0,0,0,0,255,12,11,8,4,0,12,50.0,6,8,2,6,4,16,35,0,2,0.29,2,0,0,0,0,0,1,0.14,381,49,199,181,7,3,381,2,2,100.0,0,0.0,218,1265,782,7,1,0,2,0,240,1,4,0,0,9,2,0,1,4,11,0,1,1,38,20,12,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,Bruno,es ESP,DF,Brighton,eng Premier League,37,1980,14,14,1131,12.6,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,0.08,0.06,4,52,26,2,0,0.0,0.16,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,507,645,78.6,8805,4115,1,0.6,0.3,+0.4,6,31,6,4,52,520,124,6,0,1,17,117,1,0,0,0,507,25,16,20,3,2,18,77.8,4,7,2,5,11,36,30,1,16,1.27,11,4,0,1,0,0,4,0.32,733,56,260,343,130,2,733,6,4,66.7,2,33.3,344,1181,658,4,7,0,4,2,411,26,2,0,0,4,9,3,17,11,16,0,0,0,67,8,16,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,Jacob Bruun Larsen,dk DEN,FW,Dortmund,de Bundesliga,19,1998,24,16,1265,14.1,2,2,4,2,0,0,0,0,3.3,3.3,3.5,6.9,0.28,0.49,38,39,138,26,9,34.6,1.85,0.64,0.08,0.22,17.7,0,0,0,3.3,3.3,0.13,-1.3,-1.3,412,536,76.9,6307,1161,2,3.5,2.4,-1.5,18,15,14,1,39,509,26,4,6,3,16,7,12,8,3,0,412,15,9,8,2,5,17,41.2,10,15,1,14,13,28,12,0,32,2.28,25,3,2,1,0,1,2,0.14,699,12,79,335,294,46,699,35,17,48.6,18,51.4,428,2425,1079,38,18,16,30,21,523,138,0,0,0,3,9,4,16,13,9,0,0,0,49,14,18,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,Joe Bryan,eng ENG,"DF,MF",Fulham,eng Premier League,24,1993,28,27,2345,26.1,0,1,1,0,0,0,5,0,0.7,0.7,3.5,4.2,0.04,0.16,73,118,95,21,7,33.3,0.81,0.27,0.00,0.00,23.4,0,0,0,0.7,0.7,0.03,-0.7,-0.7,915,1293,70.8,15199,6931,1,3.5,3.6,-2.5,24,79,22,15,118,1024,264,27,1,3,115,222,15,5,8,1,915,61,41,35,21,5,42,57.1,18,34,12,22,31,92,82,1,52,2.00,33,9,2,5,2,1,2,0.08,1591,101,441,753,407,32,1591,26,13,50.0,13,50.0,597,3854,1985,73,36,15,21,18,846,95,5,0,0,25,28,2,115,31,41,0,0,0,125,31,37,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,Gianluigi Buffon,it ITA,GK,Paris S-G,fr Ligue 1,40,1978,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,374,410,91.2,7958,5763,0,0.0,0.0,0.0,0,0,0,0,1,274,135,27,0,0,0,0,0,0,0,0,374,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,1,0.06,0,1,0,0,0,0,0,0.00,450,367,444,7,0,0,450,1,1,100.0,0,0.0,197,938,707,0,0,0,0,0,170,0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,1,50.0,18,1.06,65,49,73.8,13,1,3,6,35.3,2,1,1,0,17.9,0.25,+2.9,+0.17,21,53,39.6,301,79,9.0,21.1,174,2,1.1,16,0.94,16.4
362,Niko Bungert,de GER,DF,Mainz 05,de Bundesliga,31,1986,7,3,284,3.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.00,0.06,0,5,0,1,1,100.0,0.32,0.32,0.00,0.00,9.0,0,0,0,0.2,0.2,0.16,-0.2,-0.2,96,110,87.3,2035,540,0,0.0,0.0,0.0,1,6,0,0,5,108,2,2,0,0,0,0,0,0,0,0,96,7,5,5,2,0,5,100.0,0,7,6,1,4,11,16,0,3,0.95,1,0,0,0,1,1,0,0.00,147,26,96,47,4,1,147,0,0,,0,,67,244,141,0,1,0,2,0,73,0,0,0,0,2,2,0,0,4,5,0,0,0,15,10,8,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Guido Burgstaller,at AUT,FW,Schalke 04,de Bundesliga,29,1989,24,17,1526,17.0,4,0,4,4,0,0,4,0,5.9,5.9,1.4,7.2,0.24,0.43,23,22,111,44,18,40.9,2.60,1.06,0.09,0.22,12.5,0,0,0,5.9,5.9,0.13,-1.9,-1.9,190,308,61.7,2712,578,0,1.4,1.1,-1.4,10,12,8,2,22,271,35,0,0,2,16,5,0,0,0,0,190,11,9,2,5,4,8,37.5,5,5,0,5,2,13,10,0,36,2.12,19,1,1,5,8,2,1,0.06,500,14,26,207,276,91,500,29,7,24.1,22,75.9,282,1483,434,23,16,14,54,32,368,111,4,0,0,24,24,29,16,2,9,0,0,0,41,33,63,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,Burgui,es ESP,"MF,FW",Alavés,es La Liga,24,1993,16,5,555,6.2,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,0.16,0.21,13,28,39,8,2,25.0,1.30,0.32,0.13,0.50,24.0,0,0,0,0.8,0.8,0.10,+0.2,+0.2,164,216,75.9,2599,827,0,0.5,0.5,-0.5,12,15,7,2,28,191,24,10,0,1,14,4,8,2,4,0,164,6,6,4,2,0,3,33.3,2,4,0,4,0,6,2,1,27,4.38,21,4,0,0,2,0,2,0.32,261,1,41,121,106,8,261,13,6,46.2,7,53.8,158,955,508,13,9,3,9,3,186,39,1,0,0,10,20,3,14,0,6,0,0,0,38,4,2,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,de Bundesliga,18,2000,4,4,259,2.9,0,0,0,0,0,0,0,0,0.8,0.8,0.5,1.4,0.00,0.47,3,5,17,6,2,33.3,2.08,0.69,0.00,0.00,15.0,0,0,0,0.8,0.8,0.14,-0.8,-0.8,29,51,56.9,487,160,0,0.5,0.5,-0.5,5,2,2,1,5,50,0,0,1,0,6,0,0,0,0,0,29,4,4,2,1,1,2,50.0,1,2,0,2,3,7,5,0,9,3.13,8,0,0,1,0,0,0,0.00,92,2,19,33,44,12,92,6,2,33.3,4,66.7,57,381,146,3,6,3,7,11,58,17,0,0,0,2,2,0,6,3,4,0,0,0,12,4,6,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Roman Bürki,ch SUI,GK,Dortmund,de Bundesliga,27,1990,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,758,1078,70.3,21156,14700,0,0.0,0.0,0.0,0,11,0,0,0,784,290,68,0,0,0,0,0,0,0,0,758,1,0,1,0,0,2,50.0,1,1,0,1,2,3,8,4,1,0.03,0,1,0,0,0,0,0,0.00,1146,844,1130,16,0,0,1146,1,1,100.0,0,0.0,620,3394,2043,0,0,0,1,0,515,0,1,0,0,0,8,0,0,2,0,0,0,0,59,7,1,87.5,40,1.25,128,88,71.9,21,7,4,10,31.3,4,4,0,0,39.0,0.28,-1.0,-0.03,140,428,32.7,852,171,33.3,32.9,425,18,4.2,36,1.13,15.1
367,Patrick Burner,mq MTQ,DF,Nice,fr Ligue 1,22,1996,17,15,1352,15.0,0,0,0,0,0,0,3,0,0.2,0.2,1.5,1.8,0.00,0.12,20,45,49,8,0,0.0,0.53,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,634,760,83.4,9744,3480,0,1.5,0.5,-1.5,5,36,6,4,45,625,134,18,0,0,24,115,1,1,0,0,634,36,23,22,10,4,34,47.1,18,15,5,10,31,67,40,0,14,0.93,8,3,1,0,2,0,1,0.07,941,54,343,468,141,4,941,33,13,39.4,20,60.6,440,1798,972,20,18,2,20,11,545,49,3,0,0,15,12,0,24,31,23,0,1,0,84,11,16,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Sergio Busquets,es ESP,MF,Barcelona,es La Liga,30,1988,35,30,2715,30.2,0,1,1,0,0,0,10,0,0.4,0.4,1.5,1.9,0.03,0.06,12,198,13,8,0,0.0,0.27,0.00,0.00,,20.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2152,2405,89.5,37276,11486,1,1.5,1.7,-0.5,15,239,13,0,198,2301,100,95,5,12,2,5,0,0,0,0,2152,90,60,35,45,10,89,46.1,48,43,8,35,54,144,22,1,51,1.69,47,0,0,1,2,1,4,0.13,2673,85,585,1733,366,16,2673,15,9,60.0,6,40.0,1521,5928,3029,12,24,0,14,25,1982,13,10,0,0,38,54,0,2,54,60,0,0,0,194,49,52,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Gaëtan Bussmann,fr FRA,DF,Mainz 05,de Bundesliga,27,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,1,2,3,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,40,54,74.1,676,205,0,0.0,0.0,0.0,0,2,0,0,2,47,7,0,0,1,1,7,0,0,0,0,40,2,1,2,0,0,5,40.0,3,0,0,0,1,3,2,0,1,1.00,1,0,0,0,0,0,0,0.00,59,3,18,33,9,0,59,0,0,,0,,35,62,25,1,0,0,1,0,37,3,0,0,0,4,1,0,1,1,1,0,0,0,7,6,3,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,Unai Bustinza,es ESP,DF,Leganés,es La Liga,26,1992,25,24,2023,22.5,0,1,1,0,0,0,11,1,0.3,0.3,0.7,1.0,0.04,0.04,26,89,15,6,1,16.7,0.27,0.04,0.00,0.00,18.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,717,1051,68.2,14328,6245,1,0.7,0.7,+0.3,9,71,11,6,89,855,192,35,0,14,24,157,0,0,0,0,717,41,31,25,14,2,33,51.5,16,31,13,18,53,94,110,2,33,1.47,23,4,0,1,2,3,2,0.09,1307,121,543,590,187,18,1307,4,3,75.0,1,25.0,520,2925,1832,26,20,0,11,7,563,15,11,1,1,31,30,0,24,53,31,0,2,0,101,53,41,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,Ludovic Butelle,fr FRA,GK,Angers,fr Ligue 1,35,1983,36,36,3239,36.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,638,1002,63.7,22133,18117,0,0.0,0.1,0.0,1,12,0,0,0,571,426,136,0,3,0,0,0,0,0,0,638,1,0,1,0,0,1,100.0,0,0,0,0,1,2,31,1,6,0.17,4,2,0,0,0,0,0,0.00,1112,898,1105,8,0,0,1112,0,0,,0,,470,3630,2782,0,1,1,0,0,260,0,1,1,0,2,5,0,0,1,0,0,1,0,25,7,0,100.0,48,1.33,161,113,72.0,9,15,12,11,30.6,5,3,2,0,47.2,0.27,+1.2,+0.03,240,576,41.7,707,183,49.8,38.3,524,17,3.2,33,0.92,13.9
372,David Button,eng ENG,GK,Brighton,eng Premier League,29,1989,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,46,108,42.6,2017,1847,0,0.0,0.0,0.0,0,0,0,0,0,63,45,11,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,0,0.00,116,105,116,0,0,0,116,0,0,,0,,52,410,313,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,5,1.25,18,13,83.3,1,1,2,1,25.0,2,2,0,0,4.8,0.15,-0.2,-0.06,26,87,29.9,74,9,73.0,47.7,55,3,5.5,2,0.50,13.5
373,Jakub Błaszczykowski,pl POL,MF,Wolfsburg,de Bundesliga,32,1985,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,2,2,100.0,16,3,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,3,0,1,0,2,0,3,0,0,,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Erick Cabaco,uy URU,DF,Levante,es La Liga,23,1995,21,20,1632,18.1,2,0,2,2,0,0,11,2,1.5,1.5,0.1,1.6,0.11,0.09,20,65,2,10,3,30.0,0.55,0.17,0.20,0.67,10.8,0,0,0,1.5,1.5,0.15,+0.5,+0.5,514,710,72.4,10250,4914,0,0.1,0.3,-0.1,3,64,6,0,65,657,50,40,0,18,2,10,0,0,0,0,514,22,13,19,3,0,29,41.4,17,29,14,15,29,51,69,0,12,0.66,12,0,0,0,0,0,1,0.06,891,108,422,438,35,12,891,3,1,33.3,2,66.7,389,2294,1586,20,7,0,8,3,480,2,11,2,1,33,13,1,2,29,13,0,1,0,69,38,34,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,Willy Caballero,ar ARG,GK,Chelsea,eng Premier League,36,1981,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,51,63,81.0,1450,966,0,0.0,0.0,0.0,0,0,0,0,0,41,22,6,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,64,56,64,0,0,0,64,0,0,,0,,28,185,126,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.00,3,3,100.0,1,1,0,2,100.0,0,0,0,0,0.3,0.11,+0.3,+0.16,9,20,45.0,47,9,19.1,29.5,26,2,7.7,0,0.00,5.8
376,Rémy Cabella,fr FRA,"MF,FW",Saint-Étienne,fr Ligue 1,28,1990,34,34,2997,33.3,8,4,12,7,1,1,5,1,9.9,9.1,5.4,14.5,0.33,0.46,224,279,270,81,24,29.6,2.43,0.72,0.09,0.29,18.9,1,1,1,9.9,9.1,0.12,-1.9,-2.1,1744,2082,83.8,25360,6453,4,5.4,5.2,-1.4,59,170,44,13,279,1984,92,35,10,12,83,16,19,3,7,0,1744,88,51,31,38,19,87,34.5,57,39,1,38,19,107,5,3,137,4.11,101,6,4,13,8,5,17,0.51,2510,18,269,1381,901,131,2509,106,56,52.8,50,47.2,1484,11319,6726,224,158,47,64,71,1984,270,5,1,1,34,67,4,83,19,51,0,0,0,165,15,31,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,Gustavo Cabral,ar ARG,DF,Celta Vigo,es La Liga,32,1985,24,21,1897,21.1,0,0,0,0,0,0,6,2,1.6,1.6,0.3,2.0,0.00,0.09,4,44,3,17,2,11.8,0.81,0.09,0.00,0.00,10.9,0,0,0,1.6,1.6,0.10,-1.6,-1.6,793,912,87.0,15514,5017,0,0.3,0.2,-0.3,5,20,2,0,44,886,24,22,0,8,0,2,0,0,0,0,793,37,26,28,7,2,27,63.0,10,31,11,20,33,70,102,1,15,0.71,11,0,0,3,0,1,3,0.14,1152,125,561,561,34,21,1152,2,1,50.0,1,50.0,603,2573,1402,4,4,0,10,8,691,3,6,2,2,19,6,4,0,33,26,0,0,1,96,70,44,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Rafael Cabral,br BRA,GK,Sampdoria,it Serie A,28,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,44,60,73.3,1392,1104,0,0.0,0.0,0.0,0,0,0,0,0,37,22,8,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0.50,1,0,0,0,0,0,0,0.00,61,60,61,0,0,0,61,0,0,,0,,30,103,71,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0.00,2,2,100.0,1,1,0,2,100.0,0,0,0,0,0.2,0.10,+0.2,+0.10,11,24,45.8,45,8,35.6,34.7,19,0,0.0,1,0.50,16.5
