Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Rk_stats_passing,Nation_stats_passing,Pos_stats_passing,Comp_stats_passing,Age_stats_passing,Born_stats_passing,90s_stats_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Rk_stats_passing_types,Nation_stats_passing_types,Pos_stats_passing_types,Comp_stats_passing_types,Age_stats_passing_types,Born_stats_passing_types,90s_stats_passing_types,Att_stats_passing_types,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Off,Blocks,Rk_stats_gca,Nation_stats_gca,Pos_stats_gca,Comp_stats_gca,Age_stats_gca,Born_stats_gca,90s_stats_gca,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Rk_stats_defense,Nation_stats_defense,Pos_stats_defense,Comp_stats_defense,Age_stats_defense,Born_stats_defense,90s_stats_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_possession,Nation_stats_possession,Pos_stats_possession,Comp_stats_possession,Age_stats_possession,Born_stats_possession,90s_stats_possession,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_keeper_adv,Nation_stats_keeper_adv,Pos_stats_keeper_adv,Comp_stats_keeper_adv,Age_stats_keeper_adv,Born_stats_keeper_adv,90s_stats_keeper_adv,GA_stats_keeper_adv,PKA_stats_keeper_adv,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
1444,Lucas Leiva,br BRA,MF,Lazio,it Serie A,33,1987,32,30,2131,23.7,0,0,0,0,0,0,10,0,0.4,0.4,0.4,0.8,23,163,18,0.00,0.03,1444,br BRA,MF,it Serie A,33,1987,23.7,0,12,3,25.0,0.51,0.13,0.00,0.00,24.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,1444,br BRA,MF,it Serie A,33,1987,23.7,1274,1484,85.8,21944,7774,0,0.4,0.9,-0.4,7,183,12,3,163,1444,br BRA,MF,it Serie A,33,1987,23.7,1484,1436,44,37,1,5,16,2,5,4,0,0,1274,4,28,1444,br BRA,MF,it Serie A,33,1987,23.7,36,1.52,33,1,0,0,1,1,2,0.08,1444,br BRA,MF,it Serie A,33,1987,23.7,68,32,38,28,2,86,34.9,56,21,0,21,57,125,21,0,1444,br BRA,MF,it Serie A,33,1987,23.7,1710,62,461,1076,186,7,1710,14,9,64.3,5,35.7,890,4436,2293,23,25,2,14,12,1079,18,1769,br BRA,MF,it Serie A,33,1987,32,2131,67,62.3,23.7,30,68,2,2,45,0,1.78,38,32,+6,+0.25,+0.25,38.0,24.0,+14.0,+0.59,1444,br BRA,MF,it Serie A,33,1987,23.7,10,0,0,47,24,1,16,57,32,0,0,0,175,47,42,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,29,1991,34,34,3015,33.5,1,1,2,1,0,0,10,0,2.4,2.4,0.9,3.3,5,66,5,0.06,0.10,1445,fr FRA,DF,es La Liga,29,1991,33.5,1,23,6,26.1,0.69,0.18,0.04,0.17,18.6,5,0,0,2.4,2.4,0.13,-1.4,-1.4,1445,fr FRA,DF,es La Liga,29,1991,33.5,1130,1477,76.5,25064,11104,1,0.9,0.3,+0.1,7,55,2,0,66,1445,fr FRA,DF,es La Liga,29,1991,33.5,1477,1395,78,75,0,41,7,3,0,0,0,0,1130,4,11,1445,fr FRA,DF,es La Liga,29,1991,33.5,22,0.66,17,2,0,3,0,0,3,0.09,1445,fr FRA,DF,es La Liga,29,1991,33.5,43,32,36,7,0,35,60.0,14,38,24,14,51,94,149,1,1445,fr FRA,DF,es La Liga,29,1991,33.5,1820,274,1071,685,75,34,1820,13,10,76.9,3,23.1,923,4019,1832,5,11,2,13,2,1000,5,1770,fr FRA,DF,es La Liga,29,1991,34,3015,89,88.2,33.5,34,89,33,0,,0,1.00,34,53,-19,-0.57,-0.12,38.7,45.4,-6.7,-0.20,1445,fr FRA,DF,es La Liga,29,1991,33.5,10,0,0,33,17,2,7,51,32,0,1,0,160,96,50,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,27,1993,18,5,644,7.2,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.4,23,27,33,0.00,0.06,1446,es ESP,DF,es La Liga,27,1993,7.2,0,2,1,50.0,0.28,0.14,0.00,0.00,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,1446,es ESP,DF,es La Liga,27,1993,7.2,327,417,78.4,4972,1785,0,0.4,0.7,-0.4,6,13,7,4,27,1446,es ESP,DF,es La Liga,27,1993,7.2,417,330,87,6,0,3,34,78,3,0,0,0,327,0,10,1446,es ESP,DF,es La Liga,27,1993,7.2,16,2.24,13,2,1,0,0,0,0,0.00,1446,es ESP,DF,es La Liga,27,1993,7.2,9,7,6,3,0,8,37.5,5,8,1,7,4,13,24,0,1446,es ESP,DF,es La Liga,27,1993,7.2,500,34,111,243,151,5,500,22,13,59.1,9,40.9,264,1719,865,23,24,3,15,9,289,33,1771,es ESP,DF,es La Liga,27,1993,18,644,36,18.8,7.2,5,87,3,13,16,17,1.56,6,6,0,0.00,-0.13,8.7,7.6,+1.1,+0.15,1446,es ESP,DF,es La Liga,27,1993,7.2,1,0,0,17,3,2,34,4,7,0,0,0,41,4,9,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,24,1995,27,19,1366,15.2,1,3,4,1,0,0,4,0,1.6,1.6,2.0,3.6,37,78,102,0.26,0.24,1447,fr FRA,MF,es La Liga,24,1995,15.2,1,23,10,43.5,1.52,0.66,0.04,0.10,21.9,2,0,0,1.6,1.6,0.07,-0.6,-0.6,1447,fr FRA,MF,es La Liga,24,1995,15.2,643,806,79.8,9978,2573,3,2.0,2.4,+1.0,21,51,17,3,78,1447,fr FRA,MF,es La Liga,24,1995,15.2,806,743,59,12,2,7,70,10,34,10,20,0,643,4,23,1447,fr FRA,MF,es La Liga,24,1995,15.2,45,2.96,26,13,3,0,3,0,8,0.53,1447,fr FRA,MF,es La Liga,24,1995,15.2,30,17,9,17,4,24,45.8,13,22,1,21,11,41,10,0,1447,fr FRA,MF,es La Liga,24,1995,15.2,962,15,120,461,395,28,962,49,42,85.7,7,14.3,620,3372,1641,37,37,6,25,21,704,102,1772,fr FRA,MF,es La Liga,24,1995,27,1366,51,39.9,15.2,19,62,1,8,23,2,2.33,28,11,+17,+1.12,+0.02,20.1,13.1,+6.9,+0.46,1447,fr FRA,MF,es La Liga,24,1995,15.2,4,0,0,15,23,0,70,11,17,1,0,0,73,7,10,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,Mario Lemina,ga GAB,MF,Fulham,eng Premier League,26,1993,28,19,1703,18.9,1,0,1,1,0,0,5,0,0.7,0.7,0.8,1.5,19,78,15,0.05,0.08,1448,ga GAB,MF,eng Premier League,26,1993,18.9,1,19,2,10.5,1.00,0.11,0.05,0.50,24.2,0,0,0,0.7,0.7,0.04,+0.3,+0.3,1448,ga GAB,MF,eng Premier League,26,1993,18.9,744,897,82.9,13301,3779,0,0.8,1.1,-0.8,12,57,12,0,78,1448,ga GAB,MF,eng Premier League,26,1993,18.9,897,878,17,13,1,6,4,4,0,0,0,0,744,2,8,1448,ga GAB,MF,eng Premier League,26,1993,18.9,27,1.43,18,0,5,2,1,1,2,0.11,1448,ga GAB,MF,eng Premier League,26,1993,18.9,62,35,25,30,7,44,52.3,21,26,5,21,30,92,21,0,1448,ga GAB,MF,eng Premier League,26,1993,18.9,1133,46,324,647,178,11,1133,37,26,70.3,11,29.7,649,3733,1746,19,24,1,26,22,722,15,1773,ga GAB,MF,eng Premier League,26,1993,28,1703,61,49.8,18.9,19,80,8,9,20,2,0.89,14,27,-13,-0.69,-0.01,21.0,26.7,-5.7,-0.30,1448,ga GAB,MF,eng Premier League,26,1993,18.9,5,0,0,32,15,0,4,30,35,1,0,0,118,23,25,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,33,1987,30,24,1934,21.5,1,0,1,1,0,0,8,0,0.9,0.9,1.5,2.3,21,122,26,0.05,0.11,1449,fr FRA,MF,fr Ligue 1,33,1987,21.5,1,16,2,12.5,0.74,0.09,0.06,0.50,23.0,1,0,0,0.9,0.9,0.05,+0.1,+0.1,1449,fr FRA,MF,fr Ligue 1,33,1987,21.5,1247,1456,85.6,21061,6136,0,1.5,1.2,-1.5,16,101,10,3,122,1449,fr FRA,MF,fr Ligue 1,33,1987,21.5,1456,1415,38,30,0,10,17,4,2,2,0,0,1247,3,15,1449,fr FRA,MF,fr Ligue 1,33,1987,21.5,36,1.68,32,2,0,2,0,0,3,0.14,1449,fr FRA,MF,fr Ligue 1,33,1987,21.5,74,45,39,33,2,89,40.4,53,25,1,24,27,101,35,0,1449,fr FRA,MF,fr Ligue 1,33,1987,21.5,1684,59,444,1067,191,19,1684,16,10,62.5,6,37.5,958,3950,1829,21,20,3,19,12,1162,26,1774,fr FRA,MF,fr Ligue 1,33,1987,30,1934,64,56.5,21.5,24,76,3,6,19,5,1.23,32,43,-11,-0.51,-0.09,26.7,26.1,+0.6,+0.03,1449,fr FRA,MF,fr Ligue 1,33,1987,21.5,8,0,0,58,23,0,17,27,45,0,2,0,189,29,26,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,25,1995,33,29,2475,27.5,1,0,1,1,0,0,11,2,1.8,1.8,0.8,2.7,33,181,9,0.04,0.10,1450,fr FRA,DF,es La Liga,25,1995,27.5,1,11,5,45.5,0.40,0.18,0.09,0.20,12.0,0,0,0,1.8,1.8,0.17,-0.8,-0.8,1450,fr FRA,DF,es La Liga,25,1995,27.5,2130,2320,91.8,36070,13035,0,0.8,1.1,-0.8,9,205,19,0,181,1450,fr FRA,DF,es La Liga,25,1995,27.5,2320,2255,61,49,1,17,5,11,0,0,0,0,2130,4,13,1450,fr FRA,DF,es La Liga,25,1995,27.5,27,0.98,27,0,0,0,0,0,5,0.18,1450,fr FRA,DF,es La Liga,25,1995,27.5,36,21,23,10,3,28,67.9,9,26,12,14,33,69,71,1,1450,fr FRA,DF,es La Liga,25,1995,27.5,2524,199,905,1424,199,16,2524,11,8,72.7,3,27.3,1711,8357,5319,33,45,0,8,5,1959,9,1776,fr FRA,DF,es La Liga,25,1995,33,2475,75,72.4,27.5,29,84,23,4,11,2,2.09,61,29,+32,+1.16,-0.26,54.0,29.6,+24.3,+0.89,1450,fr FRA,DF,es La Liga,25,1995,27.5,11,2,2,50,31,6,5,33,21,0,2,1,164,59,46,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,Bernd Leno,de GER,GK,Arsenal,eng Premier League,28,1992,35,35,3131,34.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,1451,de GER,GK,eng Premier League,28,1992,34.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1451,de GER,GK,eng Premier League,28,1992,34.8,948,1182,80.2,20559,12493,0,0.0,0.0,0.0,0,3,0,0,2,1451,de GER,GK,eng Premier League,28,1992,34.8,1182,888,292,65,0,2,0,0,0,0,0,0,948,2,0,1451,de GER,GK,eng Premier League,28,1992,34.8,1,0.03,1,0,0,0,0,0,0,0.00,1451,de GER,GK,eng Premier League,28,1992,34.8,1,0,1,0,0,1,100.0,0,1,0,1,0,1,11,2,1451,de GER,GK,eng Premier League,28,1992,34.8,1239,1019,1219,19,1,1,1239,0,0,,0,,711,3158,1958,0,0,0,0,1,635,0,1777,de GER,GK,eng Premier League,28,1992,35,3131,89,91.5,34.8,35,89,34,0,,2,1.63,52,37,+15,+0.43,+0.12,46.2,40.3,+5.9,+0.17,1451,de GER,GK,eng Premier League,28,1992,34.8,0,1,0,2,4,0,0,0,0,0,0,1,39,10,0,100.0,98,de GER,GK,eng Premier League,28,1992,35,35,3131,34.8,37,1.06,117,83,69.2,17,6,12,11,31.4,2,1,1,0,98,de GER,GK,eng Premier League,28,1992,34.8,37,1,0,3,4,32.3,0.26,-0.7,-0.02,78,293,26.6,953,183,17.2,25.4,487,18,3.7,33,0.95,16.1
1452,Christopher Lenz,de GER,"DF,FW",Union Berlin,de Bundesliga,25,1994,27,27,2248,25.0,0,3,3,0,0,0,3,0,1.0,1.0,2.8,3.8,46,94,109,0.12,0.15,1452,de GER,"DF,FW",de Bundesliga,25,1994,25.0,0,16,6,37.5,0.64,0.24,0.00,0.00,21.5,0,0,0,1.0,1.0,0.06,-1.0,-1.0,1452,de GER,"DF,FW",de Bundesliga,25,1994,25.0,937,1322,70.9,15743,6486,3,2.8,2.6,+0.2,20,82,22,13,94,1452,de GER,"DF,FW",de Bundesliga,25,1994,25.0,1322,1036,278,15,1,9,77,261,2,0,2,0,937,8,41,1452,de GER,"DF,FW",de Bundesliga,25,1994,25.0,48,1.92,37,5,2,1,1,2,4,0.16,1452,de GER,"DF,FW",de Bundesliga,25,1994,25.0,74,41,39,30,5,71,49.3,36,34,5,29,35,109,50,0,1452,de GER,"DF,FW",de Bundesliga,25,1994,25.0,1572,67,510,714,365,24,1572,30,20,66.7,10,33.3,656,3580,1730,46,31,7,26,13,788,109,1778,de GER,"DF,FW",de Bundesliga,25,1994,27,2248,83,73.5,25.0,27,83,17,0,,1,1.59,41,31,+10,+0.40,+0.73,32.9,30.5,+2.4,+0.10,1452,de GER,"DF,FW",de Bundesliga,25,1994,25.0,3,0,0,27,19,2,77,35,41,0,0,0,148,31,41,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,Pedro León,es ESP,"MF,FW",Eibar,es La Liga,33,1986,24,10,935,10.4,1,2,3,1,0,0,2,0,1.3,1.3,2.6,3.9,16,19,72,0.29,0.37,1453,es ESP,"MF,FW",es La Liga,33,1986,10.4,1,19,5,26.3,1.83,0.48,0.05,0.20,24.2,5,0,0,1.3,1.3,0.07,-0.3,-0.3,1453,es ESP,"MF,FW",es La Liga,33,1986,10.4,207,365,56.7,3614,1238,2,2.6,2.1,-0.6,19,10,14,12,19,1453,es ESP,"MF,FW",es La Liga,33,1986,10.4,365,298,64,17,0,2,107,7,40,16,23,0,207,3,19,1453,es ESP,"MF,FW",es La Liga,33,1986,10.4,34,3.27,17,10,3,2,2,0,2,0.19,1453,es ESP,"MF,FW",es La Liga,33,1986,10.4,9,8,3,3,3,17,17.6,14,11,0,11,7,16,2,0,1453,es ESP,"MF,FW",es La Liga,33,1986,10.4,470,3,43,164,265,16,469,20,14,70.0,6,30.0,234,1086,397,16,10,3,31,7,286,72,1780,es ESP,"MF,FW",es La Liga,33,1986,24,935,39,27.3,10.4,10,69,1,14,18,13,0.46,4,15,-11,-1.06,-0.62,11.3,11.5,-0.1,-0.01,1453,es ESP,"MF,FW",es La Liga,33,1986,10.4,2,0,0,10,10,4,107,7,8,0,0,0,35,18,19,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,Sergio León,es ESP,FW,Levante,es La Liga,31,1989,28,6,748,8.3,2,0,2,2,0,0,0,0,2.5,2.5,0.3,2.8,6,11,42,0.24,0.34,1454,es ESP,FW,es La Liga,31,1989,8.3,2,19,5,26.3,2.29,0.60,0.11,0.40,14.4,1,0,0,2.5,2.5,0.13,-0.5,-0.5,1454,es ESP,FW,es La Liga,31,1989,8.3,96,140,68.6,1242,186,0,0.3,0.2,-0.3,6,5,4,0,11,1454,es ESP,FW,es La Liga,31,1989,8.3,140,130,8,0,0,0,3,0,0,0,0,0,96,2,6,1454,es ESP,FW,es La Liga,31,1989,8.3,15,1.80,11,0,1,1,1,1,2,0.24,1454,es ESP,FW,es La Liga,31,1989,8.3,6,2,0,4,2,8,25.0,6,4,0,4,3,9,3,0,1454,es ESP,FW,es La Liga,31,1989,8.3,232,2,21,101,116,32,232,10,1,10.0,9,90.0,120,415,191,6,6,5,31,11,157,42,1781,es ESP,FW,es La Liga,31,1989,28,748,27,21.9,8.3,6,65,0,22,16,7,1.21,14,9,+5,+0.60,+1.14,12.8,10.2,+2.7,+0.32,1454,es ESP,FW,es La Liga,31,1989,8.3,0,0,0,14,6,5,3,3,2,0,0,0,26,10,22,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,Lukas Lerager,dk DEN,MF,Genoa,it Serie A,27,1993,16,13,1159,12.9,0,1,1,0,0,0,0,0,0.6,0.6,0.5,1.1,9,46,32,0.08,0.09,1455,dk DEN,MF,it Serie A,27,1993,12.9,0,4,2,50.0,0.31,0.16,0.00,0.00,17.0,0,0,0,0.6,0.6,0.16,-0.6,-0.6,1455,dk DEN,MF,it Serie A,27,1993,12.9,411,501,82.0,6029,1609,1,0.5,0.3,+0.5,8,51,3,0,46,1455,dk DEN,MF,it Serie A,27,1993,12.9,501,482,15,9,0,4,7,6,0,0,0,0,411,4,10,1455,dk DEN,MF,it Serie A,27,1993,12.9,22,1.71,21,1,0,0,0,0,3,0.23,1455,dk DEN,MF,it Serie A,27,1993,12.9,24,13,14,9,1,30,36.7,19,13,3,10,14,38,25,1,1455,dk DEN,MF,it Serie A,27,1993,12.9,622,30,144,343,145,12,622,12,5,41.7,7,58.3,292,1428,496,9,12,1,22,8,368,32,1782,dk DEN,MF,it Serie A,27,1993,16,1159,72,33.9,12.9,13,83,7,3,27,0,0.88,14,25,-11,-0.85,-0.85,12.4,22.6,-10.2,-0.79,1455,dk DEN,MF,it Serie A,27,1993,12.9,0,0,0,16,16,3,7,14,13,0,0,0,85,9,14,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,Mehdi Léris,dz ALG,"DF,MF",Sampdoria,it Serie A,22,1998,20,3,386,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,17,19,36,0.00,0.10,1456,dz ALG,"DF,MF",it Serie A,22,1998,4.3,0,2,1,50.0,0.47,0.23,0.00,0.00,15.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,1456,dz ALG,"DF,MF",it Serie A,22,1998,4.3,174,233,74.7,2680,771,0,0.4,0.3,-0.4,8,12,6,1,19,1456,dz ALG,"DF,MF",it Serie A,22,1998,4.3,233,208,21,3,0,2,17,14,4,0,4,0,174,4,4,1456,dz ALG,"DF,MF",it Serie A,22,1998,4.3,15,3.48,13,1,1,0,0,0,1,0.23,1456,dz ALG,"DF,MF",it Serie A,22,1998,4.3,11,5,6,4,1,16,37.5,10,12,2,10,12,23,15,0,1456,dz ALG,"DF,MF",it Serie A,22,1998,4.3,305,22,77,126,111,10,305,14,6,42.9,8,57.1,162,1047,566,17,9,4,9,4,179,36,1783,dz ALG,"DF,MF",it Serie A,22,1998,20,386,19,11.3,4.3,3,67,1,17,11,18,1.45,7,4,+3,+0.70,+0.85,4.7,5.5,-0.8,-0.19,1456,dz ALG,"DF,MF",it Serie A,22,1998,4.3,1,0,0,13,3,0,17,12,5,0,0,0,43,7,8,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,Khanya Leshabela,za RSA,MF,Leicester City,eng Premier League,20,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,0,0.00,0.00,1457,za RSA,MF,eng Premier League,20,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1457,za RSA,MF,eng Premier League,20,1999,0.1,6,8,75.0,93,26,0,0.0,0.0,0.0,0,1,0,0,2,1457,za RSA,MF,eng Premier League,20,1999,0.1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,1,1457,za RSA,MF,eng Premier League,20,1999,0.1,1,9.00,1,0,0,0,0,0,0,0.00,1457,za RSA,MF,eng Premier League,20,1999,0.1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1457,za RSA,MF,eng Premier League,20,1999,0.1,9,0,1,6,3,0,9,0,0,,0,,8,73,54,3,1,0,0,1,7,0,1784,za RSA,MF,eng Premier League,20,1999,1,10,10,0.3,0.1,0,,0,1,10,4,3.00,0,0,0,0.00,-0.48,1.4,0.0,+1.4,+12.46,1457,za RSA,MF,eng Premier League,20,1999,0.1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,Karlo Letica,hr CRO,GK,Sampdoria,it Serie A,23,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,1458,hr CRO,GK,it Serie A,23,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,1458,hr CRO,GK,it Serie A,23,1997,1.0,30,34,88.2,694,352,0,0.0,0.0,0.0,0,0,0,0,0,1458,hr CRO,GK,it Serie A,23,1997,1.0,34,26,8,3,0,0,0,0,0,0,0,0,30,0,0,1458,hr CRO,GK,it Serie A,23,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,1458,hr CRO,GK,it Serie A,23,1997,1.0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,1458,hr CRO,GK,it Serie A,23,1997,1.0,36,35,36,0,0,0,36,0,0,,0,,15,79,48,0,0,0,0,0,17,0,1786,hr CRO,GK,it Serie A,23,1997,1,90,90,2.6,1.0,1,90,1,0,,30,3.00,3,0,+3,+3.00,+3.14,0.9,0.8,+0.1,+0.12,1458,hr CRO,GK,it Serie A,23,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,99,hr CRO,GK,it Serie A,23,1997,1,1,90,1.0,0,0.00,1,1,100.0,1,0,0,1,100.0,0,0,0,0,99,hr CRO,GK,it Serie A,23,1997,1.0,0,0,0,0,0,0.2,0.22,+0.2,+0.22,1,5,20.0,29,7,13.8,25.6,17,0,0.0,1,1.00,11.0
1459,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,30,1990,24,18,1570,17.4,3,1,4,3,0,0,2,0,0.4,0.4,1.2,1.6,49,59,65,0.23,0.09,1459,it ITA,DF,it Serie A,30,1990,17.4,3,13,7,53.8,0.75,0.40,0.23,0.43,22.7,0,0,0,0.4,0.4,0.03,+2.6,+2.6,1459,it ITA,DF,it Serie A,30,1990,17.4,670,890,75.3,11927,4614,1,1.2,2.3,-0.2,14,41,32,21,59,1459,it ITA,DF,it Serie A,30,1990,17.4,890,734,150,27,0,11,84,120,3,1,1,0,670,6,21,1459,it ITA,DF,it Serie A,30,1990,17.4,39,2.24,29,5,2,1,1,1,2,0.11,1459,it ITA,DF,it Serie A,30,1990,17.4,36,25,19,13,4,36,47.2,19,15,3,12,20,56,42,1,1459,it ITA,DF,it Serie A,30,1990,17.4,1044,72,368,428,258,14,1044,19,13,68.4,6,31.6,534,3109,1830,49,33,3,18,12,597,65,1787,it ITA,DF,it Serie A,30,1990,24,1570,65,45.9,17.4,18,79,13,6,26,0,0.88,19,30,-11,-0.63,+0.54,17.5,30.8,-13.3,-0.76,1459,it ITA,DF,it Serie A,30,1990,17.4,2,0,0,14,22,0,84,20,25,0,0,0,116,13,8,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,31,1988,29,28,2458,27.3,41,7,48,33,8,9,4,0,31.3,24.2,4.7,28.8,51,67,185,1.46,1.31,1460,pl POL,FW,de Bundesliga,31,1988,27.3,41,128,56,43.8,4.69,2.05,0.26,0.59,13.8,5,8,9,31.3,24.2,0.20,+9.7,+8.8,1460,pl POL,FW,de Bundesliga,31,1988,27.3,516,694,74.4,6933,1468,7,4.7,4.5,+2.3,32,43,24,3,67,1460,pl POL,FW,de Bundesliga,31,1988,27.3,694,666,24,2,2,4,29,0,0,0,0,0,516,4,26,1460,pl POL,FW,de Bundesliga,31,1988,27.3,82,3.00,56,1,4,14,6,1,17,0.62,1460,pl POL,FW,de Bundesliga,31,1988,27.3,15,9,0,7,8,13,15.4,11,9,1,8,3,18,11,0,1460,pl POL,FW,de Bundesliga,31,1988,27.3,992,11,45,358,597,206,983,43,22,51.2,20,46.5,563,3153,1241,51,28,25,70,44,788,185,1788,pl POL,FW,de Bundesliga,31,1988,29,2458,85,80.3,27.3,28,87,22,1,34,0,2.24,85,37,+48,+1.76,+0.71,66.0,32.9,+33.1,+1.21,1460,pl POL,FW,de Bundesliga,31,1988,27.3,4,0,0,41,29,21,29,3,9,2,0,0,65,44,54,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
