Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
445,Sergio Canales,es ESP,"FW,MF",Betis,es La Liga,30,1991,34,33,2791,31.0,5,8,13,5,0,0,6,0,4.1,4.1,5.6,9.8,0.42,0.31,99,238,166,54,24,44.4,1.74,0.77,0.09,0.21,21.0,3,0,0,4.1,4.1,0.08,+0.9,+0.9,1551,1878,82.6,25591,6640,8,5.6,5.9,+2.4,65,145,56,5,238,1798,73,48,22,30,67,16,9,4,4,0,1551,24,14,8,12,4,35,28.6,25,16,1,15,10,34,12,0,134,4.32,116,7,5,5,1,0,13,0.42,2105,21,245,1113,774,72,2105,57,29,50.9,28,49.1,1356,8273,4332,99,80,10,50,41,1704,166,6,0,0,19,39,11,67,10,14,0,0,0,179,11,26,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Matteo Cancellieri,it ITA,"MF,DF",Hellas Verona,it Serie A,19,2002,12,1,227,2.5,1,0,1,1,0,0,1,0,0.2,0.1,0.2,0.3,0.40,0.14,7,4,13,4,1,25.0,1.59,0.40,0.25,1.00,20.4,0,0,0,0.2,0.1,0.03,+0.8,+0.9,46,70,65.7,645,187,0,0.2,0.1,-0.2,4,2,2,0,4,62,8,1,1,0,8,7,0,0,0,0,46,4,4,2,2,0,5,0.0,5,2,0,2,1,5,0,0,7,2.79,5,1,1,0,0,0,0,0.00,98,0,6,46,50,10,98,12,6,50.0,6,50.0,56,425,193,7,4,3,8,2,56,13,1,0,0,9,4,1,8,1,4,0,0,0,13,4,13,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,João Cancelo,pt POR,DF,Manchester City,eng Premier League,27,1994,36,36,3227,35.9,1,7,8,1,0,0,7,0,4.0,4.0,5.4,9.3,0.22,0.26,125,357,270,81,23,28.4,2.26,0.64,0.01,0.04,22.0,1,0,0,4.0,4.0,0.05,-3.0,-3.0,2809,3365,83.5,44538,12620,7,5.4,6.6,+1.6,39,308,96,12,357,3019,338,55,21,41,124,282,1,1,0,0,2809,83,54,33,35,15,91,50.5,45,25,3,22,59,142,45,1,126,3.51,98,1,8,16,2,1,18,0.50,3769,67,618,1931,1245,101,3769,106,56,52.8,50,47.2,2411,11313,5785,125,129,36,45,24,2749,270,7,0,0,34,26,2,124,59,54,0,0,0,217,57,51,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Fali Candé,gw GNB,DF,Metz,fr Ligue 1,23,1998,11,11,973,10.8,0,2,2,0,0,0,2,0,0.3,0.3,1.5,1.7,0.18,0.16,13,20,41,6,2,33.3,0.55,0.18,0.00,0.00,27.0,3,0,0,0.3,0.3,0.05,-0.3,-0.3,348,488,71.3,5944,2533,2,1.5,1.5,+0.5,12,16,4,3,20,371,117,9,0,1,45,90,18,11,7,0,348,30,18,13,15,2,31,41.9,18,11,2,9,6,36,21,0,17,1.57,9,6,0,1,0,1,3,0.28,619,33,208,272,142,4,619,22,7,31.8,15,68.2,315,1548,726,13,10,2,18,9,327,41,2,0,0,11,11,0,45,6,18,0,0,0,60,18,12,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Antonio Candreva,it ITA,"MF,FW",Sampdoria,it Serie A,34,1987,36,36,3119,34.7,7,10,17,6,1,2,6,1,5.8,4.2,7.2,11.4,0.46,0.38,105,201,223,72,19,26.4,2.08,0.55,0.08,0.32,21.9,4,1,2,5.8,4.2,0.06,+1.2,+1.8,1296,1948,66.5,23792,8485,10,7.2,8.3,+2.8,78,138,76,31,201,1679,254,78,11,51,343,62,114,22,67,0,1296,27,16,9,11,7,55,34.5,36,23,2,21,33,60,19,0,139,4.01,84,36,7,7,5,0,16,0.46,2263,43,328,1007,955,80,2261,51,21,41.2,30,58.8,1424,7478,3352,105,97,23,58,35,1627,223,6,1,0,19,48,14,343,33,16,0,0,0,193,2,7,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Sergi Canós,es ESP,"DF,FW",Brentford,eng Premier League,24,1997,31,25,2083,23.1,3,2,5,3,0,0,8,1,3.0,3.0,1.7,4.6,0.22,0.20,52,59,100,33,12,36.4,1.43,0.52,0.09,0.25,16.3,1,0,0,3.0,3.0,0.09,0.0,0.0,449,774,58.0,7092,2936,2,1.7,2.3,+0.3,17,47,24,9,59,726,46,10,5,3,87,17,17,10,4,0,449,56,25,32,15,9,60,55.0,27,32,3,29,22,78,38,0,37,1.60,29,3,3,2,0,0,5,0.22,1070,64,303,444,339,50,1070,50,23,46.0,27,54.0,581,3331,1833,52,44,12,47,25,601,100,8,1,1,28,15,5,87,22,25,0,0,1,183,9,27,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Álex Cantero,es ESP,"FW,MF",Levante,es La Liga,21,2000,25,4,610,6.8,0,1,1,0,0,0,1,0,2.2,2.2,0.4,2.6,0.15,0.38,14,14,45,15,5,33.3,2.21,0.74,0.00,0.00,15.2,0,0,0,2.2,2.2,0.15,-2.2,-2.2,89,131,67.9,1347,374,1,0.4,0.6,+0.6,3,8,6,2,14,122,8,0,1,3,6,4,0,0,0,0,89,6,4,2,3,1,8,12.5,7,2,0,2,1,7,0,0,18,2.65,14,0,1,3,0,0,4,0.59,193,4,22,76,99,28,193,15,8,53.3,7,46.7,129,955,500,14,8,4,16,8,144,45,1,0,0,13,4,0,6,1,4,0,0,0,17,3,13,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Todd Cantwell,eng ENG,"FW,MF",Norwich City,eng Premier League,23,1998,8,5,441,4.9,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.3,0.00,0.06,2,10,17,5,0,0.0,1.02,0.00,0.00,,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,130,157,82.8,1766,386,0,0.1,0.4,-0.1,2,13,2,0,10,148,9,5,4,1,3,3,0,0,0,0,130,15,13,8,6,1,17,35.3,11,2,0,2,3,18,2,0,10,2.04,9,0,0,0,1,0,1,0.20,205,4,48,102,56,5,205,10,5,50.0,5,50.0,128,604,200,2,5,1,15,8,143,17,2,0,0,4,12,2,3,3,13,0,0,0,22,3,4,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Ander Capa,es ESP,DF,Athletic Club,es La Liga,29,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.51,1,1,1,1,0,0.0,22.50,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0,1,2,50.0,19,19,0,0.0,0.0,0.0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,3,0,1,1,1,0,3,0,0,,0,,3,26,18,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Pierrick Capelle,fr FRA,"MF,DF",Angers,fr Ligue 1,34,1987,30,12,1193,13.3,0,1,1,0,0,0,1,0,1.5,1.5,1.9,3.4,0.08,0.25,23,50,42,17,1,5.9,1.28,0.08,0.00,0.00,19.5,0,0,0,1.5,1.5,0.09,-1.5,-1.5,456,563,81.0,7826,2216,1,1.9,0.6,-0.9,14,38,3,1,50,501,60,8,0,8,17,43,7,5,1,0,456,36,24,16,17,3,52,34.6,34,12,1,11,16,52,20,0,32,2.41,17,6,3,5,1,0,5,0.38,748,34,194,382,181,22,748,30,16,53.3,14,46.7,432,2384,969,23,13,7,31,18,432,42,1,0,0,22,5,0,17,16,24,1,1,0,98,19,31,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Leonardo Capezzi,it ITA,MF,Salernitana,it Serie A,26,1995,5,2,175,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,1,3,5,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,40,49,81.6,548,115,0,0.0,0.0,0.0,0,3,1,0,3,46,3,1,0,0,0,1,1,0,0,0,40,3,1,0,3,0,4,25.0,3,8,4,4,0,3,2,0,1,0.51,1,0,0,0,0,0,0,0.00,76,7,14,40,22,1,76,2,2,100.0,0,0.0,35,129,56,1,1,0,7,5,33,5,0,0,0,3,1,0,0,0,1,0,0,0,8,1,4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Étienne Capoue,fr FRA,MF,Villarreal,es La Liga,33,1988,30,26,2290,25.4,1,1,2,1,0,0,9,0,0.5,0.5,0.5,1.1,0.08,0.04,44,134,29,14,5,35.7,0.55,0.20,0.07,0.20,19.9,0,0,0,0.5,0.5,0.04,+0.5,+0.5,1167,1330,87.7,19093,5195,1,0.5,2.1,+0.5,5,131,10,1,134,1287,37,33,7,12,5,4,0,0,0,0,1167,44,26,18,23,3,28,53.6,13,17,5,12,35,79,51,0,32,1.26,21,0,5,3,1,2,6,0.24,1577,86,358,1007,235,15,1577,54,40,74.1,14,25.9,980,5643,3003,44,40,2,23,14,1125,29,9,0,0,44,44,0,5,35,26,0,0,0,135,52,24,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Gianluca Caprari,it ITA,"MF,FW",Hellas Verona,it Serie A,28,1993,35,33,2739,30.4,12,7,19,10,2,2,4,0,7.1,5.5,6.2,11.7,0.56,0.44,117,164,270,65,26,40.0,2.14,0.85,0.15,0.38,18.8,4,2,2,7.1,5.5,0.09,+4.9,+4.5,960,1283,74.8,13655,3571,7,6.2,5.8,+0.8,63,57,61,5,164,1155,116,19,12,7,108,12,72,32,17,0,960,43,25,10,22,11,51,33.3,34,32,0,32,4,47,7,0,142,4.67,92,20,9,9,9,3,20,0.66,1667,10,133,714,850,139,1665,119,65,54.6,54,45.4,1072,5946,2937,117,76,51,93,54,1258,270,4,0,0,42,74,14,108,4,25,1,0,0,164,8,27,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Francesco Caputo,it ITA,FW,Sampdoria,it Serie A,33,1987,36,31,2790,31.0,11,3,14,11,0,1,0,0,10.3,9.3,3.2,12.5,0.45,0.43,30,32,196,53,28,52.8,1.71,0.90,0.21,0.39,13.1,0,0,1,10.3,9.3,0.18,+0.7,+1.7,442,587,75.3,5859,766,3,3.2,2.5,-0.2,39,20,15,2,32,536,51,1,0,7,12,0,1,1,0,0,442,5,2,1,3,1,6,16.7,5,5,0,5,2,7,10,0,74,2.39,60,0,2,3,8,1,8,0.26,790,11,53,363,378,140,789,27,13,48.1,14,51.9,454,1965,715,30,16,23,57,16,623,196,0,0,0,23,38,36,12,2,2,3,0,0,61,24,33,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Francesco Caputo,it ITA,FW,Sassuolo,it Serie A,33,1987,2,2,156,1.7,0,1,1,0,0,0,1,0,0.9,0.9,0.4,1.3,0.58,0.73,1,2,10,4,0,0.0,2.31,0.00,0.00,,12.3,0,0,0,0.9,0.9,0.22,-0.9,-0.9,28,36,77.8,328,29,1,0.4,0.6,+0.6,3,0,2,0,2,33,3,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,3.46,5,0,0,1,0,0,2,1.15,46,0,2,22,22,10,46,1,0,0.0,1,100.0,30,99,18,1,0,0,2,2,38,10,1,0,0,0,3,0,0,0,0,0,0,0,2,2,1,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Maxence Caqueret,fr FRA,MF,Lyon,fr Ligue 1,21,2000,31,26,2335,25.9,0,0,0,0,0,0,5,0,0.7,0.7,1.7,2.5,0.00,0.10,25,154,29,15,2,13.3,0.58,0.08,0.00,0.00,22.3,0,0,0,0.7,0.7,0.05,-0.7,-0.7,1313,1548,84.8,20304,6564,0,1.7,2.4,-1.7,24,172,16,1,154,1511,30,14,6,8,20,6,9,4,3,0,1313,73,40,29,36,8,80,37.5,50,38,10,28,43,116,26,2,63,2.43,53,5,3,1,1,0,5,0.19,1844,58,378,1195,297,16,1844,58,37,63.8,21,36.2,1137,4975,2204,25,37,2,50,26,1274,29,5,0,0,43,28,0,20,43,40,0,0,0,204,12,13,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,20,2001,30,25,2215,24.6,0,0,0,0,0,0,6,0,0.7,0.7,0.1,0.8,0.00,0.03,29,97,18,10,1,10.0,0.41,0.04,0.00,0.00,13.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7,809,1078,75.0,14516,5604,0,0.1,0.5,-0.1,4,66,15,4,97,1020,52,39,1,7,25,12,0,0,0,0,809,53,24,33,16,4,42,45.2,23,42,15,27,27,80,87,0,20,0.81,19,0,0,1,0,0,2,0.08,1349,143,588,636,137,14,1349,10,4,40.0,6,60.0,678,3532,2171,29,27,0,14,5,765,18,6,0,0,18,9,0,25,27,24,0,0,1,110,41,38,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Isaac Carcelen,es ESP,"DF,MF",Cádiz,es La Liga,28,1993,25,17,1544,17.2,0,1,1,0,0,0,2,0,0.4,0.4,0.5,0.9,0.06,0.05,29,62,32,11,4,36.4,0.64,0.23,0.00,0.00,26.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4,540,735,73.5,9096,3232,1,0.5,0.6,+0.5,9,50,10,4,62,585,149,19,2,6,49,125,5,1,4,0,540,43,29,29,12,2,56,50.0,28,25,6,19,34,77,42,0,26,1.51,18,0,0,4,4,0,2,0.12,949,61,330,416,210,13,949,24,11,45.8,13,54.2,437,2149,1150,29,20,5,28,14,440,32,2,0,0,23,25,1,49,34,29,0,0,0,114,15,18,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Dani Cárdenas,es ESP,GK,Levante,es La Liga,24,1997,24,24,2160,24.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,496,725,68.4,13104,9639,0,0.0,0.0,0.0,1,17,0,0,0,454,269,70,0,3,0,1,0,0,0,0,496,1,1,1,0,0,3,0.0,3,0,0,0,1,2,19,0,6,0.25,4,2,0,0,0,0,0,0.00,800,706,793,8,0,0,800,0,0,,0,,380,1905,1290,0,0,0,0,0,301,0,3,0,0,0,3,0,0,1,1,0,0,0,33,2,1,66.7,46,1.92,120,74,65.0,6,6,12,5,20.8,4,4,0,0,41.5,0.31,-4.5,-0.19,92,296,31.1,525,85,41.9,36.6,332,10,3.0,26,1.08,15.6
464,Irvin Cardona,mt MLT,"FW,MF",Brest,fr Ligue 1,23,1997,32,13,1334,14.8,4,2,6,4,0,0,2,0,2.9,2.9,1.7,4.5,0.40,0.30,28,18,97,26,12,46.2,1.75,0.81,0.15,0.33,15.4,0,0,0,2.9,2.9,0.11,+1.1,+1.1,209,324,64.5,2936,715,2,1.7,1.6,+0.3,15,10,6,2,18,295,27,3,0,3,21,7,0,0,0,0,209,13,7,5,4,4,16,18.8,13,10,0,10,5,18,17,0,27,1.82,18,3,1,1,4,0,4,0.27,495,21,76,207,220,61,495,33,12,36.4,21,63.6,302,1808,772,28,23,11,44,19,340,97,2,0,0,16,14,10,21,5,7,0,0,0,55,13,19,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Igor Carioca,br BRA,DF,Lorient,fr Ligue 1,24,1996,28,17,1578,17.5,0,0,0,0,0,0,3,0,0.4,0.4,0.7,1.0,0.00,0.06,41,43,104,14,6,42.9,0.80,0.34,0.00,0.00,22.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4,584,777,75.2,9338,3012,0,0.7,0.8,-0.7,10,32,12,7,43,605,171,5,0,3,68,166,0,0,0,0,584,27,16,16,8,3,43,34.9,28,17,2,15,25,52,28,0,31,1.77,25,1,1,2,1,1,2,0.11,951,45,231,409,323,18,951,25,13,52.0,12,48.0,472,2676,1390,41,21,4,30,11,515,104,3,0,0,25,23,1,68,25,16,0,0,0,88,10,10,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,Carlo,es ESP,MF,Villarreal,es La Liga,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,2,2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,4,4,100.0,69,23,0,0.0,0.0,0.0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,5,0,1,3,1,0,5,0,0,,0,,4,38,27,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Diego Carlos,br BRA,DF,Sevilla,es La Liga,28,1993,34,34,2957,32.9,3,0,3,3,0,0,4,1,2.1,2.1,0.2,2.3,0.09,0.07,1,99,5,30,10,33.3,0.91,0.30,0.10,0.30,14.6,1,0,0,2.1,2.1,0.07,+0.9,+0.9,1916,2195,87.3,41010,14893,0,0.2,1.0,-0.2,4,92,8,1,99,2131,57,53,3,38,3,4,0,0,0,0,1916,35,24,20,13,2,24,66.7,8,48,33,15,24,59,120,5,19,0.58,16,0,0,2,0,1,2,0.06,2488,372,1404,1019,68,36,2488,4,2,50.0,2,50.0,1548,5129,2452,1,3,0,14,2,1811,5,4,1,1,33,19,1,3,24,24,0,2,0,190,80,42,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,Carmona,es ESP,DF,Sevilla,es La Liga,19,2002,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,1,1,1,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,7,13,53.8,148,51,0,0.0,0.0,0.0,0,2,0,0,1,8,5,1,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,1,3.75,0,1,0,0,0,0,0,0.00,14,2,9,4,1,1,14,1,1,100.0,0,0.0,4,50,27,1,1,1,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,Yannick Carrasco,be BEL,"FW,MF",Atlético Madrid,es La Liga,27,1993,34,28,2583,28.7,6,6,12,4,2,2,5,0,5.3,3.8,7.0,10.8,0.35,0.43,141,84,263,48,9,18.8,1.67,0.31,0.08,0.44,18.2,0,2,2,5.3,3.8,0.08,+0.7,+0.2,947,1253,75.6,12875,4031,6,7.0,6.9,-1.0,54,38,43,10,84,1038,204,60,8,10,133,87,56,27,15,0,947,34,19,16,12,6,44,43.2,25,26,5,21,19,53,12,2,122,4.25,62,26,25,6,3,0,10,0.35,1567,27,213,570,811,140,1565,136,88,64.7,48,35.3,929,6652,3664,141,80,69,77,52,1041,263,5,0,0,30,39,13,133,19,19,0,0,0,159,8,12,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,Guido Carrillo,ar ARG,FW,Elche,es La Liga,30,1991,29,11,1168,13.0,2,0,2,2,0,0,3,0,2.6,2.6,0.3,2.9,0.15,0.22,5,13,47,23,10,43.5,1.77,0.77,0.09,0.20,11.3,0,0,0,2.6,2.6,0.11,-0.6,-0.6,208,302,68.9,2561,422,0,0.3,0.4,-0.3,6,14,2,0,13,277,21,0,0,0,1,2,0,0,0,0,208,7,4,2,4,1,13,23.1,10,9,2,7,1,8,27,0,22,1.69,14,0,0,3,3,2,1,0.08,454,30,58,237,165,40,454,14,8,57.1,6,42.9,177,906,247,5,11,1,34,15,314,47,3,0,0,33,25,6,1,1,4,0,0,0,38,80,60,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,29,1992,24,17,1551,17.2,1,3,4,1,0,0,1,0,0.5,0.5,2.4,2.9,0.23,0.17,29,73,108,10,2,20.0,0.58,0.12,0.10,0.50,19.9,0,0,0,0.5,0.5,0.05,+0.5,+0.5,1020,1193,85.5,16957,4438,3,2.4,2.8,+0.6,25,51,24,8,73,1031,159,16,3,10,40,143,0,0,0,0,1020,43,28,21,15,7,26,57.7,11,22,8,14,20,63,38,2,38,2.21,36,0,1,0,0,1,6,0.35,1366,73,399,527,451,37,1366,18,10,55.6,8,44.4,749,3038,1414,29,33,6,24,9,907,108,1,0,0,19,11,0,40,20,28,0,1,0,97,14,14,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,William Carvalho,pt POR,MF,Betis,es La Liga,29,1992,33,20,1805,20.1,2,3,5,2,0,0,6,0,3.1,3.1,1.5,4.6,0.25,0.23,39,163,39,33,10,30.3,1.65,0.50,0.06,0.20,16.8,0,0,0,3.1,3.1,0.10,-1.1,-1.1,1157,1321,87.6,19636,5794,3,1.5,1.4,+1.5,22,134,24,0,163,1292,25,24,8,12,4,1,0,0,0,0,1157,49,33,20,25,4,40,37.5,25,18,7,11,16,65,20,0,59,2.92,51,0,4,2,0,2,7,0.35,1542,31,231,1039,291,41,1542,70,48,68.6,22,31.4,929,4314,2230,39,23,8,23,27,1172,39,6,0,0,31,28,0,4,16,33,0,0,0,128,34,25,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Nicolò Casale,it ITA,DF,Hellas Verona,it Serie A,23,1998,36,30,2586,28.7,0,1,1,0,0,0,10,0,0.7,0.7,1.0,1.7,0.03,0.06,40,91,29,10,0,0.0,0.35,0.00,0.00,,12.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,957,1195,80.1,16387,5759,1,1.0,1.3,0.0,11,63,12,4,91,1111,80,51,1,2,15,29,0,0,0,0,957,46,30,25,19,2,37,56.8,16,31,12,19,49,95,95,0,34,1.18,33,1,0,0,0,0,5,0.17,1494,138,643,703,167,21,1494,19,9,47.4,10,52.6,690,3782,2022,40,17,1,21,8,776,29,10,0,0,44,24,0,15,49,30,0,0,0,197,69,61,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Casemiro,br BRA,MF,Real Madrid,es La Liga,29,1992,32,31,2569,28.5,1,3,4,1,0,0,11,0,2.5,2.5,2.8,5.3,0.14,0.19,23,162,30,41,9,22.0,1.44,0.32,0.02,0.11,25.1,1,0,0,2.5,2.5,0.06,-1.5,-1.5,1695,1989,85.2,30880,10039,3,2.8,2.9,+0.2,26,194,21,4,162,1929,53,45,9,38,17,3,0,0,0,0,1695,79,51,45,30,4,67,44.8,37,65,19,46,38,117,65,3,65,2.28,58,0,1,2,2,2,10,0.35,2354,156,707,1300,366,29,2354,27,19,70.4,8,29.6,1338,4641,2455,23,23,4,33,14,1608,30,11,0,0,54,38,4,17,38,51,1,0,0,230,101,50,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,23,1997,38,38,3377,37.5,4,3,7,4,0,0,8,0,2.7,2.7,2.8,5.4,0.19,0.14,89,96,174,37,13,35.1,0.99,0.35,0.11,0.31,17.9,0,0,0,2.7,2.7,0.07,+1.3,+1.3,1113,1627,68.4,18719,7079,3,2.8,2.4,+0.2,28,71,32,16,96,1286,336,30,2,12,98,305,1,0,0,0,1113,89,50,52,34,3,78,60.3,31,54,16,38,49,138,100,2,65,1.73,45,7,6,2,5,0,7,0.19,2093,140,713,868,538,92,2093,59,33,55.9,26,44.1,1007,5923,2897,89,54,20,56,31,1030,174,8,0,0,38,38,2,98,49,50,0,1,0,190,42,45,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Kiko Casilla,es ESP,GK,Elche,es La Liga,34,1986,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0.00,0.01,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,324,486,66.7,9565,7217,0,0.1,0.0,-0.1,1,4,0,0,0,296,188,52,0,1,0,0,0,0,0,0,324,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,2,6,0.43,2,4,0,0,0,0,0,0.00,514,431,512,2,0,0,514,0,0,,0,,249,1237,679,0,0,0,1,0,181,0,3,0,0,0,1,0,0,1,0,0,0,0,21,3,0,100.0,17,1.21,60,43,71.7,3,4,7,3,21.4,0,0,0,0,17.2,0.29,+0.2,+0.01,75,218,34.4,348,77,42.5,36.4,217,8,3.7,15,1.07,15.2
477,Moreto Cassamã,gw GNB,MF,Reims,fr Ligue 1,23,1998,17,11,801,8.9,2,0,2,2,0,0,1,0,0.6,0.6,0.5,1.2,0.22,0.13,11,45,8,11,7,63.6,1.24,0.79,0.18,0.29,26.8,0,0,0,0.6,0.6,0.06,+1.4,+1.4,351,434,80.9,6813,1909,0,0.5,0.6,-0.5,8,47,4,0,45,402,30,20,0,10,19,0,10,6,4,0,351,12,6,7,4,1,19,15.8,16,10,5,5,9,21,5,0,25,2.80,13,8,1,1,2,0,3,0.34,534,18,142,300,98,5,534,23,10,43.5,13,56.5,307,1454,655,11,8,1,18,9,369,8,1,0,0,11,22,0,19,9,6,0,0,0,61,3,6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
