Rk,Squad,Comp,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,G+A-PK,xG+xAG,Rk_stats_teams_shooting_for,Comp_stats_teams_shooting_for,# Pl_stats_teams_shooting_for,90s_stats_teams_shooting_for,Gls_stats_teams_shooting_for,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_teams_shooting_for,PKatt_stats_teams_shooting_for,xG_stats_teams_shooting_for,npxG_stats_teams_shooting_for,npxG/Sh,G-xG,np:G-xG,Rk_stats_teams_passing_for,Comp_stats_teams_passing_for,# Pl_stats_teams_passing_for,90s_stats_teams_passing_for,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_teams_passing_for,xAG_stats_teams_passing_for,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_teams_passing_for,Rk_stats_teams_passing_types_for,Comp_stats_teams_passing_types_for,# Pl_stats_teams_passing_types_for,90s_stats_teams_passing_types_for,Att_stats_teams_passing_types_for,Live,Dead,FK_stats_teams_passing_types_for,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_teams_passing_types_for,Off,Blocks,Rk_stats_teams_gca_for,Comp_stats_teams_gca_for,# Pl_stats_teams_gca_for,90s_stats_teams_gca_for,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_teams_gca_for,Fld,Def,GCA,GCA90,Rk_stats_teams_defense_for,Comp_stats_teams_defense_for,# Pl_stats_teams_defense_for,90s_stats_teams_defense_for,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_teams_defense_for,Tkl%,Lost,Blocks_stats_teams_defense_for,Sh_stats_teams_defense_for,Pass,Int,Tkl+Int,Clr,Err,Rk_stats_teams_possession_for,Comp_stats_teams_possession_for,# Pl_stats_teams_possession_for,Poss_stats_teams_possession_for,90s_stats_teams_possession_for,Touches,Def Pen,Def 3rd_stats_teams_possession_for,Mid 3rd_stats_teams_possession_for,Att 3rd_stats_teams_possession_for,Att Pen,Live_stats_teams_possession_for,Att_stats_teams_possession_for,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_teams_possession_for,PrgDist_stats_teams_possession_for,PrgC_stats_teams_possession_for,1/3_stats_teams_possession_for,CPA,Mis,Dis,Rec,PrgR,Rk_stats_teams_playing_time_for,Comp_stats_teams_playing_time_for,# Pl_stats_teams_playing_time_for,Age_stats_teams_playing_time_for,MP_stats_teams_playing_time_for,Min_stats_teams_playing_time_for,Mn/MP,Min%,90s_stats_teams_playing_time_for,Starts_stats_teams_playing_time_for,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90,Rk_stats_teams_misc_for,Comp_stats_teams_misc_for,# Pl_stats_teams_misc_for,90s_stats_teams_misc_for,CrdY_stats_teams_misc_for,CrdR_stats_teams_misc_for,2CrdY,Fls,Fld_stats_teams_misc_for,Off_stats_teams_misc_for,Crs_stats_teams_misc_for,Int_stats_teams_misc_for,TklW_stats_teams_misc_for,PKwon,PKcon,OG,Recov,Won,Lost_stats_teams_misc_for,Won%,Rk_stats_teams_keeper_for,Comp_stats_teams_keeper_for,# Pl_stats_teams_keeper_for,MP_stats_teams_keeper_for,Starts_stats_teams_keeper_for,Min_stats_teams_keeper_for,90s_stats_teams_keeper_for,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_teams_keeper_for,PKA,PKsv,PKm,Rk_stats_teams_keeper_adv_for,Comp_stats_teams_keeper_adv_for,# Pl_stats_teams_keeper_adv_for,90s_stats_teams_keeper_adv_for,GA_stats_teams_keeper_adv_for,PKA_stats_teams_keeper_adv_for,FK_stats_teams_keeper_adv_for,CK_stats_teams_keeper_adv_for,OG_stats_teams_keeper_adv_for,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_teams_keeper_adv_for,Att_stats_teams_keeper_adv_for,Cmp%_stats_teams_keeper_adv_for,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
28,Eint Frankfurt,de Bundesliga,30,26.4,47.2,34,374,3060,34.0,60,42,102,56,4,4,60,3,57.2,54.4,42.9,97.3,625,1247,2.88,2.95,28,de Bundesliga,30,34.0,60,416,148,35.6,12.24,4.35,0.13,0.38,16.9,11,4,4,57.2,54.4,0.13,2.8,1.6,28,de Bundesliga,30,34.0,10568,14928,70.8,203665,90955,42,42.9,38.7,-0.9,303,959,216,77,1247,28,de Bundesliga,30,34.0,14928,13127,1720,454,52,109,678,769,179,65,64,0,10568,81,379,28,de Bundesliga,30,34.0,710,20.88,481,83,57,38,40,11,97,2.85,28,de Bundesliga,30,34.0,598,371,291,246,61,539,43.2,306,465,102,363,360,958,708,4,28,de Bundesliga,30,47.2,34.0,18899,1922,5739,9079,4331,700,18895,522,293,56.1,229,43.9,9030,54681,30101,625,406,175,528,365,10463,1235,28,de Bundesliga,30,26.4,34,3060,90,100,34.0,374,84,,93,21,145,1.59,60,48,12,0.35,57.2,50.7,6.6,0.19,28,de Bundesliga,30,34.0,60,3,2,420,346,81,678,360,371,1,1,1,2032,819,712,53.5,28,de Bundesliga,2,34,34,3060,34.0,48,1.41,165,118,71.5,15,9,10,9,26.5,1,1,0,0,28,de Bundesliga,2,34.0,48,1,1,5,1,44.1,0.27,-2.9,-0.09,350,745,47.0,1023,107,53.6,44.6,457,20,4.4,37,1.09,9.0
29,Empoli,it Serie A,29,26.4,47.9,38,418,3420,38.0,48,36,84,44,4,7,74,3,52.4,46.8,37.5,84.3,801,1567,2.11,2.36,29,it Serie A,29,38.0,48,450,148,32.9,11.84,3.89,0.1,0.3,17.8,17,4,7,52.4,46.8,0.11,-4.4,-2.8,29,it Serie A,29,38.0,14608,18410,79.3,260654,95054,36,37.5,33.5,-1.5,332,1154,318,61,1567,29,it Serie A,29,38.0,18410,16384,1949,535,38,175,636,772,187,69,76,4,14608,77,385,29,it Serie A,29,38.0,787,20.71,587,55,56,47,30,12,85,2.24,29,it Serie A,29,38.0,552,328,257,223,72,510,42.4,294,353,133,220,333,885,797,10,29,it Serie A,29,47.9,38.0,22252,2401,6708,10134,5680,835,22245,556,333,59.9,223,40.1,13042,74663,41211,801,603,185,544,367,14544,1556,29,it Serie A,29,26.4,38,3420,90,100,38.0,418,85,311.0,106,21,319,1.0,51,70,-19,-0.5,52.4,63.6,-11.3,-0.3,29,it Serie A,29,38.0,74,3,1,458,440,77,636,333,328,5,8,2,1865,431,544,44.2,29,it Serie A,3,38,38,3420,38.0,70,1.84,235,166,72.8,10,8,20,5,13.2,8,6,1,1,29,it Serie A,3,38.0,70,6,0,8,2,64.5,0.25,-3.5,-0.09,156,454,34.4,862,230,35.0,34.3,628,23,3.7,33,0.87,14.7
30,Espanyol,es La Liga,25,27.7,49.4,38,418,3420,38.0,43,26,69,39,4,4,92,2,48.9,45.8,33.8,79.6,642,1495,1.71,2.18,30,es La Liga,25,38.0,43,470,154,32.8,12.37,4.05,0.08,0.25,19.0,25,4,4,48.9,45.8,0.1,-5.9,-6.8,30,es La Liga,25,38.0,13855,17740,78.1,257913,96514,26,33.8,32.7,-7.8,332,1060,306,60,1495,30,es La Liga,25,38.0,17740,15748,1908,579,70,174,544,734,175,45,59,14,13855,84,381,30,es La Liga,25,38.0,805,21.18,589,58,39,60,39,20,66,1.74,30,es La Liga,25,38.0,655,394,324,244,87,684,38.5,421,402,134,268,408,1063,950,14,30,es La Liga,25,49.4,38.0,21903,2499,7590,9658,4910,689,21899,523,318,60.8,204,39.0,12023,66105,34689,642,500,139,565,374,13752,1482,30,es La Liga,25,27.7,38,3420,90,100,38.0,418,85,,114,18,152,1.39,48,50,-2,-0.05,48.9,53.8,-4.9,-0.13,30,es La Liga,25,38.0,92,2,2,531,510,84,544,408,394,3,8,2,1935,591,582,50.4,30,es La Liga,1,38,38,3420,38.0,50,1.32,167,117,73.7,14,11,13,10,26.3,8,6,2,0,30,es La Liga,1,38.0,50,6,5,7,2,51.8,0.27,3.8,0.1,226,562,40.2,868,133,39.9,35.4,674,24,3.6,19,0.5,12.3
31,Everton,eng Premier League,23,25.7,51.5,38,418,3420,38.0,53,34,87,51,2,5,57,4,49.7,45.7,33.7,79.4,697,1581,2.24,2.19,31,eng Premier League,23,38.0,53,493,163,33.1,12.97,4.29,0.1,0.31,16.9,20,2,5,49.7,45.7,0.1,3.3,5.3,31,eng Premier League,23,38.0,13878,18477,75.1,242908,92894,34,33.7,30.4,0.3,353,1102,298,94,1581,31,eng Premier League,23,38.0,18477,16376,2032,495,44,140,814,947,215,79,114,4,13878,69,416,31,eng Premier League,23,38.0,845,22.24,573,88,57,61,56,10,93,2.45,31,eng Premier League,23,38.0,699,441,326,290,83,511,43.1,291,414,85,329,453,1152,877,21,31,eng Premier League,23,51.5,38.0,23015,2175,6887,10485,5873,856,23011,587,328,55.9,258,44.0,12685,66255,34030,697,522,166,693,469,13764,1566,31,eng Premier League,23,25.7,38,3420,90,100,38.0,418,85,,111,16,155,1.42,54,46,8,0.21,49.7,45.7,4.0,0.1,31,eng Premier League,23,38.0,57,4,1,432,418,69,814,453,441,4,5,2,2157,872,877,49.9,31,eng Premier League,1,38,38,3420,38.0,46,1.21,136,89,67.6,15,9,14,14,36.8,5,2,3,0,31,eng Premier League,1,38.0,46,2,2,9,2,45.3,0.3,1.3,0.03,253,724,34.9,979,152,54.0,42.3,431,14,3.2,40,1.05,17.3
32,Fiorentina,it Serie A,27,24.1,50.4,38,418,3420,38.0,45,24,69,40,5,6,91,5,54.0,49.2,35.8,85.0,801,1544,1.68,2.36,32,it Serie A,27,38.0,45,579,168,29.0,15.24,4.42,0.07,0.24,18.6,15,5,6,54.0,49.2,0.09,-9.0,-9.2,32,it Serie A,27,38.0,13307,17283,77.0,248794,92071,24,35.8,29.4,-11.8,440,1134,288,86,1544,32,it Serie A,27,38.0,17283,15287,1948,564,42,140,780,761,236,53,131,2,13307,48,341,32,it Serie A,27,38.0,1002,26.37,722,92,56,69,45,18,69,1.82,32,it Serie A,27,38.0,592,371,272,238,82,470,42.3,271,401,130,271,413,1005,887,11,32,it Serie A,27,50.4,38.0,21739,2168,6436,10234,5304,830,21733,591,306,51.8,284,48.1,11891,70602,37679,801,549,192,601,376,13206,1531,32,it Serie A,27,24.1,38,3420,90,100,38.0,418,84,306.0,109,23,316,1.08,47,45,2,0.05,54.0,41.0,13.0,0.34,32,it Serie A,27,38.0,91,5,2,562,507,48,780,413,371,5,6,3,1973,637,623,50.6,32,it Serie A,3,38,38,3420,38.0,45,1.18,147,104,72.8,8,17,13,9,23.7,6,5,1,0,32,it Serie A,3,38.0,45,5,1,5,3,37.5,0.22,-4.5,-0.12,184,511,36.0,877,190,39.9,38.1,583,16,2.7,35,0.92,9.9
33,Freiburg,de Bundesliga,28,25.8,44.0,34,374,3060,34.0,44,25,69,39,5,6,57,3,40.9,36.2,26.5,62.6,507,1064,1.88,1.98,33,de Bundesliga,28,34.0,44,419,154,36.8,12.32,4.53,0.09,0.25,19.6,17,5,6,40.9,36.2,0.09,3.1,2.8,33,de Bundesliga,28,34.0,11389,14903,76.4,224099,84304,25,26.5,25.1,-1.5,301,756,201,71,1064,33,de Bundesliga,28,34.0,14903,13145,1707,449,19,175,528,679,150,90,38,1,11389,51,322,33,de Bundesliga,28,34.0,734,21.59,515,71,42,47,46,13,71,2.09,33,de Bundesliga,28,34.0,570,357,301,211,58,503,42.3,290,401,121,280,374,944,882,12,33,de Bundesliga,28,44.0,34.0,18724,2188,6576,8638,3667,531,18719,441,236,53.5,205,46.5,8730,53596,28408,507,369,118,464,300,11288,1056,33,de Bundesliga,28,25.8,34,3060,90,100,34.0,374,85,,101,20,137,1.06,46,61,-15,-0.44,40.9,61.1,-20.2,-0.6,33,de Bundesliga,28,34.0,57,3,3,412,408,51,528,374,357,4,7,0,1649,553,669,45.3,33,de Bundesliga,2,34,34,3060,34.0,61,1.79,175,114,69.1,8,12,14,5,14.7,7,7,0,0,33,de Bundesliga,2,34.0,61,7,0,11,0,58.1,0.31,-2.9,-0.09,263,647,40.6,964,143,39.7,36.7,552,13,2.4,29,0.85,14.8
34,Frosinone,it Serie A,33,26.4,41.5,38,418,3420,38.0,28,21,49,24,4,5,99,2,38.9,35.1,27.1,62.2,520,1220,1.18,1.74,34,it Serie A,33,38.0,28,450,120,26.7,11.84,3.16,0.05,0.2,19.3,24,4,5,38.9,35.1,0.08,-10.9,-11.1,34,it Serie A,33,38.0,11532,15608,73.9,215909,86944,21,27.1,21.8,-6.1,319,846,230,118,1220,34,it Serie A,33,38.0,15608,13580,1955,584,15,167,815,748,160,65,66,3,11532,73,385,34,it Serie A,33,38.0,789,20.76,558,89,25,44,62,11,48,1.26,34,it Serie A,33,38.0,571,353,303,204,64,530,40.2,317,416,151,265,384,955,918,12,34,it Serie A,33,41.5,38.0,19629,2410,7126,8745,3979,524,19624,427,213,49.9,214,50.1,9849,51774,28579,520,407,72,482,348,11451,1207,34,it Serie A,33,26.4,38,3420,90,100,38.0,418,85,306.0,110,20,339,0.66,29,69,-40,-1.05,38.9,62.0,-23.1,-0.61,34,it Serie A,33,38.0,99,2,0,560,536,73,815,384,353,5,5,1,1873,621,715,46.5,34,it Serie A,2,38,38,3420,38.0,69,1.82,213,145,70.0,5,10,23,9,23.7,5,5,0,0,34,it Serie A,2,38.0,69,5,3,8,1,58.4,0.26,-9.6,-0.25,191,572,33.4,941,237,37.2,36.1,618,23,3.7,21,0.55,7.0
35,Fulham,eng Premier League,28,26.0,48.8,38,418,3420,38.0,33,24,57,31,2,3,72,2,41.3,39.0,30.0,69.0,628,1487,1.45,1.88,35,eng Premier League,28,38.0,33,451,140,31.0,11.87,3.68,0.07,0.22,19.0,10,2,3,41.3,39.0,0.09,-8.3,-8.0,35,eng Premier League,28,38.0,15096,19303,78.2,265652,102124,24,30.0,26.3,-6.0,350,1106,233,69,1487,35,eng Premier League,28,38.0,19303,17396,1817,412,33,145,611,769,161,57,62,7,15096,90,339,35,eng Premier League,28,38.0,814,21.42,601,73,47,56,28,9,59,1.55,35,eng Premier League,28,38.0,596,362,310,231,55,524,42.7,300,425,144,281,434,1030,1030,28,35,eng Premier League,28,48.8,38.0,23757,2587,7287,11921,4743,592,23754,566,352,62.2,214,37.8,10604,61784,30746,628,461,117,594,486,14992,1471,35,eng Premier League,28,26.0,38,3420,90,100,38.0,418,84,,108,22,158,0.68,34,81,-47,-1.24,41.3,68.2,-26.8,-0.71,35,eng Premier League,28,38.0,72,2,2,423,342,90,611,434,362,2,7,2,2072,742,718,50.8,35,eng Premier League,3,38,38,3420,38.0,81,2.13,226,146,66.4,7,5,26,5,13.2,7,5,1,1,35,eng Premier League,3,38.0,81,5,1,10,2,72.4,0.3,-6.6,-0.17,332,777,42.7,834,137,57.7,37.3,629,9,1.4,42,1.11,16.0
36,Genoa,it Serie A,31,26.0,43.4,38,418,3420,38.0,37,26,63,33,4,5,96,7,46.9,43.0,32.5,75.5,690,1274,1.55,2.09,36,it Serie A,31,38.0,37,528,147,27.8,13.89,3.87,0.06,0.22,18.9,24,4,5,46.9,43.0,0.08,-9.9,-10.0,36,it Serie A,31,38.0,11171,15427,72.4,205811,84187,26,32.5,31.6,-6.5,389,981,305,92,1274,36,it Serie A,31,38.0,15427,13430,1932,543,27,100,797,775,186,48,113,0,11171,65,320,36,it Serie A,31,38.0,931,24.5,636,103,43,60,60,29,63,1.66,36,it Serie A,31,38.0,670,424,329,249,92,541,46.8,288,377,114,263,424,1094,858,10,36,it Serie A,31,43.4,38.0,19557,2046,5834,8570,5408,745,19552,501,289,57.7,212,42.3,9899,57245,31380,690,551,124,497,329,11086,1261,36,it Serie A,31,26.0,38,3420,90,100,38.0,418,83,300.0,112,23,327,1.0,39,57,-18,-0.47,46.9,53.3,-6.4,-0.17,36,it Serie A,31,38.0,96,7,2,559,481,65,797,424,424,4,6,2,1981,758,749,50.3,36,it Serie A,3,38,38,3420,38.0,57,1.5,170,113,69.4,8,14,16,7,18.4,6,5,1,0,36,it Serie A,3,38.0,57,5,0,9,2,53.5,0.29,-1.5,-0.04,279,772,36.1,767,114,62.3,35.3,590,14,2.4,21,0.55,22.1
37,Getafe,es La Liga,26,27.5,40.7,38,418,3420,38.0,47,34,81,41,6,6,111,7,46.2,41.6,32.9,74.4,448,1131,1.97,2.08,37,es La Liga,26,38.0,47,395,122,30.9,10.39,3.21,0.1,0.34,17.1,13,6,6,46.2,41.6,0.11,0.8,-0.6,37,es La Liga,26,38.0,8108,13021,62.3,166355,79572,34,32.9,28.7,1.1,294,842,272,86,1131,37,es La Liga,26,38.0,13021,10784,2135,621,39,264,638,1001,158,34,64,8,8108,102,408,37,es La Liga,26,38.0,674,17.74,428,90,49,36,56,15,78,2.05,37,es La Liga,26,38.0,604,358,246,281,77,617,41.3,362,422,81,341,453,1057,888,15,37,es La Liga,26,40.7,38.0,17357,1810,5155,7727,4688,688,17351,576,299,51.9,277,48.1,7394,42933,20707,448,383,117,589,366,8009,1121,37,es La Liga,26,27.5,38,3420,90,100,38.0,418,85,,114,18,152,1.55,48,35,13,0.34,46.2,43.6,2.6,0.07,37,es La Liga,26,38.0,111,7,4,642,501,102,638,453,358,4,7,2,2029,836,948,46.9,37,es La Liga,2,38,38,3420,38.0,35,0.92,134,99,76.9,15,14,9,13,34.2,6,4,1,1,37,es La Liga,2,38.0,35,4,1,2,2,40.1,0.26,7.1,0.19,359,963,37.3,832,52,83.5,50.3,475,20,4.2,38,1.0,15.5
38,Girona,es La Liga,26,26.6,48.0,38,418,3420,38.0,37,23,60,31,6,6,83,4,43.5,39.3,29.3,68.6,634,1316,1.42,1.91,38,es La Liga,26,38.0,37,392,137,34.9,10.32,3.61,0.08,0.23,18.3,21,6,6,43.5,39.3,0.1,-6.5,-8.3,38,es La Liga,26,38.0,13136,17212,76.3,250408,94834,23,29.3,31.2,-6.3,280,869,256,92,1316,38,es La Liga,26,38.0,17212,15241,1911,589,39,206,743,767,136,60,59,0,13136,60,314,38,es La Liga,26,38.0,692,18.21,462,84,39,39,62,6,63,1.66,38,es La Liga,26,38.0,613,367,309,247,57,636,41.5,372,401,124,277,432,1045,928,14,38,es La Liga,26,48.0,38.0,21363,2422,7551,9834,4221,633,21357,537,316,58.8,221,41.2,11343,59837,31729,634,487,102,502,370,13037,1303,38,es La Liga,26,26.6,38,3420,90,100,38.0,418,85,,113,19,153,0.97,37,53,-16,-0.42,43.5,52.7,-9.2,-0.24,38,es La Liga,26,38.0,83,4,2,537,527,60,743,432,367,3,8,2,1974,749,756,49.8,38,es La Liga,2,38,38,3420,38.0,53,1.39,206,154,78.2,9,10,19,9,23.7,8,8,0,0,38,es La Liga,2,38.0,53,8,2,6,2,61.0,0.27,10.0,0.26,223,578,38.6,896,177,40.5,38.2,554,19,3.4,27,0.71,9.6
39,Gladbach,de Bundesliga,22,26.5,53.1,34,374,3060,34.0,53,43,96,49,4,7,43,0,52.2,46.7,36.7,83.4,775,1532,2.71,2.62,39,de Bundesliga,22,34.0,53,452,149,33.0,13.29,4.38,0.11,0.33,17.8,16,4,7,52.2,46.7,0.11,0.8,2.3,39,de Bundesliga,22,34.0,15736,19093,82.4,294502,95475,43,36.7,36.0,6.3,346,1108,285,64,1532,39,de Bundesliga,22,34.0,19093,17411,1612,421,27,174,565,666,189,67,91,2,15736,70,329,39,de Bundesliga,22,34.0,804,23.65,596,63,41,63,32,9,97,2.85,39,de Bundesliga,22,34.0,498,292,258,192,48,466,42.5,268,382,102,280,310,808,648,18,39,de Bundesliga,22,53.1,34.0,22515,2107,7022,10979,4688,718,22508,488,280,57.4,207,42.4,12727,78751,45660,775,517,130,473,300,15624,1520,39,de Bundesliga,22,26.5,34,3060,90,100,34.0,374,84,,102,20,136,1.62,55,42,13,0.38,52.2,52.3,0.0,0.0,39,de Bundesliga,22,34.0,43,0,0,333,357,70,565,310,292,5,3,0,1680,426,549,43.7,39,de Bundesliga,1,34,34,3060,34.0,42,1.24,156,114,75.0,16,7,11,13,38.2,3,3,0,0,39,de Bundesliga,1,34.0,42,3,0,3,0,48.2,0.3,6.2,0.18,174,465,37.4,1338,190,26.3,30.5,458,26,5.7,33,0.97,13.8
40,Guingamp,fr Ligue 1,30,26.0,44.1,38,418,3420,38.0,28,21,49,23,5,6,58,5,40.4,35.7,28.8,64.5,645,1398,1.16,1.82,40,fr Ligue 1,30,38.0,28,411,108,26.3,10.82,2.84,0.06,0.21,18.9,17,5,6,40.4,35.7,0.09,-12.4,-12.7,40,fr Ligue 1,30,38.0,11355,15728,72.2,213602,89565,21,28.8,30.3,-7.8,306,972,216,88,1398,40,fr Ligue 1,30,38.0,15728,13649,2025,505,15,140,809,916,194,111,57,4,11355,54,348,40,fr Ligue 1,30,38.0,718,18.89,495,83,39,37,54,10,50,1.32,40,fr Ligue 1,30,38.0,684,431,320,299,65,551,49.9,276,416,112,304,421,1105,768,17,40,fr Ligue 1,30,44.1,38.0,19990,1856,5712,9693,4825,680,19984,573,354,61.8,219,38.2,9165,59010,29292,645,489,139,605,475,11242,1377,40,fr Ligue 1,30,26.0,38,3420,90,100,38.0,418,84,306.0,107,22,158,0.71,28,68,-40,-1.05,40.4,53.4,-12.9,-0.34,40,fr Ligue 1,30,38.0,58,5,0,486,464,54,809,421,431,4,6,0,1990,778,843,48.0,40,fr Ligue 1,2,38,38,3420,38.0,68,1.79,171,101,62.0,5,12,21,10,26.3,6,3,2,1,40,fr Ligue 1,2,38.0,68,3,2,4,0,56.0,0.31,-12.0,-0.32,305,724,42.1,729,123,61.6,44.2,483,26,5.4,11,0.29,9.3
41,Hannover 96,de Bundesliga,32,26.3,46.3,34,374,3060,34.0,30,20,50,27,3,3,64,4,37.2,34.9,27.2,62.0,572,1105,1.38,1.89,41,de Bundesliga,32,34.0,30,382,112,29.3,11.24,3.29,0.07,0.24,18.4,13,3,3,37.2,34.9,0.09,-7.2,-7.9,41,de Bundesliga,32,34.0,11348,15117,75.1,209729,84211,20,27.2,26.9,-7.2,281,776,215,57,1105,41,de Bundesliga,32,34.0,15117,13278,1781,481,12,93,522,743,143,57,81,2,11348,58,357,41,de Bundesliga,32,34.0,662,19.47,457,64,41,36,49,15,55,1.62,41,de Bundesliga,32,34.0,583,342,305,228,50,628,41.7,366,434,124,310,459,1042,797,10,41,de Bundesliga,32,46.3,34.0,19244,2233,6547,9176,3739,533,19241,529,277,52.4,252,47.6,9719,58489,30454,572,405,116,558,389,11258,1094,41,de Bundesliga,32,26.3,34,3060,90,100,34.0,374,84,,97,22,141,0.62,31,71,-40,-1.18,37.2,67.8,-30.6,-0.9,41,de Bundesliga,32,34.0,64,4,3,421,420,58,522,459,342,2,7,1,1788,617,716,46.3,41,de Bundesliga,3,34,34,3060,34.0,71,2.09,226,155,71.2,5,6,23,5,14.7,7,6,1,0,41,de Bundesliga,3,34.0,71,6,1,10,1,65.1,0.27,-4.9,-0.14,310,633,49.0,982,150,45.9,32.0,569,26,4.6,42,1.24,3.0
42,Hertha BSC,de Bundesliga,26,25.9,47.9,34,374,3060,34.0,49,32,81,45,4,4,67,5,51.0,48.0,36.8,84.8,562,1241,2.26,2.58,42,de Bundesliga,26,34.0,49,400,143,35.8,11.76,4.21,0.11,0.31,16.7,15,4,4,51.0,48.0,0.12,-2.0,-3.0,42,de Bundesliga,26,34.0,12348,16140,76.5,224985,90720,32,36.8,33.8,-4.8,307,837,226,70,1241,42,de Bundesliga,26,34.0,16140,14358,1707,447,25,131,554,714,146,34,98,1,12348,75,325,42,de Bundesliga,26,34.0,711,20.91,496,66,52,51,37,9,83,2.44,42,de Bundesliga,26,34.0,538,352,251,235,52,451,39.5,273,423,117,306,381,919,823,7,42,de Bundesliga,26,47.9,34.0,20051,2083,6050,10251,3961,611,20047,515,305,59.2,209,40.6,11616,56652,27835,562,450,135,554,332,12228,1229,42,de Bundesliga,26,25.9,34,3060,90,100,34.0,374,85,,92,20,145,1.26,49,57,-8,-0.24,51.0,61.4,-10.5,-0.31,42,de Bundesliga,26,34.0,67,5,3,447,374,75,554,381,352,3,6,2,1746,693,640,52.0,42,de Bundesliga,2,34,34,3060,34.0,57,1.68,159,103,66.7,11,10,13,9,26.5,6,4,1,1,42,de Bundesliga,2,34.0,57,4,1,6,2,52.1,0.3,-2.9,-0.08,369,836,44.1,967,104,58.1,40.8,536,33,6.2,30,0.88,14.2
43,Hoffenheim,de Bundesliga,29,25.5,53.8,34,374,3060,34.0,69,49,118,63,6,7,69,2,75.9,70.5,56.8,127.3,950,1589,3.29,3.9,43,de Bundesliga,29,34.0,69,605,215,35.5,17.79,6.32,0.1,0.29,17.0,15,6,7,75.9,70.5,0.12,-6.9,-7.5,43,de Bundesliga,29,34.0,14436,18031,80.1,255965,97949,49,56.8,56.0,-7.8,470,1136,346,91,1589,43,de Bundesliga,29,34.0,18031,16338,1627,413,32,113,667,695,182,76,84,0,14436,66,378,43,de Bundesliga,29,34.0,1081,31.79,786,80,80,69,44,22,118,3.47,43,de Bundesliga,29,34.0,571,363,260,237,74,528,39.0,322,419,104,315,399,970,638,13,43,de Bundesliga,29,53.8,34.0,21996,1995,6560,10363,5317,940,21989,596,356,59.7,240,40.3,12546,73337,41580,950,613,194,499,361,14348,1583,43,de Bundesliga,29,25.5,34,3060,90,100,34.0,374,84,,100,23,138,1.5,70,52,18,0.53,75.9,52.5,23.4,0.69,43,de Bundesliga,29,34.0,69,2,2,471,348,66,667,399,363,5,7,1,1847,521,531,49.5,43,de Bundesliga,2,34,34,3060,34.0,52,1.53,173,122,74.0,13,12,9,5,14.7,7,7,0,0,43,de Bundesliga,2,34.0,52,7,1,4,1,49.1,0.25,-1.9,-0.06,178,424,42.0,1073,194,29.8,29.3,462,15,3.2,60,1.76,18.0
44,Huddersfield,eng Premier League,31,26.2,47.2,38,418,3420,38.0,21,13,34,20,1,1,57,4,28.8,28.0,19.9,47.9,601,1248,0.87,1.28,44,eng Premier League,31,38.0,21,400,116,29.0,10.53,3.05,0.05,0.17,19.1,15,1,1,28.8,28.0,0.07,-7.8,-8.0,44,eng Premier League,31,38.0,13045,17777,73.4,237346,93900,13,19.9,17.4,-6.9,283,1023,208,93,1248,44,eng Premier League,31,38.0,17777,15783,1931,444,22,130,768,930,162,80,55,11,13045,63,418,44,eng Premier League,31,38.0,683,17.97,487,74,27,43,37,15,33,0.87,44,eng Premier League,31,38.0,708,425,323,315,70,625,42.1,362,496,130,366,531,1239,682,15,44,eng Premier League,31,47.2,38.0,21977,2079,6878,10026,5306,600,21976,443,230,51.9,213,48.1,10888,56003,26785,601,496,108,567,399,12938,1233,44,eng Premier League,31,26.2,38,3420,90,100,38.0,418,84,,107,22,159,0.42,22,76,-54,-1.42,28.8,60.9,-32.2,-0.85,44,eng Premier League,31,38.0,57,4,1,420,370,63,768,531,425,1,9,1,2063,844,807,51.1,44,eng Premier League,3,38,38,3420,38.0,76,2.0,186,110,62.9,3,7,28,5,13.2,8,7,1,0,44,eng Premier League,3,38.0,76,7,3,7,1,61.1,0.29,-13.9,-0.37,339,815,41.6,1062,109,55.9,40.7,426,30,7.0,34,0.89,13.3
