Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,G+A-PK,xG+xAG,PrgC,PrgP,PrgR,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK_stats_shooting,PKatt_stats_shooting,xG_stats_shooting,npxG_stats_shooting,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Ast_stats_passing,xAG_stats_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_stats_passing,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_stats_passing_types,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,PrgC_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,PrgR_stats_possession,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,Crs_stats_misc,Int_stats_misc,TklW_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist
805,Augusto Fernández,ar ARG,MF,Atlético Madrid,es La Liga,31.0,1986,5,1,107,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.04,0,5,1,1,0,0.0,0.84,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0,58,73,79.5,1006,288,0,0.0,0.0,0.0,1,5,0,0,5,68,3,2,0,0,0,0,0,0,0,0,58,3,2,1,2,0,3,33.3,2,3,2,1,2,5,3,0,2,1.68,2,0,0,0,0,0,0,0.00,85,5,26,48,11,0,85,2,2,100.0,0,0.0,57,249,85,0,1,0,2,1,56,1,1,0,0,1,1,0,0,2,2,0,0,0,12,2,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Brian Fernández,ar ARG,FW,Metz,fr Ligue 1,22.0,1994,7,0,128,1.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,0.00,0.32,6,2,9,6,2,33.3,4.22,1.41,0.00,0.00,20.7,1,0,0,0.3,0.3,0.05,-0.3,-0.3,21,29,72.4,380,89,0,0.1,0.4,-0.1,3,0,1,1,2,16,12,0,0,0,3,4,2,1,0,0,21,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,8,5.63,2,2,2,1,1,0,0,0.00,49,0,0,19,30,7,49,4,2,50.0,2,50.0,25,175,104,6,2,1,5,1,29,9,0,0,0,1,4,6,3,0,0,0,0,0,2,2,0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,Carlos Fernández,es ESP,FW,Sevilla,es La Liga,21.0,1996,2,2,137,1.5,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,0.66,0.47,1,0,15,5,2,40.0,3.28,1.31,0.20,0.50,14.8,0,0,0,0.6,0.6,0.11,+0.4,+0.4,28,36,77.8,358,18,0,0.1,0.1,-0.1,3,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,28,2,1,1,1,0,2,0.0,2,1,0,1,0,2,0,0,4,2.63,3,0,0,0,1,0,0,0.00,47,0,2,19,26,6,47,0,0,,0,,25,47,19,1,0,1,4,1,34,15,0,0,0,4,1,0,0,0,1,0,0,0,3,2,3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Federico Fernández,ar ARG,DF,Swansea City,eng Premier League,28.0,1989,30,30,2676,29.7,1,1,2,1,0,0,5,0,0.7,0.7,0.7,1.4,0.07,0.05,5,72,8,8,2,25.0,0.27,0.07,0.13,0.50,10.5,0,0,0,0.7,0.7,0.08,+0.3,+0.3,1001,1218,82.2,21296,9597,1,0.7,1.0,+0.3,6,60,4,1,72,1174,44,40,0,10,4,4,0,0,0,0,1001,40,29,30,6,4,30,66.7,10,35,27,8,38,78,201,1,14,0.47,13,0,0,1,0,0,1,0.03,1557,247,921,602,46,23,1557,4,1,25.0,3,75.0,665,3638,2321,5,2,0,6,4,866,8,5,0,0,29,21,2,4,38,29,0,2,1,129,72,60,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Raúl Fernández,es ESP,GK,Levante,es La Liga,29.0,1988,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,174,325,53.5,8144,7283,0,0.0,0.0,0.0,0,16,0,0,0,170,153,58,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,,0,1,0,1,0,0,10,1,4,0.36,3,1,0,0,0,0,0,0.00,353,285,351,2,0,0,353,0,0,,0,,141,1248,1051,0,0,0,1,0,68,0,0,0,0,0,2,0,0,0,0,0,0,0,9,2,0,100.0,15,1.36,53,38,71.7,2,6,3,3,27.3,0,0,0,0,16.3,0.31,+1.3,+0.11,108,248,43.5,228,33,69.3,47.8,185,8,4.3,17,1.55,17.8
810,Fernandinho,br BRA,MF,Manchester City,eng Premier League,32.0,1985,34,33,2881,32.0,5,3,8,5,0,0,7,0,2.1,2.1,2.8,4.9,0.25,0.15,80,320,38,47,19,40.4,1.47,0.59,0.11,0.26,23.1,0,0,0,2.1,2.1,0.04,+2.9,+2.9,2686,2999,89.6,42640,13288,3,2.8,5.0,+0.2,20,318,31,0,320,2926,65,57,18,15,9,7,1,0,0,0,2686,62,35,22,28,12,65,36.9,41,38,6,32,47,109,68,2,74,2.31,63,0,2,3,3,3,13,0.41,3319,89,580,2219,537,42,3319,25,22,88.0,3,12.0,2088,10091,6419,80,78,5,35,20,2567,38,7,0,0,41,27,0,9,47,35,0,0,0,207,93,72,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Alex Ferrari,it ITA,DF,Hellas Verona,it Serie A,23.0,1994,25,25,2136,23.7,1,0,1,1,0,0,5,0,0.8,0.8,0.2,1.1,0.04,0.05,39,61,32,8,1,12.5,0.34,0.04,0.13,1.00,21.8,0,0,0,0.8,0.8,0.10,+0.2,+0.2,759,1026,74.0,13228,5760,0,0.2,0.3,-0.2,5,53,6,2,61,834,189,37,0,7,18,152,0,0,0,0,759,73,54,42,23,8,67,53.7,31,41,15,26,47,120,117,4,23,0.97,13,4,4,0,1,1,4,0.17,1338,142,630,536,187,10,1338,33,19,57.6,14,42.4,549,3363,1712,39,24,4,24,14,656,32,5,0,0,19,25,0,18,47,54,0,0,0,115,52,41,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Jordan Ferri,fr FRA,MF,Lyon,fr Ligue 1,25.0,1992,24,4,638,7.1,0,1,1,0,0,0,4,0,0.4,0.4,0.8,1.2,0.14,0.17,21,73,30,7,0,0.0,0.99,0.00,0.00,,19.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,480,546,87.9,7894,2355,1,0.8,0.7,+0.2,8,56,5,1,73,533,12,7,4,6,5,4,1,0,0,0,480,20,11,8,11,1,20,35.0,13,11,1,10,5,25,11,2,26,3.66,22,1,2,0,0,1,4,0.56,617,14,110,402,116,13,617,13,12,92.3,1,7.7,402,2120,1168,21,16,3,11,9,477,30,4,0,0,16,9,0,5,5,11,0,0,0,50,6,6,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Sam Field,eng ENG,MF,West Brom,eng Premier League,19.0,1998,10,7,537,6.0,1,0,1,1,0,0,3,0,0.5,0.5,0.2,0.8,0.17,0.13,4,32,14,5,1,20.0,0.84,0.17,0.20,1.00,11.4,0,0,0,0.5,0.5,0.11,+0.5,+0.5,128,177,72.3,2253,806,0,0.2,0.2,-0.2,4,13,8,1,32,169,6,3,0,3,8,1,2,1,1,0,128,14,11,8,4,2,10,30.0,7,6,1,5,11,25,8,0,11,1.84,7,2,0,1,0,1,0,0.00,240,7,55,118,70,8,240,5,3,60.0,2,40.0,119,540,219,4,2,1,9,11,130,14,3,0,0,11,7,0,8,11,11,0,0,0,28,8,7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Afonso Figueiredo,pt POR,"DF,FW",Rennes,fr Ligue 1,24.0,1993,5,1,223,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,5,13,7,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,91,129,70.5,1319,672,0,0.0,0.1,0.0,0,8,2,0,13,99,29,6,0,1,4,23,0,0,0,0,91,6,3,3,3,0,5,60.0,2,0,0,0,0,6,4,0,3,1.21,2,0,0,0,1,0,0,0.00,144,4,39,69,38,0,144,1,0,0.0,1,100.0,60,250,151,5,3,0,3,3,79,7,1,0,0,3,7,0,4,0,3,0,0,0,20,2,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,Gian Filippo Felicioli,it ITA,"MF,DF",Hellas Verona,it Serie A,19.0,1997,6,2,277,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,4,7,16,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,61,83,73.5,842,206,0,0.0,0.0,0.0,0,3,0,0,7,69,14,1,0,0,8,9,3,0,2,0,61,13,8,5,5,3,4,0.0,4,0,0,0,5,18,6,0,1,0.32,1,0,0,0,0,0,0,0.00,117,5,37,51,30,1,117,8,3,37.5,5,62.5,57,386,137,4,1,2,1,0,57,16,1,0,0,4,6,2,8,5,8,0,0,0,18,1,4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Alfreð Finnbogason,is ISL,FW,Augsburg,de Bundesliga,28.0,1989,22,22,1814,20.2,12,3,15,9,3,3,2,0,10.7,8.4,3.7,12.1,0.60,0.72,38,41,141,48,22,45.8,2.38,1.09,0.19,0.41,14.9,0,3,3,10.7,8.4,0.18,+1.3,+0.6,321,453,70.9,4518,838,3,3.7,2.5,-0.7,33,27,14,0,41,396,54,1,1,0,4,6,2,0,0,0,321,18,13,7,5,6,15,53.3,7,15,1,14,14,32,7,0,68,3.37,47,2,7,8,4,0,7,0.35,687,8,33,316,350,118,684,58,20,34.5,38,65.5,395,2066,772,38,26,23,59,35,497,141,2,0,0,34,16,12,4,14,13,1,0,0,59,17,63,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,25.0,1991,37,32,2763,30.7,15,7,22,14,1,1,1,0,10.7,9.9,6.5,16.4,0.68,0.56,91,136,305,83,36,43.4,2.70,1.17,0.17,0.39,17.1,0,1,1,10.7,9.9,0.12,+4.3,+4.1,869,1233,70.5,11802,3204,7,6.5,5.6,+0.5,57,68,45,0,136,1180,48,5,17,0,43,16,1,1,0,0,869,65,50,9,36,20,58,13.8,50,40,2,38,18,83,10,0,133,4.33,95,1,17,13,3,4,13,0.42,1576,11,71,696,829,183,1575,73,49,67.1,24,32.9,936,5044,2271,91,55,40,80,71,1203,305,1,0,0,57,18,13,43,18,50,1,0,0,139,46,131,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Junior Firpo,do DOM,DF,Betis,es La Liga,20.0,1996,14,14,1189,13.2,2,2,4,2,0,0,4,0,1.3,1.3,1.5,2.8,0.30,0.21,28,40,59,13,4,30.8,0.98,0.30,0.15,0.50,15.1,0,0,0,1.3,1.3,0.10,+0.7,+0.7,539,652,82.7,8642,2339,2,1.5,1.2,+0.5,9,23,8,4,40,561,89,16,0,2,13,73,0,0,0,0,539,26,17,15,8,3,18,55.6,8,21,2,19,20,46,37,1,16,1.21,14,1,0,0,1,0,2,0.15,807,36,247,396,168,28,807,19,8,42.1,11,57.9,491,1907,1034,28,16,8,16,6,503,59,4,0,0,17,16,0,13,20,17,0,0,0,56,19,14,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,Viktor Fischer,dk DEN,"FW,MF",Mainz 05,de Bundesliga,23.0,1994,10,3,336,3.7,0,0,0,0,0,0,1,0,0.6,0.6,0.6,1.2,0.00,0.32,12,11,28,7,2,28.6,1.87,0.54,0.00,0.00,17.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,81,108,75.0,1376,321,0,0.6,0.6,-0.6,5,9,4,1,11,104,4,1,0,2,5,0,3,0,1,0,81,4,4,2,1,1,5,40.0,3,2,0,2,3,7,2,0,13,3.49,12,0,0,0,0,1,0,0.00,153,1,15,76,64,12,153,17,4,23.5,13,76.5,114,856,326,12,8,6,11,4,117,28,1,0,0,4,2,3,5,3,4,0,0,0,21,2,8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,Mathieu Flamini,fr FRA,MF,Getafe,es La Liga,33.0,1984,8,6,480,5.3,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,0.00,0.02,1,11,4,1,1,100.0,0.19,0.19,0.00,0.00,22.8,0,0,0,0.0,0.0,0.04,0.0,0.0,98,148,66.2,1512,425,0,0.1,0.2,-0.1,1,7,1,0,11,145,1,1,0,0,3,0,0,0,0,0,98,11,5,3,7,1,9,44.4,5,2,0,2,8,19,8,0,3,0.56,2,0,0,0,0,1,1,0.19,183,10,43,100,41,1,183,1,1,100.0,0,0.0,51,192,95,1,2,0,1,1,80,4,2,1,1,15,1,0,3,8,5,0,0,0,27,12,3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Darren Fletcher,sct SCO,MF,Stoke City,eng Premier League,33.0,1984,27,25,2219,24.7,1,1,2,1,0,0,0,0,0.4,0.4,1.6,1.9,0.08,0.08,16,100,20,11,2,18.2,0.45,0.08,0.09,0.50,25.8,0,0,0,0.4,0.4,0.03,+0.6,+0.6,843,1105,76.3,16453,5280,1,1.6,1.9,-0.6,23,77,18,3,100,1042,59,23,6,19,49,4,26,18,8,0,843,47,26,23,20,4,55,27.3,40,13,3,10,26,73,33,3,48,1.95,35,6,1,3,1,2,4,0.16,1284,55,250,865,187,6,1284,22,15,68.2,7,31.8,728,3242,1217,16,15,1,24,18,796,20,0,0,0,14,25,0,49,26,26,0,0,0,133,21,21,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Sergio Floccari,it ITA,FW,SPAL,it Serie A,35.0,1981,20,9,883,9.8,3,0,3,3,0,0,0,0,3.4,3.4,0.3,3.7,0.31,0.38,16,15,76,21,6,28.6,2.14,0.61,0.14,0.50,14.8,0,0,0,3.4,3.4,0.16,-0.4,-0.4,188,262,71.8,2846,393,0,0.3,0.6,-0.3,6,10,5,1,15,249,12,3,1,4,10,1,0,0,0,0,188,13,9,7,5,1,11,54.5,5,6,1,5,2,15,6,0,20,2.04,14,0,3,1,2,0,3,0.31,364,6,29,170,170,29,364,23,12,52.2,11,47.8,219,1278,423,16,14,2,28,22,291,76,0,0,0,15,23,11,10,2,9,1,0,0,33,25,56,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Alessandro Florenzi,it ITA,DF,Roma,it Serie A,26.0,1991,32,26,2387,26.5,1,3,4,1,0,1,2,0,3.8,3.1,4.6,7.7,0.15,0.32,98,177,174,38,6,15.8,1.43,0.23,0.03,0.17,19.5,0,0,1,3.8,3.1,0.08,-2.8,-2.1,1379,1802,76.5,25054,9186,3,4.6,4.4,-1.6,41,137,51,22,177,1493,302,42,1,20,144,245,15,0,11,0,1379,38,28,20,13,5,47,38.3,29,19,8,11,44,82,62,1,81,3.06,68,6,4,2,0,1,9,0.34,2053,69,501,966,614,69,2052,34,18,52.9,16,47.1,1058,6017,3663,98,69,21,29,11,1292,174,2,0,0,15,14,2,144,44,28,0,0,0,165,15,30,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Phil Foden,eng ENG,"MF,FW",Manchester City,eng Premier League,17.0,2000,5,0,49,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,1.84,0.61,6,0,3,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,41,48,85.4,461,52,1,0.3,0.2,+0.7,2,2,0,0,0,46,2,0,0,0,4,0,2,0,1,0,41,1,1,0,1,0,1,0.0,1,0,0,0,0,1,1,0,7,12.86,4,0,2,0,1,0,3,5.51,53,1,4,21,28,4,53,3,3,100.0,0,0.0,26,185,73,6,2,2,2,0,43,3,0,0,0,1,3,0,4,0,1,0,0,0,0,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,Guessouma Fofana,mr MTN,MF,Amiens,fr Ligue 1,24.0,1992,16,7,743,8.3,0,0,0,0,0,0,3,1,0.2,0.2,0.1,0.3,0.00,0.03,15,30,19,6,1,16.7,0.73,0.12,0.00,0.00,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,177,246,72.0,2895,885,0,0.1,0.1,-0.1,3,22,0,0,30,244,1,1,1,2,7,0,0,0,0,0,177,20,13,8,12,0,13,46.2,7,7,1,6,12,32,11,0,4,0.48,4,0,0,0,0,0,0,0.00,331,13,70,217,53,7,331,16,13,81.3,3,18.8,173,1172,632,15,8,1,12,16,203,19,3,1,0,20,8,0,7,12,13,0,0,0,52,14,16,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Seko Fofana,ci CIV,MF,Udinese,it Serie A,22.0,1995,27,22,1868,20.8,3,0,3,2,1,1,4,1,2.5,1.7,1.1,2.9,0.10,0.18,45,90,61,40,9,22.5,1.93,0.43,0.05,0.22,25.6,0,1,1,2.5,1.7,0.04,+0.5,+0.3,758,911,83.2,13248,3484,0,1.1,0.6,-1.1,17,69,7,1,90,900,8,5,1,12,9,3,0,0,0,0,758,20,17,8,12,0,20,20.0,16,17,3,14,27,47,26,1,54,2.60,34,0,14,1,3,2,6,0.29,1115,26,196,733,215,16,1114,54,36,66.7,18,33.3,792,4570,2078,45,47,2,30,33,806,61,4,1,0,27,15,0,9,27,17,2,0,0,165,9,10,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,Andreu Fontàs,es ESP,DF,Celta Vigo,es La Liga,27.0,1989,12,9,885,9.8,0,1,1,0,0,0,2,0,0.1,0.1,0.3,0.4,0.10,0.04,5,34,1,1,0,0.0,0.10,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,642,729,88.1,13546,4803,1,0.3,0.3,+0.7,4,28,2,0,34,694,33,27,1,4,0,6,0,0,0,0,642,13,9,8,5,0,13,23.1,10,9,5,4,14,27,30,0,9,0.92,8,0,0,0,0,1,1,0.10,797,53,381,402,18,3,797,0,0,,0,,508,2016,1334,5,1,0,1,2,603,1,2,0,0,7,0,0,0,14,9,0,0,0,51,10,14,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,José Fonte,pt POR,DF,West Ham,eng Premier League,33.0,1983,8,8,688,7.6,0,1,1,0,0,0,0,0,0.6,0.6,0.3,0.9,0.13,0.12,10,34,3,8,1,12.5,1.05,0.13,0.00,0.00,15.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6,287,355,80.8,6155,2312,1,0.3,0.4,+0.7,4,32,4,2,34,336,19,14,0,4,3,5,0,0,0,0,287,11,6,5,6,0,6,33.3,4,12,9,3,14,25,37,1,9,1.18,7,1,0,1,0,0,2,0.26,445,46,160,257,31,10,445,1,1,100.0,0,0.0,214,1237,718,10,9,0,3,1,260,3,0,0,0,6,5,0,3,14,6,0,1,0,32,21,19,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Pablo Fornals,es ESP,"MF,FW",Villarreal,es La Liga,21.0,1996,35,30,2620,29.1,3,12,15,3,0,0,4,0,2.8,2.8,8.6,11.4,0.52,0.39,74,171,175,51,14,27.5,1.75,0.48,0.06,0.21,21.3,1,0,0,2.8,2.8,0.06,+0.2,+0.2,1047,1373,76.3,17421,4820,12,8.6,3.8,+3.4,52,125,40,6,171,1339,21,6,17,19,30,4,9,3,4,0,1047,52,33,19,26,7,60,30.0,42,29,3,26,22,74,18,0,114,3.92,95,0,6,5,5,3,17,0.58,1649,26,236,897,534,57,1649,53,27,50.9,26,49.1,1048,5469,2730,74,54,12,53,42,1267,175,4,0,0,34,32,2,30,22,33,0,0,0,195,28,35,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Emil Forsberg,se SWE,MF,RB Leipzig,de Bundesliga,25.0,1991,21,15,1370,15.2,2,2,4,1,1,1,0,1,3.3,2.5,2.4,4.9,0.20,0.38,42,53,98,34,8,23.5,2.23,0.53,0.03,0.13,22.1,7,1,1,3.3,2.5,0.07,-1.3,-1.5,464,639,72.6,6632,1932,2,2.4,3.9,-0.4,39,45,13,2,53,530,104,30,9,2,87,9,64,30,27,1,464,24,17,3,15,6,21,42.9,12,19,1,18,8,32,4,0,81,5.33,50,23,4,2,2,0,6,0.39,814,6,32,414,381,38,813,68,40,58.8,29,42.6,463,2761,1213,42,40,13,27,37,578,98,0,1,0,16,23,0,87,8,17,0,0,0,63,6,14,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,Fraser Forster,eng ENG,GK,Southampton,eng Premier League,29.0,1988,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0,0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,253,510,49.6,9072,7775,0,0.0,0.0,0.0,0,8,0,0,0,313,193,47,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,,0,0,0,0,0,0,7,4,1,0.05,0,1,0,0,0,0,1,0.05,570,496,568,2,0,0,570,0,0,,0,,250,1628,1191,0,1,1,4,0,184,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,,30,1.50,97,66,69.1,4,7,9,4,20.0,1,0,1,0,25.8,0.26,-4.2,-0.21,101,343,29.4,360,62,59.7,43.4,258,10,3.9,14,0.70,14.1
832,Steven Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25.0,1992,2,1,155,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,2,12,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,64,79,81.0,1384,697,0,0.0,0.0,0.0,0,13,0,0,12,77,2,2,0,0,0,0,0,0,0,0,64,4,2,3,1,0,3,33.3,2,0,0,0,3,7,6,0,2,1.16,2,0,0,0,0,0,0,0.00,95,10,41,55,0,0,95,2,0,0.0,2,100.0,49,254,174,2,0,0,1,0,53,0,1,0,0,3,0,0,0,3,2,0,0,0,17,1,2,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Marco Fossati,it ITA,MF,Hellas Verona,it Serie A,24.0,1992,17,11,1101,12.2,0,0,0,0,0,0,5,0,0.3,0.3,0.6,0.9,0.00,0.07,10,73,8,10,1,10.0,0.82,0.08,0.00,0.00,27.2,1,0,0,0.3,0.3,0.03,-0.3,-0.3,580,708,81.9,11059,3369,0,0.6,0.6,-0.6,6,58,5,0,73,649,54,31,2,17,15,6,8,5,2,0,580,27,13,11,14,2,33,33.3,22,19,6,13,23,50,31,1,26,2.13,21,3,0,2,0,0,1,0.08,822,54,219,508,100,1,822,5,5,100.0,0,0.0,348,1759,885,10,6,0,7,7,511,8,5,0,0,14,19,0,15,23,13,0,0,0,80,9,18,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,Iver Fossum,no NOR,MF,Hannover 96,de Bundesliga,21.0,1996,19,13,1306,14.5,1,1,2,1,0,0,0,0,1.1,1.1,1.7,2.8,0.14,0.20,16,67,56,22,2,9.1,1.52,0.14,0.05,0.50,23.9,1,0,0,1.1,1.1,0.05,-0.1,-0.1,520,682,76.2,7970,2153,1,1.7,1.5,-0.7,16,46,14,3,67,659,21,10,0,3,30,3,7,2,5,0,520,27,19,8,13,6,31,32.3,21,28,3,25,15,42,14,0,49,3.38,34,6,2,5,1,1,2,0.14,821,17,140,457,230,23,821,17,5,29.4,12,70.6,410,2071,910,16,21,6,11,19,537,56,0,0,0,13,6,0,30,15,19,0,0,0,60,18,27,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Ben Foster,eng ENG,GK,West Brom,eng Premier League,34.0,1983,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0.00,0.00,0,1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,565,1155,48.9,25634,23629,0,0.1,0.1,-0.1,2,45,1,0,1,657,492,154,0,1,0,0,0,0,0,0,565,1,0,1,0,0,7,0.0,7,0,0,0,1,2,12,1,12,0.32,5,7,0,0,0,0,0,0.00,1225,982,1198,28,0,0,1225,2,2,100.0,0,0.0,517,4336,3082,0,0,0,3,0,365,0,2,0,0,1,3,0,0,1,0,0,0,0,55,4,0,100.0,55,1.49,151,98,64.2,6,12,19,10,27.0,1,1,0,0,45.7,0.30,-7.3,-0.20,346,904,38.3,811,70,71.6,48.5,592,37,6.3,27,0.73,12.8
836,Timothy Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19.0,1998,21,17,1596,17.7,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.6,0.00,0.03,25,56,31,8,0,0.0,0.45,0.00,0.00,,26.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,536,746,71.8,9128,4060,0,0.3,0.4,-0.3,6,53,9,4,56,621,122,8,0,4,17,114,0,0,0,0,536,42,33,33,8,1,34,61.8,13,17,9,8,31,73,74,1,19,1.07,17,0,0,1,1,0,0,0.00,937,71,343,467,137,6,937,18,11,61.1,7,38.9,450,2100,1166,25,10,3,14,6,458,31,2,0,0,18,13,0,17,31,33,0,0,0,97,19,22,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Dimitri Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24.0,1993,16,13,1239,13.8,0,2,2,0,0,0,2,0,0.1,0.1,1.6,1.7,0.15,0.12,44,52,30,2,0,0.0,0.15,0.00,0.00,,17.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,532,678,78.5,8216,3079,2,1.6,0.9,+0.4,8,36,10,3,52,526,151,8,0,3,25,143,0,0,0,0,532,25,12,15,8,2,17,41.2,10,15,4,11,14,39,33,0,27,1.96,19,2,4,2,0,0,3,0.22,828,33,232,435,177,9,828,54,33,61.1,21,38.9,414,3201,1767,44,25,4,19,14,447,30,2,0,0,20,7,1,25,14,12,0,0,0,75,5,8,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
