Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Bertrand Traoré,Chelsea,eng Premier League,FW,20.3,373,4.1,,,,,,,,,,
Danny Welbeck,Arsenal,eng Premier League,FW,25.1,578,6.4,775.1106208592456,World Class,,,,,474.92907009473566,Top Starter,,
Mauro Zárate,West Ham,eng Premier League,FW,28.8,790,8.8,469.02664113430643,Top Starter,,,,,547.5803236439967,Top Starter,,
Jermain Defoe,Sunderland,eng Premier League,FW,33.2,2550,28.3,470.7071232647068,Top Starter,,,,,207.31436682037958,Solid Squad Player,,
Christian Benteke,Liverpool,eng Premier League,FW,25.1,1518,16.9,650.6232038316605,Top Starter,,,,,508.10679737832396,Top Starter,,
Adam Johnson,Sunderland,eng Premier League,FW,28.5,1142,12.7,451.2826855167319,Top Starter,,,,,335.1418474401985,Solid Squad Player,,
Diego Costa,Chelsea,eng Premier League,FW,27.2,2379,26.4,603.4552880698183,Top Starter,,,,,431.43369316268775,Top Starter,,
Rudy Gestede,Aston Villa,eng Premier League,FW,27.2,1657,18.4,386.9729796347966,Solid Squad Player,,,,,519.6936377835094,Top Starter,,
Shane Long,Southampton,eng Premier League,FW,28.9,2111,23.5,559.7860593804319,Top Starter,,,,,485.78708206454326,Top Starter,,
Wilfried Bony,Manchester City,eng Premier League,FW,27.1,1223,13.6,486.56158677823834,Top Starter,,,,,482.2260321483024,Top Starter,,
Dieumerci Mbokani,Norwich City,eng Premier League,FW,30.1,1588,17.6,500.2189240222442,Top Starter,,,,,519.0478166859375,Top Starter,,
Sullay Kaikai,Crystal Palace,eng Premier League,FW,20.4,45,0.5,,,,,,,,,,
Kelechi Iheanacho,Manchester City,eng Premier League,FW,19.2,751,8.3,718.2509435831422,Top Starter,,,,,484.71327756074373,Top Starter,,
André Ayew,Swansea City,eng Premier League,FW,26.0,2937,32.6,414.1561483222479,Top Starter,,,,,474.83495707118357,Top Starter,,
Danny Ings,Liverpool,eng Premier League,FW,23.4,340,3.8,,,,,,,,,,
Aleksandar Mitrović,Newcastle Utd,eng Premier League,FW,21.3,2113,23.5,444.3124678549067,Top Starter,,,,,543.3033735431419,Top Starter,,
Andros Townsend,Newcastle Utd,eng Premier League,FW,24.5,1153,12.8,560.592490804018,Top Starter,,,,,459.91506652502346,Top Starter,,
Connor Wickham,Crystal Palace,eng Premier League,FW,22.8,1324,14.7,421.0542633207091,Top Starter,,,,,481.4637768062022,Top Starter,,
Arouna Koné,Everton,eng Premier League,FW,32.1,1458,16.2,522.1524896951761,Top Starter,,,,,412.30750842127304,Top Starter,,
Libor Kozák,Aston Villa,eng Premier League,FW,26.6,258,2.9,,,,,,,,,,
Bafetimbi Gomis,Swansea City,eng Premier League,FW,30.4,1694,18.8,342.6022821133835,Solid Squad Player,,,,,349.87888331507764,Solid Squad Player,,
Enner Valencia,West Ham,eng Premier League,FW,26.2,1009,11.2,501.9187780025286,Top Starter,,,,,516.7178344886695,Top Starter,,
Gerard Deulofeu,Everton,eng Premier League,FW,21.8,1384,15.4,576.4422366905596,Top Starter,,,,,418.0977984076822,Top Starter,,
Leonardo Ulloa,Leicester City,eng Premier League,FW,29.4,968,10.8,625.2017848188597,Top Starter,,,,,613.7132142606556,Top Starter,,
Bojan Krkić,Stoke City,eng Premier League,FW,25.3,1709,19.0,388.08187792769445,Solid Squad Player,,,,,403.4296167367662,Top Starter,,
Joshua King,Bournemouth,eng Premier League,FW,24.0,1924,21.4,437.83162591473706,Top Starter,,,,,426.9716538273585,Top Starter,,
Divock Origi,Liverpool,eng Premier League,FW,20.7,666,7.4,646.9042213266305,Top Starter,,,,,364.56943095903773,Solid Squad Player,,
Yannick Bolasie,Crystal Palace,eng Premier League,FW,26.6,2076,23.1,416.4566043550816,Top Starter,,,,,454.2819293376846,Top Starter,,
Marco van Ginkel,Stoke City,eng Premier League,MF,23.1,752,8.4,,,315.4611745785491,Solid Squad Player,,,562.5186660101026,Top Starter,,
Marcus Rashford,Manchester Utd,eng Premier League,FW,18.2,861,9.6,592.848769938702,Top Starter,,,,,251.126008356521,Solid Squad Player,,
Callum Wilson,Bournemouth,eng Premier League,FW,23.8,772,8.6,469.7864050126174,Top Starter,,,,,282.08611479155815,Solid Squad Player,,
Steven Fletcher,Sunderland,eng Premier League,FW,28.8,1016,11.3,389.69382829286064,Solid Squad Player,,,,,511.3950006638768,Top Starter,,
Steven Berghuis,Watford,eng Premier League,FW,24.0,222,2.5,,,,,,,,,,
Jonathan Walters,Stoke City,eng Premier League,FW,32.3,1724,19.2,437.21691644290553,Top Starter,,,,,468.71715895102966,Top Starter,,
Salomón Rondón,West Brom,eng Premier League,FW,26.3,2564,28.5,388.17036467354063,Solid Squad Player,,,,,418.2444015258033,Top Starter,,
Victor Anichebe,West Brom,eng Premier League,FW,27.7,365,4.1,,,,,,,,,,
Raheem Sterling,Manchester City,eng Premier League,FW,21.1,1925,21.4,444.6429416866693,Top Starter,,,,,484.9095944063122,Top Starter,,
Juan Iturbe,Bournemouth,eng Premier League,FW,22.6,55,0.6,,,,,,,,,,
Diafra Sakho,West Ham,eng Premier League,FW,26.0,1525,16.9,393.6850023791967,Solid Squad Player,,,,,490.5288775133203,Top Starter,,
Steven Naismith,Norwich City,eng Premier League,Off_MF,29.3,1330,14.8,400.7960121462582,Top Starter,,,,,429.4613824215359,Top Starter,,
Nikica Jelavić,West Ham,eng Premier League,FW,30.3,339,3.8,,,,,,,,,,
Joselu,Stoke City,eng Premier League,FW,25.8,1090,12.1,409.74545765631933,Top Starter,,,,,543.1925793229087,Top Starter,,
Mame Biram Diouf,Stoke City,eng Premier League,FW,28.0,1269,14.1,403.35968161800326,Top Starter,,,,,443.5839869265616,Top Starter,,
Jordan Ayew,Aston Villa,eng Premier League,FW,24.3,2352,26.1,342.55126597655305,Solid Squad Player,,,,,557.9321014312768,Top Starter,,
Clinton N'Jie,Tottenham,eng Premier League,FW,22.4,184,2.0,,,,,,,,,,
Papiss Demba Cissé,Newcastle Utd,eng Premier League,FW,30.6,1070,11.9,283.384916294383,Solid Squad Player,,,,,371.5732955127382,Solid Squad Player,,
Loïc Rémy,Chelsea,eng Premier League,FW,29.0,285,3.2,,,,,,,,,,
Dwight Gayle,Crystal Palace,eng Premier League,FW,26.2,768,8.5,378.58990949808486,Solid Squad Player,,,,,478.9310178032202,Top Starter,,
Radamel Falcao,Chelsea,eng Premier League,FW,29.9,228,2.5,,,,,,,,,,
Marouane Fellaini,Manchester Utd,eng Premier League,MF,28.1,1068,11.9,,,346.8934792148597,Solid Squad Player,,,572.9018793977539,Top Starter,,
Wahbi Khazri,Sunderland,eng Premier League,FW,24.9,1077,12.0,381.60095963643994,Solid Squad Player,,,,,446.2021931345774,Top Starter,,
Glenn Murray,Bournemouth,eng Premier League,FW,32.3,795,8.8,414.23821068039854,Top Starter,,,,,490.67051254320484,Top Starter,,
Ayoze Pérez,Newcastle Utd,eng Premier League,FW,22.4,2045,22.7,397.04793795943846,Solid Squad Player,,,,,479.5071348365125,Top Starter,,
Fabio Borini,Sunderland,eng Premier League,FW,24.8,1899,21.1,307.64734758971963,Solid Squad Player,,,,,432.88446869717086,Top Starter,,
Charlie Austin,Southampton,eng Premier League,FW,26.5,208,2.3,,,,,,,,,,
Dame N'Doye,Sunderland,eng Premier League,FW,30.9,567,6.3,223.13903368258093,Solid Squad Player,,,,,570.9119861108466,Top Starter,,
Javier Hernández,Manchester Utd,eng Premier League,FW,27.6,23,0.3,,,,,,,,,,
Emmanuel Rivière,Newcastle Utd,eng Premier League,FW,25.8,63,0.7,,,,,,,,,,
Shinji Okazaki,Leicester City,eng Premier League,FW,29.7,2070,23.0,278.0395155697087,Solid Squad Player,,,,,480.79101507441095,Top Starter,,
Jesse Lingard,Manchester Utd,eng Premier League,Off_MF,23.0,1635,18.2,352.3302550795815,Solid Squad Player,,,,,398.8267336630268,Solid Squad Player,,
Peter Crouch,Stoke City,eng Premier League,FW,34.9,457,5.1,234.25597447560793,Solid Squad Player,,,,,519.0911456356174,Top Starter,,
Bakary Sako,Crystal Palace,eng Premier League,FW,27.7,1074,11.9,345.4418606377349,Solid Squad Player,,,,,417.8615677451493,Top Starter,,
Gabriel Agbonlahor,Aston Villa,eng Premier League,FW,29.2,1036,11.5,274.21414121934697,Solid Squad Player,,,,,324.679870909956,Solid Squad Player,,
Alberto Paloschi,Swansea City,eng Premier League,FW,26.0,669,7.4,276.09822953020614,Solid Squad Player,,,,,279.1459345052095,Solid Squad Player,,
Alexandre Pato,Chelsea,eng Premier League,FW,26.3,131,1.5,,,,,,,,,,
Rickie Lambert,West Brom,eng Premier League,FW,33.9,617,6.9,234.44732048604834,Solid Squad Player,,,,,386.44120517190703,Solid Squad Player,,
Éder,Swansea City,eng Premier League,FW,28.0,269,3.0,,,,,,,,,,
Victor Moses,West Ham,eng Premier League,MF,25.1,981,10.9,,,544.8987086892398,Top Starter,,,389.0051106710141,Solid Squad Player,,
Son Heung-min,Tottenham,eng Premier League,FW,23.5,1105,12.3,427.7471617311576,Top Starter,,,,,456.2742911294561,Top Starter,,
Saido Berahino,West Brom,eng Premier League,FW,22.4,1741,19.3,259.6608986944202,Solid Squad Player,,,,,294.27424733056097,Solid Squad Player,,
Benik Afobe,Bournemouth,eng Premier League,FW,22.9,936,10.4,386.09838785878134,Solid Squad Player,,,,,249.73980741172682,Solid Squad Player,,
James Wilson,Manchester Utd,eng Premier League,FW,20.1,8,0.1,,,,,,,,,,
Seydou Doumbia,Newcastle Utd,eng Premier League,FW,28.0,29,0.3,,,,,,,,,,
Jay Rodriguez,Southampton,eng Premier League,FW,26.4,346,3.8,,,,,,,,,,
Marouane Chamakh,Crystal Palace,eng Premier League,FW,32.0,250,2.8,,,,,,,,,,
Jeremain Lens,Sunderland,eng Premier League,FW,28.1,1293,14.4,437.44940644486053,Top Starter,,,,,532.9167778818681,Top Starter,,
Ola Toivonen,Sunderland,eng Premier League,FW,29.5,663,7.4,249.56115071995154,Solid Squad Player,,,,,496.81727162432173,Top Starter,,
Emmanuel Emenike,West Ham,eng Premier League,FW,28.6,509,5.7,146.25897212391217,Below Big-5 Level,,,,,417.1962008824984,Top Starter,,
Rolando Aarons,Newcastle Utd,eng Premier League,FW,20.1,377,4.2,,,,,,,,,,
Cameron Jerome,Norwich City,eng Premier League,FW,29.4,1774,19.7,250.9657410524474,Solid Squad Player,,,,,412.16757128665813,Top Starter,,
Patrick Bamford,Norwich City,eng Premier League,FW,22.3,355,3.9,,,,,,,,,,
Lewis Grabban,Bournemouth,eng Premier League,FW,28.0,820,9.1,188.5889691256361,Below Big-5 Level,,,,,319.6298529614064,Solid Squad Player,,
Wayne Routledge,Swansea City,eng Premier League,FW,31.0,1680,18.7,235.8876692226899,Solid Squad Player,,,,,346.42411956986615,Solid Squad Player,,
Emmanuel Adebayor,Crystal Palace,eng Premier League,FW,31.8,616,6.8,293.4004391621159,Solid Squad Player,,,,,416.51662082626194,Top Starter,,
Oumar Niasse,Everton,eng Premier League,FW,25.7,142,1.6,,,,,,,,,,
Peter Odemwingie,Stoke City,eng Premier League,FW,34.5,101,1.1,,,,,,,,,,
Yann Kermorgant,Bournemouth,eng Premier League,FW,34.1,125,1.4,,,,,,,,,,
Juanmi,Southampton,eng Premier League,FW,22.6,161,1.8,,,,,,,,,,
Tyler Roberts,West Brom,eng Premier League,Off_MF,17.0,17,0.2,,,,,,,,,,
Will Keane,Manchester Utd,eng Premier League,FW,23.0,4,0.0,,,,,,,,,,
Andrej Kramarić,Leicester City,eng Premier League,Off_MF,24.5,22,0.2,,,,,,,,,,
Gary Hooper,Norwich City,eng Premier League,FW,27.9,11,0.1,,,,,,,,,,
Tokelo Rantie,Bournemouth,eng Premier League,FW,25.3,38,0.4,,,,,,,,,,
Danny Graham,Sunderland,eng Premier League,FW,30.4,358,4.0,,,,,,,,,,
Memphis,Manchester Utd,eng Premier League,FW,21.9,1474,16.4,223.72833150438,Solid Squad Player,,,,,439.68882635461836,Top Starter,,
Adama Traoré,Aston Villa,eng Premier League,FW,19.9,184,2.0,,,,,,,,,,
Florian Thauvin,Newcastle Utd,eng Premier League,FW,22.9,420,4.7,,,,,,,,,,
Jonathan Leko,West Brom,eng Premier League,FW,16.7,271,3.0,,,,,,,,,,
Fraizer Campbell,Crystal Palace,eng Premier League,FW,28.3,360,4.0,,,,,,,,,,
Kyle Lafferty,Norwich City,eng Premier League,FW,28.3,13,0.1,,,,,,,,,,
Marvin Emnes,Swansea City,eng Premier League,FW,27.6,66,0.7,,,,,,,,,,
Tammy Abraham,Chelsea,eng Premier League,FW,18.2,53,0.6,,,,,,,,,,
Ivan Toney,Newcastle Utd,eng Premier League,FW,19.8,10,0.1,,,,,,,,,,
Víctor Ibarbo,Watford,eng Premier League,FW,25.6,64,0.7,,,,,,,,,,
Rushian Hepburn-Murphy,Aston Villa,eng Premier League,FW,17.3,1,0.0,,,,,,,,,,
Obbi Oulare,Watford,eng Premier League,FW,20.0,5,0.1,,,,,,,,,,
Jaume Doménech,Valencia,es La Liga,GK,25.2,1530,17.0,,,,,,,,,757.9066712541498,World Class
Keylor Navas,Real Madrid,es La Liga,GK,29.0,3060,34.0,,,,,,,,,786.3341796820121,World Class
Raúl Lizoain,Las Palmas,es La Liga,GK,24.9,707,7.9,,,,,,,,,794.1291682430323,World Class
Alberto Garcia,Sporting Gijón,es La Liga,GK,30.9,540,6.0,,,,,,,,,637.3533545895264,Top Starter
Alphonse Aréola,Villarreal,es La Liga,GK,22.8,2880,32.0,,,,,,,,,852.7628052995368,World Class
Claudio Bravo,Barcelona,es La Liga,GK,32.7,2878,32.0,,,,,,,,,826.7157789599482,World Class
Kiko Casilla,Real Madrid,es La Liga,GK,29.2,360,4.0,,,,,,,,,,
Jan Oblak,Atlético Madrid,es La Liga,GK,23.0,3420,38.0,,,,,,,,,741.2505443313316,Top Starter
Sergio Rico,Sevilla,es La Liga,GK,22.3,3060,34.0,,,,,,,,,755.3651437708148,World Class
Antonio Adán,Betis,es La Liga,GK,28.6,3213,35.7,,,,,,,,,792.5050962612332,World Class
Carlos Kameni,Málaga,es La Liga,GK,31.9,2467,27.4,,,,,,,,,830.6279408002559,World Class
Guillermo Ochoa,Málaga,es La Liga,GK,30.5,953,10.6,,,,,,,,,701.2770027173219,Top Starter
Jesús Fernández,Granada,es La Liga,GK,27.6,90,1.0,,,,,,,,,,
Gerónimo Rulli,Real Sociedad,es La Liga,GK,23.6,3192,35.5,,,,,,,,,756.5647765091077,World Class
Mathew Ryan,Valencia,es La Liga,GK,23.7,720,8.0,,,,,,,,,727.4137033597275,Top Starter
Iván Cuéllar,Sporting Gijón,es La Liga,GK,31.6,2880,32.0,,,,,,,,,713.1240282657747,Top Starter
Javi Varas,Las Palmas,es La Liga,GK,33.3,2711,30.1,,,,,,,,,731.90351959153,Top Starter
Sergio Asenjo,Villarreal,es La Liga,GK,26.5,360,4.0,,,,,,,,,,
Diego Alves,Valencia,es La Liga,GK,30.5,1170,13.0,,,,,,,,,632.4190973114751,Top Starter
Diego Mariño,Levante,es La Liga,GK,25.6,2070,23.0,,,,,,,,,699.9899324057405,Top Starter
Juan Carlos,Rayo Vallecano,es La Liga,GK,27.9,1801,20.0,,,,,,,,,680.7926020208852,Top Starter
Gorka Iraizoz,Athletic Club,es La Liga,GK,34.8,3244,36.0,,,,,,,,,739.9353749473363,Top Starter
Vicente Guaita,Getafe,es La Liga,GK,29.0,3420,38.0,,,,,,,,,690.0937188489529,Top Starter
Marc-André Ter Stegen,Barcelona,es La Liga,GK,23.7,542,6.0,,,,,,,,,740.2045935474114,Top Starter
Sergio Álvarez,Celta Vigo,es La Liga,GK,29.4,2725,30.3,,,,,,,,,662.4798461795178,Top Starter
Germán Lux,La Coruña,es La Liga,GK,33.5,2557,28.4,,,,,,,,,649.3542866752817,Top Starter
Asier Riesgo,Eibar,es La Liga,GK,32.2,3060,34.0,,,,,,,,,632.5873051312653,Top Starter
Andrés Fernández,Granada,es La Liga,GK,29.0,3329,37.0,,,,,,,,,620.8150530550326,Top Starter
Xabier Irureta,Eibar,es La Liga,GK,29.8,360,4.0,,,,,,,,,,
Yoel Rodríguez,Rayo Vallecano,es La Liga,GK,27.3,810,9.0,,,,,,,,,511.57093758567515,Top Starter
Pau López,Espanyol,es La Liga,GK,21.1,3195,35.5,,,,,,,,,646.9837797883986,Top Starter
Toño,Rayo Vallecano,es La Liga,GK,36.0,808,9.0,,,,,,,,,772.303217458912,World Class
Dani Giménez,Betis,es La Liga,GK,32.4,207,2.3,,,,,,,,,,
Beto,Sevilla,es La Liga,GK,33.7,360,4.0,,,,,,,,,,
Rubén Blanco,Celta Vigo,es La Liga,GK,20.4,690,7.7,,,,,,,,,681.8443990789787,Top Starter
Rubén Martínez,Levante,es La Liga,GK,31.5,1350,15.0,,,,,,,,,628.3474811827759,Top Starter
Stipe Pletikosa,La Coruña,es La Liga,GK,37.0,180,2.0,,,,,,,,,,
Mariano Barbosa,Villarreal,es La Liga,GK,31.4,180,2.0,,,,,,,,,,
Manu,La Coruña,es La Liga,GK,29.8,682,7.6,,,,,,,,,471.7438156112816,Top Starter
Oier Olazábal,Real Sociedad,es La Liga,GK,26.3,227,2.5,,,,,,,,,,
Giedrius Arlauskis,Espanyol,es La Liga,GK,28.1,225,2.5,,,,,,,,,,
Iago Herrerín,Athletic Club,es La Liga,GK,27.9,174,1.9,,,,,,,,,,
Ivan Kelava,Granada,es La Liga,GK,27.9,0,0.0,,,,,,,,,,
Nestor Díaz,Celta Vigo,es La Liga,GK,23.5,4,0.0,,,,,,,,,,
Diego Godín,Atlético Madrid,es La Liga,DF,29.9,2651,29.5,,,,,652.1560266853686,Top Starter,636.5838604820636,Top Starter,,
Filipe Luís,Atlético Madrid,es La Liga,DF,30.4,2834,31.5,,,,,545.391918442428,Top Starter,544.4213224067859,Top Starter,,
Shkodran Mustafi,Valencia,es La Liga,DF,23.7,2682,29.8,,,,,663.9334977378201,Top Starter,633.2262628612872,Top Starter,,
Sergio Ramos,Real Madrid,es La Liga,DF,29.8,1944,21.6,,,,,577.0828812624386,Top Starter,536.7428047291841,Top Starter,,
Marcelo,Real Madrid,es La Liga,DF,27.6,2474,27.5,,,,,496.527769495665,Top Starter,448.95455170874715,Top Starter,,
Pedro Bigas,Las Palmas,es La Liga,DF,25.9,2353,26.1,,,,,583.2479097960727,Top Starter,507.9150768733941,Top Starter,,
Danilo,Real Madrid,es La Liga,DF,24.5,2044,22.7,,,,,552.2270220240578,Top Starter,517.8679181817064,Top Starter,,
Diego Reyes,Real Sociedad,es La Liga,DF,23.3,2313,25.7,,,,,610.1793923670897,Top Starter,613.3365809944304,Top Starter,,
Pepe,Real Madrid,es La Liga,DF,32.8,1887,21.0,,,,,587.2723914180896,Top Starter,593.0101766243918,Top Starter,,
Federico Ricca,Málaga,es La Liga,DF,21.1,641,7.1,,,,,603.7967507846338,Top Starter,635.0424236080804,Top Starter,,
Gerard Piqué,Barcelona,es La Liga,DF,28.9,2592,28.8,,,,,553.0088971697522,Top Starter,485.46338916282417,Top Starter,,
José María Giménez,Atlético Madrid,es La Liga,DF,20.9,2430,27.0,,,,,604.1959463635981,Top Starter,530.230067622938,Top Starter,,
Mateo Musacchio,Villarreal,es La Liga,DF,25.3,1009,11.2,,,,,496.2388615521382,Top Starter,452.99926238819376,Top Starter,,
Aderllan Santos,Valencia,es La Liga,DF,26.7,1520,16.9,,,,,616.9855129916104,Top Starter,522.5185352616019,Top Starter,,
Stefan Savić,Atlético Madrid,es La Liga,DF,25.0,925,10.3,,,,,575.874085482508,Top Starter,485.1351687768856,Top Starter,,
Gustavo Cabral,Celta Vigo,es La Liga,DF,30.2,2675,29.7,,,,,626.5709133581053,Top Starter,615.963642690749,Top Starter,,
Andreu Fontàs,Celta Vigo,es La Liga,DF,26.1,540,6.0,,,,,621.9524979185325,Top Starter,555.393145879993,Top Starter,,
David García,Las Palmas,es La Liga,DF,33.8,1609,17.9,,,,,545.7626096547423,Top Starter,547.0828597947726,Top Starter,,
Thomas Vermaelen,Barcelona,es La Liga,DF,30.1,504,5.6,,,,,596.3958050120038,Top Starter,533.837089739886,Top Starter,,
Sidnei,La Coruña,es La Liga,DF,26.4,2897,32.2,,,,,587.9008662122518,Top Starter,483.79570557832795,Top Starter,,
Jordi Alba,Barcelona,es La Liga,DF,26.8,2591,28.8,,,,,469.5008287189262,Top Starter,420.82584675279276,Top Starter,,
Weligton,Málaga,es La Liga,DF,36.4,2608,29.0,,,,,632.6520641145795,Top Starter,614.9817550072306,Top Starter,,
Germán Pezzella,Betis,es La Liga,DF,24.5,2165,24.1,,,,,614.1045337245623,Top Starter,613.6924752797165,Top Starter,,
Raphaël Varane,Real Madrid,es La Liga,DF,22.7,2181,24.2,,,,,588.982416266401,Top Starter,486.5782363262407,Top Starter,,
Lucas Hernández,Atlético Madrid,es La Liga,DF,19.9,834,9.3,,,,,535.7345847850656,Top Starter,484.98552997052593,Top Starter,,
Iñigo Martínez,Real Sociedad,es La Liga,DF,24.6,2700,30.0,,,,,594.1075293939205,Top Starter,560.0891698521378,Top Starter,,
Bruno González,Betis,es La Liga,DF,25.6,2807,31.2,,,,,597.8299640675465,Top Starter,540.3531924413276,Top Starter,,
Ricardo Costa,Granada,es La Liga,DF,34.6,1250,13.9,,,,,546.8218293905286,Top Starter,447.6108146919587,Top Starter,,
Dani Carvajal,Real Madrid,es La Liga,DF,24.0,1638,18.2,,,,,517.2334507866017,Top Starter,494.19315234495014,Top Starter,,
Marc Bartra,Barcelona,es La Liga,DF,25.0,496,5.5,,,,,635.6039421607495,Top Starter,615.7262035282884,Top Starter,,
Luis Hernández,Sporting Gijón,es La Liga,DF,26.7,3224,35.8,,,,,528.5727015225493,Top Starter,450.89330015222504,Top Starter,,
Heiko Westermann,Betis,es La Liga,DF,32.4,1633,18.1,,,,,638.146907139362,Top Starter,629.9050316521821,Top Starter,,
Antolín Alcaraz,Las Palmas,es La Liga,DF,33.4,540,6.0,,,,,634.1501090493133,Top Starter,609.5050099139493,Top Starter,,
Rúben Vezo,Valencia,es La Liga,DF,21.7,1084,12.0,,,,,603.4396979560693,Top Starter,569.4574417610095,Top Starter,,
Aythami Artiles,Las Palmas,es La Liga,DF,29.7,2643,29.4,,,,,618.4450870459108,Top Starter,624.0140751160986,Top Starter,,
Raúl Albentosa,Málaga,es La Liga,DF,27.3,2553,28.4,,,,,539.4174665928801,Top Starter,493.3922169183968,Top Starter,,
Jaume Costa,Villarreal,es La Liga,DF,27.8,1537,17.1,,,,,549.4458275164826,Top Starter,471.9592679054096,Top Starter,,
Aymeric Laporte,Athletic Club,es La Liga,DF,21.6,2213,24.6,,,,,608.2819730367233,Top Starter,567.3846009211122,Top Starter,,
Adrián Marín,Villarreal,es La Liga,DF,19.0,925,10.3,,,,,510.92832766688167,Top Starter,470.1969692830346,Top Starter,,
Yuri Berchiche,Real Sociedad,es La Liga,DF,25.9,1849,20.5,,,,,588.636454221449,Top Starter,627.5963783472203,Top Starter,,
Hugo Mallo,Celta Vigo,es La Liga,DF,24.5,2944,32.7,,,,,519.2744753407591,Top Starter,477.8010528437735,Top Starter,,
Eric Bailly,Villarreal,es La Liga,DF,21.7,2024,22.5,,,,,591.0354178059409,Top Starter,513.5906028161211,Top Starter,,
Egor Filipenko,Málaga,es La Liga,DF,27.7,561,6.2,,,,,570.9338552357918,Top Starter,496.50441177417775,Top Starter,,
Roberto Rosales,Málaga,es La Liga,DF,27.1,3071,34.1,,,,,545.7018829161294,Top Starter,495.89894950200636,Top Starter,,
Nicolás Pareja,Sevilla,es La Liga,DF,32.0,123,1.4,,,,,,,,,,
Mario Gaspar,Villarreal,es La Liga,DF,25.1,2874,31.9,,,,,488.2605670846379,Top Starter,471.5658694900403,Top Starter,,
Cala,Getafe,es La Liga,DF,26.1,1909,21.2,,,,,565.6477129701068,Top Starter,455.29416965452276,Top Starter,,
Juanfran,Atlético Madrid,es La Liga,DF,31.0,3029,33.7,,,,,470.99039937370713,Top Starter,422.87082367496765,Top Starter,,
Víctor Ruiz,Villarreal,es La Liga,DF,26.9,2990,33.2,,,,,531.829025856921,Top Starter,480.1259865489688,Top Starter,,
Álex Bergantiños,La Coruña,es La Liga,MF,30.6,1750,19.4,,,441.4643443773098,Top Starter,,,528.266130073558,Top Starter,,
Alexis,Getafe,es La Liga,DF,30.4,1350,15.0,,,,,578.3522858447208,Top Starter,507.34834392971527,Top Starter,,
Nacho,Real Madrid,es La Liga,DF,26.0,1153,12.8,,,,,542.7315010373161,Top Starter,529.6393315676014,Top Starter,,
Emiliano Velázquez,Getafe,es La Liga,DF,21.7,974,10.8,,,,,607.8371642631273,Top Starter,505.3711680830566,Top Starter,,
Antonio Raillo,Espanyol,es La Liga,DF,24.2,360,4.0,,,,,,,,,,
Aymen Abdennour,Valencia,es La Liga,DF,26.4,1852,20.6,,,,,568.3028221202138,Top Starter,532.1358714484405,Top Starter,,
Miguel Lopes,Granada,es La Liga,DF,29.0,1972,21.9,,,,,596.8672192544682,Top Starter,549.3325036116215,Top Starter,,
Zouhair Feddal,Levante,es La Liga,DF,26.0,2519,28.0,,,,,581.7290499068808,Top Starter,511.1364441846198,Top Starter,,
Mikel González,Real Sociedad,es La Liga,DF,30.3,1552,17.2,,,,,527.127211177825,Top Starter,457.1434678971222,Top Starter,,
Xabier Etxeita,Athletic Club,es La Liga,DF,28.2,2485,27.6,,,,,538.6054116381134,Top Starter,497.9680696881208,Top Starter,,
Mariano,Sevilla,es La Liga,DF,29.5,1685,18.7,,,,,512.8445989591072,Top Starter,450.5227100424211,Top Starter,,
Jean-Sylvain Babin,Granada,es La Liga,DF,29.2,2236,24.8,,,,,537.0406127576938,Top Starter,417.77391679622554,Top Starter,,
Dani Castellano,Las Palmas,es La Liga,DF,28.2,2247,25.0,,,,,546.891973646591,Top Starter,538.991664799168,Top Starter,,
Sergio Escudero,Sevilla,es La Liga,DF,26.3,1172,13.0,,,,,541.2015777193823,Top Starter,532.8427717539565,Top Starter,,
Álvaro Arbeloa,Real Madrid,es La Liga,DF,33.0,258,2.9,,,,,,,,,,
Alberto de la Bella,Real Sociedad,es La Liga,DF,30.1,1248,13.9,,,,,546.901243256098,Top Starter,508.9745465110923,Top Starter,,
Martín Montoya,Betis,es La Liga,DF,24.7,1167,13.0,,,,,545.5620427986007,Top Starter,556.3190265757198,Top Starter,,
Juan Manuel Vargas,Betis,es La Liga,DF,32.2,1718,19.1,,,,,478.71999543321925,Top Starter,410.5322407966316,Top Starter,,
Marcos Angeleri,Málaga,es La Liga,DF,32.7,1112,12.4,,,,,510.36620813192854,Top Starter,430.07136796803707,Top Starter,,
Aritz Elustondo,Real Sociedad,es La Liga,DF,21.8,2599,28.9,,,,,555.775735501637,Top Starter,532.9833147955811,Top Starter,,
Eneko Bóveda,Athletic Club,es La Liga,DF,27.0,1462,16.2,,,,,584.3424415459622,Top Starter,596.5456856615316,Top Starter,,
Miguel Torres,Málaga,es La Liga,DF,29.9,1958,21.8,,,,,498.75369451160526,Top Starter,454.3155873725906,Top Starter,,
Iván Ramis,Eibar,es La Liga,DF,31.2,1794,19.9,,,,,603.8677001428806,Top Starter,552.9493185270088,Top Starter,,
Mauricio Lemos,Las Palmas,es La Liga,DF,20.0,736,8.2,,,,,521.160050215411,Top Starter,443.80580373240423,Top Starter,,
Jesús Gámez,Atlético Madrid,es La Liga,DF,30.7,727,8.1,,,,,539.8599899038535,Top Starter,466.8201917163684,Top Starter,,
Bernardo Espinosa,Sporting Gijón,es La Liga,DF,26.5,1338,14.9,,,,,601.33200729111,Top Starter,635.5154412549252,Top Starter,,
