Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Marco Kana,RSC Anderlecht,be Pro League,DF,,98,1.1,,,,,,,,,,
Franz Tangala,SV Zulte Waregem,be Pro League,DF,,20,0.2,,,,,,,,,,
Louis Patris,Royale Union Saint-Gilloise,be Pro League,DF,,161,1.8,,,,,,,,,,
Roggerio Nyakossi,Oud-Heverlee Leuven,be Pro League,DF,,176,2.0,,,,,,,,,,
Massimo Decoene,KV Mechelen,be Pro League,DF,,180,2.0,,,,,,,,,,
Loïc Mbe Soh,Sint-Truidense VV,be Pro League,DF,25.6,180,2.0,,,,,,,,,,
Djibril Lamego,RAAL La Louvière,be Pro League,DF,,35,0.4,,,,,,,,,,
Bjorn Meijer,Club Brugge KV,be Pro League,DF,,13,0.1,,,,,,,,,,
Davis Opoku,Oud-Heverlee Leuven,be Pro League,DF,,99,1.1,,,,,,,,,,
Christophe Janssens,SK Beveren,be Pro League,DF,,155,1.7,,,,,,,,,,
Visar Musliu,Sint-Truidense VV,be Pro League,DF,32.1,180,2.0,,,,,,,,,,
Ewoud Pletinckx,Oud-Heverlee Leuven,be Pro League,DF,,180,2.0,,,,,,,,,,
Ludwig Augustinsson,RSC Anderlecht,be Pro League,DF,32.7,129,1.4,,,,,,,,,,
Rudy Kohon,KV Kortrijk,be Pro League,DF,22.6,180,2.0,,,,,,,,,,
Wagane Faye,RAAL La Louvière,be Pro League,DF,,168,1.9,,,,,,,,,,
Harrison Murray-Campbell,KV Kortrijk,be Pro League,DF,,12,0.1,,,,,,,,,,
Lucas Mbamba,KVC Westerlo,be Pro League,DF,,93,1.0,,,,,,,,,,
Gustav Mortensen,Standard Liège,be Pro League,DF,,179,2.0,,,,,,,,,,
Joedrick Pupe,Sint-Truidense VV,be Pro League,DF,,179,2.0,,,,,,,,,,
José Marsà,KV Mechelen,be Pro League,DF,,166,1.8,,,,,,,,,,
Shaquil Delos,RAAL La Louvière,be Pro League,DF,,180,2.0,,,,,,,,,,
Dominic Thompson,SK Beveren,be Pro League,DF,26.4,35,0.4,,,,,,,,,,
Reno Münz,KVC Westerlo,be Pro League,DF,21.2,85,0.9,,,,,,,,,,
Wolke Janssens,Sint-Truidense VV,be Pro League,DF,,9,0.1,,,,,,,,,,
Lasse Flø,KVC Westerlo,be Pro League,DF,,109,1.2,,,,,,,,,,
Luc Marijnissen,KV Mechelen,be Pro League,DF,,75,0.8,,,,,,,,,,
Amando Lapage,KVC Westerlo,be Pro League,DF,,80,0.9,,,,,,,,,,
Emmanuel Kakou,Cercle Brugge,be Pro League,DF,,152,1.7,,,,,,,,,,
Ibe Hautekiet,Standard Liège,be Pro League,DF,,180,2.0,,,,,,,,,,
Shogo Taniguchi,Sint-Truidense VV,be Pro League,DF,,9,0.1,,,,,,,,,,
Henry Lawrence,Standard Liège,be Pro League,DF,,28,0.3,,,,,,,,,,
James Ndjeungoue,KV Kortrijk,be Pro League,DF,,168,1.9,,,,,,,,,,
Leo Fuhr Hjelde,KV Mechelen,be Pro League,DF,23.4,38,0.4,,,,,,,,,,
Daan Dierckx,Standard Liège,be Pro League,DF,23.9,20,0.2,,,,,,,,,,
Takuya Ogiwara,Oud-Heverlee Leuven,be Pro League,DF,,41,0.5,,,,,,,,,,
Seiji Kimura,KVC Westerlo,be Pro League,DF,,180,2.0,,,,,,,,,,
Yaimar Medina,KRC Genk,be Pro League,DF,,18,0.2,,,,,,,,,,
Kobe Corbanie,KV Mechelen,be Pro League,DF,,62,0.7,,,,,,,,,,
Gilles Ruyssen,KV Kortrijk,be Pro League,DF,,180,2.0,,,,,,,,,,
Matte Smets,KRC Genk,be Pro League,DF,,90,1.0,,,,,,,,,,
Christian Akpan,KRC Genk,be Pro League,DF,,18,0.2,,,,,,,,,,
Michée Ndembi,KVC Westerlo,be Pro League,DF,,90,1.0,,,,,,,,,,
Jorne Spileers,Club Brugge KV,be Pro League,DF,,3,0.0,,,,,,,,,,
Hugo Siquet,Club Brugge KV,be Pro League,DF,24.5,3,0.0,,,,,,,,,,
Adnane Abid,Standard Liège,be Pro League,MF,,180,2.0,,,,,,,,,,
Carlos Forbs,Club Brugge KV,be Pro League,MF,22.8,180,2.0,,,,,,,,,,
Parfait Guiagon,RC Sporting Charleroi,be Pro League,MF,,74,0.8,,,,,,,,,,
Therence Koudou,KV Mechelen,be Pro League,MF,22.1,80,0.9,,,,,,,,,,
Ryan Merlen,Sint-Truidense VV,be Pro League,MF,,155,1.7,,,,,,,,,,
Darius Olaru,Royale Union Saint-Gilloise,be Pro League,MF,,22,0.2,,,,,,,,,,
Marley Aké,SV Zulte Waregem,be Pro League,MF,26.0,174,1.9,,,,,,,,,,
Lukáš Ambros,RSC Anderlecht,be Pro League,MF,22.6,180,2.0,,,,,,,,,,
Ismaila Coulibaly,RAAL La Louvière,be Pro League,MF,,179,2.0,,,,,,,,,,
Nelson Ishiwatari,Sint-Truidense VV,be Pro League,MF,,177,2.0,,,,,,,,,,
Guilherme Smith,Royale Union Saint-Gilloise,be Pro League,MF,,112,1.2,,,,,,,,,,
Bryan Heynen,KRC Genk,be Pro League,MF,,173,1.9,,,,,,,,,,
Yassine Khalifi,RC Sporting Charleroi,be Pro League,MF,,161,1.8,,,,,,,,,,
Óscar Gil,Oud-Heverlee Leuven,be Pro League,MF,39.6,154,1.7,,,,,,,,,,
Casper Nielsen,Standard Liège,be Pro League,MF,,180,2.0,,,,,,,,,,
Joshua Nga Kana,RSC Anderlecht,be Pro League,MF,,90,1.0,,,,,,,,,,
Chris Lokesa,SK Beveren,be Pro League,MF,,170,1.9,,,,,,,,,,
Jules Ahoka,Royal Antwerp FC,be Pro League,MF,,180,2.0,,,,,,,,,,
Kamiel Van de Perre,Royale Union Saint-Gilloise,be Pro League,MF,,174,1.9,,,,,,,,,,
Rob Schoofs,Royale Union Saint-Gilloise,be Pro League,MF,,161,1.8,,,,,,,,,,
Adem Zorgane,Royale Union Saint-Gilloise,be Pro League,MF,,19,0.2,,,,,,,,,,
Hans Vanaken,Club Brugge KV,be Pro League,MF,,173,1.9,,,,,,,,,,
Amine Boukamir,RC Sporting Charleroi,be Pro League,MF,,135,1.5,,,,,,,,,,
Tibe De Vlieger,KAA Gent,be Pro League,MF,,102,1.1,,,,,,,,,,
Cameron Congreve,KVC Westerlo,be Pro League,MF,,66,0.7,,,,,,,,,,
Marco Ilaimaharitra,Standard Liège,be Pro League,MF,,89,1.0,,,,,,,,,,
Ilias Sebaoui,Sint-Truidense VV,be Pro League,MF,,180,2.0,,,,,,,,,,
Lukas Mondele,Cercle Brugge,be Pro League,MF,,164,1.8,,,,,,,,,,
Abdoulaye Sissako,Sint-Truidense VV,be Pro League,MF,,180,2.0,,,,,,,,,,
Antoine Bernier,RC Sporting Charleroi,be Pro League,MF,,173,1.9,,,,,,,,,,
Freddie Potts,Club Brugge KV,be Pro League,MF,23.3,172,1.9,,,,,,,,,,
Serxho Ujka,SV Zulte Waregem,be Pro League,MF,,85,0.9,,,,,,,,,,
Isaac Ismaël Cissé,RC Sporting Charleroi,be Pro League,MF,,64,0.7,,,,,,,,,,
Cedric Jan Van Meirvenne,KV Mechelen,be Pro League,MF,,61,0.7,,,,,,,,,,
Brecht Dejaegere,KV Kortrijk,be Pro League,MF,35.6,151,1.7,,,,,,,,,,
Modibo Fofana,Royal Antwerp FC,be Pro League,MF,,126,1.4,,,,,,,,,,
Alexis Trouillet,Standard Liège,be Pro League,MF,26.0,141,1.6,,,,,,,,,,
Tom Reyners,Lommel SK,be Pro League,MF,,175,1.9,,,,,,,,,,
Mathias Delorge,KAA Gent,be Pro League,MF,,32,0.4,,,,,,,,,,
Enrique Lofolomo,SV Zulte Waregem,be Pro League,MF,,180,2.0,,,,,,,,,,
Nathan-Dylan Saliba,RSC Anderlecht,be Pro League,MF,,145,1.6,,,,,,,,,,
Junya Ito,KRC Genk,be Pro League,FW,33.8,180,2.0,,,,,,,,,,
Thibo Somers,Royal Antwerp FC,be Pro League,MF,,180,2.0,,,,,,,,,,
Ken Masui,KV Kortrijk,be Pro League,MF,,151,1.7,,,,,,,,,,
Mátyás Kovács,RAAL La Louvière,be Pro League,MF,,60,0.7,,,,,,,,,,
Jakob Napoleon Romsaas,RC Sporting Charleroi,be Pro League,MF,,106,1.2,,,,,,,,,,
William Balikwisha,Oud-Heverlee Leuven,be Pro League,MF,,166,1.8,,,,,,,,,,
Cheveyo Tsawa,Club Brugge KV,be Pro League,MF,,11,0.1,,,,,,,,,,
Félix Lemaréchal,Club Brugge KV,be Pro League,MF,23.4,25,0.3,,,,,,,,,,
Oliver Antman,RSC Anderlecht,be Pro League,MF,,91,1.0,,,,,,,,,,
Nikolas Sattlberger,KRC Genk,be Pro League,MF,,104,1.2,,,,,,,,,,
Makaya Ibrahima Diaby,Cercle Brugge,be Pro League,MF,,180,2.0,,,,,,,,,,
Tristan Degreef,RSC Anderlecht,be Pro League,MF,,165,1.8,,,,,,,,,,
Hugo Vetlesen,Club Brugge KV,be Pro League,MF,,168,1.9,,,,,,,,,,
Erick Nunes,Cercle Brugge,be Pro League,MF,,28,0.3,,,,,,,,,,
Relebohile Mofokeng,Royale Union Saint-Gilloise,be Pro League,MF,,58,0.6,,,,,,,,,,
Aimé Omgba,KAA Gent,be Pro League,MF,,59,0.7,,,,,,,,,,
Isaiah Dada-Mascoll,Lommel SK,be Pro League,MF,,45,0.5,,,,,,,,,,
Leonardo Lopes,KAA Gent,be Pro League,MF,,167,1.9,,,,,,,,,,
Sieben Dewaele,SK Beveren,be Pro League,MF,,180,2.0,,,,,,,,,,
Ibrahima Sory Bangoura,KRC Genk,be Pro League,MF,,165,1.8,,,,,,,,,,
Viggo Martens,Cercle Brugge,be Pro League,MF,,139,1.5,,,,,,,,,,
Lucas Schoofs,Lommel SK,be Pro League,MF,,180,2.0,,,,,,,,,,
Salieu Drammeh,Standard Liège,be Pro League,MF,,19,0.2,,,,,,,,,,
Ousseynou Niang,Royale Union Saint-Gilloise,be Pro League,MF,,87,1.0,,,,,,,,,,
Abdelkahar Kadri,KAA Gent,be Pro League,MF,,148,1.6,,,,,,,,,,
Ayumu Yokoyama,KRC Genk,be Pro League,MF,,108,1.2,,,,,,,,,,
Stredair Appuah,Lommel SK,be Pro League,MF,22.5,114,1.3,,,,,,,,,,
Isa Sakamoto,KVC Westerlo,be Pro League,MF,,180,2.0,,,,,,,,,,
Besfort Zeneli,Royale Union Saint-Gilloise,be Pro League,MF,,130,1.4,,,,,,,,,,
Ondrej Kricfalusi,Royale Union Saint-Gilloise,be Pro League,MF,,9,0.1,,,,,,,,,,
Tristan Panduro,SV Zulte Waregem,be Pro League,MF,,13,0.1,,,,,,,,,,
Nikola Mituljikić,SV Zulte Waregem,be Pro League,MF,,45,0.5,,,,,,,,,,
Kurt Abrahams,SK Beveren,be Pro League,MF,,126,1.4,,,,,,,,,,
Farouck Adekami,Royal Antwerp FC,be Pro League,MF,,12,0.1,,,,,,,,,,
Henok Teklab,Oud-Heverlee Leuven,be Pro League,MF,,81,0.9,,,,,,,,,,
Joel Ndala,Cercle Brugge,be Pro League,MF,,24,0.3,,,,,,,,,,
Wouter George,Oud-Heverlee Leuven,be Pro League,MF,,160,1.8,,,,,,,,,,
Patrick Pflücke,RC Sporting Charleroi,be Pro League,MF,,139,1.5,,,,,,,,,,
Thomas Claes,SV Zulte Waregem,be Pro League,MF,,180,2.0,,,,,,,,,,
Lazare Amani,Cercle Brugge,be Pro League,MF,,33,0.4,,,,,,,,,,
Xander Dierckx,Royal Antwerp FC,be Pro League,MF,,180,2.0,,,,,,,,,,
Jan Virgili,Club Brugge KV,be Pro League,MF,20.4,12,0.1,,,,,,,,,,
László Bénes,KAA Gent,be Pro League,MF,29.3,13,0.1,,,,,,,,,,
Kenan Haroun,KRC Genk,be Pro League,MF,,15,0.2,,,,,,,,,,
Tobias Mohr,Standard Liège,be Pro League,FW,31.4,14,0.2,,,,,,,,,,
Dante Rigo,SK Beveren,be Pro League,MF,,9,0.1,,,,,,,,,,
Bryang Kayo,Oud-Heverlee Leuven,be Pro League,MF,24.4,8,0.1,,,,,,,,,,
Kyrell Wilson,KAA Gent,be Pro League,MF,,8,0.1,,,,,,,,,,
Siebe Schrijvers,Oud-Heverlee Leuven,be Pro League,MF,,180,2.0,,,,,,,,,,
Tian Nai Koren,Club Brugge KV,be Pro League,MF,,13,0.1,,,,,,,,,,
Karol Borys,KVC Westerlo,be Pro League,MF,,10,0.1,,,,,,,,,,
Cheick Oumar Conde,SK Beveren,be Pro League,MF,26.4,41,0.5,,,,,,,,,,
Jeppe Erenbjerg,KRC Genk,be Pro League,MF,,162,1.8,,,,,,,,,,
Ibrahim Fofana,KVC Westerlo,be Pro League,MF,,175,1.9,,,,,,,,,,
Joey Pelupessy,Lommel SK,be Pro League,MF,,180,2.0,,,,,,,,,,
Dennis Praet,KV Mechelen,be Pro League,Def_MF,32.6,157,1.7,,,,,,,,,,
Mame Wade,RAAL La Louvière,be Pro League,MF,,162,1.8,,,,,,,,,,
Lenn De Smet,KV Kortrijk,be Pro League,MF,,13,0.1,,,,,,,,,,
Fredrik Hammar,KV Mechelen,be Pro League,MF,,180,2.0,,,,,,,,,,
Jearl Margaritha,SK Beveren,be Pro League,MF,,23,0.3,,,,,,,,,,
Nayel Mehssatou,KV Kortrijk,be Pro League,MF,,52,0.6,,,,,,,,,,
István Átrok,SV Zulte Waregem,be Pro League,MF,,83,0.9,,,,,,,,,,
Zalán Vancsa,Lommel SK,be Pro League,MF,,44,0.5,,,,,,,,,,
Shunsuke Saito,KVC Westerlo,be Pro League,MF,,170,1.9,,,,,,,,,,
Yang Min-hyeok,KVC Westerlo,be Pro League,MF,,12,0.1,,,,,,,,,,
Łukasz Łakomy,Oud-Heverlee Leuven,be Pro League,MF,,35,0.4,,,,,,,,,,
Boris Lambert,KV Kortrijk,be Pro League,MF,,145,1.6,,,,,,,,,,
Matthew Anderson,KV Kortrijk,be Pro League,MF,,180,2.0,,,,,,,,,,
Sverre Nypan,Lommel SK,be Pro League,MF,,80,0.9,,,,,,,,,,
Mohamed Salah El Boukammiri,Lommel SK,be Pro League,MF,,10,0.1,,,,,,,,,,
Dikeni Salifou,KV Mechelen,be Pro League,MF,23.6,135,1.5,,,,,,,,,,
Guillaume De Schryver,SK Beveren,be Pro League,MF,,32,0.4,,,,,,,,,,
Ibrahim Karamoko,Standard Liège,be Pro League,MF,25.4,180,2.0,,,,,,,,,,
Juho Talvitie,Lommel SK,be Pro League,MF,,87,1.0,,,,,,,,,,
Thierry Lutonda,RAAL La Louvière,be Pro League,MF,,144,1.6,,,,,,,,,,
Rayan Touzghar,Standard Liège,be Pro League,MF,,81,0.9,,,,,,,,,,
Daan Heymans,KRC Genk,be Pro League,MF,27.5,87,1.0,,,,,,,,,,
Reda Laalaoui,KVC Westerlo,be Pro League,MF,,46,0.5,,,,,,,,,,
Lars Beirinckx,Lommel SK,be Pro League,MF,,17,0.2,,,,,,,,,,
Enric Llansana,RSC Anderlecht,be Pro League,MF,,70,0.8,,,,,,,,,,
Nolan Gillot,RAAL La Louvière,be Pro League,MF,,37,0.4,,,,,,,,,,
Ryan Fosso,Standard Liège,be Pro League,MF,,28,0.3,,,,,,,,,,
Cisse Sandra,KVC Westerlo,be Pro League,MF,,180,2.0,,,,,,,,,,
Anas Tajaouart,RAAL La Louvière,be Pro League,MF,,58,0.6,,,,,,,,,,
Shandre Campbell,KV Kortrijk,be Pro League,MF,,173,1.9,,,,,,,,,,
Moncef Zekri,KV Mechelen,be Pro League,MF,,90,1.0,,,,,,,,,,
Joël Ito,RAAL La Louvière,be Pro League,MF,,59,0.7,,,,,,,,,,
Samuel Gueulette,RAAL La Louvière,be Pro League,MF,,1,0.0,,,,,,,,,,
Noa Cobiella,RSC Anderlecht,be Pro League,MF,,1,0.0,,,,,,,,,,
Sylvester Jasper,Standard Liège,be Pro League,MF,,1,0.0,,,,,,,,,,
Mamadou Diakhon,Club Brugge KV,be Pro League,FW,21.3,155,1.7,,,,,,,,,,
Anthony Valencia,Royal Antwerp FC,be Pro League,FW,,94,1.0,,,,,,,,,,
Mustapha Isah,RAAL La Louvière,be Pro League,FW,,152,1.7,,,,,,,,,,
Dennis Eckert,Standard Liège,be Pro League,FW,30.0,161,1.8,,,,,,,,,,
Michael Frey,Royal Antwerp FC,be Pro League,FW,32.5,168,1.9,,,,,,,,,,
Promise David,Royale Union Saint-Gilloise,be Pro League,FW,,60,0.7,,,,,,,,,,
Freddy Mbemba,RC Sporting Charleroi,be Pro League,FW,,35,0.4,,,,,,,,,,
Momodou Sonko,KAA Gent,be Pro League,FW,,178,2.0,,,,,,,,,,
Nicolò Tresoldi,Club Brugge KV,be Pro League,FW,22.4,168,1.9,,,,,,,,,,
Aaron Bibout,KRC Genk,be Pro League,FW,,49,0.5,,,,,,,,,,
Ferre Slegers,SK Beveren,be Pro League,FW,,154,1.7,,,,,,,,,,
Luis Narh,Royal Antwerp FC,be Pro League,FW,,30,0.3,,,,,,,,,,
Kaito Matsuzawa,Sint-Truidense VV,be Pro League,FW,,22,0.2,,,,,,,,,,
Myron Van Brederode,KV Mechelen,be Pro League,FW,23.5,180,2.0,,,,,,,,,,
Rafiu Durosinmi,KRC Genk,be Pro League,FW,24.0,131,1.5,,,,,,,,,,
Steve Ngoura,Cercle Brugge,be Pro League,FW,21.9,159,1.8,,,,,,,,,,
Christian Brüls,SK Beveren,be Pro League,FW,,177,2.0,,,,,,,,,,
Ralf Seuntjens,Lommel SK,be Pro League,FW,,158,1.8,,,,,,,,,,
Raul Florucz,Royale Union Saint-Gilloise,be Pro League,FW,,123,1.4,,,,,,,,,,
Ibrahima Cisse,KAA Gent,be Pro League,FW,,68,0.8,,,,,,,,,,
Jason van Duiven,Lommel SK,be Pro League,FW,,180,2.0,,,,,,,,,,
Adriano Bertaccini,RSC Anderlecht,be Pro League,FW,,20,0.2,,,,,,,,,,
Josué Vergara,KAA Gent,be Pro League,FW,,112,1.2,,,,,,,,,,
Norman Bassette,KVC Westerlo,be Pro League,FW,22.1,134,1.5,,,,,,,,,,
Mohammed Fuseini,Royale Union Saint-Gilloise,be Pro League,FW,,120,1.3,,,,,,,,,,
Gerard Vandeplas,Royal Antwerp FC,be Pro League,FW,,24,0.3,,,,,,,,,,
Anosike Ementa,SV Zulte Waregem,be Pro League,FW,,179,2.0,,,,,,,,,,
Hyllarion Goore,KAA Gent,be Pro League,FW,,19,0.2,,,,,,,,,,
Antoine Colassin,RC Sporting Charleroi,be Pro League,FW,,42,0.5,,,,,,,,,,
Elias Filet,RAAL La Louvière,be Pro League,FW,,148,1.6,,,,,,,,,,
Bruny Nsimba,Standard Liège,be Pro League,FW,,19,0.2,,,,,,,,,,
Adeshina Ayodele,KV Mechelen,be Pro League,FW,,10,0.1,,,,,,,,,,
Zsombor Gruber,RAAL La Louvière,be Pro League,FW,,32,0.4,,,,,,,,,,
Romeo Vermant,Club Brugge KV,be Pro League,FW,,22,0.2,,,,,,,,,,
Benito Raman,KV Mechelen,be Pro League,FW,32.2,90,1.0,,,,,,,,,,
Geoffry Hairemans,Royal Antwerp FC,be Pro League,FW,,11,0.1,,,,,,,,,,
Aurélien Scheidler,RC Sporting Charleroi,be Pro League,FW,28.6,74,0.8,,,,,,,,,,
Carlos Mejia,Royal Antwerp FC,be Pro League,FW,,64,0.7,,,,,,,,,,
Jellert Van Landschoot,KV Kortrijk,be Pro League,FW,,52,0.6,,,,,,,,,,
Lucas Michal,Cercle Brugge,be Pro League,FW,21.5,28,0.3,,,,,,,,,,
Dante Vanzeir,Cercle Brugge,be Pro League,FW,,139,1.5,,,,,,,,,,
Tobias Hedl,SV Zulte Waregem,be Pro League,FW,,147,1.6,,,,,,,,,,
David Amegnaglo,KVC Westerlo,be Pro League,FW,,46,0.5,,,,,,,,,,
Léandro Rousseau,RAAL La Louvière,be Pro League,FW,,12,0.1,,,,,,,,,,
Frederic Soelle Soelle,Sint-Truidense VV,be Pro League,FW,,163,1.8,,,,,,,,,,
Robin Mirisola,KRC Genk,be Pro League,FW,,9,0.1,,,,,,,,,,
Kyan Vaesen,Oud-Heverlee Leuven,be Pro League,FW,,89,1.0,,,,,,,,,,
Bernard Nguene,Standard Liège,be Pro League,FW,20.4,141,1.6,,,,,,,,,,
Malcolm Lohunanu-Mbasi,KV Mechelen,be Pro League,FW,,135,1.5,,,,,,,,,,
Krys Kouassi,Cercle Brugge,be Pro League,FW,,21,0.2,,,,,,,,,,
Lennart Mertens,SK Beveren,be Pro League,FW,,177,2.0,,,,,,,,,,
Bryan Adinany,KV Kortrijk,be Pro League,FW,,23,0.3,,,,,,,,,,
Moise Kaboré,SK Beveren,be Pro League,FW,,9,0.1,,,,,,,,,,
Shin Yamada,Oud-Heverlee Leuven,be Pro League,FW,26.6,29,0.3,,,,,,,,,,
Sixtus Ogbuehi,KV Kortrijk,be Pro League,FW,,22,0.2,,,,,,,,,,
Shion Shinkawa,Sint-Truidense VV,be Pro League,FW,,10,0.1,,,,,,,,,,
Maxim Kireev,KV Mechelen,be Pro League,FW,,13,0.1,,,,,,,,,,
Bilal Bafdili,KV Mechelen,be Pro League,FW,,96,1.1,,,,,,,,,,
Goduine Koyalipou,KV Kortrijk,be Pro League,FW,26.9,169,1.9,,,,,,,,,,
Timothée Nkada,Standard Liège,be Pro League,FW,27.5,20,0.2,,,,,,,,,,
Ibrahim Salah,Royal Antwerp FC,be Pro League,FW,25.3,126,1.4,,,,,,,,,,
Mateo Biondic,Royale Union Saint-Gilloise,be Pro League,FW,,27,0.3,,,,,,,,,,
Oumar Diouf,Sint-Truidense VV,be Pro League,FW,,23,0.3,,,,,,,,,,
Adama Bojang,RC Sporting Charleroi,be Pro League,FW,22.6,80,0.9,,,,,,,,,,
Chukwubuikem Ikwuemesi,Oud-Heverlee Leuven,be Pro League,FW,25.4,151,1.7,,,,,,,,,,
Danylo Sikan,RSC Anderlecht,be Pro League,FW,25.7,122,1.4,,,,,,,,,,
Thierry Ambrose,KV Kortrijk,be Pro League,FW,29.8,135,1.5,,,,,,,,,,
Mihajlo Cvetković,RSC Anderlecht,be Pro League,FW,,110,1.2,,,,,,,,,,
Abdoul Karim Traoré,Oud-Heverlee Leuven,be Pro League,FW,,30,0.3,,,,,,,,,,
Kewan Vemba,SV Zulte Waregem,be Pro League,FW,,1,0.0,,,,,,,,,,
Nikolas Polster,Wolfsberger AC,at Bundesliga,GK,,180,2.0,,,,,,,,,,
Niklas Hedl,SK Rapid Wien,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Samuel Sahin-Radlinger,FK Austria Wien,at Bundesliga,GK,34.1,270,3.0,,,,,,,,,,
Salko Hamzić,WSG Tirol,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Domenik Schierl,SC Austria Lustenau,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Lukas Gütlbauer,Wolfsberger AC,at Bundesliga,GK,,90,1.0,,,,,,,,,,
Daniil Khudyakov,SK Sturm Graz,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Lukas Jungwirth,LASK,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Ármin Pécsi,TSV Hartberg,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Dejan Stojanović,SCR Altach,at Bundesliga,GK,33.5,270,3.0,,,,,,,,,,
Christian Zawieschitzky,Red Bull Salzburg,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Cican Stanković,Grazer AK 1902,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Andreas Leitner,SV Ried,at Bundesliga,GK,,270,3.0,,,,,,,,,,
Nenad Cvetković,SK Rapid Wien,at Bundesliga,DF,,170,1.9,,,,,,,,,,
Andrés Andrade Cedeño,LASK,at Bundesliga,DF,,269,3.0,,,,,,,,,,
Jeyland Mitchell,SK Sturm Graz,at Bundesliga,DF,,91,1.0,,,,,,,,,,
Kévin Boma,Red Bull Salzburg,at Bundesliga,DF,,180,2.0,,,,,,,,,,
Frans Krätzig,Red Bull Salzburg,at Bundesliga,DF,24.0,168,1.9,,,,,,,,,,
Jannes Horn,SK Rapid Wien,at Bundesliga,DF,29.9,261,2.9,,,,,,,,,,
Tim Drexler,Red Bull Salzburg,at Bundesliga,DF,21.8,147,1.6,,,,,,,,,,
Dominik Schmid,Red Bull Salzburg,at Bundesliga,DF,,112,1.2,,,,,,,,,,
Xavier Mbuyamba,LASK,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Albert Vallci,SK Sturm Graz,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Nikolas Veratschnig,Red Bull Salzburg,at Bundesliga,DF,23.9,248,2.8,,,,,,,,,,
Valentin Zabransky,Red Bull Salzburg,at Bundesliga,DF,,213,2.4,,,,,,,,,,
Petar Petrović,SK Sturm Graz,at Bundesliga,DF,,90,1.0,,,,,,,,,,
Marco Boras,WSG Tirol,at Bundesliga,DF,,265,2.9,,,,,,,,,,
Daniel Nnodim,FK Austria Wien,at Bundesliga,DF,,97,1.1,,,,,,,,,,
Alemão,LASK,at Bundesliga,DF,,269,3.0,,,,,,,,,,
Matteo Kitz,Wolfsberger AC,at Bundesliga,DF,,45,0.5,,,,,,,,,,
Serge-Philippe Raux-Yao,SK Rapid Wien,at Bundesliga,DF,,209,2.3,,,,,,,,,,
Bendegúz Bolla,SK Rapid Wien,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Jakob Schöller,SK Rapid Wien,at Bundesliga,DF,,161,1.8,,,,,,,,,,
Johannes Handl,FK Austria Wien,at Bundesliga,DF,,212,2.4,,,,,,,,,,
Chukwu Emmanuel,SC Austria Lustenau,at Bundesliga,DF,,116,1.3,,,,,,,,,,
Fabian Wohlmuth,Wolfsberger AC,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Benedikt Zech,SCR Altach,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Nicolas Wimmer,Wolfsberger AC,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Konstantin Schopp,TSV Hartberg,at Bundesliga,DF,,150,1.7,,,,,,,,,,
Raffael Behounek,Wolfsberger AC,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Yvan Dibango,LASK,at Bundesliga,DF,,8,0.1,,,,,,,,,,
Jakob Brandtner,SCR Altach,at Bundesliga,DF,,9,0.1,,,,,,,,,,
Lukas Jäger,SCR Altach,at Bundesliga,MF,32.9,270,3.0,,,,,,,,,,
Leandro Morgalla,Red Bull Salzburg,at Bundesliga,DF,22.3,37,0.4,,,,,,,,,,
Lukas Spendlhofer,TSV Hartberg,at Bundesliga,DF,,180,2.0,,,,,,,,,,
Buhari Ibrahim,FK Austria Wien,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Niklas Pertlwieser,SC Austria Lustenau,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Fabian Wilfinger,TSV Hartberg,at Bundesliga,DF,,269,3.0,,,,,,,,,,
Paul Komposch,TSV Hartberg,at Bundesliga,DF,,270,3.0,,,,,,,,,,
David Gugganig,WSG Tirol,at Bundesliga,DF,,28,0.3,,,,,,,,,,
Oliver Sorg,SV Ried,at Bundesliga,DF,,230,2.6,,,,,,,,,,
Lukas Ibertsberger,SC Austria Lustenau,at Bundesliga,DF,,27,0.3,,,,,,,,,,
David Jaunegg,WSG Tirol,at Bundesliga,DF,,19,0.2,,,,,,,,,,
Samuel Johansen Chukwudi,SV Ried,at Bundesliga,DF,,270,3.0,,,,,,,,,,
Cheick Mamadou Diabate,Wolfsberger AC,at Bundesliga,DF,,225,2.5,,,,,,,,,,
