Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Takashi Usami,Düsseldorf,de Bundesliga,Off_MF,26.7,876,9.7,354.4773184688916,Solid Squad Player,,,,,394.61745949938125,Solid Squad Player,,
Nicolas Höfler,Freiburg,de Bundesliga,MF,28.8,1616,18.0,,,363.9138188127469,Solid Squad Player,,,550.8337673730105,Top Starter,,
Mijat Gaćinović,Eint Frankfurt,de Bundesliga,Off_MF,23.9,1621,18.0,266.7482759190236,Solid Squad Player,,,,,545.2864291123379,Top Starter,,
Elvis Rexhbeçaj,Wolfsburg,de Bundesliga,MF,21.2,1145,12.7,,,610.9691168021014,Top Starter,,,607.7456152065876,Top Starter,,
Denis Zakaria,Gladbach,de Bundesliga,MF,22.1,1961,21.8,,,383.2900761308997,Solid Squad Player,,,447.1799169724021,Top Starter,,
Jean Zimmer,Düsseldorf,de Bundesliga,DF,25.1,1439,16.0,,,,,383.8053681039206,Solid Squad Player,257.7002189471267,Solid Squad Player,,
Renato Sanches,Bayern Munich,de Bundesliga,Off_MF,21.4,566,6.3,471.8142627264465,Top Starter,,,,,547.653414862124,Top Starter,,
Florian Kainz,Werder Bremen,de Bundesliga,FW,26.2,375,4.2,,,,,,,,,,
Ahmed Kutucu,Schalke 04,de Bundesliga,FW,18.8,419,4.7,,,,,,,,,,
Marcel Sobottka,Düsseldorf,de Bundesliga,Def_MF,24.7,944,10.5,,,,,793.5219389307339,World Class,533.5398994703435,Top Starter,,
Mike Frantz,Freiburg,de Bundesliga,MF,32.2,2230,24.8,,,365.86394139685575,Solid Squad Player,,,406.74608155311415,Top Starter,,
Daniel Baier,Augsburg,de Bundesliga,MF,34.6,2821,31.3,,,374.90164574428746,Solid Squad Player,,,511.13676528883855,Top Starter,,
Walace,Hannover 96,de Bundesliga,MF,23.7,2000,22.2,,,422.2684394582446,Top Starter,,,668.1244876164269,Top Starter,,
Mathew Leckie,Hertha BSC,de Bundesliga,FW,27.9,939,10.4,303.5831477963346,Solid Squad Player,,,,,659.543003568518,Top Starter,,
Emile Smith Rowe,RB Leipzig,de Bundesliga,Off_MF,18.4,28,0.3,,,,,,,,,,
Adam Bodzek,Düsseldorf,de Bundesliga,Def_MF,33.3,1602,17.8,,,,,731.7236706584514,Top Starter,510.82833340124836,Top Starter,,
Marco Terrazzino,Freiburg,de Bundesliga,Off_MF,27.7,517,5.7,341.981217845667,Solid Squad Player,,,,,451.69933444321333,Top Starter,,
Linton Maina,Hannover 96,de Bundesliga,FW,19.5,1425,15.8,284.47886856220197,Solid Squad Player,,,,,447.6333544912976,Top Starter,,
Per Ciljan Skjelbred,Hertha BSC,de Bundesliga,MF,31.5,996,11.1,,,441.2109092097624,Top Starter,,,538.0934898737764,Top Starter,,
Andreas Beck,Stuttgart,de Bundesliga,DF,31.8,1777,19.7,,,,,555.7570072396496,Top Starter,430.2097902664473,Top Starter,,
Erik Thommy,Stuttgart,de Bundesliga,Off_MF,24.4,791,8.8,387.0721845979283,Solid Squad Player,,,,,469.7229568242655,Top Starter,,
Marc Stendera,Eint Frankfurt,de Bundesliga,MF,23.1,113,1.3,,,,,,,,,,
Nicolai Müller,Hannover 96,de Bundesliga,Off_MF,31.3,1117,12.4,368.29176111337256,Solid Squad Player,,,,,388.50473644093256,Solid Squad Player,,
Koo Ja-cheol,Augsburg,de Bundesliga,MF,29.8,1641,18.2,,,475.8699702736595,Top Starter,,,528.8427282341938,Top Starter,,
Sebastian Rudy,Schalke 04,de Bundesliga,MF,28.8,1359,15.1,,,377.07356265004574,Solid Squad Player,,,504.50697825484446,Top Starter,,
Amir Abrashi,Freiburg,de Bundesliga,MF,28.8,791,8.8,,,289.51024061016057,Solid Squad Player,,,491.91766234725077,Top Starter,,
Gelson Fernandes,Eint Frankfurt,de Bundesliga,MF,32.3,2234,24.8,,,317.61444826643424,Solid Squad Player,,,517.958484503351,Top Starter,,
Yunus Mallı,Wolfsburg,de Bundesliga,Off_MF,26.9,701,7.8,376.23146216760335,Solid Squad Player,,,,,441.2327394437555,Top Starter,,
Genki Haraguchi,Hannover 96,de Bundesliga,MF,27.6,2128,23.6,,,510.99531958595554,Top Starter,,,499.87416637139404,Top Starter,,
Nassim Boujellab,Schalke 04,de Bundesliga,Off_MF,19.5,377,4.2,,,,,,,,,,
Gerrit Holtmann,Mainz 05,de Bundesliga,FW,23.8,143,1.6,,,,,,,,,,
Mickaël Cuisance,Gladbach,de Bundesliga,Off_MF,19.4,269,3.0,,,,,,,,,,
Alfredo Morales,Düsseldorf,de Bundesliga,MF,28.6,1535,17.1,,,412.8685423555405,Top Starter,,,597.1922145230416,Top Starter,,
Abass Issah,Mainz 05,de Bundesliga,FW,20.3,8,0.1,,,,,,,,,,
Danny Blum,Eint Frankfurt,de Bundesliga,FW,28.0,2,0.0,,,,,,,,,,
Oliver Fink,Düsseldorf,de Bundesliga,MF,36.6,1062,11.8,,,451.29032442447584,Top Starter,,,661.8796143253634,Top Starter,,
Eduard Löwen,Nürnberg,de Bundesliga,MF,21.9,1622,18.0,,,508.3761978247322,Top Starter,,,474.0560132675041,Top Starter,,
Jan Morávek,Augsburg,de Bundesliga,MF,29.2,758,8.4,,,607.3177118346302,Top Starter,,,631.5694169024745,Top Starter,,
Fabian Johnson,Gladbach,de Bundesliga,DF,31.1,1009,11.2,,,,,379.2359184262637,Solid Squad Player,334.4777112429957,Solid Squad Player,,
Georg Teigl,Augsburg,de Bundesliga,Def_MF,27.9,293,3.3,,,,,,,,,,
Allan,Eint Frankfurt,de Bundesliga,MF,,174,1.9,,,,,,,,,,
Hanno Behrens,Nürnberg,de Bundesliga,MF,28.8,2643,29.4,,,362.4654165357731,Solid Squad Player,,,506.6252948254192,Top Starter,,
Suat Serdar,Schalke 04,de Bundesliga,MF,21.7,1736,19.3,,,470.1676922283073,Top Starter,,,544.4303334892971,Top Starter,,
Alessandro Schöpf,Schalke 04,de Bundesliga,MF,24.9,1003,11.1,,,454.1248724986453,Top Starter,,,522.9105807609558,Top Starter,,
Levin Öztunalı,Mainz 05,de Bundesliga,Off_MF,22.8,923,10.3,233.60367004868596,Solid Squad Player,,,,,389.6923878173736,Solid Squad Player,,
Shinji Kagawa,Dortmund,de Bundesliga,Off_MF,29.8,98,1.1,,,,,,,,,,
Federico Palacios Martínez,Nürnberg,de Bundesliga,MF,23.7,946,10.5,,,321.7029769155877,Solid Squad Player,,,383.54004008453677,Solid Squad Player,,
Palkó Dárdai,Hertha BSC,de Bundesliga,FW,19.7,108,1.2,,,,,,,,,,
Edgar Salli,Nürnberg,de Bundesliga,FW,26.4,115,1.3,,,,,,,,,,
Fredrik Jensen,Augsburg,de Bundesliga,FW,21.3,205,2.3,,,,,,,,,,
Leon Dajaku,Stuttgart,de Bundesliga,DF,17.7,25,0.3,,,,,,,,,,
Ivo Iličević,Nürnberg,de Bundesliga,MF,32.1,47,0.5,,,,,,,,,,
Julian Korb,Hannover 96,de Bundesliga,DF,26.8,1007,11.2,,,,,636.7883174496974,Top Starter,456.6794947985064,Top Starter,,
Marvin Bakalorz,Hannover 96,de Bundesliga,MF,29.3,1471,16.3,,,327.50144852359955,Solid Squad Player,,,464.2478175759294,Top Starter,,
Berkay Özcan,Stuttgart,de Bundesliga,MF,20.9,50,0.6,,,,,,,,,,
Timmy Tillman,Nürnberg,de Bundesliga,FW,20.0,203,2.3,,,,,,,,,,
Yoric Ravet,Freiburg,de Bundesliga,FW,29.3,72,0.8,,,,,,,,,,
Miiko Albornoz,Hannover 96,de Bundesliga,DF,28.1,1660,18.4,,,,,550.3572869422841,Top Starter,411.0190564108036,Top Starter,,
Aymen Barkok,Düsseldorf,de Bundesliga,MF,20.6,507,5.6,,,311.8753169072242,Solid Squad Player,,,528.7990646863267,Top Starter,,
Jakub Błaszczykowski,Wolfsburg,de Bundesliga,Off_MF,33.0,12,0.1,,,,,,,,,,
Jonas Carls,Schalke 04,de Bundesliga,FW,21.8,90,1.0,,,,,,,,,,
Tim Dierßen,Hannover 96,de Bundesliga,Def_MF,23.0,15,0.2,,,,,,,,,,
Fin Bartels,Werder Bremen,de Bundesliga,MF,31.9,26,0.3,,,,,,,,,,
Alfonso,Hoffenheim,de Bundesliga,Off_MF,19.1,8,0.1,,,,,,,,,,
Chima Okoroji,Freiburg,de Bundesliga,DF,21.7,104,1.2,,,,,,,,,,
Simon Rhein,Nürnberg,de Bundesliga,Def_MF,20.6,496,5.5,,,,,467.33646798521045,Top Starter,369.4637584074129,Solid Squad Player,,
Christoph Baumgartner,Hoffenheim,de Bundesliga,MF,19.4,86,1.0,,,,,,,,,,
Hans Nunoo Sarpei,Stuttgart,de Bundesliga,FW,20.4,40,0.4,,,,,,,,,,
Lukas Rupp,Hoffenheim,de Bundesliga,Off_MF,28.0,24,0.3,,,,,,,,,,
Pablo de Blasis,Mainz 05,de Bundesliga,DF,30.9,90,1.0,,,,,,,,,,
Simon Asta,Augsburg,de Bundesliga,DF,17.9,90,1.0,,,,,,,,,,
Aron Jóhannsson,Werder Bremen,de Bundesliga,Off_MF,28.1,3,0.0,,,,,,,,,,
Meritan Shabani,Bayern Munich,de Bundesliga,MF,19.8,1,0.0,,,,,,,,,,
Patrick Kammerbauer,Freiburg,de Bundesliga,MF,21.9,1,0.0,,,,,,,,,,
Robert Lewandowski,Bayern Munich,de Bundesliga,FW,30.4,2958,32.9,760.1628039747302,World Class,,,,,421.52572433001563,Top Starter,,
Max Kruse,Werder Bremen,de Bundesliga,FW,30.8,2835,31.5,564.0974156777902,Top Starter,,,,,485.6702758852636,Top Starter,,
Sébastien Haller,Eint Frankfurt,de Bundesliga,FW,24.5,2181,24.2,799.7959014788246,World Class,,,,,644.172307984157,Top Starter,,
Ishak Belfodil,Hoffenheim,de Bundesliga,FW,27.0,1864,20.7,738.881590449519,Top Starter,,,,,430.54833728906027,Top Starter,,
Julian Brandt,Leverkusen,de Bundesliga,Off_MF,22.7,2673,29.7,748.8160806575606,Top Starter,,,,,488.8969136265741,Top Starter,,
Wout Weghorst,Wolfsburg,de Bundesliga,FW,26.4,2930,32.6,562.8666046273408,Top Starter,,,,,508.5061362278849,Top Starter,,
Timo Werner,RB Leipzig,de Bundesliga,FW,22.8,2523,28.0,700.5352606075144,Top Starter,,,,,380.7297473762358,Solid Squad Player,,
Yussuf Poulsen,RB Leipzig,de Bundesliga,FW,24.5,2452,27.2,648.527532398267,Top Starter,,,,,600.727744859696,Top Starter,,
Kai Havertz,Leverkusen,de Bundesliga,Off_MF,19.6,2900,32.2,512.9526014865218,Top Starter,,,,,546.5177297879675,Top Starter,,
Andrej Kramarić,Hoffenheim,de Bundesliga,Off_MF,27.5,2403,26.7,581.5794440454935,Top Starter,,,,,301.54404894512686,Solid Squad Player,,
Luka Jović,Eint Frankfurt,de Bundesliga,FW,21.0,2253,25.0,709.6191843402996,Top Starter,,,,,483.8106363578129,Top Starter,,
Ihlas Bebou,Hannover 96,de Bundesliga,Off_MF,24.7,1068,11.9,546.6186290513232,Top Starter,,,,,544.9719260107813,Top Starter,,
Paco Alcácer,Dortmund,de Bundesliga,FW,25.3,1201,13.3,569.4212458206221,Top Starter,,,,,279.6350928153607,Solid Squad Player,,
Ibrahima Traoré,Gladbach,de Bundesliga,FW,30.7,553,6.1,466.12780431825854,Top Starter,,,,,513.1601589197653,Top Starter,,
Gonçalo Paciência,Eint Frankfurt,de Bundesliga,FW,24.4,386,4.3,,,,,,,,,,
Karim Onisiwo,Mainz 05,de Bundesliga,FW,26.8,1151,12.8,760.7273122532788,World Class,,,,,611.9828269168223,Top Starter,,
Nils Petersen,Freiburg,de Bundesliga,FW,30.1,1930,21.4,500.60365442030394,Top Starter,,,,,540.8661949747453,Top Starter,,
Jean-Philippe Mateta,Mainz 05,de Bundesliga,FW,21.5,2494,27.7,580.6368034536674,Top Starter,,,,,516.3955916104975,Top Starter,,
Alfreð Finnbogason,Augsburg,de Bundesliga,FW,29.9,1345,14.9,484.17002264496796,Top Starter,,,,,323.3188685321831,Solid Squad Player,,
Luca Waldschmidt,Freiburg,de Bundesliga,FW,22.6,1716,19.1,405.78285621429836,Top Starter,,,,,372.87710689228874,Solid Squad Player,,
Jonas Hofmann,Gladbach,de Bundesliga,Off_MF,26.5,1916,21.3,487.52527816877165,Top Starter,,,,,485.10944686342935,Top Starter,,
Lucas Alario,Leverkusen,de Bundesliga,FW,26.2,1261,14.0,687.2261469245954,Top Starter,,,,,526.6028376646183,Top Starter,,
Franco Di Santo,Schalke 04,de Bundesliga,Off_MF,29.7,247,2.7,,,,,,,,,,
Ji Dong-won,Augsburg,de Bundesliga,Off_MF,27.6,892,9.9,450.8922489716157,Top Starter,,,,,527.2313106705938,Top Starter,,
Steven Skrzybski,Schalke 04,de Bundesliga,FW,26.1,665,7.4,498.49688458347896,Top Starter,,,,,290.2080024996001,Solid Squad Player,,
Josip Drmić,Gladbach,de Bundesliga,FW,26.4,219,2.4,,,,,,,,,,
Uffe Bech,Hannover 96,de Bundesliga,FW,26.0,17,0.2,,,,,,,,,,
Renato Steffen,Wolfsburg,de Bundesliga,FW,27.2,1510,16.8,392.49001548033107,Solid Squad Player,,,,,510.8685061717705,Top Starter,,
Hendrik Weydandt,Hannover 96,de Bundesliga,FW,23.5,1717,19.1,458.526285842371,Top Starter,,,,,569.513017721976,Top Starter,,
Niclas Füllkrug,Hannover 96,de Bundesliga,FW,25.9,1112,12.4,231.79207020101038,Solid Squad Player,,,,,517.9194250766233,Top Starter,,
Kenan Karaman,Düsseldorf,de Bundesliga,FW,24.8,920,10.2,470.3597617905575,Top Starter,,,,,586.4162005267584,Top Starter,,
Vedad Ibišević,Hertha BSC,de Bundesliga,FW,34.4,1822,20.2,500.95538588576284,Top Starter,,,,,449.6621363224508,Top Starter,,
Patrick Herrmann,Gladbach,de Bundesliga,FW,27.9,1077,12.0,507.11126688603747,Top Starter,,,,,411.7114362231613,Top Starter,,
Daniel Ginczek,Wolfsburg,de Bundesliga,FW,27.7,1275,14.2,523.0849538575493,Top Starter,,,,,428.46273590073406,Top Starter,,
Mario Gómez,Stuttgart,de Bundesliga,FW,33.5,2214,24.6,405.05328989959884,Top Starter,,,,,468.120154480538,Top Starter,,
Yuya Osako,Werder Bremen,de Bundesliga,FW,28.6,1351,15.0,382.3300121936143,Solid Squad Player,,,,,514.2807021216913,Top Starter,,
Marvin Ducksch,Düsseldorf,de Bundesliga,FW,24.8,820,9.1,364.24667502058816,Solid Squad Player,,,,,443.76402816018975,Top Starter,,
Ádám Szalai,Hoffenheim,de Bundesliga,FW,31.1,1621,18.0,492.3970229660972,Top Starter,,,,,453.63955981058774,Top Starter,,
Anthony Ujah,Mainz 05,de Bundesliga,FW,28.2,723,8.0,581.5167212384175,Top Starter,,,,,498.5610878566413,Top Starter,,
Benito Raman,Düsseldorf,de Bundesliga,Off_MF,24.2,1678,18.6,625.498697656007,Top Starter,,,,,441.42285950377527,Top Starter,,
Claudio Pizarro,Werder Bremen,de Bundesliga,FW,40.2,685,7.6,747.5356373409908,Top Starter,,,,,636.0934558970283,Top Starter,,
Michael Gregoritsch,Augsburg,de Bundesliga,Off_MF,24.7,2490,27.7,279.440517542015,Solid Squad Player,,,,,475.10470547679677,Top Starter,,
Davie Selke,Hertha BSC,de Bundesliga,FW,23.9,1730,19.2,415.3777875709885,Top Starter,,,,,526.5485271986029,Top Starter,,
Gonzalo Castro,Stuttgart,de Bundesliga,MF,31.6,1691,18.8,,,627.4445066158279,Top Starter,,,508.52315310631246,Top Starter,,
Raffael,Gladbach,de Bundesliga,FW,33.8,533,5.9,599.0655927584169,Top Starter,,,,,389.70213033975074,Solid Squad Player,,
Anastasios Donis,Stuttgart,de Bundesliga,FW,22.3,958,10.6,571.6406074642196,Top Starter,,,,,408.3140925983475,Top Starter,,
Breel Embolo,Schalke 04,de Bundesliga,FW,21.9,1350,15.0,484.74656625147117,Top Starter,,,,,534.4877933921965,Top Starter,,
Martin Harnik,Werder Bremen,de Bundesliga,FW,31.6,827,9.2,592.7839445647364,Top Starter,,,,,524.4497110521581,Top Starter,,
Dawid Kownacki,Düsseldorf,de Bundesliga,Off_MF,21.8,576,6.4,406.29960339080776,Top Starter,,,,,448.09493170090417,Top Starter,,
Javairô Dilrosun,Hertha BSC,de Bundesliga,FW,20.5,891,9.9,459.720742448605,Top Starter,,,,,428.9830988447871,Top Starter,,
Sebastian Kerk,Nürnberg,de Bundesliga,Off_MF,24.7,1192,13.2,251.23794345252486,Solid Squad Player,,,,,319.7344719735298,Solid Squad Player,,
Florian Niederlechner,Freiburg,de Bundesliga,FW,28.2,978,10.9,423.9328869811447,Top Starter,,,,,435.3125994792229,Top Starter,,
Yevhen Konoplyanka,Schalke 04,de Bundesliga,FW,29.3,653,7.3,263.3059961902793,Solid Squad Player,,,,,342.37869785505933,Solid Squad Player,,
Jacob Bruun Larsen,Dortmund,de Bundesliga,FW,20.3,1280,14.2,361.8983371178142,Solid Squad Player,,,,,413.33251503756776,Top Starter,,
Jean-Kévin Augustin,RB Leipzig,de Bundesliga,FW,21.5,451,5.0,620.0524912163086,Top Starter,,,,,357.69368489876587,Solid Squad Player,,
David Otto,Hoffenheim,de Bundesliga,Off_MF,19.8,32,0.4,,,,,,,,,,
Mikael Ishak,Nürnberg,de Bundesliga,FW,25.8,1920,21.3,314.7370797722136,Solid Squad Player,,,,,363.60346409501926,Solid Squad Player,,
Josh Sargent,Werder Bremen,de Bundesliga,FW,18.9,209,2.3,,,,,,,,,,
Adam Zreľák,Nürnberg,de Bundesliga,FW,24.7,940,10.4,283.9179050508791,Solid Squad Player,,,,,494.16636003473343,Top Starter,,
Christian Pulisic,Dortmund,de Bundesliga,FW,20.3,923,10.3,747.2574048521258,Top Starter,,,,,627.3434422521375,Top Starter,,
Bruma,RB Leipzig,de Bundesliga,Off_MF,24.2,549,6.1,552.0212301657882,Top Starter,,,,,491.61725340456593,Top Starter,,
Matheus Cunha,RB Leipzig,de Bundesliga,FW,,852,9.5,285.6076511257595,Solid Squad Player,,,,,511.2170651397301,Top Starter,,
Maximilian Philipp,Dortmund,de Bundesliga,FW,24.8,761,8.5,223.10462424050593,Solid Squad Player,,,,,393.8320944070841,Solid Squad Player,,
Robin Quaison,Mainz 05,de Bundesliga,FW,25.2,2204,24.5,375.0151075644994,Solid Squad Player,,,,,322.4507043210063,Solid Squad Player,,
Sergio Córdova,Augsburg,de Bundesliga,FW,21.4,520,5.8,513.8339969750806,Top Starter,,,,,639.0894560939765,Top Starter,,
Johannes Eggestein,Werder Bremen,de Bundesliga,FW,20.7,1116,12.4,421.11148750810065,Top Starter,,,,,476.2232365890582,Top Starter,,
John Yeboah,Wolfsburg,de Bundesliga,Off_MF,18.5,54,0.6,,,,,,,,,,
Davor Lovren,Düsseldorf,de Bundesliga,Off_MF,20.2,44,0.5,,,,,,,,,,
Isaac Kiese Thelin,Leverkusen,de Bundesliga,FW,26.5,175,1.9,,,,,,,,,,
Julian Schieber,Augsburg,de Bundesliga,FW,29.9,262,2.9,,,,,,,,,,
Yuya Kubo,Nürnberg,de Bundesliga,FW,25.0,1361,15.1,142.44206286411512,Below Big-5 Level,,,,,386.00570809592085,Solid Squad Player,,
Lucas Höler,Freiburg,de Bundesliga,FW,24.5,1001,11.1,353.0902340719998,Solid Squad Player,,,,,485.85256223949955,Top Starter,,
Alexander Esswein,Stuttgart,de Bundesliga,Off_MF,28.8,1256,14.0,191.661042084828,Below Big-5 Level,,,,,383.97308848512796,Solid Squad Player,,
Guido Burgstaller,Schalke 04,de Bundesliga,FW,29.7,1528,17.0,270.0258971901187,Solid Squad Player,,,,,394.2504636950605,Solid Squad Player,,
Törles Knöll,Nürnberg,de Bundesliga,FW,21.3,358,4.0,,,,,,,,,,
Sandro Wagner,Bayern Munich,de Bundesliga,FW,31.1,139,1.5,,,,,,,,,,
Bobby Wood,Hannover 96,de Bundesliga,FW,26.1,1185,13.2,335.8946370800134,Solid Squad Player,,,,,395.9014644549161,Solid Squad Player,,
Chadrac Akolo,Stuttgart,de Bundesliga,Off_MF,23.8,523,5.8,311.3356685254928,Solid Squad Player,,,,,458.18266698723545,Top Starter,,
Tim Kleindienst,Freiburg,de Bundesliga,FW,23.3,199,2.2,,,,,,,,,,
Sebastian Soto,Hannover 96,de Bundesliga,Off_MF,18.4,30,0.3,,,,,,,,,,
Jonathas,Hannover 96,de Bundesliga,FW,29.8,608,6.8,362.7550479902384,Solid Squad Player,,,,,594.439166857827,Top Starter,,
Christoph Daferner,Freiburg,de Bundesliga,FW,21.0,24,0.3,,,,,,,,,,
Jonathan Burkardt,Mainz 05,de Bundesliga,FW,18.5,261,2.9,,,,,,,,,,
Pascal Köpke,Hertha BSC,de Bundesliga,FW,23.3,71,0.8,,,,,,,,,,
Cedric Teuchert,Schalke 04,de Bundesliga,FW,22.0,160,1.8,,,,,,,,,,
Rabbi Matondo,Schalke 04,de Bundesliga,FW,18.3,189,2.1,,,,,,,,,,
Paulinho,Leverkusen,de Bundesliga,FW,,169,1.9,,,,,,,,,,
Dennis Jastrzembski,Hertha BSC,de Bundesliga,FW,18.9,58,0.6,,,,,,,,,,
Takuma Asano,Hannover 96,de Bundesliga,Off_MF,24.1,700,7.8,125.93802586264837,Below Big-5 Level,,,,,287.7143459842849,Solid Squad Player,,
Kevin Goden,Nürnberg,de Bundesliga,DF,19.9,272,3.0,,,,,,,,,,
Haji Wright,Schalke 04,de Bundesliga,FW,20.8,202,2.2,,,,,,,,,,
Benjamin Hadžić,Hannover 96,de Bundesliga,FW,19.8,26,0.3,,,,,,,,,,
Virgil Misidjan,Nürnberg,de Bundesliga,Off_MF,25.4,1544,17.2,248.81439855937398,Solid Squad Player,,,,,487.1430071904969,Top Starter,,
Noah Joel Sarenren Bazee,Hannover 96,de Bundesliga,FW,22.4,158,1.8,,,,,,,,,,
Jeong Woo-yeong,Bayern Munich,de Bundesliga,FW,19.3,4,0.0,,,,,,,,,,
Branimir Hrgota,Eint Frankfurt,de Bundesliga,FW,26.0,4,0.0,,,,,,,,,,
Pierluigi Frattali,Parma,it Serie A,GK,33.1,90,1.0,,,,,,,,,,
Antonio Mirante,Roma,it Serie A,GK,35.5,990,11.0,,,,,,,,,758.0991877953651,World Class
Adrian Šemper,Chievo,it Serie A,GK,21.0,540,6.0,,,,,,,,,837.7050403222172,World Class
Rafael Cabral,Sampdoria,it Serie A,GK,28.6,180,2.0,,,,,,,,,,
Bartłomiej Drągowski,Empoli,it Serie A,GK,21.4,1485,16.5,,,,,,,,,739.2457800590945,Top Starter
Vanja Milinković-Savić,SPAL,it Serie A,GK,21.9,165,1.8,,,,,,,,,,
Alessio Cragno,Cagliari,it Serie A,GK,24.5,3420,38.0,,,,,,,,,729.6731282478946,Top Starter
Gianluigi Donnarumma,Milan,it Serie A,GK,19.8,3092,34.4,,,,,,,,,725.2158951564887,Top Starter
Pietro Terracciano,Fiorentina,it Serie A,GK,28.8,900,10.0,,,,,,,,,672.1749970387947,Top Starter
Juan Musso,Udinese,it Serie A,GK,24.7,2610,29.0,,,,,,,,,704.5963232134238,Top Starter
Salvatore Sirigu,Torino,it Serie A,GK,32.0,3170,35.2,,,,,,,,,764.1197876947174,World Class
Orestis Karnezis,Napoli,it Serie A,GK,33.5,810,9.0,,,,,,,,,702.7680402952226,Top Starter
Luigi Sepe,Parma,it Serie A,GK,27.7,3330,37.0,,,,,,,,,752.1857135080857,World Class
Wojciech Szczęsny,Juventus,it Serie A,GK,28.7,2520,28.0,,,,,,,,,719.0300321201184,Top Starter
Samir Handanović,Inter,it Serie A,GK,34.5,3420,38.0,,,,,,,,,763.5270663800122,World Class
Thomas Strakosha,Lazio,it Serie A,GK,23.8,3150,35.0,,,,,,,,,662.0299299490557,Top Starter
Marco Sportiello,Frosinone,it Serie A,GK,26.6,3150,35.0,,,,,,,,,712.0003258532669,Top Starter
Alex Meret,Napoli,it Serie A,GK,21.8,1151,12.8,,,,,,,,,739.4309579338844,Top Starter
Mattia Perin,Juventus,it Serie A,GK,26.1,810,9.0,,,,,,,,,700.1526636729758,Top Starter
Salvador Ichazo,Torino,it Serie A,GK,26.9,250,2.8,,,,,,,,,,
Emiliano Viviano,SPAL,it Serie A,GK,33.1,1525,16.9,,,,,,,,,660.3953255831185,Top Starter
Alban Lafont,Fiorentina,it Serie A,GK,19.9,3015,33.5,,,,,,,,,647.6459082688968,Top Starter
Pepe Reina,Milan,it Serie A,GK,36.3,328,3.6,,,,,,,,,,
Łukasz Skorupski,Bologna,it Serie A,GK,27.7,3420,38.0,,,,,,,,,697.8879196160871,Top Starter
Emil Audero,Sampdoria,it Serie A,GK,22.0,3240,36.0,,,,,,,,,707.3322527405873,Top Starter
Andrea Consigli,Sassuolo,it Serie A,GK,31.9,3214,35.7,,,,,,,,,695.0644185783757,Top Starter
David Ospina,Napoli,it Serie A,GK,30.3,1457,16.2,,,,,,,,,698.0627026995376,Top Starter
Simone Scuffet,Udinese,it Serie A,GK,22.6,810,9.0,,,,,,,,,614.2218341828789,Top Starter
Ionuț Radu,Genoa,it Serie A,GK,21.6,2970,33.0,,,,,,,,,613.3605386107635,Top Starter
Pierluigi Gollini,Atalanta,it Serie A,GK,23.8,1799,20.0,,,,,,,,,608.1129460208043,Top Starter
Stefano Sorrentino,Chievo,it Serie A,GK,39.8,2789,31.0,,,,,,,,,615.8281390432325,Top Starter
Robin Olsen,Roma,it Serie A,GK,29.0,2430,27.0,,,,,,,,,632.8936849697137,Top Starter
Alfred Gomis,SPAL,it Serie A,GK,25.3,1723,19.1,,,,,,,,,611.6438823077065,Top Starter
Ivan Provedel,Empoli,it Serie A,GK,24.8,1440,16.0,,,,,,,,,640.5454804615473,Top Starter
Silvio Proto,Lazio,it Serie A,GK,35.6,180,2.0,,,,,,,,,,
Etrit Berisha,Atalanta,it Serie A,GK,29.8,1620,18.0,,,,,,,,,618.009327719796,Top Starter
Gianluca Pegolo,Sassuolo,it Serie A,GK,37.8,202,2.2,,,,,,,,,,
Francesco Bardi,Frosinone,it Serie A,GK,27.0,270,3.0,,,,,,,,,,
Jandrei,Genoa,it Serie A,GK,25.8,90,1.0,,,,,,,,,,
Federico Marchetti,Genoa,it Serie A,GK,35.9,360,4.0,,,,,,,,,,
Carlo Pinsoglio,Juventus,it Serie A,GK,28.8,90,1.0,,,,,,,,,,
Guido Guerrieri,Lazio,it Serie A,GK,22.9,90,1.0,,,,,,,,,,
Andrea Seculin,Chievo,it Serie A,GK,28.5,91,1.0,,,,,,,,,,
Filippo Perucchini,Empoli,it Serie A,GK,27.2,0,0.0,,,,,,,,,,
Francesco Rossi,Atalanta,it Serie A,GK,27.7,1,0.0,,,,,,,,,,
Giacomo Poluzzi,SPAL,it Serie A,GK,30.9,5,0.1,,,,,,,,,,
Aleksandar Kolarov,Roma,it Serie A,DF,33.1,2905,32.3,,,,,556.2785152219302,Top Starter,414.2551127754525,Top Starter,,
Šime Vrsaljko,Inter,it Serie A,DF,27.0,726,8.1,,,,,724.7955369167294,Top Starter,545.3544615797226,Top Starter,,
Faouzi Ghoulam,Napoli,it Serie A,DF,27.9,1158,12.9,,,,,429.951349702408,Top Starter,406.0737875584073,Top Starter,,
Armando Izzo,Torino,it Serie A,DF,26.8,3274,36.4,,,,,819.87644955865,World Class,677.1081675331467,Top Starter,,
Kalidou Koulibaly,Napoli,it Serie A,DF,27.5,3134,34.8,,,,,627.6756600586465,Top Starter,491.54189552586155,Top Starter,,
Cristian Ansaldi,Torino,it Serie A,DF,32.3,1815,20.2,,,,,508.0917167406149,Top Starter,400.1329623515864,Top Starter,,
