Player,Squad,Comp,Pos,Age,Min,90s,OffScore_abs,OffBand,MidScore_abs,MidBand,DefScore_abs,DefBand,IntensityScore_abs,IntensityBand,GKScore_abs,GKBand
Sava Cestic,Köln,de Bundesliga,DF,19.9,901,10.0,,,,,645.012473216138,Top Starter,505.4455614777307,Top Starter,,
Sebastian Griesbeck,Union Berlin,de Bundesliga,MF,30.2,894,9.9,,,198.6828998405224,Below Big-5 Level,,,377.1827054249629,Solid Squad Player,,
Bastian Oczipka,Schalke 04,de Bundesliga,DF,32.0,1921,21.3,,,,,477.2054038211544,Top Starter,340.9107858729924,Solid Squad Player,,
Brian Behrendt,Arminia,de Bundesliga,DF,29.2,80,0.9,,,,,,,,,,
Jeremie Frimpong,Leverkusen,de Bundesliga,DF,20.1,434,4.8,,,,,,,,,,
Frederik Sørensen,Köln,de Bundesliga,DF,28.7,104,1.2,,,,,,,,,,
Patrick Erras,Werder Bremen,de Bundesliga,FW,25.9,29,0.3,,,,,,,,,,
Deyovaisio Zeefuik,Hertha BSC,de Bundesliga,DF,22.8,909,10.1,,,,,614.3698148660568,Top Starter,576.8404790204228,Top Starter,,
Tanguy Nianzou,Bayern Munich,de Bundesliga,DF,18.6,116,1.3,,,,,,,,,,
Kilian Ludewig,Schalke 04,de Bundesliga,DF,20.8,521,5.8,,,,,490.1451135423717,Top Starter,425.55767091702677,Top Starter,,
Nathan de Medina,Arminia,de Bundesliga,DF,23.2,638,7.1,,,,,583.4523581976097,Top Starter,420.33908325529205,Top Starter,,
Kerim Calhanoglu,Schalke 04,de Bundesliga,DF,18.4,297,3.3,,,,,,,,,,
Konrad Laimer,RB Leipzig,de Bundesliga,DF,23.6,82,0.9,,,,,,,,,,
Levent Mercan,Schalke 04,de Bundesliga,FW,20.1,4,0.0,,,,,,,,,,
Joshua Brenet,Hoffenheim,de Bundesliga,DF,26.8,1,0.0,,,,,,,,,,
Vasilios Pavlidis,Schalke 04,de Bundesliga,DF,18.3,1,0.0,,,,,,,,,,
Joshua Kimmich,Bayern Munich,de Bundesliga,MF,25.9,2197,24.4,,,845.7610613163415,World Class,,,596.5079981560151,Top Starter,,
Jadon Sancho,Dortmund,de Bundesliga,FW,20.8,2069,23.0,737.8185682442178,Top Starter,,,,,582.5585052887959,Top Starter,,
Maximilian Arnold,Wolfsburg,de Bundesliga,MF,26.6,2590,28.8,,,703.1878483874212,Top Starter,,,585.1552085712269,Top Starter,,
Thomas Müller,Bayern Munich,de Bundesliga,Off_MF,31.3,2682,29.8,777.4821372598474,World Class,,,,,549.9055481255283,Top Starter,,
Filip Kostić,Eint Frankfurt,de Bundesliga,DF,28.2,2535,28.2,,,,,471.5664249599818,Top Starter,414.69160915334595,Top Starter,,
Leon Bailey,Leverkusen,de Bundesliga,FW,23.4,2151,23.9,688.0208255460086,Top Starter,,,,,551.8306880398085,Top Starter,,
Tiago Dantas,Bayern Munich,de Bundesliga,Off_MF,20.0,69,0.8,,,,,,,,,,
Serge Gnabry,Bayern Munich,de Bundesliga,FW,25.5,1650,18.3,743.6585517785654,Top Starter,,,,,578.5898861756314,Top Starter,,
Vincenzo Grifo,Freiburg,de Bundesliga,Off_MF,27.7,2327,25.9,648.1209257037211,Top Starter,,,,,411.814743284803,Top Starter,,
Leon Goretzka,Bayern Munich,de Bundesliga,MF,25.9,1705,18.9,,,741.3956548125533,Top Starter,,,646.2201118483274,Top Starter,,
Nicolás González,Stuttgart,de Bundesliga,FW,,935,10.4,514.3660145247572,Top Starter,,,,,561.157871969525,Top Starter,,
Angeliño,RB Leipzig,de Bundesliga,DF,24.0,2162,24.0,,,,,468.8950771601055,Top Starter,344.31587847463766,Solid Squad Player,,
Rocco Reitz,Gladbach,de Bundesliga,Def_MF,18.6,61,0.7,,,,,,,,,,
Lars Stindl,Gladbach,de Bundesliga,MF,32.4,1969,21.9,,,735.8048085969251,Top Starter,,,452.3345609103636,Top Starter,,
Christopher Trimmel,Union Berlin,de Bundesliga,DF,33.9,2580,28.7,,,,,592.5030486640488,Top Starter,436.55030745396726,Top Starter,,
Marcel Sabitzer,RB Leipzig,de Bundesliga,MF,26.8,2029,22.5,,,656.0553078031072,Top Starter,,,508.6088373821849,Top Starter,,
Borna Sosa,Stuttgart,de Bundesliga,DF,22.9,2045,22.7,,,,,463.2513272862401,Top Starter,320.2415445292024,Solid Squad Player,,
Kingsley Coman,Bayern Munich,de Bundesliga,FW,24.6,1764,19.6,678.5763704870337,Top Starter,,,,,547.473144949998,Top Starter,,
Daichi Kamada,Eint Frankfurt,de Bundesliga,Off_MF,24.4,2372,26.4,635.8345810905466,Top Starter,,,,,485.4958530258858,Top Starter,,
Marco Reus,Dortmund,de Bundesliga,Off_MF,31.6,2294,25.5,658.6621504960617,Top Starter,,,,,442.7882389452605,Top Starter,,
Exequiel Palacios,Leverkusen,de Bundesliga,MF,22.2,571,6.3,,,503.55859669269665,Top Starter,,,587.3850493959543,Top Starter,,
Ondrej Duda,Köln,de Bundesliga,FW,26.1,2552,28.4,340.1612566290031,Solid Squad Player,,,,,550.3185949085722,Top Starter,,
Florian Grillitsch,Hoffenheim,de Bundesliga,MF,25.4,1882,20.9,,,501.0102249726967,Top Starter,,,637.2598082504695,Top Starter,,
Ellyes Skhiri,Köln,de Bundesliga,Def_MF,25.6,2790,31.0,,,,,723.920933267004,Top Starter,531.6098834307178,Top Starter,,
Silas Katompa,Stuttgart,de Bundesliga,DF,,1929,21.4,,,,,538.1918936284256,Top Starter,468.65906663671205,Top Starter,,
Florian Neuhaus,Gladbach,de Bundesliga,MF,23.8,2630,29.2,,,597.0148900016882,Top Starter,,,509.8902689899549,Top Starter,,
Blendi Idrizi,Schalke 04,de Bundesliga,Def_MF,22.7,241,2.7,,,,,,,,,,
Dani Olmo,RB Leipzig,de Bundesliga,Off_MF,22.7,2205,24.5,614.1315126988021,Top Starter,,,,,511.70177109191883,Top Starter,,
Julian Baumgartlinger,Leverkusen,de Bundesliga,MF,33.0,1075,11.9,,,436.9293690487301,Top Starter,,,641.0978215344703,Top Starter,,
Kerem Demirbay,Leverkusen,de Bundesliga,MF,27.5,1746,19.4,,,745.918704255663,Top Starter,,,535.8808441323023,Top Starter,,
Emil Forsberg,RB Leipzig,de Bundesliga,FW,29.2,1548,17.2,575.3392666780836,Top Starter,,,,,371.91639531640755,Solid Squad Player,,
Xaver Schlager,Wolfsburg,de Bundesliga,MF,23.3,2634,29.3,,,596.333233998891,Top Starter,,,610.9659310172777,Top Starter,,
Daniel Caligiuri,Augsburg,de Bundesliga,MF,33.0,2671,29.7,,,619.5667535942921,Top Starter,,,570.2540928113531,Top Starter,,
Moussa Diaby,Leverkusen,de Bundesliga,FW,21.5,2393,26.6,504.8259178163019,Top Starter,,,,,368.48690712461166,Solid Squad Player,,
Wataru Endo,Stuttgart,de Bundesliga,MF,27.9,2956,32.8,,,502.95126710434226,Top Starter,,,609.3851641007169,Top Starter,,
Alassane Pléa,Gladbach,de Bundesliga,FW,27.8,1805,20.1,475.3983481336419,Top Starter,,,,,490.7545097401413,Top Starter,,
Axel Witsel,Dortmund,de Bundesliga,MF,32.0,1130,12.6,,,366.21175442546865,Solid Squad Player,,,520.7029677032361,Top Starter,,
Vladimír Darida,Hertha BSC,de Bundesliga,MF,30.4,1913,21.3,,,662.328960620372,Top Starter,,,477.2278491571608,Top Starter,,
Josip Brekalo,Wolfsburg,de Bundesliga,FW,22.5,1823,20.3,533.0020057055137,Top Starter,,,,,449.1452331843319,Top Starter,,
Amadou Haidara,RB Leipzig,de Bundesliga,MF,22.9,1910,21.2,,,593.8326273898817,Top Starter,,,593.3438971921491,Top Starter,,
Dennis Geiger,Hoffenheim,de Bundesliga,MF,22.6,663,7.4,,,620.1469269242469,Top Starter,,,421.64157577442876,Top Starter,,
Amine Harit,Schalke 04,de Bundesliga,Off_MF,23.5,2111,23.5,516.5130432472793,Top Starter,,,,,504.50249820874393,Top Starter,,
Christoph Baumgartner,Hoffenheim,de Bundesliga,Off_MF,21.4,2379,26.4,426.7862727760307,Top Starter,,,,,596.4162767604639,Top Starter,,
Leroy Sané,Bayern Munich,de Bundesliga,FW,25.0,1802,20.0,673.5689785251154,Top Starter,,,,,532.5261465678819,Top Starter,,
Ritsu Doan,Arminia,de Bundesliga,Off_MF,22.5,2783,30.9,364.86044215438386,Solid Squad Player,,,,,483.41296528366195,Top Starter,,
Nicolas Höfler,Freiburg,de Bundesliga,MF,30.8,2730,30.3,,,441.83895279251243,Top Starter,,,585.1406781810325,Top Starter,,
Mahmoud Dahoud,Dortmund,de Bundesliga,MF,25.0,1270,14.1,,,518.0044297448549,Top Starter,,,594.7583182162588,Top Starter,,
Djibril Sow,Eint Frankfurt,de Bundesliga,MF,23.9,2185,24.3,,,455.720852572149,Top Starter,,,575.7722427797197,Top Starter,,
Maximilian Eggestein,Werder Bremen,de Bundesliga,MF,24.1,2942,32.7,,,538.178405225192,Top Starter,,,468.6605810176343,Top Starter,,
Daniel Didavi,Stuttgart,de Bundesliga,Off_MF,30.9,970,10.8,683.1354219473972,Top Starter,,,,,408.2680487477669,Top Starter,,
Leonardo Bittencourt,Werder Bremen,de Bundesliga,Off_MF,27.0,1525,16.9,282.688321052678,Solid Squad Player,,,,,608.9941398494501,Top Starter,,
Jean-Paul Boëtius,Mainz 05,de Bundesliga,MF,26.8,2073,23.0,,,667.7898234951061,Top Starter,,,513.8893408880905,Top Starter,,
Santiago Ascacíbar,Hertha BSC,de Bundesliga,MF,23.8,761,8.5,,,397.6762539284466,Solid Squad Player,,,531.7596219350488,Top Starter,,
Thomas Delaney,Dortmund,de Bundesliga,MF,29.3,1288,14.3,,,468.027799819372,Top Starter,,,658.6012807956849,Top Starter,,
Florian Wirtz,Leverkusen,de Bundesliga,Off_MF,17.7,2228,24.8,516.7696401794593,Top Starter,,,,,471.4593432226403,Top Starter,,
Felix Passlack,Dortmund,de Bundesliga,DF,22.6,361,4.0,,,,,,,,,,
Tyler Adams,RB Leipzig,de Bundesliga,MF,21.9,1856,20.6,,,441.95328839093133,Top Starter,,,544.8903309951953,Top Starter,,
Nadiem Amiri,Leverkusen,de Bundesliga,MF,24.2,1892,21.0,,,608.9258874341642,Top Starter,,,319.67997527807734,Solid Squad Player,,
Philipp Klement,Stuttgart,de Bundesliga,MF,28.3,420,4.7,,,,,,,,,,
Diadie Samassékou,Hoffenheim,de Bundesliga,MF,25.0,2575,28.6,,,451.79444714345203,Top Starter,,,646.9095657400137,Top Starter,,
Elvis Rexhbeçaj,Köln,de Bundesliga,MF,23.2,1834,20.4,,,590.7630739143048,Top Starter,,,544.0811284636295,Top Starter,,
Lucas Tousart,Hertha BSC,de Bundesliga,MF,23.7,2095,23.3,,,343.7184656573783,Solid Squad Player,,,526.4320776687883,Top Starter,,
André Hahn,Augsburg,de Bundesliga,FW,30.4,2042,22.7,438.84025031620286,Top Starter,,,,,517.1259328969246,Top Starter,,
Jonathan Schmid,Freiburg,de Bundesliga,MF,30.5,2397,26.6,,,412.21304164296623,Top Starter,,,371.2835987755073,Solid Squad Player,,
Kevin Kampl,RB Leipzig,de Bundesliga,MF,30.2,1948,21.6,,,433.9515032725002,Top Starter,,,497.372035425388,Top Starter,,
Jude Bellingham,Dortmund,de Bundesliga,MF,17.5,1701,18.9,,,642.1218160443555,Top Starter,,,677.1312913266256,Top Starter,,
Gio Reyna,Dortmund,de Bundesliga,Off_MF,18.1,1982,22.0,553.3124522330536,Top Starter,,,,,485.11595430743625,Top Starter,,
Sebastian Rode,Eint Frankfurt,de Bundesliga,MF,30.2,1629,18.1,,,450.43401359827465,Top Starter,,,573.1658399983185,Top Starter,,
Mattéo Guendouzi,Hertha BSC,de Bundesliga,MF,21.7,1817,20.2,,,427.3121917426965,Top Starter,,,438.72985984305865,Top Starter,,
Florian Kainz,Köln,de Bundesliga,Off_MF,28.2,450,5.0,402.31922750445636,Top Starter,,,,,478.5947382324014,Top Starter,,
Marcel Hartel,Arminia,de Bundesliga,MF,25.0,1687,18.7,,,358.2130113544878,Solid Squad Player,,,468.34130555166456,Top Starter,,
Steven Zuber,Eint Frankfurt,de Bundesliga,DF,29.4,590,6.6,,,,,521.1012555151543,Top Starter,538.1993619431066,Top Starter,,
Charles Aránguiz,Leverkusen,de Bundesliga,MF,31.7,1674,18.6,,,379.05307966327183,Solid Squad Player,,,532.1839961420433,Top Starter,,
Grischa Prömel,Union Berlin,de Bundesliga,MF,26.0,1825,20.3,,,427.2885100877933,Top Starter,,,498.47567389059935,Top Starter,,
Christoph Kramer,Gladbach,de Bundesliga,MF,29.9,2034,22.6,,,431.21024361856894,Top Starter,,,561.7078454383442,Top Starter,,
Leandro Barreiro Martins,Mainz 05,de Bundesliga,MF,21.0,2310,25.7,,,484.7348678701104,Top Starter,,,579.2240942932341,Top Starter,,
Kevin Stöger,Mainz 05,de Bundesliga,MF,27.3,550,6.1,,,553.3678704410197,Top Starter,,,558.1238040354389,Top Starter,,
Mark Uth,Schalke 04,de Bundesliga,FW,29.4,1498,16.6,295.8542026298464,Solid Squad Player,,,,,439.64299205290797,Top Starter,,
Baptiste Santamaria,Freiburg,de Bundesliga,MF,25.8,2218,24.6,,,461.81767016099286,Top Starter,,,601.7080625975271,Top Starter,,
Ajdin Hrustic,Eint Frankfurt,de Bundesliga,Off_MF,24.5,271,3.0,,,,,,,,,,
Edimilson Fernandes,Mainz 05,de Bundesliga,MF,24.7,846,9.4,,,410.4689257375605,Top Starter,,,423.18773084990033,Top Starter,,
Aymen Barkok,Eint Frankfurt,de Bundesliga,Off_MF,22.6,993,11.0,656.3100416812896,Top Starter,,,,,635.2090534031045,Top Starter,,
Orel Mangala,Stuttgart,de Bundesliga,MF,22.8,2110,23.4,,,450.57969837543595,Top Starter,,,438.11197064582177,Top Starter,,
Thorgan Hazard,Dortmund,de Bundesliga,Off_MF,27.8,655,7.3,635.3276039975634,Top Starter,,,,,425.8727860222914,Top Starter,,
Milot Rashica,Werder Bremen,de Bundesliga,FW,24.5,1463,16.3,252.23108701950153,Solid Squad Player,,,,,413.01411023860345,Top Starter,,
Philipp Förster,Stuttgart,de Bundesliga,Off_MF,25.9,1519,16.9,357.36203749393184,Solid Squad Player,,,,,440.750639731695,Top Starter,,
Jamal Musiala,Bayern Munich,de Bundesliga,FW,17.8,872,9.7,672.0549507648135,Top Starter,,,,,686.1214854304333,Top Starter,,
Yannick Gerhardt,Wolfsburg,de Bundesliga,Off_MF,26.8,1941,21.6,367.12802459392003,Solid Squad Player,,,,,531.820885779529,Top Starter,,
Demarai Gray,Leverkusen,de Bundesliga,FW,24.5,442,4.9,,,,,,,,,,
Masaya Okugawa,Arminia,de Bundesliga,Off_MF,24.7,920,10.2,156.89365343952255,Below Big-5 Level,,,,,318.16743442805944,Solid Squad Player,,
Robert Skov,Hoffenheim,de Bundesliga,FW,24.6,1166,13.0,234.90897708464215,Solid Squad Player,,,,,531.3954718420507,Top Starter,,
Sami Khedira,Hertha BSC,de Bundesliga,Def_MF,33.7,394,4.4,,,,,,,,,,
Joshua Mees,Holstein Kiel,de Bundesliga,FW,24.7,10,0.1,,,,,,,,,,
Dodi Lukebakio,Hertha BSC,de Bundesliga,FW,23.3,1868,20.8,389.0505004841343,Solid Squad Player,,,,,442.19179338270004,Top Starter,,
Douglas Costa,Bayern Munich,de Bundesliga,FW,30.3,319,3.5,,,,,,,,,,
Sebastian Rudy,Hoffenheim,de Bundesliga,MF,30.8,1862,20.7,,,519.5821183491142,Top Starter,,,440.17363309724755,Top Starter,,
Erik Thommy,Stuttgart,de Bundesliga,Off_MF,26.4,318,3.5,,,,,,,,,,
Kevin Möhwald,Werder Bremen,de Bundesliga,MF,27.5,1575,17.5,,,430.846431523452,Top Starter,,,466.5591867042281,Top Starter,,
Karim Bellarabi,Leverkusen,de Bundesliga,FW,30.7,795,8.8,275.24749257615247,Solid Squad Player,,,,,562.7047773403534,Top Starter,,
Phillipp Mwene,Mainz 05,de Bundesliga,DF,26.9,1675,18.6,,,,,539.0490178257471,Top Starter,354.42276750630265,Solid Squad Player,,
Admir Mehmedi,Wolfsburg,de Bundesliga,Off_MF,29.8,821,9.1,513.3039622322303,Top Starter,,,,,487.1605139866024,Top Starter,,
Levin Öztunalı,Mainz 05,de Bundesliga,DF,24.8,759,8.4,,,,,745.1693819234114,Top Starter,464.7723250910154,Top Starter,,
Pavel Kadeřábek,Hoffenheim,de Bundesliga,DF,28.7,1587,17.6,,,,,441.5586189042461,Top Starter,475.35205518809073,Top Starter,,
László Bénes,Augsburg,de Bundesliga,MF,23.3,812,9.0,,,591.3993893717503,Top Starter,,,448.6353329177,Top Starter,,
Corentin Tolisso,Bayern Munich,de Bundesliga,MF,26.4,778,8.6,,,484.3024859984201,Top Starter,,,594.4707868989875,Top Starter,,
Michel Vlap,Arminia,de Bundesliga,Off_MF,23.6,374,4.2,,,,,,,,,,
Max Meyer,Köln,de Bundesliga,MF,25.3,346,3.8,,,,,,,,,,
Denis Zakaria,Gladbach,de Bundesliga,Def_MF,24.1,1423,15.8,,,,,579.5986063298593,Top Starter,410.4780617462495,Top Starter,,
Omar Mascarell,Schalke 04,de Bundesliga,MF,27.9,1768,19.6,,,341.0409751808084,Solid Squad Player,,,504.22374687982654,Top Starter,,
Dominick Drexler,Köln,de Bundesliga,Off_MF,30.6,1227,13.6,368.92918994230774,Solid Squad Player,,,,,514.5996957550525,Top Starter,,
Manuel Prietl,Arminia,de Bundesliga,Def_MF,29.4,2518,28.0,,,,,665.0228247548412,Top Starter,482.93135581465367,Top Starter,,
Danny Latza,Mainz 05,de Bundesliga,MF,31.1,1807,20.1,,,494.42929969424716,Top Starter,,,576.0525289172067,Top Starter,,
Kingsley Ehizibue,Köln,de Bundesliga,DF,25.6,1140,12.7,,,,,710.6817949098144,Top Starter,552.5347581882301,Top Starter,,
Suat Serdar,Schalke 04,de Bundesliga,MF,23.7,1958,21.8,,,457.8928393540691,Top Starter,,,522.2928450468735,Top Starter,,
Valentino Lazaro,Gladbach,de Bundesliga,DF,24.8,1238,13.8,,,,,485.6811555520691,Top Starter,367.42288139927786,Solid Squad Player,,
Nemanja Radonjić,Hertha BSC,de Bundesliga,FW,24.9,608,6.8,421.791969082438,Top Starter,,,,,407.20863246091926,Top Starter,,
Mateo Klimowicz,Stuttgart,de Bundesliga,Off_MF,20.5,1204,13.4,276.67653496827205,Solid Squad Player,,,,,366.71115029510656,Solid Squad Player,,
Ruben Vargas,Augsburg,de Bundesliga,Off_MF,22.4,1618,18.0,524.2630294518625,Top Starter,,,,,477.27948710087867,Top Starter,,
Mitchell Weiser,Leverkusen,de Bundesliga,DF,26.7,228,2.5,,,,,,,,,,
Felix Klaus,Wolfsburg,de Bundesliga,DF,28.3,142,1.6,,,,,,,,,,
Marco John,Hoffenheim,de Bundesliga,DF,18.8,998,11.1,,,,,578.4112747222966,Top Starter,432.99493215469306,Top Starter,,
Atakan Karazor,Stuttgart,de Bundesliga,DF,24.2,1049,11.7,,,,,689.4495989683767,Top Starter,562.6128234662609,Top Starter,,
Noah Katterbach,Köln,de Bundesliga,DF,19.7,1112,12.4,,,,,618.8334510363353,Top Starter,481.8336655127286,Top Starter,,
Arne Maier,Arminia,de Bundesliga,MF,22.0,1067,11.9,,,332.4450447813222,Solid Squad Player,,,346.0264526237928,Solid Squad Player,,
Marius Wolf,Köln,de Bundesliga,MF,25.6,2561,28.5,,,424.49495847845054,Top Starter,,,462.1029231761046,Top Starter,,
Reinier,Dortmund,de Bundesliga,Off_MF,19.0,247,2.7,,,,,,,,,,
Georginio Rutter,Hoffenheim,de Bundesliga,FW,18.7,239,2.7,,,,,,,,,,
Carlos Gruezo,Augsburg,de Bundesliga,MF,25.7,2088,23.2,,,281.0275415121667,Solid Squad Player,,,414.1690326535737,Top Starter,,
Rani Khedira,Augsburg,de Bundesliga,Def_MF,26.9,1825,20.3,,,,,506.60864939173536,Top Starter,409.33984196637465,Top Starter,,
Marco Richter,Augsburg,de Bundesliga,FW,23.1,1424,15.8,299.54669488235584,Solid Squad Player,,,,,548.1354193443432,Top Starter,,
Aarón Martín,Mainz 05,de Bundesliga,DF,23.7,266,3.0,,,,,,,,,,
Niklas Tauer,Mainz 05,de Bundesliga,MF,19.9,68,0.8,,,,,,,,,,
Christian Gentner,Union Berlin,de Bundesliga,MF,35.4,1041,11.6,,,327.3427323661098,Solid Squad Player,,,402.98260734035046,Top Starter,,
Nils Seufert,Arminia,de Bundesliga,MF,23.9,351,3.9,,,,,,,,,,
Benjamin Stambouli,Schalke 04,de Bundesliga,DF,30.4,1955,21.7,,,,,695.6610355911461,Top Starter,539.1450140477991,Top Starter,,
Pierre Kunde,Mainz 05,de Bundesliga,MF,25.4,513,5.7,,,307.4510988791586,Solid Squad Player,,,411.24279090499977,Top Starter,,
Tobias Strobl,Augsburg,de Bundesliga,MF,30.6,1849,20.5,,,286.63375491919123,Solid Squad Player,,,379.6902498006183,Solid Squad Player,,
Romano Schmid,Werder Bremen,de Bundesliga,MF,20.9,1184,13.2,,,575.5791919052762,Top Starter,,,439.79580036716004,Top Starter,,
Keita Endo,Union Berlin,de Bundesliga,Off_MF,23.1,449,5.0,395.4121639174895,Solid Squad Player,,,,,455.5891132678377,Top Starter,,
Timothy Chandler,Eint Frankfurt,de Bundesliga,DF,30.8,423,4.7,,,,,,,,,,
Dimitris Limnios,Köln,de Bundesliga,Off_MF,22.6,369,4.1,,,,,,,,,,
Julian Ryerson,Union Berlin,de Bundesliga,DF,23.1,1080,12.0,,,,,518.0117486688654,Top Starter,383.9468351324869,Solid Squad Player,,
Mehmet Aydin,Schalke 04,de Bundesliga,DF,18.9,501,5.6,,,,,602.2109650616026,Top Starter,538.2201700754011,Top Starter,,
Yannik Keitel,Freiburg,de Bundesliga,Def_MF,20.9,498,5.5,,,,,729.3053136711834,Top Starter,565.5342892121242,Top Starter,,
Akaki Gogia,Union Berlin,de Bundesliga,FW,29.0,149,1.7,,,,,,,,,,
Victor Sá,Wolfsburg,de Bundesliga,FW,26.8,465,5.2,490.71324367616523,Top Starter,,,,,595.4434237254119,Top Starter,,
Mijat Gaćinović,Hoffenheim,de Bundesliga,DF,25.9,811,9.0,,,,,558.6745371116433,Top Starter,443.7710786574687,Top Starter,,
Melayro Bogarde,Hoffenheim,de Bundesliga,DF,18.6,274,3.0,,,,,,,,,,
Lazar Samardzic,RB Leipzig,de Bundesliga,MF,18.9,199,2.2,,,,,,,,,,
Justin Kluivert,RB Leipzig,de Bundesliga,FW,21.7,811,9.0,418.6224345249788,Top Starter,,,,,422.7514554938337,Top Starter,,
Tanguy Coulibaly,Stuttgart,de Bundesliga,DF,19.9,1512,16.8,,,,,430.26613335487576,Top Starter,423.104608581141,Top Starter,,
Tahith Chong,Werder Bremen,de Bundesliga,Off_MF,21.1,382,4.2,,,,,,,,,,
Nishan Burkart,Freiburg,de Bundesliga,MF,20.9,14,0.2,,,,,,,,,,
Jonas Michelbrink,Hertha BSC,de Bundesliga,Off_MF,19.5,37,0.4,,,,,,,,,,
Roberto Massimo,Stuttgart,de Bundesliga,DF,,754,8.4,,,,,621.3052817263737,Top Starter,514.0457823470307,Top Starter,,
Lino Tempelmann,Freiburg,de Bundesliga,MF,21.9,267,3.0,,,,,,,,,,
Mathew Leckie,Hertha BSC,de Bundesliga,FW,29.9,499,5.5,240.3541028990733,Solid Squad Player,,,,,649.9482246163724,Top Starter,,
Fabian Kunze,Arminia,de Bundesliga,MF,22.6,1271,14.1,,,391.2696267354885,Solid Squad Player,,,644.2577930550749,Top Starter,,
Jan Thielmann,Köln,de Bundesliga,FW,18.6,1034,11.5,343.09422215770167,Solid Squad Player,,,,,376.1245856363225,Solid Squad Player,,
Florian Flick,Schalke 04,de Bundesliga,Def_MF,20.7,360,4.0,,,,,,,,,,
Eduard Löwen,Hertha BSC,de Bundesliga,MF,23.9,85,0.9,,,,,,,,,,
Darko Churlinov,Stuttgart,de Bundesliga,DF,20.5,210,2.3,,,,,,,,,,
Salih Özcan,Köln,de Bundesliga,MF,23.0,1366,15.2,,,425.23162147614875,Top Starter,,,544.4048454940867,Top Starter,,
Joscha Wosz,RB Leipzig,de Bundesliga,DF,18.5,34,0.4,,,,,,,,,,
Tim Civeja,Augsburg,de Bundesliga,Def_MF,19.0,31,0.3,,,,,,,,,,
Marco Höger,Köln,de Bundesliga,DF,31.3,55,0.6,,,,,,,,,,
Paul Nebel,Mainz 05,de Bundesliga,MF,18.2,48,0.5,,,,,,,,,,
Marc Roca,Bayern Munich,de Bundesliga,MF,24.1,174,1.9,,,,,,,,,,
Ahmed Kutucu,Schalke 04,de Bundesliga,FW,20.8,101,1.1,,,,,,,,,,
Janik Haberer,Freiburg,de Bundesliga,MF,26.8,488,5.4,,,304.8326192388958,Solid Squad Player,,,492.95804156571563,Top Starter,,
Kwon Chang-hoon,Freiburg,de Bundesliga,Off_MF,26.5,211,2.3,,,,,,,,,,
Hannes Wolf,Gladbach,de Bundesliga,Off_MF,21.7,1383,15.4,414.88742052370554,Top Starter,,,,,469.27927222704085,Top Starter,,
Christian Gebauer,Arminia,de Bundesliga,Off_MF,27.0,701,7.8,308.1810993069934,Solid Squad Player,,,,,304.5444323855137,Solid Squad Player,,
Amir Abrashi,Freiburg,de Bundesliga,Def_MF,30.8,69,0.8,,,,,,,,,,
Nassim Boujellab,Schalke 04,de Bundesliga,Off_MF,21.5,602,6.7,189.44019808435965,Below Big-5 Level,,,,,587.0216056068066,Top Starter,,
Fredrik Jensen,Augsburg,de Bundesliga,FW,23.3,375,4.2,,,,,,,,,,
Luca Mack,Stuttgart,de Bundesliga,Def_MF,20.6,10,0.1,,,,,,,,,,
Philipp Bargfrede,Werder Bremen,de Bundesliga,Def_MF,31.8,26,0.3,,,,,,,,,,
Tim Maciejewski,Union Berlin,de Bundesliga,FW,19.8,8,0.1,,,,,,,,,,
Abass Issah,Mainz 05,de Bundesliga,DF,22.3,17,0.2,,,,,,,,,,
Christopher Scott,Bayern Munich,de Bundesliga,Off_MF,18.6,32,0.4,,,,,,,,,,
Jan Morávek,Augsburg,de Bundesliga,MF,31.2,268,3.0,,,,,,,,,,
Guus Til,Freiburg,de Bundesliga,FW,23.0,130,1.4,,,,,,,,,,
Reinhold Yabo,Arminia,de Bundesliga,Off_MF,28.9,655,7.3,137.82144049970452,Below Big-5 Level,,,,,232.75835800588155,Solid Squad Player,,
Can Bozdogan,Schalke 04,de Bundesliga,MF,19.7,652,7.2,,,411.7951432449847,Top Starter,,,410.0439905269561,Top Starter,,
Nabil Bentaleb,Schalke 04,de Bundesliga,MF,26.1,546,6.1,,,254.80809355012042,Solid Squad Player,,,432.4229596109104,Top Starter,,
Jimmy Kaparos,Schalke 04,de Bundesliga,Def_MF,19.0,17,0.2,,,,,,,,,,
Leon Dajaku,Union Berlin,de Bundesliga,FW,19.7,42,0.5,,,,,,,,,,
Davy Klaassen,Werder Bremen,de Bundesliga,MF,27.9,225,2.5,,,,,,,,,,
Alessandro Schöpf,Schalke 04,de Bundesliga,FW,26.9,945,10.5,67.77711446417239,Below Big-5 Level,,,,,394.6404982490656,Solid Squad Player,,
Mickaël Cuisance,Bayern Munich,de Bundesliga,MF,21.4,18,0.2,,,,,,,,,,
Yunus Mallı,Wolfsburg,de Bundesliga,Off_MF,28.9,58,0.6,,,,,,,,,,
Lilian Egloff,Stuttgart,de Bundesliga,Off_MF,18.4,14,0.2,,,,,,,,,,
Jonas Dirkner,Hertha BSC,de Bundesliga,Def_MF,18.5,15,0.2,,,,,,,,,,
Naouirou Ahamada,Stuttgart,de Bundesliga,MF,18.8,253,2.8,,,,,,,,,,
Ilia Gruev,Werder Bremen,de Bundesliga,MF,20.7,1,0.0,,,,,,,,,,
