Player,OffScore_mean,MidScore_mean,DefScore_mean,Min,90s
Luciano Vietto,290.9347900776472,,,1783,19.9
Lucien Agoume,,320.49177899274923,,7771,86.5
Luck Zogbé,,,542.9354649962509,649,7.199999999999999
Ludovic Ajorque,341.1732315329996,,,16444,182.79999999999998
Ludovic Baal,,,360.9813521287479,2408,26.8
Ludovic Blas,394.9041717867904,475.2512562814071,,19100,212.4
Ludwig Augustinsson,,,282.772415560918,9441,104.9
Luigi Canotto,0.0,,,16,0.2
Luigi Samele,285.7142857142858,,,5,0.1
Luigi Vitale,,,198.3953823953824,41,0.5
Luis Abram,,,359.23317580363414,560,6.2
Luis Advíncula,,,286.67744833782564,2389,26.5
Luis Alberto,513.6127519434319,800.745641939178,,17496,194.4
Luis Binks,,,448.94458368142574,646,7.2
Luis Díaz,521.2529395672054,,,8144,90.5
Luis Guilherme,143.350249623659,,,275,3.0999999999999996
Luis Henrique,224.03646841714715,,153.71930976867458,5218,58.0
Luis Hernández,,,321.0546353003087,8478,94.2
Luis Javier Suárez,435.91096677914004,,,7210,80.2
Luis Milla,,473.6413016853935,,12266,136.2
Luis Muriel,602.6941132079614,,,8889,98.8
Luis Perea,81.63265306122449,,,21,0.2
Luis Pérez,,,340.37859980618674,5068,56.3
Luis Rioja,219.50921337098424,,,13267,147.6
Luis Rojas,,231.66666666666669,,104,1.2
Luis Sinisterra,508.1256581454995,,,1802,20.0
Luis Suárez,618.9308772837285,,,12067,134.1
Luisinho,,,453.9301015315794,3308,36.7
Luismi,47.61904761904761,,394.3935926773456,181,2.0
Luiz Araújo,336.4200382902143,,,5123,56.9
Luiz Felipe,,,478.0451191955319,10369,115.3
Luiz Gustavo,,268.97370291400136,391.7986701606146,5645,62.7
Luiz Henrique,253.00023668947955,,,2423,26.900000000000002
Luka Bogdan,,,357.41253961349656,399,4.4
Luka Ilić,,179.42222222222222,,543,6.0
Luka Jović,446.45891499084905,,,7989,88.7
Luka Krajnc,,,408.2801356007097,788,8.8
Luka Lochoshvili,,,403.5152051251123,1839,20.4
Luka Milivojević,,350.5247226475607,495.5428426137809,12658,140.6
Luka Modrić,419.5374324987727,713.5579812221905,,17921,199.3
Luka Romero,210.42912881499743,,,968,10.8
Luka Sučić,,357.5300746155018,,1994,22.099999999999998
Luka Topalović,0.0,,,11,0.1
Luka Vušković,,,471.6041385515069,1170,13.0
Lukas Daschner,403.95493731308954,,,948,10.6
Lukas Jäger,23.785714285714285,,,27,0.3
Lukas Klostermann,,,365.50579132312555,14117,157.0
Lukas Klünter,,,278.7830005780144,4990,55.5
Lukas Kübler,,,382.67638792784595,11977,133.1
Lukas Lerager,,311.66672759090164,,8249,91.7
Lukas Mühl,,,466.4954860268951,2790,31.0
Lukas Nmecha,360.7325334195669,,,3678,41.0
Lukas Petkov,,107.0,,146,1.6
Lukas Rupp,139.28546887730562,354.3312240168745,,2989,33.2
Lukas Ullrich,,,251.06077887203685,2594,28.8
Luke Ayling,,,407.90134313474823,7725,85.8
Luke Berry,471.17279541446214,,,323,3.6
Luke Cundle,,307.00000000000006,,180,2.0
Luke Freeman,120.67913279132792,,,366,4.1
Luke Harris,80.0,,116.94444444444444,88,0.9
Luke Shaw,,,334.785312696366,14689,163.4
Luke Thomas,295.4232804232804,,408.7148949885974,6248,69.4
Luke Woolfenden,,,442.7985482530937,1187,13.2
Luken Beitia,,,569.6969696969697,8,0.1
Lukáš Ambros,,,345.00000000000006,17,0.2
Lukáš Haraslín,219.59542242764834,,,717,8.0
Lukáš Vorlický,180.0,,,24,0.3
Lumor Agbenyenu,,,302.84035129282574,1805,20.1
Lutsharel Geertruida,,,324.0130438951769,2187,24.3
Luuk de Jong,381.00978927349865,,,3981,44.3
Lyanco,,,507.7972043667251,6751,75.0
Lyle Foster,208.91223411136147,,,2829,31.4
Lys Mousset,291.09349593301624,,,2660,29.6
László Bénes,421.12867826617827,512.1353349051442,483.70370370370375,2608,28.9
Lázaro,396.74121315192735,,,1001,11.2
Léo Baptistão,299.54832213445104,,,7473,83.0
Léo Bonatini,466.2448979591835,,,135,1.5
Léo Duarte,,,483.73755938668216,424,4.7
Léo Lacroix,,,411.05399156806743,775,8.6
Léo Leroy,,243.9718614718615,434.6824769433465,2317,25.7
Léo Pétrot,,,404.7866885406451,4935,54.9
Léo Scienza,419.01729024943313,,,1333,14.8
Léo Sena,,303.87755102040813,,885,9.8
M'Bala Nzola,343.48362955133985,,,9572,106.4
M'Baye Niang,374.78931462414687,,,8840,98.2
Maat Daniel Caprini,47.61904761904761,,,8,0.1
Madih Talal,0.0,,,20,0.2
Mads Bech Sørensen,,,377.1703452178834,856,9.5
Mads Bidstrup,,,307.1111111111111,41,0.5
Mads Juel Andersen,,,516.9304804711502,400,4.4
Mads Pedersen,,376.1118279569892,343.0555415751025,6310,70.2
Mads Roerslev,,,314.4596159664258,5732,63.7
Maghnes Akliouche,346.5939404820856,,,5680,63.1
Magnus Knudsen,,,306.5813048168472,1850,20.6
Magnus Kofod Andersen,,414.71861471861473,,695,7.7
Magnus Warming,50.0,,,58,0.6
Mahamadou Diawara,,314.04358974358973,,956,10.7
Mahamadou Doucouré,50.0,,,45,0.5
Mahamadou Nagida,,,387.09333097052394,622,7.0
Mahame Siby,,76.66666666666666,450.15873015873007,38,0.4
Mahdi Camara,184.53042091836733,304.0622389820848,,14843,164.8
Mahmoud Dahoud,,496.17525671667573,,7081,78.5
Makhtar Gueye,813.8321995464853,,,50,0.6
Makoto Hasebe,,,385.7285233845229,11577,128.6
Malang Sarr,,,424.7300915889163,9767,108.7
Malcolm Ebiowei,86.11111111111111,,,34,0.4
Malcolm Jeng,,,465.5497329181539,107,1.2
Malcom,421.03511842872445,,,3470,38.5
Malick Fofana,373.8946730316505,,,2869,31.9
Malick Mbaye,144.12740737320567,,,274,3.0
Malick Thiaw,,,444.2530506522699,7758,86.1
Malik Sellouki,544.8979591836735,,,66,0.7
Malik Tchokounté,116.21453459432556,,,1473,16.4
Malik Tillman,305.1905391786345,,,915,10.2
Malo Gusto,,,340.71368197234614,8036,89.3
Malthe Hojholt,,100.93333333333337,,179,2.0
Mama Samba Baldé,332.27634606085724,,,10573,117.5
Mamadou Camara,94.64285714285714,,,40,0.4
Mamadou Coulibaly,,291.3373527373527,,1781,19.8
Mamadou Diakhon,144.95951288388903,,,1088,12.0
Mamadou Fall,,,366.984126984127,30,0.3
Mamadou Fofana,,,483.04381461805065,2690,29.900000000000002
Mamadou Kanouté,101.70408163265306,,,32,0.4
Mamadou Loum,,182.80155642023345,,2312,25.7
Mamadou Mbaye,,,479.9900951874636,1048,11.600000000000001
Mamadou Sakho,,,441.31681278173954,8568,95.2
Mamadou Sangare,,356.5686274509804,,1227,13.6
Mamadou Sarr,,,226.65711350619893,3506,39.0
Mamadou Sylla,141.9701190721599,,,2248,25.0
Mamady Bangré,417.3398268398268,,,101,1.1
Mamady Diarra,101.42857142857144,,,66,0.7
Mame Biram Diouf,233.04906777525824,,,2596,28.8
Mamor Niang,131.57894736842104,,,22,0.2
Mamoudou Karamoko,,240.00000000000003,,9,0.1
Mandela Egbo,,,272.5541125541125,11,0.1
Mandela Keita,,221.49708671010114,,2939,32.7
Manolis Saliakas,,343.70946822308684,268.71979949874685,2765,30.7
Manolo Gabbiadini,356.9336332347963,,,8768,97.5
Manolo Portanova,162.50025174966353,195.0,632.063492063492,1491,16.599999999999998
Manor Solomon,488.77853178308357,,,921,10.3
Manu Bueno,337.5194444444445,369.6358543417367,309.23076923076917,469,5.3
Manu Fernández,,,346.8031984723714,632,7.0
Manu García,,293.2866846608559,,10780,119.9
Manu Koné,,308.7758829512221,,11307,125.7
Manu Morlanes,,376.07033853821713,,6661,74.0
Manu Sánchez,,,312.90035244239976,11441,127.1
Manu Trigueros,,494.4085295338123,,11634,129.3
Manu Vallejo,289.9515455813231,,,2042,22.7
Manuel Akanji,,,338.4484099558139,18011,200.1
Manuel Cabit,,,313.3411306042885,270,3.0
Manuel De Luca,333.3333333333334,,,60,0.7
Manuel Fuster,299.8196632006156,,,1003,11.1
Manuel Garrido,109.80795395081108,,,115,1.3
Manuel Gulde,,,404.24730889383784,10482,116.3
Manuel Iturra,,199.0530303030303,,1657,18.400000000000002
Manuel Lanzini,416.1328141388715,479.6437767026002,,6711,74.5
Manuel Lazzari,,,222.2667118274206,18095,201.0
Manuel Locatelli,,443.60674151279096,,19642,218.2
Manuel Pasqual,,,252.45664496812495,1342,14.9
Manuel Perez,,150.47619047619048,,128,1.4
Manuel Pozo,276.8707482993197,,,19,0.2
Manuel Prietl,,,349.51360815758386,4640,51.6
Manuel Pucciarelli,101.66574284034604,,,1682,18.7
Manuel Schmiedebach,,371.8518518518519,243.86473429951693,344,3.8
Manuel Ugarte,,275.8188082374129,,4107,45.6
Mapou Yanga-Mbiwa,,,280.7638142976489,128,1.4
Marash Kumbulla,,,378.07512753448157,8171,90.8
Marc Aguado,,146.22222222222223,,1077,12.0
Marc Albrighton,254.65692975086085,,281.44105969390824,8145,90.5
Marc Bartra,,,489.86138163807783,14778,164.1
Marc Baró,,,309.61342750816436,90,1.0
Marc Bernal,,387.93650793650795,,369,4.1
Marc Cardona,278.16762109803705,,,2231,24.799999999999997
Marc Casado,,421.88234575815864,787.7777777777777,2175,24.199999999999996
Marc Cucurella,248.4030225009442,,369.6546847682262,19824,220.4
Marc Domenech,159.49199679871947,,,517,5.8
Marc Guiu,288.4073783359498,,,400,4.4
Marc Guéhi,,,386.8093560841761,13071,145.3
Marc Muniesa,,,465.88099136730705,2533,28.1
Marc Navarro,76.43424036281179,,292.8591660641297,1412,15.600000000000001
Marc Pedraza,,72.38095238095238,,130,1.4
Marc Pubill,,,401.32664867746143,2778,30.9
Marc Pugh,167.25945463812434,,,985,10.9
Marc Roca,,372.14026541027954,,12891,143.2
Marc Stendera,,296.429539295393,,482,5.3
Marc Tenas,86.16780045351474,,,54,0.6
Marc-Oliver Kempf,,,440.8191902919255,13582,150.9
Marcel Büchel,,204.5390070921986,,1696,18.8
Marcel Halstenberg,,,340.12969545504626,9827,109.1
Marcel Hartel,,268.1283422459893,,1681,18.7
Marcel Heller,154.40098261526833,,,1299,14.4
Marcel Risse,464.39259259259256,,252.381209433841,1301,14.5
Marcel Sabitzer,400.51156225341674,424.72220500678344,,15196,169.0
Marcel Schmelzer,,,346.3774734002512,2123,23.6
Marcel Sobottka,,244.47863247863253,451.9296066252588,1643,18.3
Marcel Tisserand,,,433.39195547190485,3337,37.1
Marcello Gazzola,,,261.09636728227684,1660,18.4
Marcello Trotta,137.6386313013139,,,2662,29.6
Marcelo,,,360.16500261815605,18455,205.1
Marcelo Brozović,,575.6215407816418,,14565,161.79999999999998
Marcelo Saracchi,,,417.57172322901715,1018,11.4
Marciano Tchami,123.77210884353744,,,43,0.5
Marcin Kamiński,,,367.5099726227546,4419,49.0
Marcin Listkowski,87.77239858906526,,,85,1.0
Marco Andreolli,,,395.31401205961157,2581,28.700000000000003
Marco Asensio,518.6988789159428,,,11475,127.6
Marco Benassi,262.54557483368876,210.12612612612617,313.70091896407683,7675,85.3
Marco Bertini,,,64.44444444444444,5,0.1
Marco Borriello,146.05238271019,,,773,8.6
Marco Brescianini,402.0003246753247,329.18772383154266,,3505,39.0
Marco Calderoni,,,360.43850528796514,2064,22.9
Marco Capuano,,,397.8701928466965,4404,48.900000000000006
Marco D'Alessandro,253.44664066776141,,254.79240269348065,3609,40.1
Marco Esteban,,,196.59451659451656,45,0.5
Marco Fabián,207.19669694118784,,,484,5.4
Marco Fossati,,248.14207650273227,,1101,12.2
Marco Friedl,,592.0000000000001,458.6685907427875,14257,158.4
Marco Grüll,322.0028897743971,,,2230,24.799999999999997
Marco Höger,,257.86093189964157,471.9242550821498,2403,26.700000000000003
Marco John,,,340.58719827140874,1039,11.6
Marco Komenda,,,401.6948117419986,1307,14.5
Marco Majouga,223.46938775510205,,,124,1.4
Marco Mancosu,414.30273122164,,,2596,28.8
Marco Meyerhöfer,,,410.87540986854486,2280,25.3
Marco Modolo,,,398.6239703943054,392,4.4
Marco Olivieri,88.0952380952381,,,30,0.3
Marco Palestra,,,266.5461923206284,1484,16.5
Marco Parolo,,345.306936562351,534.1664663942963,7528,83.7
Marco Pašalić,160.0,,,11,0.1
Marco Pellegrino,,,448.87635756056807,613,6.8999999999999995
Marco Reus,573.7752406298126,,,12475,138.5
Marco Richter,297.660815532238,,,10023,111.3
Marco Russ,,,372.6588192197097,1525,16.9
Marco Sala,,,211.48431423386046,333,3.7
Marco Sau,242.51213594629203,,,2709,30.099999999999998
Marco Stiepermann,146.62828668363022,,,1180,13.1
Marco Terrazzino,241.5442061593377,,,2006,22.2
Marco Tumminello,377.06780538302274,,,212,2.4
Marco Verratti,,556.2090581141282,,10702,119.0
Marcos Acuña,,,275.64524683989345,7794,86.6
Marcos Alonso,,,342.04251956019664,15405,171.2
Marcos André,249.60171239299035,,,3785,42.1
Marcos Antônio,,340.7070707070707,,594,6.6
Marcos Llorente,327.5461791505405,343.8918794797183,309.3217659533449,15808,175.6
Marcos Mauro López Gutiérrez,,,320.83537000933933,1961,21.8
Marcos Peña,,,572.4963028689737,441,4.9
Marcos Rojo,,,412.20322772054215,974,10.899999999999999
Marcos Senesi,,,489.7159316870772,7237,80.4
Marcus Coco,158.97710665033935,,378.2533864678849,8918,99.1
Marcus Edwards,479.7922077922077,,,101,1.1
Marcus Forss,198.43907128068625,,,209,2.3
Marcus Harness,35.55555555555556,,,45,0.5
Marcus Ingvartsen,392.02661729913007,79.04761904761905,,5795,64.5
Marcus Müller,199.44444444444449,,,18,0.2
Marcus Pedersen,,,224.57347836758308,3995,44.3
Marcus Rashford,450.15817717622076,,,18582,206.3
Marcus Rohdén,,236.95027624309392,,1632,18.1
Marcus Tavernier,350.2076278576127,,,7135,79.2
Marcus Thuram,433.49604057454275,,,17543,194.9
Marcão,,,391.0388152370156,2220,24.6
Marek Hamšík,,508.77618728099606,,3287,36.5
Marek Suchý,,,355.09965969859013,702,7.800000000000001
Mariano,326.78583690981964,,,4679,52.0
Mariano Julio Izco,,148.66666666666666,,178,2.0
Mariano Troilo,,,341.56007302206126,247,2.7
Marijan Ćavar,,96.0,,32,0.4
Marin Jakoliš,231.27777777777777,,,257,2.8
Marin Ljubicic,305.67088484139174,,,281,3.1
Marin Pongračić,,,411.2688067469455,8965,99.7
Marin Šverko,,,372.15296305279327,1117,12.4
Mario Balotelli,353.22489485822825,,,5420,60.3
Mario Dominguez,114.5124716553288,,,50,0.6
Mario Gaspar,,,375.9137407596088,9841,109.4
Mario Gila,,,402.5799103530266,5961,66.3
Mario González,358.5034013605442,,,18,0.2
Mario Gómez,330.51566142542856,,,4532,50.400000000000006
Mario Götze,369.19556978114383,408.33826703669445,,10566,117.4
Mario Hermoso,,,353.85772808159993,16536,183.6
Mario Hernández,,,291.1118705855548,498,5.5
Mario Lemina,,267.91781507152297,443.0363272311213,13472,149.7
Mario Mandžukić,264.81369581588433,,,4550,50.6
Mario Maroto,,545.7142857142857,,64,0.7
Mario Martín,,212.95726495726495,505.4813486727427,2817,31.299999999999997
Mario Pašalić,565.3452522070945,564.2228592422933,,13953,155.2
Mario Perrone,,,124.44444444444446,15,0.2
Mario Sampirisi,,,426.5995590068066,2194,24.4
Mario Sauer,,216.84615384615387,,470,5.2
Mario Suárez,,184.44444444444443,345.9585673043367,1750,19.400000000000002
Mario Vrančić,,425.3521126760563,,636,7.1
Marios Oikonomou,,,464.9202085490174,390,4.3
Marius Broholm,565.8580321017297,,,152,1.7
Marius Bülter,321.51269000179883,,238.816597048176,9716,108.0
Marius Courcoul,,175.0980392156863,379.5410628019323,470,5.2
Marius Louer,,,346.66666666666663,12,0.1
Marius Marin,,124.06926406926404,,691,7.7
Marius Wolf,278.7461033990851,372.74440518256773,267.319970026649,13751,152.8
Mariusz Stępiński,336.11896296947526,,,3895,43.199999999999996
Mark McKenzie,,,367.17114581094756,3763,41.8
Mark Noble,,351.55076315198465,,8409,93.5
Mark O'Mahony,44.22789115646258,,,63,0.7
Mark Uth,344.6691805900289,,,9037,100.3
Markel Bergara,65.27777777777779,186.20858895705524,,1588,17.7
Markel Susaeta,236.73022983443818,,,3643,40.5
Marko Arnautović,499.9078657646076,,,9877,109.7
Marko Grujić,,346.9987604067206,,4211,46.8
Marko Ivezić,,,465.5926047001562,1657,18.4
Marko Janković,108.65881737310308,,144.33862433862433,169,1.9
Marko Lazetić,219.04761904761904,,,9,0.1
Marko Milovanović,230.18689698101463,,,323,3.6
Marko Mladenović,,57.333333333333336,,6,0.1
Marko Pajač,286.99240454989587,,255.95301384775064,1597,17.7
Marko Pjaca,284.4481161661123,,,4102,45.6
Marko Rog,228.4941609977324,348.4345590998654,,4772,53.0
Markus Suttner,,,340.2234251186923,3007,33.4
Marley Aké,79.35405930048788,,,332,3.7
Marlon,,,386.5400796689683,8589,95.5
Marlon Mustapha,314.4931972789115,,,69,0.8
Marlon Ritter,,571.9444444444446,,435,4.8
Marlos Moreno,120.0,,552.2222222222223,43,0.4
Marnon Busch,,,382.6703750889231,2837,31.5
Maroan Sannadi,294.8361916925136,,,1013,11.3
Marouane Fellaini,,304.6618357487923,,1373,15.3
Marquinhos,218.8579431772709,293.69918699186996,370.3947340241107,18044,200.5
Marshall Munetsi,232.01503428689034,371.98955685440495,484.5651374628684,13169,146.2
Marten Winkler,,170.22222222222226,,26,0.3
Marten de Roon,,362.1413047988969,,23451,260.6
Martial Godo,344.5518624116313,,,331,3.6999999999999997
Martijn Kaars,253.71684400255828,,,589,6.5
Martim Neto,358.9329161579163,,,698,7.8
Martin Adeline,,289.3333333333333,481.01851851851853,485,5.3999999999999995
Martin Agirregabiria,,,330.9254802475756,9133,101.5
Martin Baturina,298.2984019004426,,,248,2.8
Martin Braithwaite,371.81190016037715,,,8523,94.8
Martin Cranie,,,373.2157666894509,180,2.0
Martin Erlic,,,381.3142574209513,9656,107.3
Martin Frese,,,348.6041134889388,1620,18.0
Martin Harnik,303.30945417044205,,,2725,30.3
Martin Hinteregger,,,453.15584819738257,12842,142.7
Martin Hongla,,226.04895700298002,304.49916936591933,4126,45.7
Martin Kelly,,,379.3851966567632,3855,42.8
Martin Olsson,,,244.44463539801887,3149,35.0
Martin Palumbo,60.98579782790309,,,76,0.7999999999999999
Martin Satriano,235.77548024001786,,,5318,59.1
Martin Terrier,418.3829071676719,,,13287,147.8
Martin Valjent,,,368.18100446536613,15661,174.0
Martin Vitík,,,296.18546365914784,360,4.0
Martin Ødegaard,396.8704540280773,,,15493,172.0
Martín,,241.53846153846155,,115,1.3
Martín Cáceres,,,293.0352106655621,8630,95.89999999999999
Martín Mantovani,,,448.3711856011025,1723,19.2
Martín Merquelanz,160.2532117439057,,,728,8.1
Martín Montoya,,,379.41856477970003,7425,82.6
Martín Payero,187.28018207282912,300.73026217228465,,3980,44.2
Martín Tejón,219.51111111111112,,,49,0.5
Martín Zubimendi,,300.33142749433176,81.11111111111111,15130,168.2
Marvelous Nakamba,,193.0687830687831,452.43646275924954,4619,51.3
Marvin,111.72789115646258,,315.66839804826066,3026,33.6
Marvin Bakalorz,,226.26997452732036,,3525,39.1
Marvin Compper,,,488.3809523809524,90,1.0
Marvin Cuni,204.08183122589904,,,534,5.9
Marvin Ducksch,406.3409294939995,,,8789,97.7
Marvin Friedrich,,,407.11542928543116,11548,128.4
Marvin Gakpa,220.4854700854701,,,468,5.2
Marvin Martin,,500.48309178743966,,623,6.9
Marvin Mehlem,,443.579797979798,,1482,16.5
Marvin Pieringer,291.3411377280119,,,4206,46.7
Marvin Plattenhardt,,,261.1765024735269,11400,126.7
Marvin Schulz,,,435.75163398692814,306,3.4
Marvin Senaya,,,452.9466246189205,3411,37.900000000000006
Marvin Tshibuabua,,,305.51530341004025,43,0.5
Marvin Zeegelaar,,,345.3629324684205,5279,58.5
Marwann Nzuzi,,,299.10750903232105,125,1.4
Masaya Okugawa,129.6262037539968,,,3477,38.7
Mason Burstow,0.0,,,9,0.1
Mason Greenwood,477.88050697559186,,,11218,124.7
Mason Holgate,0.0,,407.97763846100054,9290,103.2
Mason Mount,372.3763724973834,,,11646,129.4
Massadio Haïdara,,,373.1412304338025,7298,81.1
Massimiliano Mangraviti,,,326.12158904556566,972,10.8
Massimo Coda,333.768117721257,,,1417,15.7
Massimo Gobbi,,,302.1573329779965,3231,35.9
Massimo Luongo,,,430.77075098814225,201,2.2
Matej Maglica,0.0,,443.5123081071285,1704,19.0
Mateo Flores,,155.68627450980392,,153,1.7
Mateo Joseph,175.92439805931866,,,1081,12.0
Mateo Klimowicz,203.49125608671548,,,1801,20.0
Mateo Kovačić,,491.7428218052681,200.0,13634,151.5
Mateo Mejía,0.0,,,11,0.1
Mateo Musacchio,,,394.8622362946847,5541,61.6
Mateo Pavlović,,,334.6253127417939,6372,70.8
Mateo Pellegrino,300.97822169823695,,,2017,22.4
Mateo Retegui,500.2481856917572,,,4599,51.1
Mateu Morey,,,385.48131677995826,2323,25.799999999999997
Mateus Fernandes,,425.7598140789677,,4054,45.0
Mateus Lusuardi,,,398.8805346700083,417,4.6
Mateus Mane,425.7734848484849,,,97,1.1
Mateusz Klich,245.6841031250614,431.1594202898551,,4746,52.7
Mateusz Kowalski,166.1,,,56,0.6
Mateusz Praszelik,80.0,,,25,0.3
Mateusz Wieteska,,,465.4046817982379,4440,49.2
Mateusz Łęgowski,,203.4015748031496,,1145,12.7
Matheus Cunha,412.09374335125455,,,12560,139.6
Matheus Fernandes,,182.22222222222223,,166,1.8
Matheus França,454.46749084249086,,,287,3.2
Matheus Henrique,,397.2809456138793,,5526,61.400000000000006
Matheus Nunes,266.23960643618176,354.2615571776156,326.7544289129804,6215,69.0
Matheus Pereira,403.115578636905,,,3809,42.3
Matheus Pereira da Silva,213.19273504273502,,,557,6.2
Matheus Thuler,,,367.48924943938795,855,9.5
Mathew Leckie,212.01274838971048,,312.83359914938865,3495,38.9
Mathias Autret,360.2928571428571,559.0675990675991,,2512,27.9
Mathias Honsak,220.18127946833513,,,2850,31.6
Mathias Jensen,249.83746071088316,378.7701477490836,,8252,91.7
Mathias Jørgensen,,,420.03537651976103,8773,97.6
Mathias Løvik,,,319.95266721582504,563,6.2
Mathias Normann,,,354.56350149151297,1645,18.3
Mathias Olesen,,225.89622641509436,368.3333333333334,607,6.7
Mathias Pereira Lage,248.35255914013567,,339.7245988534554,9189,102.10000000000001
Mathieu Bodmer,,432.44537815126046,282.86929444824176,1557,17.3
Mathieu Cafaro,258.89769308238823,,,6141,68.2
Mathieu Coutadeur,,233.45679012345676,,1947,21.6
Mathieu Debuchy,,,411.54806501919074,7127,79.3
Mathieu Deplagne,,,416.921407997606,2410,26.8
Mathieu Dossevi,295.2822774925041,,,6729,74.8
Mathieu Flamini,,134.92981132075474,,933,10.3
Mathieu Goncalves,,,346.80033416875517,314,3.5
Mathis Amougou,,258.4522686025408,,1129,12.5
Mathis Hamdi,,,180.57188425609473,69,0.8
Mathis Jangeal,,240.00000000000003,,11,0.1
Mathis Lambourde,277.3299319727891,,,99,1.1
Mathis Saka,,60.0,,8,0.1
Mathys De Carvalho,,258.66666666666663,,271,3.0
Mathys Saban,8.503401360544219,,,86,0.9
Mathys Tel,398.65556552752724,,,2972,32.9
Mathéo Bodmer,,,208.88888888888889,6,0.1
Mathías Olivera,378.4133838383839,,344.640596156563,14513,161.1
