Player,Squad,tm_player_id,MarketValue_EUR,MatchScore
Hernani,Genoa,181768.0,2000000.0,100
Yangel Herrera,Espanyol,378293.0,9000000.0,100
Daan Heymans,Venezia,446491.0,3000000.0,100
Piero Hincapié,Leverkusen,659813.0,40000000.0,100
Gerrit Holtmann,Bochum,190289.0,1000000.0,100
Martin Hongla,Hellas Verona,398808.0,2500000.0,100
Justin Hoogma,Greuther Fürth,411287.0,900000.0,100
Sydney van Hooijdonk,Bologna,439292.0,1300000.0,100
Matthew Hoppe,Mallorca,678194.0,800000.0,100
Cédric Hountondji,Clermont Foot,198709.0,2000000.0,100
Branimir Hrgota,Greuther Fürth,171209.0,1300000.0,100
Petko Hristov,Spezia,372809.0,900000.0,100
Timo Hübers,Köln,236981.0,7500000.0,100
Will Hughes,Crystal Palace,207014.0,6000000.0,100
Elseid Hysaj,Lazio,200056.0,3000000.0,100
Oussama Idrissi,Cádiz,241391.0,5500000.0,100
Jonathan Iglesias,Clermont Foot,159907.0,350000.0,100
Juan Ignacio Ramírez,Saint-Étienne,402079.0,1500000.0,100
Danylo Ihnatenko,Bordeaux,376082.0,1500000.0,93
Jonathan Ikone,Fiorentina,324690.0,6000000.0,100
Burak İnce,Arminia,697144.0,500000.0,100
Danny Ings,Aston Villa,134294.0,8000000.0,100
Marcus Ingvartsen,Mainz 05,269878.0,6500000.0,100
Bonke Innocent,Lorient,333383.0,1000000.0,100
Tim Iroegbunam,Aston Villa,696589.0,12000000.0,100
Ardian Ismajli,Empoli,435228.0,3000000.0,100
Hiroki Ito,Stuttgart,353892.0,25000000.0,100
Cedric Itten,Greuther Fürth,243856.0,4500000.0,100
Gian-Luca Itter,Greuther Fürth,296378.0,1500000.0,80
Nicolas Jackson,Villarreal,776890.0,40000000.0,100
Lee Jae-sung,Mainz 05,314398.0,2500000.0,100
Paul Jaeckel,Union Berlin,284248.0,2000000.0,100
Kristijan Jakić,Eint Frankfurt,374954.0,6500000.0,100
Ismail Jakobs,Monaco,375137.0,8000000.0,100
Marin Jakoliš,Angers,261963.0,600000.0,100
Abdel Jalil Medioub,Bordeaux,596901.0,350000.0,100
Daniel James,Leeds United,319301.0,14000000.0,100
Vitaly Janelt,Brentford,270171.0,18000000.0,100
Jakub Jankto,Getafe,319160.0,1200000.0,100
Pontus Jansson,Brentford,125314.0,2000000.0,100
Paweł Jaroszyński,Salernitana,287600.0,550000.0,96
Jason,Alavés,73564.0,750000.0,100
Jemerson,Metz,258254.0,1700000.0,100
Mathias Jensen,Brentford,319859.0,12000000.0,100
Moritz Jenz,Lorient,460245.0,5000000.0,100
Juan Jesus,Napoli,121985.0,2500000.0,100
Álvaro Jiménez,Cádiz,282406.0,700000.0,100
Jofre,Espanyol,628498.0,3000000.0,100
Dennis Johnsen,Venezia,406042.0,1200000.0,100
Luuk de Jong,Barcelona,72522.0,4000000.0,100
Kaio Jorge,Juventus,620477.0,4000000.0,100
Willian José,Betis,122155.0,5000000.0,100
Lenny Joseph,Metz,815359.0,500000.0,100
Stevan Jovetić,Hertha BSC,46104.0,700000.0,100
Miguel Juan Llambrich,Espanyol,662338.0,1200000.0,100
José Juan Macías,Getafe,546047.0,3000000.0,100
Gideon Jung,Greuther Fürth,247661.0,700000.0,100
Flavio Junior Bianchi,Genoa,373191.0,1600000.0,100
Ferran Jutglà,Barcelona,599231.0,7000000.0,100
Mathias Jørgensen,Brentford,542796.0,200000.0,100
Ozan Kabak,Norwich City,361260.0,5000000.0,100
Issa Kaboré,Troyes,649452.0,10000000.0,100
Anton Kade,Hertha BSC,654234.0,5000000.0,100
Samuel Kalu,Watford,424051.0,2500000.0,100
Hassane Kamara,Watford,290017.0,4500000.0,100
Dimitrije Kamenović,Lazio,465565.0,800000.0,100
Jean-Armel Kana-Biyik,Metz,57404.0,250000.0,100
Nordine Kandil,Strasbourg,891379.0,600000.0,100
Lee Kang-in,Mallorca,557149.0,25000000.0,100
Denso Kasius,Bologna,577394.0,6000000.0,100
Grigoris Kastanos,Salernitana,298635.0,1800000.0,100
Edo Kayembe,Watford,486477.0,4000000.0,100
Ilan Kebbal,Reims,739769.0,3500000.0,100
Wajdi Kechrida,Salernitana,407885.0,700000.0,100
Marc-Oliver Kempf,Hertha BSC,160938.0,1500000.0,94
Kenedy,Chelsea,281404.0,1500000.0,100
Saîf-Eddine Khaoui,Clermont Foot,270411.0,2000000.0,100
Rani Khedira,Union Berlin,124410.0,2500000.0,100
Kiké,Osasuna,298575.0,1500000.0,100
Luca Kilian,Köln,384553.0,4500000.0,100
Joshua King,Watford,91059.0,2300000.0,100
Jakub Kiwior,Spezia,425918.0,6000000.0,100
Sofian Kiyine,Venezia,393804.0,450000.0,100
Thibault Klidje,Bordeaux,575610.0,2200000.0,100
Justin Kluivert,Nice,330659.0,32000000.0,100
Ansgar Knauff,Eint Frankfurt,429874.0,15000000.0,100
Philippe Koffi,Reims,809639.0,200000.0,100
Sead Kolašinac,Marseille,94005.0,10000000.0,100
Ibrahima Konaté,Liverpool,357119.0,50000000.0,100
Ibrahima Koné,Lorient,490223.0,2500000.0,100
Manu Koné,Gladbach,624690.0,50000000.0,100
Youssouf Koné,Troyes,274484.0,800000.0,100
Teun Koopmeiners,Atalanta,360518.0,30000000.0,100
Odilon Kossounou,Leverkusen,644771.0,20000000.0,100
Rominigue Kouamé,Troyes,277635.0,2000000.0,100
Christos Kourfalidis,Cagliari,650224.0,800000.0,100
Viktor Kovalenko,Spezia,203842.0,1500000.0,100
Julian Kristoffersen,Salernitana,267614.0,175000.0,100
Florian Krüger,Arminia,317740.0,800000.0,100
Max Kruse,Wolfsburg,36182.0,500000.0,100
Juraj Kucka,Watford,74943.0,1200000.0,100
Mykola Kukharevych,Troyes,730126.0,1500000.0,100
Dejan Kulusevski,Tottenham,431755.0,45000000.0,100
Grejohn Kyei,Clermont Foot,321647.0,700000.0,100
Andrea La Mantia,Empoli,134983.0,800000.0,100
Gaëtan Laborde,Rennes,181378.0,10000000.0,100
Lenny Lacroix,Metz,620315.0,1200000.0,100
Vassilis Lambropoulos,Bochum,63489.0,350000.0,90
Érik Lamela,Sevilla,111630.0,2000000.0,100
Mohamed Lamine Bayo,Clermont Foot,594991.0,2800000.0,100
Didier Lamkel Zé,Metz,442320.0,1000000.0,100
Sam Lammers,Eint Frankfurt,386914.0,3000000.0,100
Yasser Larouci,Troyes,554251.0,1800000.0,100
Bryan Lasme,Arminia,477109.0,800000.0,100
Juanmi Latasa,Real Madrid,623521.0,2800000.0,100
Théo Le Bris,Lorient,766412.0,1500000.0,100
Maxime Le Marchand,Strasbourg,60558.0,1000000.0,100
Pierre Lees-Melou,Norwich City,377393.0,6000000.0,100
Maxim Leitsch,Bochum,334207.0,1500000.0,100
Félix Lemaréchal,Monaco,659518.0,10000000.0,100
Mario Lemina,Nice,170934.0,7000000.0,100
Ruben Lendinez,Valencia,175597.0,75000.0,100
Christopher Lenz,Eint Frankfurt,159844.0,1500000.0,100
Léo Leroy,Montpellier,650350.0,1000000.0,100
Jamie Leweling,Greuther Fürth,518505.0,20000000.0,100
Ben Lhassine Kone,Torino,522681.0,900000.0,100
Jesper Lindstrøm,Eint Frankfurt,513245.0,22000000.0,100
Valentino Livramento,Southampton,503981.0,40000000.0,85
Dejan Ljubicic,Köln,287188.0,5000000.0,100
Javier Llabrés,Mallorca,706138.0,800000.0,92
Giovani Lo Celso,Villarreal,348795.0,15000000.0,100
Julen Lobete,Real Sociedad,625654.0,1500000.0,100
Jürgen Locadia,Bochum,166240.0,1800000.0,100
Manuel Locatelli,Juventus,265088.0,28000000.0,100
Bradley Locko,Reims,805908.0,9000000.0,100
Ademola Lookman,Leicester City,406040.0,40000000.0,100
Unai López,Rayo Vallecano,192009.0,3000000.0,100
Samuel Loric,Lorient,648886.0,500000.0,100
Anthony Losilla,Bochum,111266.0,500000.0,100
Johaneko Louisjean,Bordeaux,926766.0,400000.0,97
Mamadou Loum,Alavés,364237.0,2500000.0,100
Imran Louza,Watford,635336.0,7000000.0,100
Matteo Lovato,Atalanta,459655.0,4000000.0,100
Matteo Lovato,Cagliari,459655.0,4000000.0,100
Eduard Löwen,Bochum,260655.0,4500000.0,100
Jean Lucas,Monaco,578872.0,5000000.0,100
Anderson Lucoqui,Mainz 05,240274.0,600000.0,100
Florentino Luís,Getafe,357162.0,20000000.0,100
Luismi,Sevilla,207922.0,600000.0,100
Romelu Lukaku,Chelsea,96341.0,30000000.0,100
Castello Lukeba,Lyon,618472.0,40000000.0,100
Dodi Lukebakio,Wolfsburg,303259.0,20000000.0,100
Levi Lumeka,Troyes,537182.0,200000.0,100
Sebastiano Luperto,Empoli,278531.0,3500000.0,100
Lyanco,Southampton,379807.0,3200000.0,100
Deiver Machado,Lens,332560.0,3000000.0,100
Pablo Maffeo,Mallorca,251876.0,5000000.0,100
Louis Mafouta,Metz,461790.0,1000000.0,100
Matej Maglica,Stuttgart,433388.0,2000000.0,100
Giangiacomo Magnani,Sampdoria,310458.0,3000000.0,100
Yohann Magnin,Clermont Foot,594997.0,2000000.0,100
Arne Maier,Augsburg,296397.0,5000000.0,100
Ainsley Maitland-Niles,Roma,285845.0,12000000.0,100
Lovro Majer,Rennes,387106.0,17000000.0,100
Béni Makouana,Montpellier,624920.0,1200000.0,100
Nikola Maksimović,Genoa,124715.0,450000.0,100
Youssef Maleh,Fiorentina,324377.0,1500000.0,100
Donyell Malen,Dortmund,326029.0,25000000.0,100
Lennard Maloney,Dortmund,392710.0,3500000.0,100
Rey Manaj,Spezia,308278.0,5000000.0,100
Leonardo Mancuso,Empoli,160344.0,1600000.0,100
Reinildo Mandava,Atlético Madrid,240692.0,5000000.0,100
Aïssa Mandi,Villarreal,80293.0,1200000.0,100
Eliaquim Mangala,Saint-Étienne,90681.0,400000.0,100
Ricardo Mangas,Bordeaux,314944.0,2500000.0,100
Myziane Maolida,Hertha BSC,371142.0,900000.0,100
Nikola Maraš,Rayo Vallecano,258475.0,1200000.0,100
Marcelo,Bordeaux,44501.0,1800000.0,100
Riccardo Marchizza,Empoli,297645.0,2500000.0,100
Pablo Marí,Udinese,210178.0,3500000.0,100
Omar Marmoush,Stuttgart,445939.0,65000000.0,100
Anthony Martial,Sevilla,182877.0,10000000.0,100
Martín,Cádiz,568.0,1000000.0,100
Ander Martin,Real Sociedad,625658.0,400000.0,100
Andrés Martín,Rayo Vallecano,531277.0,1000000.0,100
Carlos Martín,Atlético Madrid,618813.0,2500000.0,100
Iván Martín,Alavés,341278.0,15000000.0,100
Omar Mascarell,Elche,142031.0,800000.0,100
Erhan Mašović,Bochum,343959.0,5000000.0,100
Aleš Matějů,Venezia,242078.0,900000.0,100
Azor Matusiwa,Reims,315145.0,12000000.0,100
Borja Mayoral,Getafe,298976.0,7500000.0,100
Pasquale Mazzocchi,Venezia,250153.0,3000000.0,100
Pasquale Mazzocchi,Salernitana,250153.0,3000000.0,100
Yannis Mbemba,Nantes,822116.0,100000.0,96
Amadou Mbengue,Metz,806310.0,800000.0,100
Bryan Mbeumo,Brentford,413039.0,75000000.0,100
Jason Mbock,Angers,460660.0,150000.0,100
Jordi Mboula,Mallorca,331498.0,1200000.0,100
Moustapha Mbow,Reims,649026.0,1500000.0,100
James Mcatee,Manchester City,583199.0,23000000.0,100
Liam McCarron,Leeds United,614082.0,250000.0,100
Birger Meling,Rennes,282250.0,3500000.0,100
Memphis,Barcelona,167850.0,10000000.0,100
Nuno Mendes,Paris S-G,616341.0,75000000.0,100
Tomás Mendes,Alavés,191284.0,100000.0,83
Arial Mendy,Clermont Foot,422715.0,600000.0,100
Batista Mendy,Angers,395234.0,10000000.0,100
Gideon Mensah,Bordeaux,397171.0,4000000.0,100
Fran Mérida,Espanyol,42920.0,700000.0,100
Quentin Merlin,Nantes,557613.0,15000000.0,100
Martín Merquelanz,Rayo Vallecano,289272.0,600000.0,100
Lionel Messi,Paris S-G,28003.0,35000000.0,100
Junior Messias,Milan,449151.0,2500000.0,100
Marco Meyerhöfer,Greuther Fürth,196084.0,800000.0,100
Matt Miazga,Alavés,245893.0,1800000.0,100
Sven Michel,Union Berlin,186988.0,700000.0,100
Edouard Michut,Paris S-G,659521.0,1500000.0,100
Miguel,Alavés,662338.0,1200000.0,100
Valentin Mihaila,Atalanta,535469.0,2800000.0,100
Mikael,Salernitana,642689.0,300000.0,100
Hilmir Mikaelsson,Venezia,806524.0,400000.0,100
William Mikelbrencis,Metz,743500.0,700000.0,100
Enzo Millot,Stuttgart,569366.0,30000000.0,100
Rafa Mir,Sevilla,361254.0,4000000.0,100
Fabio Miretti,Juventus,571607.0,15000000.0,100
Stefan Mitrović,Getafe,726526.0,1500000.0,100
Marco Modolo,Venezia,198873.0,350000.0,100
Kevin Möhwald,Union Berlin,94137.0,400000.0,100
Clinton Mola,Stuttgart,470594.0,500000.0,100
Cristian Molinaro,Venezia,21972.0,250000.0,100
Monchu,Granada,282727.0,5000000.0,100
Gonzalo Montiel,Sevilla,402733.0,10000000.0,100
Ilaix Moriba,Valencia,617074.0,10000000.0,100
Ilaix Moriba,RB Leipzig,617074.0,10000000.0,100
Manu Morlanes,Espanyol,335225.0,2400000.0,100
Loren Morón,Espanyol,354741.0,2500000.0,100
Tyler Morton,Liverpool,618494.0,12000000.0,100
Cristhian Mosquera,Valencia,646750.0,35000000.0,100
Lebo Mothiba,Troyes,427161.0,1500000.0,100
Andrei Motoc,Salernitana,816930.0,225000.0,100
Baptiste Mouazan,Lorient,804548.0,500000.0,100
Lys Mousset,Salernitana,291422.0,350000.0,100
Toni Moya,Alavés,295065.0,1500000.0,100
Samuel Mráz,Spezia,243225.0,450000.0,100
Bali Mumba,Norwich City,433186.0,1500000.0,100
Vedat Muriqi,Mallorca,256267.0,12000000.0,100
Torben Müsel,Gladbach,368860.0,225000.0,100
Shkodran Mustafi,Levante,88590.0,800000.0,100
Junior Mwanga,Bordeaux,1011200.0,6000000.0,100
Enock Mwepu,Brighton,490307.0,18000000.0,100
Vitaliy Mykolenko,Everton,404842.0,25000000.0,100
Eric N'Jo,Troyes,991649.0,200000.0,100
Vital N'Simba,Clermont Foot,203761.0,2000000.0,96
Mickael Nade,Saint-Étienne,494586.0,800000.0,100
Nani,Venezia,33706.0,200000.0,100
Nikolas Nartey,Stuttgart,400546.0,400000.0,100
Matija Nastasić,Fiorentina,143559.0,1500000.0,100
David Nemeth,Mainz 05,451906.0,4000000.0,100
Luca Netz,Gladbach,524285.0,6000000.0,100
Jeremy Ngakia,Watford,503795.0,2200000.0,100
Jessic Ngankam,Greuther Fürth,448177.0,1500000.0,100
Aurélien Nguiamba,Spezia,344595.0,300000.0,100
Sikou Niakaté,Metz,413118.0,6000000.0,100
M'Baye Niang,Bordeaux,157501.0,1500000.0,100
Håvard Nielsen,Greuther Fürth,136181.0,1000000.0,100
Saúl Ñíguez,Chelsea,148928.0,7500000.0,100
Dimitris Nikolaou,Spezia,292772.0,2800000.0,97
Fernando Niño,Mallorca,520454.0,11000000.0,100
Nicolas Nkoulou,Watford,99523.0,100000.0,100
Felix Nmecha,Wolfsburg,406640.0,28000000.0,100
Mathias Normann,Norwich City,257805.0,3000000.0,100
Connor Noß,Gladbach,520857.0,400000.0,94
Hugo Novoa,RB Leipzig,668276.0,2500000.0,100
Soma Novothny,Bochum,148824.0,300000.0,100
Jean-Pierre Nsame,Venezia,225055.0,3000000.0,100
Randy Nteka,Rayo Vallecano,560483.0,1200000.0,100
Hans Nunoo Sarpei,Greuther Fürth,451340.0,350000.0,100
Simeon Nwankwo,Salernitana,,,0
Gerzino Nyamsi,Strasbourg,378953.0,5000000.0,100
Christian Nørgaard,Brentford,148367.0,9000000.0,100
Adam Obert,Cagliari,568333.0,3500000.0,100
Joel Obi,Salernitana,45581.0,200000.0,100
Bastian Oczipka,Union Berlin,53437.0,300000.0,100
Álvaro Odriozola,Fiorentina,280730.0,800000.0,100
Florent Ogier,Clermont Foot,91473.0,300000.0,100
David Okereke,Venezia,413605.0,2000000.0,100
Lucas Olaza,Elche,216240.0,4000000.0,100
Mathias Olesen,Köln,490581.0,1500000.0,100
Michael Olise,Crystal Palace,566723.0,100000000.0,100
Brian Oliván,Mallorca,166677.0,6000000.0,100
Sérgio Oliveira,Roma,112465.0,2500000.0,100
Warmed Omari,Rennes,711996.0,3000000.0,100
Andrew Omobamidele,Norwich City,621993.0,8000000.0,100
Amadou Onana,Lille,485706.0,50000000.0,100
Jean Onana,Bordeaux,656441.0,3700000.0,100
Javier Ontiveros,Osasuna,298983.0,1000000.0,93
Tyler Onyango,Everton,663225.0,500000.0,100
Frank Onyeka,Brentford,421637.0,9000000.0,100
Pedro Ortiz,Sevilla,610238.0,400000.0,100
Milutin Osmajić,Cádiz,542819.0,2000000.0,100
Patrick Osterhage,Bochum,443331.0,10000000.0,100
Tomáš Ostrák,Köln,428189.0,1800000.0,100
Dango Ouattara,Lorient,823231.0,35000000.0,100
Azzedine Ounahi,Angers,593482.0,10000000.0,100
Levin Öztunalı,Union Berlin,168543.0,1200000.0,96
Simone Pafundi,Udinese,876400.0,10000000.0,100
Isaac Palazón Camacho,Rayo Vallecano,1083069.0,700000.0,100
Cole Palmer,Manchester City,568177.0,120000000.0,100
Erik Palmer-Brown,Troyes,282199.0,1500000.0,100
Emerson Palmieri,Lyon,181778.0,12000000.0,100
Martin Palumbo,Juventus,617170.0,700000.0,100
Miloš Pantović,Bochum,615639.0,3000000.0,100
Antonios Papadopoulos,Dortmund,482573.0,1000000.0,100
Merveille Papela,Mainz 05,405689.0,1000000.0,100
Kevin Paredes,Wolfsburg,711517.0,7500000.0,100
Fabiano Parisi,Empoli,547985.0,9500000.0,100
Raúl Parra,Cádiz,784719.0,300000.0,100
Javier Pastore,Elche,55215.0,400000.0,100
Strahinja Pavlović,Monaco,574671.0,25000000.0,100
Pedro,Lazio,432895.0,22000000.0,100
Pietro Pellegri,Torino,364133.0,3000000.0,100
Pietro Pellegri,Milan,364133.0,3000000.0,100
Luca Pellegrini,Juventus,346567.0,3500000.0,100
Timothee Pembele,Bordeaux,538998.0,2000000.0,100
Ricardo Pepi,Augsburg,627207.0,15000000.0,100
Brayann Pereira,Lens,620317.0,1000000.0,100
Luan Peres Petroni,Marseille,347913.0,1300000.0,100
Dor Peretz,Venezia,204987.0,1200000.0,100
Kike Pérez,Elche,527698.0,3000000.0,100
Lucas Pérez,Elche,73185.0,800000.0,100
Lucas Pérez,Cádiz,73185.0,800000.0,100
Nehuén Pérez,Udinese,491693.0,12000000.0,100
Diego Perotti,Salernitana,54984.0,500000.0,100
Romain Perraud,Southampton,318523.0,5000000.0,100
Lucas Perrin,Strasbourg,352392.0,3000000.0,100
Mario Perrone,Salernitana,709579.0,50000.0,100
Léo Pétrot,Lorient,412829.0,1500000.0,100
Njegoš Petrović,Granada,376588.0,2500000.0,100
Jens Petter Hauge,Eint Frankfurt,422355.0,2500000.0,100
Alex Petxa,Athletic Club,527838.0,600000.0,100
Germán Pezzella,Betis,113133.0,3000000.0,100
Giuseppe Pezzella,Atalanta,336960.0,2200000.0,100
Jaden Philogene Bidace,Aston Villa,665390.0,15000000.0,100
Jérôme Phojo,Clermont Foot,170459.0,300000.0,100
Krzysztof Piątek,Fiorentina,327757.0,6000000.0,100
Roberto Piccoli,Genoa,432092.0,20000000.0,100
Andrea Pinamonti,Empoli,315865.0,15000000.0,100
Orbelín Pineda,Celta Vigo,334042.0,7000000.0,100
Ethan Pinnock,Brentford,442248.0,4000000.0,100
Marko Pjaca,Torino,205940.0,2700000.0,100
Tommaso Pobega,Torino,392538.0,10000000.0,100
Suf Podgoreanu,Spezia,540827.0,300000.0,100
Sebastian Polter,Bochum,60957.0,500000.0,100
Ezequiel Ponce,Elche,296783.0,5000000.0,100
Marin Pongračić,Dortmund,282144.0,7000000.0,100
Dennis Praet,Torino,129588.0,2500000.0,100
Mateusz Praszelik,Hellas Verona,374418.0,900000.0,100
Nicolas de Préville,Metz,122116.0,400000.0,100
Isaac Price,Everton,612749.0,2000000.0,100
Nick Proschwitz,Hoffenheim,31535.0,125000.0,100
Marc Pubill,Levante,844637.0,4000000.0,100
Afimico Pululu,Greuther Fürth,410649.0,700000.0,100
Niklas Pyyhtiä,Bologna,679754.0,1200000.0,100
Przemysław Płacheta,Norwich City,383109.0,1500000.0,94
Dani Raba,Granada,413262.0,1500000.0,100
Ivan Radovanović,Salernitana,46105.0,400000.0,100
Rafinha,Real Sociedad,129473.0,4000000.0,100
Antonio Raimondo,Bologna,818888.0,1400000.0,100
Jesurun Rak Sakyi,Crystal Palace,586834.0,2000000.0,94
Adil Rami,Troyes,51118.0,250000.0,100
Sandro Ramírez,Getafe,199369.0,1500000.0,100
Guilherme Ramos,Arminia,115382.0,2000000.0,100
Sergio Ramos,Paris S-G,25557.0,2500000.0,100
Luca Ranieri,Salernitana,346561.0,8000000.0,100
Tobias Raschl,Greuther Fürth,384745.0,1500000.0,100
Elba Rashani,Clermont Foot,149579.0,1500000.0,88
Milot Rashica,Norwich City,291739.0,5000000.0,100
David Raum,Hoffenheim,318204.0,20000000.0,100
Arkadiusz Reca,Spezia,268178.0,2300000.0,100
Lluís Recasens,Espanyol,705810.0,150000.0,100
Panagiotis Retsos,Hellas Verona,324351.0,6000000.0,100
Elvis Rexhbeçaj,Bochum,280575.0,3500000.0,100
Franck Ribéry,Salernitana,22068.0,1000000.0,100
Samuele Ricci,Torino,467992.0,25000000.0,100
Samuele Ricci,Empoli,467992.0,25000000.0,100
Omar Richards,Bayern Munich,424881.0,2500000.0,100
Taylor Richards,Brighton,484551.0,400000.0,100
Marco Richter,Hertha BSC,279009.0,2000000.0,100
Diego Rico,Real Sociedad,249513.0,1200000.0,100
Tomás Rincón,Sampdoria,75942.0,800000.0,100
Renaud Ripart,Troyes,234802.0,2000000.0,100
Connor Roberts,Burnley,214666.0,3000000.0,100
Patrick Roberts,Troyes,225452.0,3200000.0,100
Rubén Rochina,Granada,67548.0,700000.0,100
Cimo Röcker,Hertha BSC,117482.0,75000.0,100
Enzo Roco,Elche,186862.0,1500000.0,100
Stian Rode Gregersen,Bordeaux,230140.0,2000000.0,100
Gerson Rodrigues,Troyes,282734.0,1500000.0,100
Kévin Rodrigues,Rayo Vallecano,206947.0,1200000.0,100
Ángel Rodríguez,Mallorca,51510.0,600000.0,100
Óscar Rodríguez Arnaiz,Getafe,85314.0,7500000.0,100
Mads Roerslev,Brentford,391005.0,10000000.0,100
Simone Romagnoli,Empoli,88706.0,800000.0,100
Cristian Romero,Tottenham,355915.0,60000000.0,100
Iván Romero,Sevilla,628886.0,800000.0,100
Luka Romero,Lazio,769063.0,5000000.0,100
Cristiano Ronaldo,Manchester Utd,8198.0,15000000.0,100
Salomón Rondón,Everton,80197.0,1000000.0,100
Unai Ropero,Alavés,718029.0,500000.0,100
Pablo Rosario,Nice,370791.0,8000000.0,100
Danny Rose,Watford,50174.0,500000.0,100
Tom Rothe,Dortmund,798043.0,10000000.0,100
Jonathan Rowe,Norwich City,672381.0,17000000.0,100
Ruan,Sassuolo,555015.0,2500000.0,100
Rubén,Espanyol,175597.0,75000.0,100
Matteo Ruggeri,Salernitana,616631.0,15000000.0,100
Alessandro Russo,Salernitana,481344.0,350000.0,100
Franco Russo,Mallorca,378463.0,900000.0,100
Youssouf Sabaly,Betis,135492.0,2500000.0,100
Stefano Sabelli,Genoa,167491.0,1500000.0,100
Abdelhamid Sabiri,Sampdoria,340394.0,2200000.0,100
Marcel Sabitzer,Bayern Munich,106987.0,8000000.0,100
Falaye Sacko,Saint-Étienne,364857.0,4000000.0,100
Rafiki Said,Brest,780147.0,2000000.0,100
Wesley Saïd,Lens,182916.0,3000000.0,100
Mamadou Sakho,Montpellier,47713.0,800000.0,100
Bakary Sako,Saint-Étienne,46791.0,75000.0,100
Eddie Salcedo,Spezia,459661.0,1000000.0,100
William Saliba,Marseille,495666.0,90000000.0,100
Yoann Salmier,Troyes,351843.0,1500000.0,100
Lazar Samardzic,Udinese,528833.0,20000000.0,100
Mama Samba Baldé,Troyes,325223.0,4000000.0,100
Albert Sambi Lokonga,Arsenal,381967.0,8000000.0,100
Luigi Samele,Sassuolo,658244.0,150000.0,100
Fede San Emeterio,Cádiz,307519.0,1500000.0,100
Antonio Sánchez,Mallorca,513031.0,2400000.0,100
Juanlu Sánchez,Sevilla,676042.0,15000000.0,100
Jadon Sancho,Manchester Utd,401173.0,20000000.0,100
Philippe Sandler,Troyes,340460.0,2000000.0,100
Baptiste Santamaria,Rennes,285323.0,4500000.0,100
Yellu Santiago,Valencia,941869.0,900000.0,100
Samir Santos,Watford,19439.0,200000.0,100
Sergio Santos,Real Madrid,537759.0,300000.0,100
Alvaro Sanz,Barcelona,466806.0,700000.0,100
Marcelo Saracchi,Levante,373916.0,1500000.0,100
Josh Sargent,Norwich City,393325.0,12000000.0,100
Jeremy Sarmiento,Brighton,568005.0,7000000.0,100
Malang Sarr,Chelsea,344596.0,7000000.0,100
Martin Satriano,Inter,640109.0,5000000.0,100
Martin Satriano,Brest,640109.0,5000000.0,100
Esteban Saveljich,Rayo Vallecano,240360.0,500000.0,100
Joe Scally,Gladbach,504153.0,10000000.0,100
Giorgio Scalvini,Atalanta,571604.0,45000000.0,100
Kevin Schade,Freiburg,473050.0,35000000.0,100
András Schäfer,Union Berlin,454863.0,5000000.0,100
Andrea Schiavone,Salernitana,136133.0,300000.0,100
David Schnegg,Venezia,378260.0,1800000.0,100
Alessandro Schöpf,Arminia,118397.0,1800000.0,100
Demba Seck,Torino,551752.0,2000000.0,100
Paul Seguin,Greuther Fürth,183780.0,1800000.0,100
Alidu Seidu,Clermont Foot,798404.0,6000000.0,100
Stefano Sensi,Sampdoria,216179.0,3000000.0,100
Suat Serdar,Hertha BSC,261905.0,5000000.0,100
Laurens Serpe,Genoa,500164.0,100000.0,100
Janni Serra,Arminia,294534.0,750000.0,100
Javier Serrano,Atlético Madrid,668177.0,700000.0,92
Nicolás Serrano,Athletic Club,99523.0,100000.0,100
Zidan Sertdemir,Leverkusen,788445.0,1200000.0,100
Nils Seufert,Greuther Fürth,279064.0,300000.0,100
Xherdan Shaqiri,Lyon,86792.0,3500000.0,100
Aimar Sher,Spezia,579294.0,750000.0,100
Eldor Shomurodov,Roma,358166.0,5000000.0,100
Aboubakar Sidibé,Clermont Foot,503518.0,150000.0,100
Alassane Sidibe,Atalanta,616638.0,750000.0,100
Francisco Sierralta,Watford,371436.0,1200000.0,100
Arnór Sigurðsson,Venezia,377665.0,4500000.0,96
Kiliann Sildillia,Freiburg,548348.0,10000000.0,100
André Silva,RB Leipzig,565232.0,3500000.0,100
Jonathan Silva,Getafe,189453.0,800000.0,100
Mohamed Simakan,RB Leipzig,666234.0,35000000.0,100
Giovanni Simeone,Hellas Verona,282388.0,10000000.0,100
Ellis Simms,Everton,511550.0,6000000.0,100
Xavi Simons,Paris S-G,566931.0,60000000.0,100
Hugo Siquet,Freiburg,578680.0,4000000.0,100
Moussa Sissoko,Watford,46001.0,400000.0,100
Leo Skiri Østigård,Genoa,367284.0,8500000.0,100
Danilo Soares,Bochum,154396.0,700000.0,100
Roberto Soldado,Levante,34870.0,500000.0,100
Brandon Soppy,Udinese,546880.0,2000000.0,100
Matìas Soulé,Juventus,668951.0,35000000.0,100
Sambou Soumano,Lorient,704270.0,4000000.0,100
Boubakary Soumaré,Leicester City,344605.0,14000000.0,100
Tony Springett,Norwich City,570864.0,500000.0,100
Anton Stach,Mainz 05,344069.0,20000000.0,100
Kostas Stafylidis,Bochum,148967.0,1000000.0,85
Calvin Stengs,Nice,409344.0,10000000.0,100
Finley Stevens,Brentford,587019.0,500000.0,88
Angelo Stiller,Hoffenheim,443710.0,45000000.0,100
Riccardo Stivanello,Bologna,818882.0,200000.0,100
